system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000000,38,35,34,50,51,199,39,1,10,15,-217,0,-4,8,-32,2,9,1,-5,-48,15,11,-7,47,-2,-13,0,12,-569,-7,-2,13,-27,11,9,2,0.0,403.25,0.13416779,101440.0,0.015349333,207.5,297.70667,4.832664,"{""type"":""Point"",""coordinates"":[108.73230752719932,18.580440897359384]}"
1_00000000000000000008,31,32,32,61,50,201,39,1,195,14,551,-75,-19,-6,-47,-5,-75,-1,-15,637,42,13,0,76,6,-30,-3,11,315,-75,-46,-6,-21,15,-61,0,3.4753268,402.91666,0.31583446,98307.336,0.015048333,177.25,296.59332,1.1713306,"{""type"":""Point"",""coordinates"":[110.0557954744684,19.062835367523267]}"
1_0000000000000000000d,35,33,32,45,42,200,34,1,127,13,67,-26,4,15,-24,-7,-8,0,-13,625,47,12,7,39,6,-12,-2,10,52,-21,6,3,-11,-3,-18,0,1.3516637,410.75,0.32750112,100110.0,0.015502667,169.66667,297.47333,2.4566638,"{""type"":""Point"",""coordinates"":[110.32609726212618,19.44308966895692]}"
1_00000000000000000013,35,32,29,42,46,200,38,1,92,15,159,-8,-12,-10,-31,-26,-1,0,-10,865,54,12,-5,18,-27,45,-3,12,343,-8,-1,-23,-36,-19,11,0,6.785917,410.08334,0.33166778,100409.336,0.015290334,168.0,297.35333,3.514664,"{""type"":""Point"",""coordinates"":[110.56729449720811,19.626345344950387]}"
1_00000000000000000018,29,27,27,43,43,200,32,1,127,12,-170,-1,-8,31,-20,25,-6,1,-13,304,99,9,10,48,31,-22,-1,11,-382,17,10,10,-14,34,-16,2,0.92740995,402.83334,0.19833444,100546.0,0.015348,183.41667,296.78333,2.816664,"{""type"":""Point"",""coordinates"":[110.0838209245893,20.572004741758864]}"
1_00000000000000000027,38,35,33,52,48,200,37,1,23,15,65,-25,-21,0,-27,0,2,0,-9,-85,47,6,-1,11,15,-12,0,12,103,-10,-24,8,-29,5,-14,0,9.626733,399.25,0.21833445,101068.0,0.014576334,173.91667,296.31998,2.7979972,"{""type"":""Point"",""coordinates"":[110.98043020980987,21.671810802883915]}"
1_00000000000000000036,37,34,32,46,47,200,36,1,46,11,-1005,-4,-43,-21,-35,0,0,4,-10,737,108,-62,53,-5,29,-57,-3,8,-178,10,-37,0,-37,9,-16,1,2.1067805,397.58334,0.23500112,100519.336,0.014148334,164.91667,295.75998,2.381997,"{""type"":""Point"",""coordinates"":[109.71137896820127,22.06419385918294]}"
1_0000000000000000003f,39,40,41,56,50,199,39,1,5,13,382,10,-15,-27,-40,-3,4,0,-10,217,82,8,-39,49,-5,32,-1,11,333,10,0,-27,-35,-2,14,0,3.999596,398.5,0.28666776,101358.0,0.014074667,166.08333,296.16,2.750664,"{""type"":""Point"",""coordinates"":[113.04125727087253,22.16848777372198]}"
1_0000000000000000004e,36,32,28,34,29,197,25,1,88,13,-45,-51,-11,0,-44,-1,22,0,-11,-203,35,-2,22,28,-7,11,0,10,-34,-35,-5,-3,-31,-9,14,0,2.0084343,388.66666,0.20750111,98760.664,0.013293667,156.91667,294.19666,1.9839972,"{""type"":""Point"",""coordinates"":[109.5100683920424,22.598871289198474]}"
1_00000000000000000053,41,36,33,52,47,200,37,1,54,13,-406,-70,-1,7,-29,-31,46,2,-6,-893,38,0,6,40,17,-28,3,11,-376,-48,-8,9,-28,-23,22,2,7.565533,397.0,0.19250111,100786.664,0.013152334,153.16667,295.64334,1.778664,"{""type"":""Point"",""coordinates"":[111.59757425470784,22.729576459277077]}"
