system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_0000000000000000002e,38,32,31,39,31,197,27,1,645,10,772,-42,22,-6,-31,13,-38,-3,-5,-539,15,30,-19,29,-26,50,2,8,493,-31,17,-20,-18,0,-27,-1,1.9927377,361.58334,0.17750111,88132.0,0.012259333,188.5,291.61667,0.5786638,"{""type"":""Point"",""coordinates"":[101.55889815330829,21.487748029599775]}"
1_00000000000000000043,39,35,31,39,39,197,32,1,1177,9,-522,-78,19,21,-48,53,-15,3,-3,-295,29,14,10,83,3,-3,1,9,-433,-95,60,-19,-13,18,-8,2,1.3636702,356.83334,0.13916779,88372.0,0.011306001,199.33333,291.81998,0.8893305,"{""type"":""Point"",""coordinates"":[100.44831444493707,21.95720664760761]}"
1_00000000000000000044,33,31,30,39,39,196,32,1,559,9,282,-7,-44,29,-11,7,-1,0,-1,-390,0,30,-35,35,-13,16,1,7,360,-83,29,-23,-7,11,-7,-1,1.3639759,365.25,0.13916779,89633.336,0.012107001,197.0,292.90332,0.83066386,"{""type"":""Point"",""coordinates"":[100.79730598888501,22.01649485521423]}"
1_0000000000000000007f,29,26,24,34,45,194,36,1,1026,13,139,-54,23,14,-70,27,-6,0,-1,331,66,-7,-28,30,17,-16,-1,12,-56,-24,11,-5,-57,18,-10,1,10.778054,359.08334,0.17583445,89615.336,0.011376667,207.0,292.72665,0.95999724,"{""type"":""Point"",""coordinates"":[99.63282066697973,22.359020702634677]}"
1_0000000000000000008a,38,38,40,47,47,200,39,1,1333,6,487,-36,-12,20,-63,27,-34,-1,-7,1206,36,-17,15,3,-12,-5,-5,4,766,-26,-19,16,-35,7,-17,-3,3.4313562,394.16666,0.2000011,94704.664,0.014638334,154.08333,295.06665,1.974664,"{""type"":""Point"",""coordinates"":[103.6846720212144,22.988561048461218]}"
1_0000000000000000008b,30,27,25,31,29,199,27,1,1325,7,27,-67,7,-7,-22,12,12,0,-8,787,19,-31,0,25,-25,-12,-4,5,92,-79,7,-12,-15,3,6,0,7.5753913,354.25,0.18916778,84880.0,0.010806668,152.33333,289.0433,2.2219973,"{""type"":""Point"",""coordinates"":[104.39748607921405,23.013893201545844]}"
1_000000000000000000b1,36,34,33,41,42,199,38,1,1310,8,517,-52,22,-7,-2,-15,0,-1,-3,597,78,-27,-11,80,-55,34,-2,8,428,-22,7,2,5,-1,-3,-1,2.011211,358.83334,0.14666778,87010.664,0.011396667,197.16667,292.41333,0.97066385,"{""type"":""Point"",""coordinates"":[100.9676302718235,22.788329574757284]}"
1_000000000000000000b2,30,26,24,33,34,194,28,1,1327,9,357,-10,0,27,-28,25,-14,-1,-10,242,132,-67,50,54,14,-10,-1,8,-162,-16,2,14,-13,-6,-13,1,6.095996,357.41666,0.13583444,86746.664,0.011122334,196.25,292.25,1.0899972,"{""type"":""Point"",""coordinates"":[101.04605248205044,23.064022415588685]}"
1_000000000000000000b7,26,24,24,34,42,194,35,1,2372,8,2011,9,17,-13,2,-57,49,-8,-4,3583,26,5,3,18,11,-75,-16,6,3862,16,21,1,-20,-27,-3,-17,6.310535,338.58334,0.09916778,82002.664,0.009389667,189.0,289.09332,2.2959974,"{""type"":""Point"",""coordinates"":[103.20739659905988,23.30279389969755]}"
1_000000000000000000b8,34,33,34,43,43,202,37,1,1342,7,-35,-37,-10,-6,-25,7,3,0,-5,531,61,17,-18,11,1,-12,-2,7,284,-30,-10,-2,-18,7,-8,0,1.0099245,357.75,0.10416778,85970.0,0.0110576665,184.25,291.59668,2.4239974,"{""type"":""Point"",""coordinates"":[103.43512288985934,23.32381410206349]}"
