system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000000a44,37,194,192,31,28,24,31,17,8,26,0,0,49,21,1185,-15,8,34,13,-4,-15,-3,-22,-1541,29,34,16,23,29,53,4,14,2258,-5,-17,-8,-15,-13,-30,-6,6.6621494,388.5,0.15000111,98965.0,0.0131895,165.0,294.85,1.8049972,"{""type"":""Point"",""coordinates"":[114.95520600233573,23.89163603020929]}"
00000000000000000a9e,37,194,192,31,28,24,31,17,8,26,0,0,49,21,1185,-15,8,34,13,-4,-15,-3,-22,-1541,29,34,16,23,29,53,4,14,2258,-5,-17,-8,-15,-13,-30,-6,6.6621494,388.5,0.15000111,98965.0,0.0131895,165.0,294.85,1.8049972,"{""type"":""Point"",""coordinates"":[114.95520600233573,23.89163603020929]}"
000000000000000009d5,35,199,195,29,25,21,71,43,24,23,0,0,88,37,1519,-116,1,-11,-55,-6,-8,-3,-18,-1796,87,-12,-9,35,18,21,5,20,1035,-75,-10,-12,-63,-2,-20,-2,7.7218494,386.75,0.15000111,100209.0,0.014085,137.125,293.275,4.9769974,"{""type"":""Point"",""coordinates"":[112.83913513832192,26.770650166265565]}"
000000000000000010bb,35,199,194,29,25,22,62,50,29,24,0,0,86,37,1564,-133,25,0,-6,-4,1,-3,-13,-1946,89,-9,-26,-53,22,4,5,21,1225,-97,15,-15,-22,-3,-11,-3,3.847001,386.75,0.15000111,100209.0,0.014085,137.125,293.275,4.9769974,"{""type"":""Point"",""coordinates"":[112.855575843906,26.82292866701617]}"
000000000000000011b5,35,200,198,30,27,25,81,42,20,26,0,0,42,46,2344,-105,-95,45,68,179,-150,-6,-24,-1207,13,36,-96,-147,-116,26,3,27,2067,-63,-71,26,38,91,-103,-5,1.4383703,354.375,0.15000111,101146.0,0.009798,150.25,289.805,2.3559973,"{""type"":""Point"",""coordinates"":[115.02015280917915,32.50603066412767]}"
0000000000000000084a,34,196,193,28,24,18,68,48,22,22,0,0,339,46,1149,-239,68,18,-57,-68,24,-2,-18,536,41,15,23,-11,0,55,-2,21,1822,-201,42,41,-44,-60,16,-5,11.448258,372.375,0.15000111,97723.0,0.0118625,135.375,290.64,1.6989973,"{""type"":""Point"",""coordinates"":[109.72081442603036,27.033674701004127]}"
000000000000000012d1,34,199,195,28,24,19,68,43,24,21,0,0,22,38,561,-156,-15,7,-118,8,-21,0,-19,-94,94,25,-8,12,26,21,0,24,90,-115,-29,1,-130,19,2,0,6.2907147,375.875,0.18125111,101306.0,0.013299,142.375,292.28998,2.8909974,"{""type"":""Point"",""coordinates"":[115.1794274397072,30.095944513053865]}"
0000000000000000109b,33,195,191,27,22,15,81,38,14,18,0,0,138,56,2142,-47,-8,22,-140,-19,67,-5,-25,-190,71,3,-18,96,-9,4,0,27,1245,-23,2,10,-141,0,44,-2,9.648196,393.625,0.18125111,99321.0,0.014071001,156.0,294.745,2.6799974,"{""type"":""Point"",""coordinates"":[108.74659002787351,22.50239417880612]}"
0000000000000000082f,33,189,188,26,18,12,45,16,6,16,0,0,803,40,679,-129,37,-14,-65,44,-17,0,-21,-1902,42,7,7,70,-33,10,5,15,2407,-85,31,-7,-99,47,13,-7,13.09834,374.875,0.18125111,93803.0,0.012517001,158.0,292.09,1.3659972,"{""type"":""Point"",""coordinates"":[110.18676819061021,22.867019331047437]}"
00000000000000000be3,28,192,190,23,20,14,72,42,22,18,0,0,1736,48,-977,-221,40,44,-49,-13,32,4,-23,1407,97,-4,-36,-6,-26,-16,-5,22,-1424,-120,9,50,-56,-51,33,5,15.393496,324.75,0.18125111,85124.0,0.007823501,128.875,282.94,1.2479973,"{""type"":""Point"",""coordinates"":[109.81540533667713,29.987606193859346]}"
