system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000001,35,33,34,51,66,201,50,1,147,17,-73,-3,-10,0,-69,0,22,1,-1,-655,70,-29,27,33,27,12,4,15,-175,8,-14,15,-81,7,21,2,0.97832334,396.16666,0.17083444,96956.664,0.014943333,200.66667,296.63333,2.0733306,"{""type"":""Point"",""coordinates"":[109.08211062753901,18.567505045203344]}"
1_00000000000000000002,30,29,27,64,55,195,31,1,47,25,40,-4,37,31,-124,15,54,1,-13,-707,94,-15,-1,65,-1,41,3,19,87,24,48,19,-111,-18,52,1,0.9772734,406.83334,0.18333444,99474.664,0.015908001,200.08333,298.04666,1.5353305,"{""type"":""Point"",""coordinates"":[109.63134256339298,18.383437812818148]}"
1_00000000000000000005,40,40,44,55,62,201,49,1,116,11,94,-10,9,-8,-3,-2,-10,0,0,-238,34,-9,10,24,17,12,1,10,-42,0,3,-2,-6,-2,0,1,2.947813,404.41666,0.15416777,99997.336,0.015725333,205.75,297.79,3.1219974,"{""type"":""Point"",""coordinates"":[108.93820205924114,19.049359964139754]}"
1_00000000000000000006,33,32,32,50,51,199,38,1,254,16,-175,-43,-16,17,-7,2,44,2,-8,-301,27,-13,-11,49,14,28,1,13,-544,-37,-33,-14,8,9,53,4,8.511679,388.91666,0.24416777,95439.336,0.014426334,184.66667,294.78333,1.2153306,"{""type"":""Point"",""coordinates"":[109.60385220539848,18.99465125331503]}"
1_00000000000000000007,28,29,30,55,56,194,37,1,643,18,-1227,-22,-19,-12,42,40,56,9,-10,-353,59,-10,-4,45,-1,25,1,14,-1368,-10,-35,-26,87,25,73,10,5.8609614,388.91666,0.24416777,95439.336,0.014426334,184.66667,294.78333,1.2153306,"{""type"":""Point"",""coordinates"":[109.66367996423256,18.883352091021017]}"
1_00000000000000000008,35,29,28,37,28,197,19,1,22,11,597,-54,-12,19,-24,3,-18,-3,-6,625,18,31,9,21,-20,7,-4,9,959,-56,4,15,-29,-6,-20,-5,6.0490527,408.08334,0.22750111,100982.664,0.016445,193.5,297.52667,2.0526638,"{""type"":""Point"",""coordinates"":[110.38269217269651,18.798731730329774]}"
1_0000000000000000000b,30,30,31,52,53,198,41,1,268,19,247,-55,-8,-9,-31,2,1,0,-6,-494,41,-16,-11,64,19,12,2,16,-429,-50,-16,-20,-6,4,30,4,0.92740995,390.08334,0.20916778,95788.0,0.014467,190.16667,295.25998,1.8153306,"{""type"":""Point"",""coordinates"":[109.40954687699458,19.08008317039799]}"
1_0000000000000000000e,32,28,26,33,26,196,17,1,24,15,110,-44,48,-3,-5,19,-38,0,-5,500,75,37,19,11,0,-32,-3,11,188,-20,34,10,-24,-3,-21,0,0.98172927,410.83334,0.23500112,101138.0,0.016644668,186.83333,297.63998,2.1813304,"{""type"":""Point"",""coordinates"":[110.46704498732453,19.15042103041505]}"
1_00000000000000000012,29,26,23,58,46,196,24,1,34,25,-74,-87,12,-8,-81,13,38,2,-11,764,51,-22,8,72,-6,0,-5,20,-23,-91,32,-7,-66,8,46,1,1.3527693,411.66666,0.21833445,101150.0,0.016384333,182.0,297.73666,2.138664,"{""type"":""Point"",""coordinates"":[110.35897421419324,19.69183616212234]}"
1_00000000000000000016,33,32,36,44,42,199,34,1,55,9,-8,-38,-15,1,-13,3,5,0,-9,233,22,4,-15,46,-5,6,-2,8,32,-38,-3,-2,-11,0,8,0,1.3536,408.91666,0.21500112,100547.336,0.016084334,182.16667,297.38998,2.2993305,"{""type"":""Point"",""coordinates"":[110.46785208461522,19.876438486633944]}"
