system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000000,35,30,29,54,53,199,40,1,10,16,745,-2,8,-13,-61,-13,-6,-2,-6,-540,58,14,-7,0,10,9,2,13,486,0,11,-16,-59,-13,-5,-1,0.0,412.66666,0.16333444,101440.0,0.016408,211.0,299.09332,3.3779972,"{""type"":""Point"",""coordinates"":[108.73230752719932,18.580440897359384]}"
1_00000000000000000001,37,38,37,60,62,199,52,1,205,18,1199,-44,-7,-12,-1,-24,-31,-5,-6,-999,79,-27,-6,9,28,34,5,16,596,-24,-35,-2,-28,-4,9,-2,0.9786872,406.33334,0.22250111,98600.0,0.015941,194.25,297.67334,2.4459972,"{""type"":""Point"",""coordinates"":[109.26105435281379,18.63083319836438]}"
1_00000000000000000003,40,38,35,52,51,199,40,1,12,12,1627,-53,23,27,-22,-23,-7,-7,-5,-609,42,-3,10,39,8,-13,2,9,1650,-50,21,30,-22,-27,-10,-7,2.6930811,413.66666,0.21666777,101208.0,0.016639333,198.83333,298.82,2.2273307,"{""type"":""Point"",""coordinates"":[109.96578406060353,18.41550766759453]}"
1_00000000000000000006,29,27,25,56,54,196,34,1,223,27,427,-76,24,25,-56,-11,-24,0,-6,833,81,20,-18,46,31,0,-4,22,430,-33,11,17,-82,3,-36,0,8.221943,406.91666,0.23666778,98756.0,0.016051333,187.0,297.44998,2.3679972,"{""type"":""Point"",""coordinates"":[109.40604202356657,18.79388022838362]}"
1_00000000000000000008,37,36,33,48,48,199,33,1,33,13,-125,-58,-15,17,-22,8,22,1,-14,-442,27,3,9,6,-5,-31,1,10,-681,-38,-21,4,-30,-9,9,4,3.0783336,408.5,0.24583444,100180.0,0.016348667,189.83333,297.6133,2.1793306,"{""type"":""Point"",""coordinates"":[110.20940704665854,18.748874521451196]}"
1_0000000000000000000b,31,28,29,49,50,198,38,1,268,18,-13,-44,-9,-3,-27,6,-30,1,-6,165,36,27,1,38,4,-39,-1,16,-41,-44,-8,3,-26,10,-23,1,0.92740995,393.25,0.2500011,95792.0,0.014754,184.16667,295.45334,2.4653306,"{""type"":""Point"",""coordinates"":[109.40954687699458,19.08008317039799]}"
1_0000000000000000000d,30,29,28,63,56,196,36,1,127,17,587,-119,-4,43,-78,19,-27,-1,-12,651,20,-5,15,1,-10,-38,-3,13,521,-117,-3,60,-51,7,-14,-1,1.3508533,409.25,0.30833444,99914.0,0.016206,175.41667,297.18,1.7873306,"{""type"":""Point"",""coordinates"":[110.08058807632555,19.25794779321784]}"
1_00000000000000000010,34,33,34,54,53,199,40,1,91,15,110,-63,7,27,0,-18,-35,0,-4,553,26,8,-11,26,-16,-7,-3,13,-135,-65,-1,36,-4,-18,-3,1,3.484792,408.83334,0.2500011,100606.0,0.015938334,185.33333,297.65,2.5499973,"{""type"":""Point"",""coordinates"":[109.59549585002432,19.682672709457513]}"
1_00000000000000000013,35,33,32,42,46,199,38,1,92,13,-163,-59,-16,11,-13,-13,21,1,-10,932,31,-27,-19,-2,-28,-55,-5,10,-224,-30,-11,-2,-24,-16,-16,1,6.785917,414.58334,0.24583444,100410.664,0.016501334,171.66667,297.81,2.2033305,"{""type"":""Point"",""coordinates"":[110.56729449720811,19.626345344950387]}"
1_00000000000000000018,30,29,30,43,38,199,32,1,30,12,159,-67,1,14,-35,-13,5,0,-10,125,49,21,-35,26,-14,-11,-1,9,214,-42,0,-2,-47,-9,-2,0,6.803008,404.41666,0.20916778,100964.0,0.015636,191.83333,297.26666,3.4113305,"{""type"":""Point"",""coordinates"":[110.08139517361623,20.804038524175976]}"
1_00000000000000000020,29,28,24,56,38,195,19,1,7,14,1422,-43,9,50,-131,-21,0,-6,-20,602,110,24,34,82,0,-22,-3,11,1553,-50,4,36,-149,-6,-32,-7,2.1984773,405.08334,0.33833444,101582.0,0.014833667,151.83333,296.38998,2.1213307,"{""type"":""Point"",""coordinates"":[107.98850271687823,21.55350193373389]}"
1_00000000000000000023,35,31,28,31,29,197,25,1,10,7,183,-55,-7,5,-6,-14,23,0,-15,547,61,-5,-19,0,-24,14,-3,6,153,-37,-3,3,-11,-9,10,0,3.1312335,401.0,0.23166779,101300.0,0.014499334,165.66667,296.16998,3.270664,"{""type"":""Point"",""coordinates"":[109.19206314131488,21.665612652419625]}"
1_00000000000000000027,36,29,28,33,27,194,23,1,48,10,-249,-19,-4,12,-27,15,29,1,-10,-532,48,1,-27,7,18,-28,2,8,-425,-2,0,4,-21,19,16,2,4.205952,403.41666,0.18333445,100986.0,0.014741001,174.58333,297.02667,2.5973306,"{""type"":""Point"",""coordinates"":[110.9634544120994,21.773411420386683]}"
1_00000000000000000030,29,32,39,65,72,199,44,1,153,16,1166,-17,-9,10,-40,-13,-22,-5,-3,11,90,30,-38,9,-8,-3,0,14,583,-1,17,-14,-46,-35,-2,-2,7.0242753,394.66666,0.19250111,99259.336,0.013546334,152.75,295.01666,1.2393305,"{""type"":""Point"",""coordinates"":[107.37755682244456,22.100847669842263]}"
1_00000000000000000033,31,31,30,63,54,197,29,1,21,12,694,-58,-5,0,-92,6,10,-3,-11,1479,75,-40,-7,4,-7,-26,-8,8,12,-55,-8,-2,-92,17,7,0,2.7268157,397.91666,0.22750111,101114.0,0.013841,162.58333,295.8033,2.105997,"{""type"":""Point"",""coordinates"":[108.72556982550756,22.05584196290983]}"
