system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_0000000000000000002e,36,33,32,40,37,199,33,1,645,11,-178,-44,-55,44,-63,50,-18,1,-5,193,27,18,-13,23,-19,25,-1,10,195,-28,-29,20,-37,23,-1,0,1.9927377,366.58334,0.17583445,88134.0,0.011914667,168.33333,291.67667,1.1333306,"{""type"":""Point"",""coordinates"":[101.55889815330829,21.487748029599775]}"
1_00000000000000000043,33,31,29,38,41,197,35,1,1177,11,-466,-20,-13,-2,-5,-22,16,2,-8,-800,471,-254,68,94,-92,72,2,11,-69,42,-36,9,-10,-15,14,0,1.3636702,366.0,0.13416778,88388.0,0.011647333,176.91667,292.21332,1.1226639,"{""type"":""Point"",""coordinates"":[100.44831444493707,21.95720664760761]}"
1_00000000000000000044,39,35,34,42,41,199,34,1,559,10,111,-131,59,-28,-31,2,-9,0,-4,-25,-92,109,-70,4,2,7,0,9,230,-8,-10,-9,-26,-3,0,0,0.92740995,373.58334,0.13833445,89644.0,0.012415,176.16667,293.22333,1.0566639,"{""type"":""Point"",""coordinates"":[100.79838509133995,22.009217602295006]}"
1_0000000000000000007f,30,27,28,37,45,198,38,1,1026,13,114,-12,1,0,-53,8,-3,0,-4,1989,80,-14,-9,0,11,-32,-8,13,959,3,-8,-5,-56,0,0,-3,10.778054,367.58334,0.19916777,89611.336,0.01173,179.33333,292.63666,1.0939972,"{""type"":""Point"",""coordinates"":[99.63282066697973,22.359020702634677]}"
1_0000000000000000008a,37,36,37,48,49,200,42,1,1333,7,631,-58,18,-12,-33,-14,7,-2,-7,154,11,-37,5,53,-18,54,-1,5,-215,-34,-5,5,-7,-7,9,1,3.4313562,397.5,0.17250112,94706.0,0.014787667,143.91667,295.14334,1.8773305,"{""type"":""Point"",""coordinates"":[103.6846720212144,22.988561048461218]}"
1_0000000000000000008b,32,29,28,33,35,199,32,1,1322,6,-79,-52,15,-12,-15,-10,14,0,-11,-63,22,-32,20,48,-5,23,0,5,87,-37,-6,-5,-20,-6,0,0,6.5415998,358.58334,0.14333445,84889.336,0.010724334,140.66667,289.23334,1.9706639,"{""type"":""Point"",""coordinates"":[104.39775362527726,23.01335365031838]}"
1_000000000000000000b1,34,28,27,30,24,196,20,1,1320,5,463,-25,7,-2,0,-11,-5,-1,-7,-709,6,101,-94,41,-38,30,2,4,105,-35,14,-14,2,-9,4,0,2.1092653,361.0,0.16500111,85112.0,0.011370667,170.91667,291.32333,0.9819972,"{""type"":""Point"",""coordinates"":[100.97140267131469,22.787790023529816]}"
1_000000000000000000b2,30,28,27,36,36,195,31,1,1327,9,-50,-27,-6,-6,-42,10,-3,0,-9,-1041,80,30,-24,16,-36,69,4,8,-47,-17,4,-23,-32,-6,0,0,6.095996,367.25,0.15833445,86754.0,0.011463667,169.41667,292.41333,1.0973306,"{""type"":""Point"",""coordinates"":[101.04605248205044,23.064022415588685]}"
1_000000000000000000b7,27,25,25,35,42,196,37,1,2372,9,-175,-46,12,-5,-30,-6,14,1,-3,1054,22,23,-34,36,-51,13,-4,7,536,-55,25,-10,-23,-19,14,-1,6.310535,346.25,0.09916778,82023.336,0.009253001,169.66667,289.44998,2.1806638,"{""type"":""Point"",""coordinates"":[103.20739659905988,23.30279389969755]}"
1_000000000000000000b8,33,32,33,41,40,202,36,1,1341,7,114,-38,-8,-15,-12,1,-2,0,-8,-337,22,12,-7,54,-28,-1,1,6,121,-35,-7,-10,-5,0,-3,0,2.0192218,364.33334,0.09500112,85984.0,0.010857667,165.33333,291.90332,2.2633307,"{""type"":""Point"",""coordinates"":[103.43485088469508,23.323814102063494]}"
1_000000000000000000ba,31,27,26,28,26,195,23,1,1275,4,135,-41,-13,-5,-23,13,-12,0,-8,340,17,-21,30,4,2,-35,-1,3,89,-43,-14,-8,-15,4,-8,0,6.6405582,359.58334,0.11083445,84724.664,0.010977333,150.08333,289.98334,2.6439972,"{""type"":""Point"",""coordinates"":[104.24818645774256,23.372859754550344]}"
1_000000000000000000e4,31,27,26,32,37,195,31,1,1311,8,441,-41,16,-1,-38,16,-23,-1,-5,-646,-36,105,-73,79,-32,-8,2,7,-46,-35,22,-22,-18,-5,-18,0,1.3716288,356.58334,0.12083445,85840.664,0.009838,167.25,290.93,1.9826639,"{""type"":""Point"",""coordinates"":[101.69014287461437,23.43322706461189]}"
1_000000000000000000e7,39,40,41,57,69,202,56,1,480,12,412,-29,-43,5,-95,-8,40,-1,1,-508,-2,7,-11,67,-13,0,2,10,464,-35,-23,-6,-56,-17,24,-1,14.552913,341.91666,0.10916778,81744.664,0.008760334,170.58333,288.88,2.136664,"{""type"":""Point"",""coordinates"":[102.71557113016794,23.272070693439307]}"
1_000000000000000000e8,36,39,44,52,54,200,45,1,1716,8,-767,-9,-28,3,-20,5,31,3,0,1215,30,0,-16,33,-33,12,-5,8,-623,-11,-10,1,-7,-6,23,3,1.3713897,357.58334,0.09333445,84780.0,0.009863334,170.75,291.44,2.2533307,"{""type"":""Point"",""coordinates"":[103.15565319043569,23.3909191138168]}"
1_000000000000000000e9,33,32,32,39,39,202,34,1,1301,3,-1157,-32,-6,13,4,26,-1,5,-5,-838,-26,6,-14,39,-16,4,3,3,-438,-33,0,-5,-1,4,6,2,3.839336,339.16666,0.09000111,80020.664,0.008856334,167.75,288.13998,2.3539972,"{""type"":""Point"",""coordinates"":[103.39658287945441,23.372592208487138]}"
1_00000000000000000112,36,34,33,46,44,200,37,1,498,12,423,-39,-16,13,-33,18,-6,-1,-5,548,22,14,2,28,-9,2,-2,11,476,-37,-32,8,-21,7,7,-1,2.2249453,393.33334,0.14500111,95860.664,0.013228667,183.0,296.92667,1.0179973,"{""type"":""Point"",""coordinates"":[99.08062788802626,23.558006089390467]}"
1_00000000000000000114,44,44,45,57,56,201,40,1,1029,11,196,-75,3,-9,-57,32,11,0,-6,-371,37,-1,25,52,10,-17,1,10,286,-32,-1,-2,-28,20,8,0,2.9578874,360.58334,0.14916778,86417.336,0.010760333,177.08333,291.96,0.9899972,"{""type"":""Point"",""coordinates"":[99.82389314711988,23.476346571798715]}"
1_00000000000000000116,30,27,28,36,39,196,34,1,1304,9,541,-22,-15,-1,-20,21,-3,-1,-10,317,104,-40,17,66,-10,-8,-1,8,324,-16,1,-13,0,10,-15,0,5.4777994,358.66666,0.16583444,85474.0,0.009971667,167.5,291.44333,1.0406638,"{""type"":""Point"",""coordinates"":[100.62267421432892,23.740450208992208]}"
1_0000000000000000011c,27,27,34,47,71,202,49,1,1381,10,467,-72,-27,19,-119,55,-3,-1,10,4,64,26,-24,131,-75,44,0,11,291,-59,14,-16,-60,13,-2,0,3.8400135,365.16666,0.090834446,86956.0,0.010208334,171.0,292.76,2.286664,"{""type"":""Point"",""coordinates"":[102.86729650261249,23.70891990544329]}"
1_0000000000000000011d,32,29,28,30,29,201,25,1,1069,5,-104,-38,-17,7,-54,15,15,0,-8,473,19,24,-8,46,-18,9,-2,4,-149,-38,-10,-2,-32,0,10,0,4.1134534,378.08334,0.09000111,89590.664,0.011312667,169.16667,294.54333,2.4106638,"{""type"":""Point"",""coordinates"":[103.24674370675548,23.718622909335593]}"
1_0000000000000000011f,34,33,33,41,45,199,43,1,1463,7,-307,-32,8,-12,-7,-3,13,1,-3,-355,34,-43,22,70,9,21,1,6,-231,-29,4,-12,-3,3,4,1,4.0556602,360.16666,0.10250111,85330.664,0.010782334,154.66667,290.51334,2.8633306,"{""type"":""Point"",""coordinates"":[104.19267064962716,24.04390095388131]}"
1_00000000000000000121,32,30,32,36,39,200,35,1,1240,7,-380,-66,2,5,-21,0,-17,2,-5,597,-6,-17,42,14,33,-24,-2,6,-281,-61,-8,0,-21,9,-15,1,3.5625753,366.83334,0.09833445,87914.664,0.011301334,148.25,291.03998,1.6199973,"{""type"":""Point"",""coordinates"":[105.06071047439832,24.04767335337252]}"
1_00000000000000000146,30,27,25,36,34,197,26,1,836,14,-214,-28,-1,-6,-39,0,-7,1,-7,569,10,22,-13,41,-27,-24,-2,14,-380,-1,10,-15,-26,-15,-15,2,8.526906,352.25,0.14000112,85614.0,0.010278334,183.83333,290.89667,1.1486639,"{""type"":""Point"",""coordinates"":[99.0243049826202,23.88840318194554]}"
1_00000000000000000148,35,35,35,41,46,201,42,1,1501,9,153,-20,-15,-4,-37,-3,10,0,-5,-288,99,-16,15,26,0,-45,1,7,89,-2,-6,2,-24,-7,-4,0,3.8403723,338.41666,0.14333445,80396.0,0.009016667,174.33333,288.45667,1.1139972,"{""type"":""Point"",""coordinates"":[100.09069454045073,23.884091231226858]}"
1_0000000000000000014b,28,25,22,44,35,194,26,1,1089,17,-283,-41,61,-40,-51,25,-42,2,-13,-254,26,-29,-28,29,10,15,0,16,-329,2,83,-52,-51,8,-33,2,9.203026,343.58334,0.15333445,82154.0,0.009057667,161.5,288.45334,1.3233305,"{""type"":""Point"",""coordinates"":[101.10426158720213,24.009405348131853]}"
1_0000000000000000014f,38,38,42,51,58,202,50,1,1961,9,-133,-37,12,18,-15,45,-7,1,-1,170,21,5,-2,71,-19,1,0,8,-67,-30,19,10,6,24,-3,0,6.081195,345.58334,0.094167784,81784.664,0.009611667,164.5,288.97665,2.136664,"{""type"":""Point"",""coordinates"":[102.59133165661684,24.263003343243422]}"
1_00000000000000000150,35,34,37,44,52,200,47,1,1615,9,266,-24,-17,13,-30,40,-14,0,-4,-143,29,4,16,175,-21,0,0,10,229,-17,-11,6,-16,34,-10,0,3.184714,349.75,0.10916778,82846.0,0.009748667,165.25,289.77667,2.2193305,"{""type"":""Point"",""coordinates"":[102.93817391385701,24.1808042744242]}"
1_00000000000000000153,30,32,36,46,53,199,44,1,1459,9,11,-52,7,-5,-50,34,-34,0,-4,-351,87,-39,28,29,52,-26,1,9,-435,-40,10,0,-28,35,-30,2,3.183658,359.58334,0.10583445,85307.336,0.010700667,154.41667,290.42667,2.774664,"{""type"":""Point"",""coordinates"":[104.16464074040522,24.134451918973635]}"
1_0000000000000000017d,34,33,32,39,41,200,38,1,1581,8,91,-13,0,1,-31,6,0,0,-3,-96,21,18,-17,28,-24,-22,0,8,11,-13,-3,1,-22,4,-2,0,7.966664,335.33334,0.12833445,81001.336,0.009174667,182.83333,288.17667,1.2686639,"{""type"":""Point"",""coordinates"":[99.25310591677355,24.02989045837138]}"
