system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
000000000000000009ad,25,23,18,71,48,192,20,0,315,26,300,-229,141,-40,-63,98,-37,0,-28,2400,-187,-244,62,-100,-175,60,-11,16,494,-255,94,-33,-89,81,-28,-1,1.6710958,264.08334,0.076667786,97600.0,0.0042890003,147.66667,274.56,1.6659973,"{""type"":""Point"",""coordinates"":[128.69215349903797,48.16798100380463]}"
000000000000000009c2,29,28,26,61,55,197,32,0,31,15,1165,-116,19,33,-105,78,-26,-4,-5,107,121,-46,-28,35,-47,2,0,12,944,-98,1,33,-97,60,-14,-3,3.0379822,310.08334,0.076667786,101228.0,0.007216334,161.91667,284.39334,2.9599972,"{""type"":""Point"",""coordinates"":[121.6666970981003,39.65868738171596]}"
00000000000000000081,28,21,18,51,28,186,13,0,267,36,-209,-45,110,-13,-58,30,-19,2,-29,333,-45,-80,37,-24,-96,1,-2,28,1,-97,47,-17,-93,40,-50,1,10.100555,274.5,0.076667786,99204.0,0.004820334,145.33333,276.55,2.4233305,"{""type"":""Point"",""coordinates"":[129.43676540664976,46.93611866498177]}"
000000000000000001c9,33,24,19,37,16,174,9,0,553,28,825,-196,58,-37,-43,46,0,-2,-26,238,-25,1,2,-47,-87,-3,-2,24,-638,-172,-8,-3,-44,37,14,3,14.313732,264.83334,0.076667786,93632.0,0.004616,153.66667,275.23334,2.168664,"{""type"":""Point"",""coordinates"":[129.23814812752715,44.87448450662845]}"
00000000000000000886,27,22,19,55,39,196,21,0,68,17,-1370,-112,28,26,-88,97,-5,6,-13,-2342,-2,-68,-37,29,-148,100,9,14,-1713,-123,-4,30,-108,94,15,8,1.2563318,293.83334,0.076667786,100104.664,0.0058470005,153.83333,280.77667,2.646664,"{""type"":""Point"",""coordinates"":[123.60544289052172,42.42720499366784]}"
000000000000000000d1,26,18,14,33,17,180,8,0,874,26,-17,-166,89,-50,-17,56,-14,1,-29,-153,-13,-32,57,-28,-55,21,0,22,-101,-149,7,-51,-37,56,-16,1,12.830368,253.91667,0.076667786,88848.664,0.0041956673,149.33333,272.46667,2.2493305,"{""type"":""Point"",""coordinates"":[128.41834685795217,44.22608216334583]}"
000000000000000009a7,30,25,21,44,23,180,12,0,197,27,42,-141,63,-22,-57,18,42,1,-27,-829,-89,-92,-13,-1,-81,-29,2,23,-647,-134,2,-5,-76,-16,68,4,6.5384827,293.91666,0.076667786,99798.664,0.0059480006,155.58333,280.95667,2.2073305,"{""type"":""Point"",""coordinates"":[124.20830443474549,42.595371071696455]}"
000000000000000009a9,29,24,21,65,38,196,22,0,109,19,-131,-157,22,29,-146,118,-30,1,-21,-1195,-94,-139,-80,21,-224,17,4,14,-151,-139,-25,35,-145,87,6,1,1.8543341,293.91666,0.076667786,99798.664,0.0059480006,155.58333,280.95667,2.2073305,"{""type"":""Point"",""coordinates"":[124.18512602746966,42.61773792258054]}"
00000000000000000b39,24,21,16,60,36,187,15,0,703,27,-1882,-201,36,4,-97,92,21,9,-27,-455,-15,-92,22,-23,-145,-12,0,20,-2531,-188,-14,26,-110,59,40,12,7.788958,263.58334,0.076667786,89859.336,0.004288667,157.0,275.04666,2.7466638,"{""type"":""Point"",""coordinates"":[128.41834685795217,42.68511048039706]}"
0000000000000000017a,26,24,22,58,44,194,29,0,340,17,-779,-139,1,43,-132,93,-4,4,-23,317,-137,-127,-23,-47,-278,-35,-2,11,-691,-133,-41,51,-138,69,8,3,5.1358266,285.66666,0.076667786,97209.336,0.0056680003,148.58333,278.68335,2.2253306,"{""type"":""Point"",""coordinates"":[125.91123958615752,42.911218117514125]}"
