system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_000000000000000000df,35,31,31,37,40,202,203,36,34,1,1240,12,-2097,-188,98,-48,-27,118,-88,8,1,326,-18,52,-13,68,-51,19,-1,11,-1255,-97,66,-42,17,18,-41,5,3.5625753,360.16666,0.105001114,87899.336,0.010872668,163.91667,290.69333,1.5453305,"{""type"":""Point"",""coordinates"":[105.06071047439832,24.04767335337252]}"
1_000000000000000000e9,32,30,32,49,55,200,199,41,39,1,1225,21,1485,-53,22,2,-95,40,-31,-4,0,-842,-4,4,13,58,-14,29,3,21,358,-52,16,6,-88,45,-16,0,9.514884,330.33334,0.11583445,81412.0,0.009272,204.41667,288.86,1.3433305,"{""type"":""Point"",""coordinates"":[99.78158073722373,24.105614912460997]}"
1_000000000000000000f3,34,33,36,45,52,200,200,44,39,1,1631,18,923,-58,7,56,-77,41,-38,-2,-2,-925,-8,35,-16,-4,38,-49,3,14,-327,-20,4,14,-21,2,-5,1,6.144662,339.91666,0.09000111,82854.0,0.009368334,194.0,289.91666,2.8673306,"{""type"":""Point"",""coordinates"":[102.92631716415592,24.194279677807717]}"
1_000000000000000000fa,41,38,38,52,64,201,202,53,40,1,955,21,-795,-67,-1,21,-80,23,5,3,0,-1967,295,-210,104,56,-53,45,6,18,-360,9,-33,16,-23,-27,15,2,0.92740995,360.16666,0.15083444,90906.664,0.011195667,203.83333,293.12,1.4246639,"{""type"":""Point"",""coordinates"":[97.88191450643473,24.25518653909673]}"
1_00000000000000000108,32,28,30,35,38,191,191,33,32,1,1624,15,1469,-50,-40,54,-31,-48,51,-4,-7,233,-80,77,0,-2,73,-82,0,14,889,-47,-7,16,-17,-18,17,-2,1.3769814,344.91666,0.07500111,83734.0,0.009744001,190.08333,290.55,2.954664,"{""type"":""Point"",""coordinates"":[102.49997359423385,24.358401351180845]}"
1_00000000000000000109,37,35,39,58,65,201,201,53,46,1,1812,18,-1690,-23,-48,60,-66,23,-13,7,0,-630,50,26,-29,94,-41,32,2,15,-15,-4,-34,33,-14,-16,12,0,9.268652,339.08334,0.09333445,82394.0,0.009359334,191.41667,289.65,2.930664,"{""type"":""Point"",""coordinates"":[102.67757067099048,24.378074905028647]}"
1_00000000000000000114,34,27,25,30,32,194,194,26,27,1,922,9,35,-14,-37,22,-45,36,-2,0,2,-320,33,-5,0,9,20,-29,1,10,28,-27,5,-7,-20,15,0,0,2.0366046,355.25,0.16083445,89204.664,0.010911667,206.16667,292.66666,1.3253306,"{""type"":""Point"",""coordinates"":[98.58044606376018,24.434130264371515]}"
1_0000000000000000011b,30,26,25,38,43,197,197,34,31,1,1176,16,907,-26,-12,18,-1,8,-16,-2,-2,-312,40,-3,-38,26,-43,27,1,14,709,-6,-7,-4,-10,-2,0,-2,4.0687013,359.5,0.10416778,88312.0,0.011063334,196.75,292.87,1.892664,"{""type"":""Point"",""coordinates"":[100.8328806970894,24.453536272156107]}"
1_00000000000000000123,30,28,28,33,33,194,195,28,30,1,1438,18,-57,-127,35,86,-98,156,-180,1,-8,250,46,-5,-18,27,-47,50,-1,14,-254,-57,10,13,-26,27,-39,1,5.639104,353.66666,0.07916778,85748.664,0.010768333,187.91667,291.47333,2.8553305,"{""type"":""Point"",""coordinates"":[103.44132104032363,24.406644365478073]}"
1_00000000000000000136,29,27,29,42,52,195,195,42,31,1,1923,16,-672,-72,-39,35,-105,67,-17,3,0,1126,77,10,-5,110,-89,58,-4,14,-59,-9,-11,0,-10,-6,22,0,2.9610984,332.41666,0.07666778,80565.336,0.009226334,193.08333,288.61,2.8746638,"{""type"":""Point"",""coordinates"":[102.3617236251728,24.661584550006737]}"
1_00000000000000000138,30,27,27,34,37,192,193,29,31,1,1757,16,1822,-130,31,36,-102,104,-88,-5,-3,-465,24,4,-16,24,-62,35,1,13,70,-48,0,0,-37,18,-7,0,0.92740995,336.83334,0.10666778,81546.0,0.009472,189.66667,289.08334,2.9699974,"{""type"":""Point"",""coordinates"":[102.91526751174548,24.675059953390246]}"
1_0000000000000000014f,36,36,40,51,60,204,204,50,44,1,1677,18,-778,-82,-41,64,-53,113,-90,3,0,428,51,14,-38,3,-48,48,-1,15,-389,-30,-23,17,-28,34,-22,2,3.0612242,344.83334,0.076667786,83432.664,0.010030334,187.5,290.17334,3.0399973,"{""type"":""Point"",""coordinates"":[103.2639915096302,24.759140762854027]}"
1_00000000000000000151,45,32,32,53,83,203,203,74,39,1,1851,31,69,-100,54,-15,-16,45,-50,1,5,-577,13,46,-21,78,-76,58,2,20,-159,-11,33,-14,30,-15,-6,1,2.1168916,334.66666,0.08416778,81207.336,0.009426666,177.66667,287.65668,2.7066638,"{""type"":""Point"",""coordinates"":[103.99082052224082,24.826785325834795]}"
1_00000000000000000165,31,30,30,35,41,193,193,33,33,1,1901,12,863,-44,-24,8,-41,28,40,-2,-1,249,13,18,-7,-13,-19,-12,0,11,-44,-32,-16,4,2,-26,31,0,2.2443268,332.33334,0.09333445,80492.0,0.009231334,192.66667,288.55664,2.928664,"{""type"":""Point"",""coordinates"":[102.79695864259544,24.89335078636064]}"
1_0000000000000000016a,32,28,30,41,37,196,196,29,35,1,1467,19,2461,-99,90,8,-39,91,-39,-8,-7,-539,20,-14,4,22,6,-3,1,14,-737,-19,19,-2,19,12,-16,3,3.8425503,347.66666,0.09833445,84353.336,0.010183667,166.75,289.08,2.2939973,"{""type"":""Point"",""coordinates"":[104.33739077431675,24.909251940717226]}"
1_0000000000000000016f,38,33,30,55,44,203,203,32,43,1,550,18,729,-94,15,24,-43,-16,31,-1,-6,189,23,0,-6,37,1,14,-1,9,821,-100,-7,32,-55,-9,9,-2,3.066833,368.66666,0.109167784,90723.336,0.011189001,144.66667,290.87,1.3773305,"{""type"":""Point"",""coordinates"":[105.80936678666556,24.985787951198574]}"
1_00000000000000000172,36,31,31,38,43,200,200,37,36,1,1640,12,-369,-219,98,-22,42,-40,37,2,-1,2663,142,-72,-12,-52,53,-36,-10,10,27,-87,28,-9,18,-15,21,0,2.7802885,326.66666,0.14750111,81534.0,0.009285,199.5,287.95667,1.8359972,"{""type"":""Point"",""coordinates"":[98.49366749815907,25.030254106903534]}"
1_0000000000000000017f,28,23,23,29,31,191,191,24,27,1,1896,21,953,70,-21,-61,11,-29,59,-3,-6,-1524,-88,10,41,-67,107,-63,5,15,252,-49,-1,-2,-59,35,14,0,0.92740995,334.75,0.08250111,81139.336,0.009431668,194.5,289.11,2.850664,"{""type"":""Point"",""coordinates"":[102.7206901781773,25.050462752877753]}"
1_00000000000000000193,34,32,34,49,57,203,203,44,40,1,1672,22,-1248,-30,-53,-56,-5,84,-6,5,-2,1829,32,45,16,20,-75,25,-6,19,-45,0,-19,-19,-11,5,7,0,2.1189895,344.58334,0.087501116,83380.664,0.009874334,194.66667,291.00333,2.360664,"{""type"":""Point"",""coordinates"":[100.48469625043214,25.346101152721214]}"
1_00000000000000000196,30,29,32,45,47,198,198,38,39,1,1815,14,151,-15,-11,40,-80,36,-43,0,-2,350,29,15,-5,41,-35,8,-1,15,434,-13,6,-2,-42,2,-1,0,4.232112,335.0,0.06750112,81066.0,0.008750001,201.58333,290.27667,2.596664,"{""type"":""Point"",""coordinates"":[101.5508138030984,25.335591051538245]}"
1_000000000000000001b1,30,27,29,37,40,198,199,32,34,1,1795,18,-935,-23,-59,14,-8,82,-38,4,-4,-212,36,18,-20,36,-62,35,0,16,-55,-5,-20,0,-5,29,-13,0,0.0,333.08334,0.08500112,80674.0,0.009099334,194.33333,289.18332,2.3013306,"{""type"":""Point"",""coordinates"":[100.17639400359688,25.44850886751465]}"
1_000000000000000001d0,38,40,45,57,65,202,202,54,53,1,1989,13,40,-52,-48,19,-16,69,-71,0,0,147,67,12,-2,24,-66,37,0,12,244,-20,-30,12,-20,27,-29,0,0.92740995,333.25,0.09000111,80758.0,0.008978333,194.16667,289.32666,2.3453305,"{""type"":""Point"",""coordinates"":[100.32326787409528,25.62287309600754]}"
1_000000000000000001da,30,26,26,35,41,193,193,33,32,1,1887,11,-186,-40,-20,-2,-22,14,10,1,1,-1150,-3,-29,31,-21,34,0,4,12,-498,-29,-19,12,-44,26,5,2,3.594518,331.66666,0.07416778,81144.0,0.00865,197.66667,289.12332,3.1573308,"{""type"":""Point"",""coordinates"":[103.25402095967469,25.56331288323667]}"
1_000000000000000001f0,30,26,25,32,30,194,194,25,30,1,2016,14,-265,-8,-78,0,36,42,-76,1,-5,574,12,31,2,-23,-14,19,-2,13,342,0,-18,-12,7,5,-28,0,2.1204448,332.58334,0.094167784,80699.336,0.008900001,194.0,289.26334,2.3173306,"{""type"":""Point"",""coordinates"":[100.16103240046776,25.69725090157902]}"
1_000000000000000001f4,31,26,27,36,38,193,194,31,29,1,1880,11,462,-16,-16,0,-25,4,-7,-1,7,-499,-22,0,-15,18,-15,-22,1,13,-133,-18,11,-6,-21,-1,-13,1,5.4553137,330.5,0.07583445,80092.0,0.008093,197.25,289.53,2.3953307,"{""type"":""Point"",""coordinates"":[101.32012666919942,25.729320756355406]}"
1_000000000000000001fd,30,26,27,31,32,192,192,27,30,1,1816,18,4032,-57,37,-33,-59,-13,-2,-14,-5,-278,19,-27,49,10,-10,14,0,14,1126,-37,15,3,-51,-1,-4,-3,3.456794,337.25,0.09916778,81507.336,0.009183667,168.41667,287.75333,2.6033306,"{""type"":""Point"",""coordinates"":[104.25007265748818,25.67730980166801]}"
1_0000000000000000020b,39,35,35,52,57,201,200,47,45,1,208,22,813,-7,2,65,-94,1,25,-2,-8,-1632,42,-72,-30,57,24,-32,6,15,-124,-17,-37,-6,-30,17,-19,0,3.4575288,367.75,0.13750112,95388.0,0.010451334,133.58333,290.06332,1.1659973,"{""type"":""Point"",""coordinates"":[108.90747885298289,25.74899431020321]}"
1_0000000000000000023e,24,21,17,51,40,192,192,20,34,1,2097,35,-212,-38,18,-80,0,-108,57,2,-13,1173,-115,-1,103,-108,210,-85,-4,28,-2381,173,1,-174,229,-321,162,9,23.466002,333.5,0.105001114,80517.336,0.008928667,163.0,286.81665,2.4653306,"{""type"":""Point"",""coordinates"":[104.29831121268434,26.06592045847582]}"
1_0000000000000000025f,31,30,31,35,42,193,193,34,33,1,1964,12,1870,-54,-1,14,-31,25,15,-6,-3,-1232,14,13,-3,4,-11,12,4,9,583,-61,-6,16,-44,28,3,-1,2.1226869,331.75,0.08916778,80621.336,0.008885001,177.0,287.52335,2.582664,"{""type"":""Point"",""coordinates"":[104.09807973898042,26.224115986548924]}"
1_0000000000000000026a,34,28,25,26,22,195,195,16,26,1,790,18,-1283,-75,-17,89,28,-10,-74,5,-8,-1768,-75,34,-56,21,-13,65,6,12,-467,-80,12,37,13,-21,-34,2,1.3889667,349.33334,0.12500112,87750.664,0.009724334,126.333336,286.69666,2.3593307,"{""type"":""Point"",""coordinates"":[107.51230639717863,26.266423937344015]}"
1_0000000000000000026b,39,35,35,47,41,200,200,30,42,1,948,13,-271,-9,-22,33,-12,-2,-30,1,-2,124,122,-53,10,-8,7,0,0,9,-176,-58,39,-12,-16,15,-3,1,3.23339,362.41666,0.1250011,91602.0,0.010707667,129.75,288.97665,2.1313305,"{""type"":""Point"",""coordinates"":[107.79365783724685,26.2006700332099]}"
1_0000000000000000026f,37,32,28,32,27,194,194,21,30,1,541,25,958,-126,-20,16,-74,-6,12,-2,-11,-891,-32,-38,-8,20,-59,-26,2,15,-157,-68,-19,19,-13,-11,0,0,5.2379584,361.0,0.12833445,94868.664,0.009831667,133.91667,288.95667,1.4886639,"{""type"":""Point"",""coordinates"":[109.12819543692636,26.235700731085775]}"
1_00000000000000000286,33,29,28,34,31,193,194,24,31,1,1247,21,2733,172,-35,88,-33,21,-1,-9,-11,-771,-28,-52,-6,-25,18,-31,2,11,1150,69,-29,71,-14,13,-5,-3,3.7047918,355.58334,0.10666778,87061.336,0.010248333,137.41667,288.3033,1.9246639,"{""type"":""Point"",""coordinates"":[105.7422662340133,26.307657244785226]}"
1_00000000000000000287,35,29,27,31,27,195,196,21,30,1,1244,17,2759,97,0,53,22,34,17,-9,-9,329,-12,-1,3,-30,-47,-2,-1,10,1158,14,-14,36,-11,26,-2,-4,4.24032,355.58334,0.10666778,87061.336,0.010248333,137.41667,288.3033,1.9246639,"{""type"":""Point"",""coordinates"":[105.74765282808586,26.311969195503913]}"
1_00000000000000000289,32,26,24,38,30,194,194,22,31,1,1105,17,1286,-13,69,31,-18,10,43,-4,-8,-1849,45,-16,-12,0,43,-17,6,10,366,-74,31,19,-57,5,-6,0,2.07064,360.25,0.10916778,88741.336,0.010264667,120.25,288.3033,2.396664,"{""type"":""Point"",""coordinates"":[106.67282711465482,26.432431810462756]}"
1_00000000000000000293,26,23,23,32,36,191,191,28,28,1,2110,15,-949,-101,55,-20,0,11,11,4,-2,-84,19,20,-14,40,-57,0,0,16,212,-172,97,-53,13,-35,41,0,2.2698426,319.41666,0.090834446,77907.336,0.0078920005,179.08333,286.03333,2.4253306,"{""type"":""Point"",""coordinates"":[99.13883699317795,26.513551776827043]}"
1_000000000000000002a1,29,25,27,31,34,192,192,30,28,1,2090,5,344,-33,2,-1,-16,11,-12,-1,0,-742,-8,-5,-2,9,3,10,2,6,-132,-44,-4,4,-38,21,1,0,2.7802167,325.41666,0.07083445,79673.336,0.008506333,185.75,287.16998,2.300664,"{""type"":""Point"",""coordinates"":[103.62565581877205,26.559636586214403]}"
1_000000000000000002a5,30,25,25,30,37,189,188,32,26,1,1786,22,2154,18,-43,54,9,38,-28,-7,-4,948,22,-117,36,-59,22,-5,-3,15,1218,-3,-48,46,-9,21,-18,-4,2.9667084,340.66666,0.108334444,81968.664,0.009571333,143.16667,286.4233,2.024664,"{""type"":""Point"",""coordinates"":[104.95345571675978,26.546968280121565]}"
1_000000000000000002a9,30,27,26,56,50,197,197,30,43,1,1294,26,3070,-149,108,-26,-24,-27,-59,-10,-5,-2632,112,-126,55,-13,29,-2,9,16,1532,-234,103,-35,-14,-53,-49,-4,7.4442654,356.83334,0.10416778,87608.664,0.009934334,125.583336,288.03,2.1866639,"{""type"":""Point"",""coordinates"":[106.3135930155871,26.47366511790397]}"
1_000000000000000002ab,40,36,36,50,53,201,200,44,45,1,1117,14,422,-7,-10,0,-18,0,-11,-1,-4,-1939,28,-35,-34,-78,80,-44,6,9,-248,-53,11,-3,-26,-20,0,1,2.0716238,357.83334,0.11000112,88301.336,0.010172667,119.666664,287.85,2.448664,"{""type"":""Point"",""coordinates"":[106.73050112768007,26.487140521287476]}"
1_000000000000000002ad,37,30,31,56,61,200,200,45,40,1,937,25,-574,-147,8,7,-45,73,-52,2,-6,-1436,59,-34,-4,9,-5,6,5,16,1020,-44,-46,34,-64,19,-45,-3,0.0,359.41666,0.12666778,91378.664,0.010230667,128.66667,288.53,2.3139973,"{""type"":""Point"",""coordinates"":[107.58964950495066,26.497111071242987]}"
1_000000000000000002b9,28,26,27,41,45,193,193,35,32,1,2155,17,-334,-59,1,8,3,67,-73,2,-2,-1140,45,-8,-19,48,-42,7,4,18,178,-2,13,-13,19,9,-25,0,4.244187,320.5,0.105001114,79320.0,0.007525667,203.75,288.41666,2.4406638,"{""type"":""Point"",""coordinates"":[100.76496858804543,26.75313035822658]}"
1_000000000000000002bf,32,30,33,40,51,199,200,42,35,1,1678,9,-1628,-57,-28,5,-33,70,-27,6,2,448,14,-10,-41,29,-66,29,-1,10,-632,-36,-11,-12,-9,16,-8,2,3.7047918,325.0,0.10750111,81401.336,0.008588667,207.91667,288.49667,1.8066639,"{""type"":""Point"",""coordinates"":[102.57489541013383,26.63832634250456]}"
1_000000000000000002e5,30,27,28,31,36,190,190,32,33,1,2219,10,63,-30,15,2,-22,27,-16,0,-3,829,-20,-35,-46,11,4,33,-3,8,-171,-38,-1,0,-22,13,0,0,4.2451744,321.08334,0.08583445,78231.336,0.008377667,159.91667,284.32333,2.504664,"{""type"":""Point"",""coordinates"":[104.2851078144651,26.863894428394175]}"
1_000000000000000002f0,34,28,26,31,29,197,197,21,30,1,792,21,-227,-65,6,-23,38,-7,-29,1,-4,799,38,-17,14,-22,23,18,-3,15,-569,-63,-17,-5,5,-23,-2,2,4.245503,353.16666,0.12250111,90922.0,0.009606333,136.08333,287.79333,1.7486639,"{""type"":""Point"",""coordinates"":[107.89525845474962,26.900543779952446]}"
1_0000000000000000030f,30,25,26,31,29,188,188,24,27,1,1556,16,-2427,-140,39,-80,-48,10,-36,9,-9,88,48,-31,27,41,-16,8,0,11,-812,-80,5,-21,-50,11,-6,3,5.881457,347.41666,0.09250111,84446.664,0.009880001,136.0,286.93,1.4886639,"{""type"":""Point"",""coordinates"":[105.19518804396813,27.009421650374435]}"
1_00000000000000000313,33,29,29,38,34,195,195,28,33,1,1335,16,-1129,-109,21,-19,-34,19,-13,4,-6,179,16,0,-6,11,-2,-36,0,10,-127,-56,-12,13,-39,-5,-6,0,2.0797641,346.66666,0.10583445,86091.336,0.009156001,123.25,286.17334,2.266664,"{""type"":""Point"",""coordinates"":[106.69384731702075,26.934232288411238]}"
1_00000000000000000319,35,26,23,28,25,191,191,19,27,1,475,16,-582,-127,13,-50,40,5,-25,2,-8,1203,-4,-46,-20,-23,38,-7,-4,13,-191,-79,-8,-11,11,-4,-11,1,8.2891,359.16666,0.12250111,93378.0,0.010087667,134.33333,288.6133,1.5993305,"{""type"":""Point"",""coordinates"":[108.42238662668169,27.05308070878872]}"
1_00000000000000000324,28,26,29,40,51,189,189,38,33,1,2259,19,2054,13,-76,-8,-113,97,-64,-7,-2,-1989,26,26,-32,114,-84,7,7,17,1074,16,-118,36,-102,60,-24,-3,9.101386,310.58334,0.08833445,75352.0,0.007857,184.58333,284.51666,2.438664,"{""type"":""Point"",""coordinates"":[99.26496266647466,27.195103077340967]}"
1_00000000000000000342,41,37,37,45,54,201,202,47,42,1,385,6,934,-200,-32,-20,-66,-67,-86,-3,6,-662,118,19,6,-2,74,15,2,5,994,-180,-45,-28,-65,-62,-94,-3,5.5188055,366.08334,0.123334445,96286.0,0.010096667,128.66667,289.5533,1.5966638,"{""type"":""Point"",""coordinates"":[108.91825650022908,27.239836779109147]}"
1_0000000000000000037a,27,23,25,28,28,190,190,24,26,1,2540,8,60,-66,-6,4,-43,25,1,0,-7,540,0,15,-22,42,-43,8,-2,9,388,-54,-5,-6,-16,-2,6,-1,6.360831,310.83334,0.07750112,76880.0,0.0071770004,210.91667,287.24667,2.118664,"{""type"":""Point"",""coordinates"":[101.50554055010276,27.422285357811937]}"
1_00000000000000000385,30,25,24,34,31,196,197,26,29,1,1580,18,-986,-101,70,-41,-51,-9,-10,4,-5,875,28,-13,33,23,-7,-6,-3,11,-222,-75,42,-30,-41,-8,5,1,3.8486595,331.66666,0.09250112,81424.0,0.008488334,132.91667,284.11667,1.3573306,"{""type"":""Point"",""coordinates"":[104.96046096451475,27.48319221910096]}"
1_00000000000000000389,39,35,35,45,53,203,203,47,41,1,919,23,715,41,42,45,66,56,-44,-1,-4,1340,-30,-16,35,-11,-47,8,-5,13,451,-11,12,30,15,9,-14,-1,1.0451884,358.5,0.09583445,89778.0,0.010104667,129.08333,288.31998,1.7439972,"{""type"":""Point"",""coordinates"":[106.21657635396728,27.46513731893555]}"
1_0000000000000000038f,41,36,35,41,45,200,200,41,39,1,462,21,151,-55,-87,-12,110,-45,11,0,-6,173,27,31,-30,-28,49,3,0,14,231,-33,-48,0,46,-17,6,0,0.0,359.5,0.10416778,92936.0,0.0097630005,130.58333,288.59,1.2259972,"{""type"":""Point"",""coordinates"":[108.22619509853217,27.5238859753147]}"
1_000000000000000003bd,34,27,26,28,29,181,181,25,28,1,378,21,1371,-158,23,-18,-67,65,-86,-4,-8,-600,64,12,-17,10,14,40,2,14,360,-86,14,-12,-33,29,-20,0,2.7959988,352.75,0.13500111,91465.336,0.008800001,122.0,287.1733,1.3733306,"{""type"":""Point"",""coordinates"":[108.84360668949334,27.69582445283452]}"
1_000000000000000003e8,37,31,30,36,34,194,194,25,33,1,770,15,-1526,-95,-61,-34,12,48,-28,6,-9,336,-33,2,4,-45,-7,39,-1,10,-489,-75,-17,-1,-3,26,-4,2,6.2272673,341.33334,0.07916778,86495.336,0.008590001,128.66667,285.47998,1.2799972,"{""type"":""Point"",""coordinates"":[107.48212274214787,27.77020225840599]}"
1_0000000000000000040b,37,32,32,48,62,201,201,55,38,1,2282,12,20,-60,9,-3,-39,16,-3,0,10,-89,6,6,3,44,-21,13,0,14,189,-33,7,-5,-27,8,-1,0,6.9694896,321.0,0.08333445,78808.664,0.0073230006,207.0,289.0533,2.1099973,"{""type"":""Point"",""coordinates"":[101.27862581569501,27.931363088679635]}"
1_0000000000000000040e,33,31,33,48,46,201,202,38,39,1,1514,15,885,-50,-7,13,-40,40,-6,-2,-5,-841,-17,7,-40,44,-43,17,2,16,951,-52,8,-9,-21,27,-11,-2,1.4003974,343.25,0.101667784,85144.664,0.008530667,195.58333,291.95334,1.7859973,"{""type"":""Point"",""coordinates"":[102.18601274816176,27.912496632122505]}"
1_00000000000000000458,36,28,27,35,23,193,194,16,32,1,350,12,471,-62,9,5,-24,14,25,-1,-9,-909,-84,-58,-2,5,-10,-5,2,7,115,-62,10,14,-25,1,4,0,2.2983627,375.75,0.11083445,96158.664,0.010552,131.08333,291.44,1.2879971,"{""type"":""Point"",""coordinates"":[105.43692483027755,28.17175322647091]}"
1_000000000000000004a7,40,31,28,34,25,182,182,19,33,1,534,22,-528,-126,-4,-104,-41,7,-37,2,-10,-70,19,-18,28,40,-3,7,0,13,-508,-78,-20,-31,-31,-23,6,2,4.258225,363.91666,0.105001114,93783.336,0.009578334,126.0,289.28,1.1633306,"{""type"":""Point"",""coordinates"":[108.11327728255577,28.264725483435253]}"
1_000000000000000004df,30,28,28,43,42,199,199,34,35,1,1773,18,741,-115,34,8,-40,11,-23,-1,-6,-898,99,-27,8,28,2,-7,3,16,797,-52,20,-24,-15,-25,-14,-2,3.1622176,325.83334,0.10333445,79975.336,0.007558667,177.58333,287.28,2.1213307,"{""type"":""Point"",""coordinates"":[102.1690369504513,28.47573906348641]}"
1_000000000000000004e7,31,25,21,32,25,193,193,17,30,1,341,25,2682,-124,43,4,18,-2,-13,-9,-12,-510,15,-9,-26,0,-15,28,1,14,1032,-96,22,8,-21,42,-41,-3,3.1598406,355.83334,0.123334445,91224.664,0.008504667,125.333336,288.24332,0.96533054,"{""type"":""Point"",""coordinates"":[104.56511260601519,28.396242209905584]}"
1_0000000000000000052b,32,30,28,37,37,200,200,32,34,1,1787,18,169,-125,16,14,-16,30,-15,0,-6,-1496,93,-1,-4,25,-4,-5,5,15,200,-46,6,-9,-10,-2,-5,0,2.1334717,334.5,0.105001114,82192.0,0.008245334,174.58333,288.44333,2.2019973,"{""type"":""Point"",""coordinates"":[102.1674182967689,28.552814625195236]}"
