system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000000292,27,23,18,76,50,194,22,0,1022,28,1675,-295,97,-51,-58,-50,88,-9,-10,-1113,185,-34,-31,84,5,-71,7,26,1508,-256,91,-51,-51,-22,43,-8,14.19925,320.08334,0.076667786,92314.664,0.0073993336,149.83333,284.31998,1.1979972,"{""type"":""Point"",""coordinates"":[111.1065558831066,33.65192153464008]}"
0000000000000000052f,28,24,22,55,39,185,23,0,895,18,634,-172,9,23,-46,7,26,-3,-7,-945,48,6,-63,35,-9,-52,6,17,981,-180,33,0,-41,7,10,-5,7.2104897,320.08334,0.076667786,92314.664,0.0073993336,149.83333,284.31998,1.1979972,"{""type"":""Point"",""coordinates"":[111.11167493111596,33.65515884200489]}"
00000000000000000888,32,28,25,57,42,198,24,0,375,19,690,-196,24,-5,-73,35,-13,-3,-12,310,37,-14,0,9,-55,52,-3,15,598,-192,39,-26,-63,16,0,-2,15.624269,326.25,0.076667786,97249.336,0.007708334,155.75,285.75,2.2066638,"{""type"":""Point"",""coordinates"":[113.35710431669021,34.3375172398095]}"
0000000000000000172e,38,37,38,45,41,202,35,1,123,7,153,-49,-26,28,-14,12,-13,0,-9,-128,-23,15,-7,-3,-20,24,0,6,54,-60,-23,29,-13,14,-13,0,1.1272123,332.91666,0.076667786,99967.336,0.008206001,160.5,287.1,2.1239972,"{""type"":""Point"",""coordinates"":[113.74221012007001,34.642854184444204]}"
00000000000000000599,28,28,25,71,52,203,33,0,104,22,1067,-169,-111,92,-21,90,-101,-5,-14,-536,75,74,-73,-74,-78,66,2,15,1307,-151,-87,67,-41,62,-58,-8,2.1575644,346.33334,0.076667786,100073.336,0.009185,149.58333,288.23334,1.9306638,"{""type"":""Point"",""coordinates"":[112.78685217847027,32.83697176701126]}"
00000000000000000765,33,31,27,49,29,187,18,0,59,18,967,-141,24,21,-49,105,-77,-5,-14,235,121,-35,-57,-77,-58,73,-2,15,751,-119,-1,14,-28,87,-51,-4,2.3739378,347.41666,0.13916779,100493.336,0.009515334,153.41667,288.69333,2.2213306,"{""type"":""Point"",""coordinates"":[115.50982453226227,31.973778985085204]}"
0000000000000000030c,40,38,38,23,7,187,4,0,19,-8,-416,48,27,-11,4,-10,8,2,-22,-1273,-64,106,0,11,0,9,6,-7,-970,60,33,4,11,-4,5,6,0.0,366.41666,0.13916779,101130.0,0.010596334,141.83333,290.5833,2.492664,"{""type"":""Point"",""coordinates"":[112.86985834458017,29.262663380994333]}"
000000000000000001dd,31,29,26,64,49,196,27,0,211,25,1138,-156,-5,32,-45,49,-3,-6,-10,-85,76,-13,-65,3,0,16,0,20,1535,-142,-10,-1,-43,42,11,-9,8.0572815,346.91666,0.13916779,99972.0,0.009408333,152.25,288.57666,2.1779974,"{""type"":""Point"",""coordinates"":[115.31066770191221,31.849811516698367]}"
000000000000000006fa,29,25,21,56,41,194,19,0,100,27,1600,-240,53,-5,-40,18,-2,-9,-15,-12,108,-32,-34,16,13,1,0,22,1092,-184,5,-12,-43,6,3,-6,28.163092,346.91666,0.13916779,99972.0,0.009408333,152.25,288.57666,2.1779974,"{""type"":""Point"",""coordinates"":[115.17754123996158,31.825830471232933]}"
00000000000000000b14,30,28,24,65,50,189,27,0,261,27,977,-151,-46,95,-11,-7,4,-5,-7,4,96,-78,-12,-28,7,-62,0,20,1146,-157,-40,92,3,-13,14,-6,26.705694,380.75,0.13916779,97758.0,0.011392,147.08333,292.94333,1.7859973,"{""type"":""Point"",""coordinates"":[109.20473144740771,24.094837265214817]}"
000000000000000000d0,30,26,22,68,43,198,20,0,96,29,563,-165,33,-7,-41,-17,29,-2,-15,724,82,27,18,-63,-2,32,-6,23,1106,-127,20,-25,-55,1,36,-6,11.585528,363.08334,0.13916779,100856.664,0.010117667,144.75,290.32666,2.0939972,"{""type"":""Point"",""coordinates"":[111.591915655471,29.705715202563663]}"
000000000000000010a2,37,33,31,41,38,199,31,1,253,12,310,-42,-1,37,-50,-17,18,-1,-7,-335,69,-28,-24,25,2,-22,2,9,414,-34,-12,24,-43,-7,13,-2,4.8815284,388.58334,0.13916779,97513.336,0.013086,154.5,294.01666,0.8159972,"{""type"":""Point"",""coordinates"":[107.19915264839725,22.829558423097446]}"
000000000000000011e1,39,37,37,51,45,200,37,1,253,11,208,-25,-1,20,-47,-7,24,0,-9,-338,51,-12,-30,28,7,-34,1,8,238,-14,-16,13,-39,0,12,0,2.1094246,388.58334,0.13916779,97513.336,0.013086,154.5,294.01666,0.8159972,"{""type"":""Point"",""coordinates"":[107.198880643233,22.83306327652545]}"
00000000000000000745,31,30,28,54,34,198,23,0,32,33,347,-97,-26,32,-149,148,-8,0,-21,123,35,-4,-15,17,-68,13,-2,27,581,-107,23,-6,-131,103,15,-2,1.0625985,363.5,0.13916779,100992.664,0.010823667,149.33333,290.23666,1.9073305,"{""type"":""Point"",""coordinates"":[112.05140372352335,29.220083425034975]}"
00000000000000000059,31,30,28,63,55,196,27,0,115,20,-125,-65,10,29,-111,9,-13,2,-9,188,79,-12,23,74,-8,24,-1,16,304,-53,18,31,-100,-1,-8,0,1.0075996,394.5,0.13916779,99155.336,0.013082,148.83333,294.82333,1.2593305,"{""type"":""Point"",""coordinates"":[108.10222763014531,23.015239850063985]}"
000000000000000008db,31,26,23,36,24,185,13,0,865,13,137,-102,0,45,-68,7,49,0,-17,-163,55,11,-40,0,13,-14,0,10,262,-100,-2,19,-63,-12,46,0,23.005676,340.91666,0.13916779,89660.664,0.008441667,125.916664,285.44666,0.24066383,"{""type"":""Point"",""coordinates"":[108.91179080370159,29.87199062174561]}"
00000000000000000346,30,25,19,48,28,192,13,0,35,24,33,-143,-53,28,-50,-80,46,1,-18,-447,104,36,1,50,49,0,1,19,123,-138,-36,11,-63,-81,52,1,0.0,365.0,0.13916779,101012.0,0.010607,143.08333,290.35333,2.3819973,"{""type"":""Point"",""coordinates"":[112.72621732234552,29.16834001641079]}"
00000000000000000b25,32,30,24,58,42,199,21,0,30,29,-346,-158,-52,25,-160,39,8,4,-19,139,70,68,-2,36,-41,3,-2,22,-78,-129,-40,7,-133,13,20,2,1.8543341,365.0,0.13916779,101012.0,0.010607,143.08333,290.35333,2.3819973,"{""type"":""Point"",""coordinates"":[112.69387546240489,29.15836946645529]}"
00000000000000001017,37,34,33,49,47,200,37,1,188,10,-322,-60,5,31,-37,0,37,3,-15,-133,14,20,3,-8,-6,-8,0,7,0,-56,2,31,-18,-12,33,0,3.073155,367.91666,0.20166779,96781.336,0.010664001,148.83333,290.9533,1.9713305,"{""type"":""Point"",""coordinates"":[109.96147210988484,25.238034838690954]}"
0000000000000000073c,28,23,18,65,39,194,17,0,347,30,1313,-16,-167,-74,68,29,-74,-6,-14,-324,13,109,62,-34,-42,44,0,22,1121,30,-256,-147,177,91,-134,-4,9.255732,383.0,0.20166779,99449.336,0.012795,166.91667,293.9,1.9173305,"{""type"":""Point"",""coordinates"":[116.43338462424987,23.71107811035316]}"
000000000000000002b0,28,23,18,52,26,188,11,0,1054,21,672,-175,81,-27,-130,40,5,-3,-17,247,17,13,-36,33,-61,-9,-3,17,543,-100,44,-50,-182,33,-32,-2,20.637066,352.33334,0.20166779,92935.336,0.009811001,144.25,288.03998,1.9833306,"{""type"":""Point"",""coordinates"":[109.79869708502986,25.654942950783923]}"
00000000000000000967,29,25,21,56,45,195,18,0,93,31,-185,-197,83,23,-113,13,62,3,-14,281,111,-37,-18,37,6,-6,-3,25,139,-163,74,-8,-119,-14,81,1,16.056532,383.16666,0.20166779,100073.336,0.013073334,174.66667,294.13998,2.8239973,"{""type"":""Point"",""coordinates"":[116.90607609052145,23.8396250755219]}"
