system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000000641,35,192,190,27,20,13,42,19,9,18,0,0,140,46,407,-63,-16,-4,-109,53,28,0,-26,-1090,6,-46,13,63,35,-11,2,22,-404,40,-22,-45,-96,43,50,2,23.777966,399.5,0.2641678,100273.336,0.014136334,163.08333,296.23666,3.2273307,"{""type"":""Point"",""coordinates"":[113.4727154297029,22.471938518611083]}"
00000000000000000887,42,192,190,37,34,27,13,4,2,31,0,0,0,-2,2473,-77,70,131,-38,-112,-20,-8,-22,-566,-115,80,77,6,-32,-57,0,-1,1463,-105,63,127,-33,-98,-21,-5,0.0,399.5,0.2641678,100273.336,0.014136334,163.08333,296.23666,3.2273307,"{""type"":""Point"",""coordinates"":[113.54925144018425,22.57919773535067]}"
00000000000000001519,43,198,194,37,29,26,32,27,19,32,0,1,6,17,-506,-38,7,29,-28,-6,16,2,-11,-1708,72,-65,-2,19,36,17,5,8,-951,-7,-14,-8,-12,7,11,3,4.115647,399.5,0.2641678,100273.336,0.014136334,163.08333,296.23666,3.2273307,"{""type"":""Point"",""coordinates"":[113.45762583173803,22.549014080319896]}"
00000000000000001e95,59,204,201,57,53,52,76,70,54,48,0,1,22,25,1157,-42,7,11,-37,-3,-1,-3,-13,-707,66,-46,-7,6,45,-23,2,10,129,8,-6,-13,-28,7,6,0,2.210406,399.5,0.2641678,100273.336,0.014136334,163.08333,296.23666,3.2273307,"{""type"":""Point"",""coordinates"":[113.53658759319245,22.485953473222065]}"
00000000000000001da5,40,192,189,33,26,22,40,21,13,25,0,1,44,31,-292,-83,-16,24,-7,-27,-15,2,-15,189,44,15,-16,12,12,3,-1,17,-668,-33,-36,14,-10,11,-10,3,2.7802885,389.16666,0.2641678,100430.0,0.013145334,153.58333,294.29666,2.2713306,"{""type"":""Point"",""coordinates"":[113.22639914661158,24.260038041042886]}"
00000000000000001d3c,37,192,190,31,24,21,32,31,26,26,0,1,211,26,-1441,-127,21,38,-56,-10,-1,5,-15,-134,66,5,-47,6,36,10,0,13,-1477,-31,-16,-23,-36,14,15,5,7.1324363,384.83334,0.2641678,98297.336,0.012778667,154.66667,293.85666,1.9199972,"{""type"":""Point"",""coordinates"":[113.94675800359367,23.81321381998234]}"
000000000000000008f1,38,197,194,32,28,23,40,22,14,28,0,0,12,37,1508,-108,-143,98,-153,166,-83,-4,-26,-312,136,11,18,34,-21,4,0,19,646,-65,-86,65,-138,115,-7,-1,1.069184,377.58334,0.2641678,101227.336,0.012720333,144.5,292.98666,3.6339972,"{""type"":""Point"",""coordinates"":[116.01647651215687,29.845044274079626]}"
000000000000000009cf,34,197,195,28,24,15,108,33,12,20,0,0,26,44,682,-170,51,12,-99,164,-119,-1,-23,-608,158,-26,-38,-11,-78,80,1,23,-63,-80,24,10,-78,98,-121,1,1.418812,367.66666,0.13916779,101204.664,0.011074333,137.25,290.75333,2.258664,"{""type"":""Point"",""coordinates"":[113.09084247458684,30.28405169099348]}"
000000000000000005ee,32,193,191,26,20,14,54,30,14,17,0,0,789,41,-1193,-128,-23,59,-58,40,16,5,-21,-147,27,78,-30,14,-14,33,0,16,-1823,-40,-39,67,-38,75,76,7,14.269026,379.91666,0.13916779,94150.0,0.012202334,146.0,292.7033,1.1533306,"{""type"":""Point"",""coordinates"":[106.52972564364764,24.928653489400773]}"
00000000000000001069,32,194,192,26,21,14,64,34,14,19,0,0,106,41,210,-239,18,15,-82,28,-27,0,-22,873,136,-12,-4,23,46,2,-3,18,1295,-164,-53,30,-61,53,-46,-3,2.8639932,356.83334,0.13916779,100496.0,0.00956,138.83333,289.66666,2.132664,"{""type"":""Point"",""coordinates"":[114.5647091457823,31.910178826759914]}"
