system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
000000000000000002b3,21,20,23,41,61,180,39,0,4270,14,505,-154,49,38,-115,113,-58,-1,-5,1797,73,-12,-21,57,-121,0,-10,12,934,-126,28,48,-113,77,-62,-4,25.55463,264.83334,0.076667786,65425.332,0.005495667,212.16667,277.40332,1.3226639,"{""type"":""Point"",""coordinates"":[99.30619597391586,29.61273848649826]}"
000000000000000002bd,21,20,23,41,61,180,39,0,4270,14,505,-154,49,38,-115,113,-58,-1,-5,1797,73,-12,-21,57,-121,0,-10,12,934,-126,28,48,-113,77,-62,-4,25.55463,264.83334,0.076667786,65425.332,0.005495667,212.16667,277.40332,1.3226639,"{""type"":""Point"",""coordinates"":[99.30619597391586,29.61273848649826]}"
00000000000000001558,25,19,17,15,10,168,7,0,4117,0,45,-33,17,3,-5,6,-20,0,-20,600,-198,25,48,-123,-38,12,-4,0,208,-35,15,6,-8,1,-27,-1,55.019604,246.5,0.076667786,61908.0,0.0036473337,163.5,269.94333,0.93266386,"{""type"":""Point"",""coordinates"":[104.06654497633045,32.84856097064916]}"
000000000000000003c0,22,21,23,48,67,184,42,0,3370,16,443,-66,3,23,-84,27,-20,-1,-2,551,160,-69,35,68,-145,-50,-3,16,657,-51,-18,24,-96,-12,-32,-2,5.6450233,279.16666,0.076667786,68281.336,0.0063903336,197.16667,278.98666,1.9346639,"{""type"":""Point"",""coordinates"":[99.69723238169675,28.077157856723108]}"
00000000000000000263,28,30,34,59,89,196,60,0,3464,14,66,-107,19,61,-107,61,-20,0,-9,-654,41,111,86,-19,-163,56,3,12,329,-93,4,89,-114,58,-15,0,4.3196497,253.58333,0.076667786,67070.664,0.005021667,206.58333,275.02664,2.2659974,"{""type"":""Point"",""coordinates"":[102.66571392128938,33.657312587813706]}"
000000000000000017a3,29,24,23,26,5,163,2,0,4754,1,77,-118,-7,-8,8,50,49,0,-31,-1235,-336,-44,20,-37,91,92,5,1,-7,-104,-14,-14,-17,41,4,0,30.666151,237.33333,0.076667786,57349.332,0.0037410003,191.83333,269.47333,1.9386638,"{""type"":""Point"",""coordinates"":[98.9348331199828,32.66476574342825]}"
0000000000000000079c,21,21,21,44,41,185,25,0,3395,16,403,7,11,6,-25,-2,7,-1,-8,173,87,-85,40,8,-46,-2,-1,15,661,21,24,11,-52,-17,-10,-2,14.970808,268.83334,0.076667786,65667.336,0.005698667,199.83333,277.1,2.0493305,"{""type"":""Point"",""coordinates"":[99.79882854009847,27.985532248276897]}"
00000000000000000121,24,25,31,46,60,187,39,0,4019,15,-571,-83,-20,27,-98,49,26,4,-3,-598,110,41,59,90,-133,46,3,16,-694,-100,-21,57,-150,60,34,5,14.242587,247.33333,0.076667786,57464.0,0.0035630004,189.58333,271.91666,0.85466385,"{""type"":""Point"",""coordinates"":[98.28211436688044,31.05453530291734]}"
00000000000000001b8d,29,35,38,59,69,200,50,0,4148,7,25,-31,-1,14,-39,19,11,0,-2,1257,79,24,52,-42,-37,97,-7,7,61,-34,-7,16,-57,27,16,0,20.100063,245.83333,0.076667786,59880.0,0.004545334,213.5,273.1,1.3346639,"{""type"":""Point"",""coordinates"":[95.73754618713578,31.347203941459217]}"
000000000000000002eb,23,21,19,42,31,176,21,0,4377,18,-651,-30,-14,6,-41,-25,-9,4,-17,-867,29,15,28,-12,-26,44,3,16,-743,-27,0,15,-68,-76,1,5,24.096664,233.58333,0.076667786,56764.668,0.0034956671,203.0,269.43332,1.4119972,"{""type"":""Point"",""coordinates"":[99.98720772320233,31.33103524103942]}"
000000000000000013d7,135,167,166,165,19,165,11,0,4722,4,-29,-133,17,-4,-27,49,-14,0,-51,1214,-317,65,-57,-106,125,92,-9,2,28,-127,41,-7,-30,45,-22,0,13.79096,233.58333,0.076667786,56764.668,0.0034956671,203.0,269.43332,1.4119972,"{""type"":""Point"",""coordinates"":[100.01631227577819,31.353402091923503]}"
00000000000000001adb,24,23,24,41,67,182,48,0,4433,9,115,3,26,18,-44,-9,11,0,-15,1301,36,53,23,-149,-109,11,-8,7,672,21,14,34,-73,-27,3,-3,39.004753,298.16666,0.076667786,71882.0,0.007516334,184.16667,281.8333,1.6659973,"{""type"":""Point"",""coordinates"":[99.08897978429935,28.550928425449616]}"
00000000000000000024,29,31,35,51,87,189,63,0,4863,8,510,-10,3,7,-29,0,0,-2,-2,3145,115,14,43,-51,-120,0,-18,7,667,1,2,11,-44,-2,-5,-3,15.724073,233.66667,0.076667786,55703.332,0.0036123337,211.33333,270.07666,2.0039973,"{""type"":""Point"",""coordinates"":[92.92536951676958,29.13088356756185]}"
000000000000000015c5,54,50,50,53,10,161,8,0,4715,4,733,-149,16,4,-42,101,-2,-4,-36,20,-267,61,71,-91,93,67,-2,2,-102,-128,27,-8,-56,77,-31,0,17.246029,230.33333,0.076667786,56868.668,0.0035573337,199.83333,268.36,2.0033307,"{""type"":""Point"",""coordinates"":[99.24232381042633,32.9296764779124]}"
00000000000000000407,20,19,20,39,45,181,31,0,4014,10,631,-5,12,5,-40,-15,10,-2,-13,297,133,35,52,-58,-170,53,-2,9,1020,-23,32,4,-85,-37,-17,-4,17.847082,259.08334,0.076667786,63029.332,0.0050800005,202.16667,275.25665,2.106664,"{""type"":""Point"",""coordinates"":[99.87914140917208,28.0410480563923]}"
000000000000000002ea,22,21,20,48,48,181,30,0,3771,21,329,-51,22,-17,-79,12,11,0,-10,36,87,-24,3,7,-134,-15,0,22,150,-64,13,-28,-135,5,5,0,43.55933,239.41667,0.076667786,59271.332,0.0040080007,202.5,270.81,1.466664,"{""type"":""Point"",""coordinates"":[100.61728762025635,31.64607518956642]}"
0000000000000000025f,21,17,17,26,32,178,20,0,3678,10,-499,-99,22,4,-54,58,-45,3,-13,-713,57,28,79,38,-115,-15,3,9,-716,-110,6,26,-77,65,-45,5,27.722757,244.25,0.076667786,63719.332,0.004159667,192.66667,271.88998,1.8586639,"{""type"":""Point"",""coordinates"":[103.2699221140313,33.35628759389768]}"
0000000000000000005c,62,94,102,114,25,173,17,0,5024,4,-86,-105,-3,5,-36,50,-23,0,-50,-389,-272,4,-49,-121,12,55,0,3,197,-108,8,7,-45,43,-20,0,2.1471386,228.08333,0.076667786,55142.668,0.003717667,217.66667,268.94998,1.5999972,"{""type"":""Point"",""coordinates"":[93.12048640156522,31.111669764715145]}"
000000000000000001bb,24,22,22,39,50,183,30,0,4117,17,59,-164,17,32,-123,78,-14,0,-21,-932,-46,-41,105,-20,-173,-2,4,13,-448,-200,19,32,-129,35,16,4,18.898523,241.33333,0.076667786,59380.0,0.0036140005,191.33333,270.92334,1.2119973,"{""type"":""Point"",""coordinates"":[102.24638005822331,31.58624743073234]}"
000000000000000009c4,20,18,18,60,47,184,24,0,3344,26,900,-46,50,71,-108,-10,15,-3,-16,118,61,36,43,-21,-75,9,-1,23,1541,-44,91,113,-145,-10,7,-6,60.18089,276.33334,0.076667786,65730.664,0.0050793337,179.66667,277.61667,0.9266639,"{""type"":""Point"",""coordinates"":[98.62733797043822,31.38035289869052]}"
0000000000000000004f,27,30,29,68,74,193,45,0,4740,6,-419,-119,2,2,-95,66,45,3,-40,-1774,-273,-33,-45,-131,30,114,8,4,-75,-98,-13,5,-87,42,54,1,33.871296,251.0,0.076667786,58880.0,0.0038303337,171.91667,271.22998,1.0559971,"{""type"":""Point"",""coordinates"":[98.6594078252146,31.743363856350506]}"
00000000000000001b81,20,23,24,68,76,191,41,0,4708,7,-270,-120,28,38,-43,31,44,2,-37,-873,-208,87,69,-30,1,90,3,4,-361,-99,-18,41,-68,28,65,2,8.0559225,251.0,0.076667786,58880.0,0.0038303337,171.91667,271.22998,1.0559971,"{""type"":""Point"",""coordinates"":[98.70036912749156,31.752794855078534]}"
000000000000000017e4,129,155,154,142,16,159,11,0,5264,0,318,-54,-23,-1,0,1,-5,-1,-50,1114,-161,31,-87,-135,-19,47,-9,0,-24,-20,-6,6,3,1,0,0,13.748483,228.0,0.076667786,52394.668,0.0029953339,218.33333,269.47665,1.6419972,"{""type"":""Point"",""coordinates"":[96.68670597827119,30.11561360780062]}"
0000000000000000052d,19,16,14,34,30,177,17,0,3666,15,-108,-79,40,-6,-48,14,32,1,-13,494,78,24,46,21,-42,-13,-3,13,-183,-22,37,42,-106,4,56,2,34.201717,251.25,0.076667786,58550.0,0.0038510005,177.25,271.74,0.9673305,"{""type"":""Point"",""coordinates"":[98.70279487846463,31.49488936834933]}"
00000000000000000816,30,28,23,59,46,195,24,0,576,24,-98,-111,-1,49,-67,16,23,1,-14,-1169,53,20,20,-24,-36,32,5,17,689,-94,-13,31,-59,0,8,-2,2.1435728,349.33334,0.13916779,90864.0,0.009134,122.916664,286.67667,1.3139971,"{""type"":""Point"",""coordinates"":[106.90971685811913,30.479703667915537]}"
000000000000000006d0,27,24,20,54,43,193,25,0,1488,21,-1130,-166,-37,8,-33,-36,35,8,-12,377,133,-54,14,18,5,14,-2,16,-2380,-158,-38,-8,-20,-1,23,15,29.106598,348.08334,0.13916779,85534.0,0.009970333,130.66667,286.73334,1.3786639,"{""type"":""Point"",""coordinates"":[105.75520208616935,26.683332049436995]}"
0000000000000000054f,22,18,14,28,15,183,9,0,2598,9,-807,-112,29,-18,-5,14,12,5,-16,-750,-43,-53,-3,-6,-24,-5,3,6,-1729,-149,19,-32,14,3,23,10,42.618973,305.08334,0.13916779,73874.664,0.007397667,140.91667,279.96664,2.274664,"{""type"":""Point"",""coordinates"":[102.3536392749629,29.80677626883896]}"
00000000000000000383,17,13,10,20,12,180,7,0,3677,11,-520,-100,9,-9,-19,13,4,3,-13,-139,-2,-28,-5,-10,-52,-8,0,11,-1262,-136,-33,21,-16,56,-38,8,34.682323,326.58334,0.13916779,81462.664,0.009624001,152.75,284.49,1.5799972,"{""type"":""Point"",""coordinates"":[102.78914183844874,28.66923729459965]}"
0000000000000000054b,18,16,13,43,34,184,18,0,3332,20,697,73,-74,15,-19,-75,40,-2,-17,230,32,12,18,27,-46,-9,-2,18,1706,182,-121,48,-40,-114,0,-8,36.52334,297.66666,0.13916779,71994.664,0.0074220006,180.83333,281.77664,1.7479973,"{""type"":""Point"",""coordinates"":[99.03454307863889,26.365326798709443]}"
00000000000000000349,35,31,26,47,24,196,15,0,305,23,1288,-219,46,-71,-49,52,-59,-6,-22,-1349,31,-33,-8,51,45,18,6,17,2338,-195,31,-31,-79,17,-80,-12,2.7802885,381.41666,0.13916779,98027.336,0.0118183335,120.666664,291.60333,1.4073305,"{""type"":""Point"",""coordinates"":[106.02442477137221,29.383130455054225]}"
00000000000000000734,22,18,13,30,18,188,8,0,1367,21,45,-125,4,9,-41,-1,17,1,-16,-1435,55,-51,57,92,6,16,6,22,791,-142,9,-25,-106,-38,7,-2,32.910027,376.25,0.13916779,92800.0,0.013019,195.66667,295.06,0.75733054,"{""type"":""Point"",""coordinates"":[98.9528880201482,24.71090220765785]}"
