system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
0000000000000000029f,23,17,12,46,29,193,193,12,30,0,1125,39,293,-18,-11,-6,-117,9,-10,0,-16,119,-89,0,45,51,79,-28,-1,30,-288,194,-69,-12,-3,-135,87,2,6.138208,368.75,0.076667786,91427.336,0.010662001,202.16667,294.78333,2.7119973,"{""type"":""Point"",""coordinates"":[102.14316524613922,23.880858382963115]}"
000000000000000004a0,19,14,12,27,29,180,180,17,20,0,2470,19,-498,-8,-171,60,-116,114,-33,2,-4,1753,-48,85,-133,109,-43,-5,-6,23,-1768,157,-222,31,-171,119,-48,7,18.805487,305.0,0.076667786,73543.336,0.0075660003,182.91667,283.35333,2.2413306,"{""type"":""Point"",""coordinates"":[99.47462959800768,27.62979854353615]}"
00000000000000000586,20,21,20,38,50,180,179,28,30,0,3822,20,-55,-197,65,-13,-35,59,-42,1,-5,-456,98,14,-13,43,-58,73,1,18,-751,-162,105,-23,-34,54,-35,3,37.57004,258.33334,0.076667786,63164.668,0.004021334,203.33333,275.91666,1.5999973,"{""type"":""Point"",""coordinates"":[100.76173573978167,30.745693504854625]}"
00000000000000000522,29,25,20,59,40,189,189,19,45,0,992,42,831,-166,-27,-13,-156,8,59,-1,-15,-1294,-7,-74,-23,100,26,-38,4,29,-180,-99,-21,-94,-110,-27,43,1,13.873006,360.0,0.13916779,92696.0,0.0100276675,133.08333,288.8033,1.1226639,"{""type"":""Point"",""coordinates"":[108.82555178932795,25.59349653826744]}"
000000000000000007a1,31,26,21,46,27,189,189,13,34,0,655,30,2608,-62,-48,26,34,-15,-39,-8,-13,108,65,-12,-5,-3,10,15,-1,13,1147,-57,-9,32,10,-29,-16,-3,0.92740995,365.16666,0.13916779,94316.664,0.009599667,117.583336,289.39667,1.1926639,"{""type"":""Point"",""coordinates"":[103.67739476829517,30.902002833182113]}"
00000000000000000263,20,17,12,63,37,186,186,16,35,0,2225,41,1116,44,-29,49,-80,36,-57,-2,-18,-1441,48,-50,42,24,-11,13,4,32,1035,27,26,-2,-27,29,-80,-2,35.0763,338.25,0.13916779,81008.664,0.008228,156.33333,287.99667,0.93799716,"{""type"":""Point"",""coordinates"":[94.55311976531947,28.959752187332704]}"
0000000000000000048a,25,19,14,43,22,188,188,10,29,0,1021,36,-203,-232,54,-43,-42,-7,-15,2,-28,325,-18,-66,0,45,15,-50,-2,27,-366,-190,8,-34,-48,23,2,2,39.10145,301.75,0.13916779,79365.336,0.005766667,142.58333,279.98,1.6639972,"{""type"":""Point"",""coordinates"":[108.59513220149218,31.81855321831371]}"
00000000000000000117,34,42,51,58,74,201,201,63,54,0,5300,5,473,3,-15,9,9,-1,-13,-1,-1,-159,-17,34,1,-110,-51,-11,0,4,263,4,-4,7,-8,-1,-9,0,11.834422,210.16667,0.02083445,53250.0,0.0021440005,229.5,266.06332,3.194664,"{""type"":""Point"",""coordinates"":[79.92576113386092,34.49112881199966]}"
00000000000000000514,129,131,135,126,13,168,168,9,136,0,5824,9,355,-113,-33,56,120,-92,5,-1,-57,984,7,7,-4,-63,30,26,-5,3,118,-37,-11,19,44,-36,6,0,15.386483,202.66667,0.02083445,51390.0,0.0021150005,238.41667,264.67334,2.7833307,"{""type"":""Point"",""coordinates"":[78.7224682554875,34.0276007983929]}"
0000000000000000075e,29,33,41,48,66,176,176,57,45,0,5288,6,296,-25,11,1,6,-7,-6,0,0,1511,-4,11,-20,-40,-42,-37,-5,6,268,-1,10,-2,-2,-4,-6,0,9.0673485,209.0,0.02083445,52980.0,0.0021660004,228.33333,265.59,3.2479973,"{""type"":""Point"",""coordinates"":[79.97858364494003,34.52751061749472]}"
000000000000000004cc,40,52,65,77,77,201,200,64,65,0,4630,7,-1046,-28,-48,9,-18,19,-46,4,-18,2813,-144,-13,45,-233,-263,-60,-11,6,35,-9,-12,3,-27,-11,-10,0,9.941328,225.58333,0.02083445,58261.332,0.0024953338,250.33333,272.55667,2.434664,"{""type"":""Point"",""coordinates"":[79.26280428473986,32.24435277790725]}"
000000000000000005b9,36,47,58,70,78,202,202,66,64,0,4566,9,-1887,-14,-13,-60,63,56,-25,7,-19,591,-208,5,94,-272,-271,-64,-2,7,-583,-17,-4,-11,-5,8,-15,2,2.376353,225.25,0.02083445,58068.668,0.0022983337,251.83333,272.71667,2.2413306,"{""type"":""Point"",""coordinates"":[79.43366365980474,32.08400350402534]}"
0000000000000000017a,27,30,37,52,71,182,182,51,42,0,5101,15,-984,-50,-63,-9,23,55,-100,4,-18,1505,-92,79,42,-380,-189,-51,-6,9,-124,-45,-10,8,-60,23,-43,0,3.2872577,203.75,0.02083445,50904.668,0.0017010004,253.91667,266.68332,2.3893306,"{""type"":""Point"",""coordinates"":[79.61287939024378,32.27291777925563]}"
00000000000000000790,28,26,23,46,46,193,193,30,34,0,1566,22,1489,-174,0,-21,-61,18,26,-4,-5,5068,63,-107,-40,82,-22,25,-19,16,2768,-148,26,-44,0,-47,22,-9,18.039347,350.0,0.13000111,84272.0,0.010328667,150.25,288.19,1.6139972,"{""type"":""Point"",""coordinates"":[105.20839590128844,23.6552902970735]}"
0000000000000000068a,28,24,20,16,3,160,160,2,22,0,4935,17,2935,-110,-54,70,36,3,-6,-10,-33,3797,-60,19,-75,-58,95,38,-15,10,1609,-101,-58,34,19,-15,-13,-6,41.741413,221.75,0.13000111,52460.0,0.0027413338,174.83333,264.0533,2.9233305,"{""type"":""Point"",""coordinates"":[101.82947194613035,29.750720909496092]}"
00000000000000000488,29,23,19,48,40,191,191,21,32,0,635,31,-768,-89,-23,-27,-58,5,-17,4,-13,-1700,75,-75,72,36,-39,6,5,17,-1573,-84,-72,20,-69,-22,-30,6,13.1536875,360.08334,0.13000111,93566.664,0.009439,133.5,289.69,1.7673305,"{""type"":""Point"",""coordinates"":[105.31080361608188,31.81289461907689]}"
0000000000000000021e,29,26,25,67,53,201,200,32,45,0,248,41,-925,-263,-50,-30,-12,13,17,4,-9,1077,73,-4,12,4,10,-17,-4,29,-148,-278,-14,0,4,11,12,1,27.855143,367.33334,0.13000111,93847.336,0.010159333,124.0,289.69666,1.7053305,"{""type"":""Point"",""coordinates"":[107.3789034709627,29.466671713290527]}"
000000000000000005ff,19,15,13,35,23,180,180,13,25,0,2873,35,-221,-277,70,-3,-71,41,62,2,-17,91,46,-42,0,66,22,-10,-1,39,-486,-210,2,-57,-91,41,60,3,28.545845,277.91666,0.10333445,68674.0,0.0051016673,163.41667,277.11,1.3533305,"{""type"":""Point"",""coordinates"":[103.10768664040377,32.01609139498136]}"
000000000000000000ea,25,23,23,46,55,197,197,34,33,0,1467,24,1258,-31,55,-16,-47,84,24,-3,0,-1265,6,-78,12,43,-76,-2,4,22,1028,12,94,-27,23,9,77,-2,7.119585,351.75,0.10333445,85182.0,0.010473334,174.25,290.06,1.9613307,"{""type"":""Point"",""coordinates"":[104.40045138141457,23.804050367317508]}"
00000000000000000227,18,10,7,9,3,176,176,2,9,0,2857,13,-483,-117,-44,77,-26,-14,79,2,-21,-2709,-76,0,85,-67,16,83,8,17,-291,-161,-38,52,75,-76,55,1,44.044933,267.91666,0.10333445,64116.0,0.005778,184.33333,275.53,1.3553306,"{""type"":""Point"",""coordinates"":[96.78938569822888,29.034941549295898]}"
000000000000000001f7,25,20,18,33,33,192,193,20,28,0,1809,21,630,-122,12,-6,-102,55,-15,-1,-5,-178,-21,-43,-46,116,-32,4,0,21,1672,-35,38,-79,-52,-23,-6,-5,21.57344,326.75,0.10333445,80660.0,0.0073636672,189.66667,288.75665,1.9093306,"{""type"":""Point"",""coordinates"":[102.06689678172107,28.193312980064313]}"
000000000000000004d3,25,21,15,56,32,195,196,14,33,0,1200,38,1344,-231,-66,-19,-45,22,85,-3,-17,-1311,61,19,-2,-2,-5,-49,4,23,2784,-250,-47,56,18,5,97,-9,22.749357,351.75,0.10333445,88982.0,0.009303334,124.333336,287.03333,1.5819973,"{""type"":""Point"",""coordinates"":[107.0299074679137,28.65360814540732]}"
000000000000000003d3,25,23,19,66,47,198,198,29,40,0,1226,38,3404,-116,67,-32,-8,18,-62,-11,-13,-992,53,-65,5,-4,-8,20,3,20,1403,-155,106,-42,1,-19,-55,-4,35.154827,342.08334,0.10333445,85480.0,0.008468,129.16667,285.9233,1.2759973,"{""type"":""Point"",""coordinates"":[104.69015917685695,27.800118367373567]}"
0000000000000000045f,26,21,15,59,37,193,193,15,36,0,1210,34,-1184,-200,29,-2,-150,-20,-96,5,-14,-477,106,-3,-38,16,58,-5,1,18,-1681,-183,8,13,-127,-77,-102,7,44.963108,353.41666,0.10333445,87169.336,0.009595,122.916664,287.32333,2.270664,"{""type"":""Point"",""coordinates"":[106.41950558380856,26.7587889574634]}"
0000000000000000066a,52,61,73,79,86,206,206,74,74,0,4479,4,312,6,-2,1,-10,-3,2,0,0,-217,-26,17,33,-12,5,-24,0,4,89,3,3,6,-4,0,-1,0,6.62129,234.91667,0.027501116,59910.0,0.0025766671,249.25,274.98334,3.284664,"{""type"":""Point"",""coordinates"":[82.21215182171213,32.33085933834411]}"
000000000000000003b0,43,57,74,85,102,206,206,90,77,0,4877,8,-228,-22,-20,40,-12,13,1,1,0,1757,19,75,-25,-23,-59,11,-6,7,208,-1,0,14,-9,0,0,0,2.1638846,216.16667,0.027501116,55610.0,0.0023610005,240.16667,269.06,3.6759975,"{""type"":""Point"",""coordinates"":[83.98758303805108,33.804726009539564]}"
000000000000000005f1,39,48,63,75,95,207,207,78,66,0,4778,8,-455,-19,-20,27,9,-2,-20,2,4,465,32,30,-27,-43,-9,15,-1,9,-55,-1,0,8,-8,-4,-4,0,2.1598146,223.66667,0.027501116,56982.0,0.0024010004,244.33333,271.57666,3.2886639,"{""type"":""Point"",""coordinates"":[82.43044265468254,33.187853969805865]}"
00000000000000000414,38,45,60,72,97,205,205,78,62,0,4582,7,322,1,-2,7,-11,6,-1,0,9,-759,15,10,-10,1,-27,-33,3,8,24,5,0,-1,-7,-3,-7,0,3.8658538,223.66667,0.027501116,56982.0,0.0024010004,244.33333,271.57666,3.2886639,"{""type"":""Point"",""coordinates"":[82.42667025519131,33.1237142602531]}"
000000000000000006f2,41,50,63,73,87,205,205,76,66,0,5121,7,-160,-19,-32,25,14,-17,-12,0,-13,-966,-13,86,39,-108,-58,-28,3,5,-76,-11,-1,11,-5,-7,-9,0,1.4576044,208.33333,0.027501116,53742.0,0.0023056671,233.58333,266.14667,4.090664,"{""type"":""Point"",""coordinates"":[84.66401529055567,34.45744476264193]}"
000000000000000001b9,32,35,41,49,62,201,201,52,46,0,5025,6,614,0,-3,0,-20,-19,3,-2,0,-1274,-19,22,1,-14,-19,-73,4,6,62,-8,-1,10,-22,-4,-9,0,26.237034,216.25,0.027501116,54099.332,0.0024143336,246.5,269.11667,3.4593306,"{""type"":""Point"",""coordinates"":[82.06824325341427,31.34882259514162]}"
00000000000000000001,18,14,14,29,24,180,180,14,20,0,4158,21,-1290,-79,-25,30,21,20,-30,5,-19,-167,-16,21,-8,23,-45,2,0,19,-1054,-66,70,-25,-14,24,-9,5,12.941749,244.41667,0.06750111,58831.332,0.0035230003,205.33333,272.76,1.3106639,"{""type"":""Point"",""coordinates"":[97.20332850812133,31.64607518956642]}"
00000000000000000303,28,31,41,63,93,181,181,61,48,0,4745,22,-33,-104,70,-55,-72,10,55,1,-6,-1329,116,1,9,119,-28,-38,4,17,-178,-33,39,-36,-14,-18,54,1,2.3821476,223.16667,0.06750111,55541.332,0.0034480004,222.91667,268.72998,2.7173307,"{""type"":""Point"",""coordinates"":[92.52193680806012,32.34541384418255]}"
00000000000000000417,23,22,25,40,66,183,183,46,31,0,4356,19,1408,-109,3,25,-42,40,-50,-4,-9,-636,167,74,-38,-15,-17,104,2,16,-57,-114,45,10,-67,57,-6,1,36.80547,253.08333,0.06750111,61439.332,0.003958667,199.08333,274.23334,1.3006638,"{""type"":""Point"",""coordinates"":[97.55528981337088,31.919074733361537]}"
0000000000000000047d,24,22,24,55,55,197,197,34,37,0,1741,27,520,41,-45,32,-127,24,6,0,-3,-248,7,35,-28,126,-32,-6,0,27,1468,161,-91,16,-110,-29,34,-4,34.49008,346.5,0.06750111,85071.336,0.008849001,206.16667,292.65997,2.0839972,"{""type"":""Point"",""coordinates"":[102.05719377782879,25.91688838306755]}"
0000000000000000032b,24,23,27,39,67,188,187,46,32,0,4745,18,-25,-116,-5,28,1,4,-23,0,0,1662,112,122,-63,-37,-14,-8,-6,17,303,-38,11,-10,-23,-13,1,0,7.711405,239.5,0.06750111,56664.668,0.0037793338,221.0,272.75333,1.9233305,"{""type"":""Point"",""coordinates"":[100.4345670363893,29.13357686459813]}"
0000000000000000060b,45,57,71,79,98,206,206,89,71,0,4913,5,-201,-8,-4,2,-16,8,0,0,2,356,-4,25,13,24,5,27,-1,5,-30,1,1,1,-2,1,0,0,1.8543341,207.0,0.04083445,54550.0,0.002253667,229.41667,265.57,3.9679973,"{""type"":""Point"",""coordinates"":[85.01974899529642,35.212027220209194]}"
000000000000000004ef,50,63,77,90,106,201,201,90,81,0,5039,8,-342,-9,-15,11,0,27,-20,1,-1,-65,-14,69,20,-26,-5,44,0,7,-105,-2,1,9,-3,10,-3,0,4.6273675,207.0,0.04083445,54550.0,0.002253667,229.41667,265.57,3.9679973,"{""type"":""Point"",""coordinates"":[85.0046549382305,35.15139236408444]}"
000000000000000004d4,42,53,70,87,111,205,205,93,74,0,5099,9,38,-35,33,-6,10,-11,10,0,-2,-1620,118,-16,27,-4,77,-32,6,8,-225,-4,15,5,-1,6,-4,1,10.714574,212.58333,0.04083445,54586.0,0.0026903339,231.91667,267.10333,4.2633305,"{""type"":""Point"",""coordinates"":[88.37360834343309,34.29359063533201]}"
000000000000000006e4,30,35,42,50,30,175,175,26,44,0,5322,10,-408,-33,-31,21,-11,-41,29,1,-24,14,5,149,104,-11,201,-103,0,6,43,-13,4,20,-7,5,0,0,1.4584054,202.83333,0.04083445,52040.0,0.0023070003,233.5,264.53,4.177997,"{""type"":""Point"",""coordinates"":[86.25241397230889,34.53452032435074]}"
00000000000000000340,30,35,46,63,73,193,193,49,52,0,5011,8,-6,-2,4,-8,0,9,3,0,4,-217,105,35,-38,22,-17,76,1,9,213,0,12,-3,-14,5,4,0,0.92740995,215.58333,0.04083445,53844.0,0.0028583338,239.66667,268.59998,4.042664,"{""type"":""Point"",""coordinates"":[88.02811719381211,32.679587795329894]}"
00000000000000000401,44,55,69,88,107,202,202,89,74,0,4946,9,462,-22,14,0,-20,0,0,-1,3,2732,2,25,8,-71,-67,-36,-10,8,661,-3,9,3,-26,4,-9,-2,21.91578,221.91667,0.04083445,55176.0,0.0024443339,247.75,271.11,3.006664,"{""type"":""Point"",""coordinates"":[84.28052368175722,31.792141962774156]}"
000000000000000001e8,38,51,66,74,100,206,206,77,66,0,4733,12,1748,-74,22,29,17,-3,18,-6,-2,324,127,13,-59,-32,-57,17,-1,11,913,-20,4,10,-4,-2,10,-3,1.426349,227.58333,0.04083445,55827.332,0.0031053338,245.83333,272.24335,3.4619973,"{""type"":""Point"",""coordinates"":[86.42515954711938,31.17257216690312]}"
00000000000000000130,37,47,64,79,87,184,183,75,64,0,5380,11,-2045,-55,-5,64,0,-73,-6,7,-12,2306,196,21,-154,-81,238,-87,-8,8,-606,-2,14,6,-6,-18,-11,2,12.685171,207.75,0.04083445,52767.332,0.0025260004,233.75,265.88666,4.222664,"{""type"":""Point"",""coordinates"":[88.13348575170504,34.10279016035611]}"
000000000000000003ed,43,54,68,83,102,202,202,85,75,0,5051,8,-81,-21,9,10,1,-11,15,0,-3,581,5,50,-55,-13,43,-22,-2,7,-65,-10,9,3,-10,8,0,0,2.930662,203.91667,0.04083445,53023.332,0.0022763337,227.33333,264.5,4.020664,"{""type"":""Point"",""coordinates"":[86.5154429661485,35.27535983247129]}"
00000000000000000104,38,49,64,76,100,202,203,84,66,0,4910,7,-313,-13,11,5,8,-4,9,1,6,2085,57,-14,-9,-37,41,13,-7,7,225,7,2,4,-3,7,5,0,1.1176795,218.83333,0.04083445,56111.332,0.0029000004,235.41667,269.16333,4.1119976,"{""type"":""Point"",""coordinates"":[87.20184576860859,33.92896548309068]}"
0000000000000000028b,29,35,44,48,74,187,187,60,45,0,5409,8,-1843,-63,7,51,-17,49,-25,7,3,1160,132,-40,-56,30,-70,10,-4,8,-633,-6,0,20,-4,13,-14,2,31.281971,218.33333,0.04083445,54427.332,0.0027656672,256.58334,270.48,2.608664,"{""type"":""Point"",""coordinates"":[87.07545254924867,28.33560289467978]}"
00000000000000000198,36,46,58,72,91,205,204,71,65,0,4695,6,-21,-30,15,-6,-17,18,-24,0,4,-943,4,-39,-11,-9,-39,-18,3,7,-86,-7,0,-4,-15,4,-13,0,6.6015635,233.41667,0.04083445,58019.332,0.0034046671,237.66667,273.13333,3.9693308,"{""type"":""Point"",""coordinates"":[88.73715439321948,32.05139409802149]}"
000000000000000003ea,28,30,34,39,52,190,189,42,38,0,2921,6,63,-18,-19,12,12,-2,-7,0,7,-672,21,0,4,-3,-45,32,2,7,120,-10,-6,2,3,-4,-2,0,29.23967,246.75,0.04083445,61028.668,0.0037620005,230.16667,275.21,1.6439972,"{""type"":""Point"",""coordinates"":[97.22704200752356,30.090013908652786]}"
00000000000000000354,38,39,44,52,55,205,205,46,48,0,4787,6,1420,-34,-9,42,-70,49,-8,-5,-4,218,-5,6,-10,-44,-58,-7,0,6,277,-16,-13,16,-47,26,3,0,9.891605,225.58333,0.04083445,56736.668,0.002911667,247.58333,271.66998,3.498664,"{""type"":""Point"",""coordinates"":[83.3370224898586,31.247221977638848]}"
000000000000000003d1,37,47,59,69,82,203,203,70,62,0,4913,8,861,-21,31,-13,-15,42,-2,-2,-4,1381,-61,-46,12,-62,-119,-58,-5,6,396,-6,8,-8,-13,4,-4,-1,4.990809,212.75,0.027501117,53662.0,0.0019983337,236.0,267.68665,2.3333306,"{""type"":""Point"",""coordinates"":[80.45855236413084,34.023823939800636]}"
000000000000000000d0,66,73,82,94,89,204,203,66,84,0,4413,7,63,5,2,3,0,-8,3,0,-5,-385,32,-6,5,32,10,-26,1,5,177,-2,0,4,-8,0,-1,0,1.4369125,234.5,0.027501117,59812.0,0.002540334,249.25,274.94666,3.2753305,"{""type"":""Point"",""coordinates"":[82.15205651681484,32.349458248838026]}"
00000000000000000046,36,23,12,9,3,172,172,2,14,0,4812,-9,-1119,-128,-54,64,-49,-115,-25,3,-65,-123,-137,57,-72,-179,42,-19,-1,-4,-6,-20,13,63,97,-19,-13,0,0.0,219.41667,0.027501117,56020.0,0.002480667,230.33333,268.78998,2.7366638,"{""type"":""Point"",""coordinates"":[81.56320992720204,34.06829455460665]}"
0000000000000000055e,45,57,70,82,104,203,203,92,73,0,5038,6,33,-1,3,6,-4,5,6,0,-13,186,-127,101,61,8,64,0,-1,4,66,-4,11,6,-2,5,3,0,2.1747384,204.41667,0.027501117,53865.332,0.0020703338,228.08333,264.8633,3.9113307,"{""type"":""Point"",""coordinates"":[84.82948361244694,35.34947009197956]}"
0000000000000000022c,36,48,60,74,92,202,202,77,66,0,4925,7,643,-17,0,21,-2,-12,10,-2,3,-901,61,47,-44,17,-16,-26,3,7,142,-1,6,5,-8,0,0,0,23.166996,228.0,0.027501117,57717.332,0.0026116672,247.5,272.90332,3.1793306,"{""type"":""Point"",""coordinates"":[84.39613925387097,32.416291255427076]}"
00000000000000000683,45,56,71,83,98,205,204,77,76,0,5210,10,451,-31,2,14,-54,42,-25,-1,-1,-998,65,14,-68,5,-5,-11,3,9,149,-3,9,-8,-21,14,-10,0,9.138229,216.25,0.027501117,54036.668,0.0021300004,250.08333,269.86667,3.204664,"{""type"":""Point"",""coordinates"":[82.83872686533813,31.97782338974068]}"
000000000000000006d9,27,28,33,45,54,179,179,37,36,0,5454,15,-84,-89,-57,54,26,2,-71,0,-39,1572,-99,142,59,-410,38,-68,-6,8,353,-80,-6,40,-67,40,-52,0,11.619032,209.75,0.027501117,52256.668,0.0023910005,245.5,266.95667,3.3026638,"{""type"":""Point"",""coordinates"":[81.68502364978008,31.08283275820251]}"
00000000000000000493,39,49,66,83,95,203,203,81,71,0,5150,8,60,-18,0,4,-22,7,-11,0,-5,-2479,-51,18,3,-77,-67,-66,9,8,-364,-14,2,7,-25,7,-12,1,4.9729366,210.83333,0.027501117,53646.668,0.0021213337,245.25,268.03333,3.4219973,"{""type"":""Point"",""coordinates"":[84.59960357583864,33.33230208933119]}"
00000000000000000475,38,46,63,76,91,209,209,73,67,0,4613,7,-136,1,-3,7,3,-6,2,0,4,1419,-24,-1,-32,-29,-27,17,-5,7,81,9,6,0,-4,-8,2,0,2.9923294,223.25,0.027501117,57316.668,0.0024953338,245.33333,271.53665,3.3679974,"{""type"":""Point"",""coordinates"":[84.18566076594621,33.184888667605335]}"
000000000000000000d4,19,15,12,34,15,176,176,7,24,0,3905,26,780,-119,52,3,-22,71,-58,-1,-27,-1126,-31,-39,4,63,-45,37,3,27,1386,-65,125,-35,-52,65,-8,-3,27.597675,285.91666,0.06750112,70970.664,0.005192334,190.25,280.72,1.4866639,"{""type"":""Point"",""coordinates"":[102.10920919161723,31.1706859671575]}"
00000000000000000641,24,17,15,49,25,179,179,11,31,0,3534,26,1483,-24,-11,30,-17,62,-45,-4,-25,-652,-24,24,37,-11,-65,-11,1,16,2708,-16,12,24,-40,55,-85,-9,30.735678,245.5,0.06750112,59158.668,0.003959667,207.5,272.75665,1.2319973,"{""type"":""Point"",""coordinates"":[94.38198838509031,30.33229024618967]}"
0000000000000000009d,22,18,11,65,34,191,191,13,34,0,462,50,-682,-104,-86,9,-110,8,-9,4,-19,-428,48,5,8,106,-5,14,0,36,1760,-163,-59,-8,-163,-1,-16,-4,9.7672415,362.83334,0.18333445,90942.664,0.010966334,170.25,292.14667,0.8399972,"{""type"":""Point"",""coordinates"":[94.30733857435457,28.024607350808246]}"
00000000000000000026,28,32,39,60,64,193,193,49,47,0,4651,13,101,-53,-27,56,29,-14,-19,0,-2,741,41,88,-40,8,12,-23,-2,12,101,-29,4,22,1,12,-21,0,7.7643685,236.83333,0.05416778,57882.0,0.003590667,229.66667,273.12,3.1059973,"{""type"":""Point"",""coordinates"":[90.97072702909263,31.368496148989415]}"
000000000000000003f6,33,32,34,35,32,202,202,28,34,0,4879,13,-1994,21,-44,-68,54,81,-66,7,-29,2539,0,52,80,-123,-111,50,-10,10,-1100,1,-14,-25,14,40,-28,4,38.31229,234.91667,0.05416778,55742.0,0.004095,208.66667,270.37332,2.5059972,"{""type"":""Point"",""coordinates"":[91.59568341903623,28.037810749027496]}"
0000000000000000073b,30,26,26,25,19,175,175,14,26,0,5656,8,355,-60,-15,33,-14,46,-55,0,-3,1188,106,60,-33,-44,22,1,-4,6,305,-14,-1,11,-2,18,-27,0,36.50466,218.08333,0.05416778,52218.0,0.0025233338,245.41667,269.45334,2.2613306,"{""type"":""Point"",""coordinates"":[89.59872852146313,29.911609734605474]}"
