system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000029,30,30,36,53,59,196,45,1,1155,13,-31,-52,26,10,-40,37,-14,1,-4,-29,60,-41,2,35,-45,52,0,11,-101,-65,24,10,-47,33,-3,1,11.94349,267.83334,0.04583445,88450.664,0.0044673337,179.58333,278.55667,2.9573305,"{""type"":""Point"",""coordinates"":[115.6235539046304,40.837187658232224]}"
1_00000000000000000051,37,43,53,75,84,202,66,1,1035,10,148,-16,8,-1,-14,8,5,0,-1,-251,23,-29,-20,14,0,25,1,10,-31,-20,3,-6,-17,10,8,0,1.8543341,276.16666,0.020001117,89648.664,0.0044120005,192.5,281.63666,2.9099972,"{""type"":""Point"",""coordinates"":[107.0948587338582,41.07757779602349]}"
1_000000000000000000b9,34,34,36,49,45,200,40,1,557,7,-75,-63,14,6,-18,26,-2,0,-6,-450,0,-38,-4,48,-11,4,2,7,47,-64,5,5,-23,20,0,0,1.5439274,276.75,0.06083445,91660.664,0.0049810004,172.66667,279.66998,1.0519972,"{""type"":""Point"",""coordinates"":[117.72749601377885,41.3096115784406]}"
1_000000000000000000fa,29,28,31,53,60,194,45,1,1235,13,149,-66,11,2,-40,34,-17,0,-2,125,21,-56,-7,13,-84,4,0,12,212,-72,2,-1,-50,26,-8,0,3.7047918,256.5,0.047501117,85735.336,0.0042050006,177.58333,275.71667,2.7993307,"{""type"":""Point"",""coordinates"":[116.37571061122462,41.64109223255167]}"
1_0000000000000000017d,29,29,30,45,45,194,30,1,905,9,-185,-67,30,7,-39,13,-29,1,-10,-1038,-69,-17,54,-13,-94,-7,6,8,-98,-78,16,12,-43,3,-19,1,2.660945,262.66666,0.055001117,87644.664,0.004350667,172.83333,276.75,1.6853305,"{""type"":""Point"",""coordinates"":[117.66712870371727,41.9997867803919]}"
1_000000000000000001f8,41,46,53,75,86,202,70,1,554,14,16,-37,3,5,-41,29,5,0,-1,-473,2,-35,8,47,-30,52,2,12,131,-40,-10,7,-47,22,15,0,2.238344,275.25,0.05583445,94170.0,0.0046520005,178.25,279.86334,2.5373306,"{""type"":""Point"",""coordinates"":[119.90959278709099,42.336654028575516]}"
1_000000000000000002ef,36,36,39,52,58,201,49,1,179,11,391,-65,10,21,-48,47,-19,-1,-5,-1251,13,-49,20,91,11,59,7,10,-60,-69,4,16,-39,48,-10,1,1.5808707,279.91666,0.050001115,99244.0,0.0053353338,177.41667,280.51666,3.8393307,"{""type"":""Point"",""coordinates"":[122.28464824028893,43.59708136874675]}"
1_00000000000000000332,30,30,34,56,59,199,46,1,628,12,255,-42,15,10,-42,30,-17,0,-7,203,12,4,-21,10,-24,18,-1,11,281,-58,20,5,-44,33,-15,0,1.5880411,266.75,0.05083445,93684.664,0.0044753337,178.5,278.22998,2.6513305,"{""type"":""Point"",""coordinates"":[119.22076423365783,44.00833088160291]}"
1_00000000000000000361,39,35,34,37,31,190,25,1,727,5,479,-62,2,9,-11,9,-15,-2,-11,-388,-3,-40,-31,21,-15,27,1,4,514,-54,-1,10,-11,5,-6,-3,3.882796,303.33334,0.06583445,91104.664,0.006533667,174.16667,283.6,1.9459972,"{""type"":""Point"",""coordinates"":[112.8542247362868,35.50065591319664]}"
1_0000000000000000036f,41,39,41,49,47,199,41,1,798,8,-12,-45,0,17,-14,6,22,0,-7,-975,84,-23,-54,35,-30,57,5,7,-18,-30,-7,0,-9,-5,21,0,2.4690766,307.33334,0.05583445,91190.664,0.0063890005,162.66667,283.22665,1.8586639,"{""type"":""Point"",""coordinates"":[111.76196347414418,35.89735092021434]}"
1_00000000000000000379,41,44,48,70,76,200,61,1,525,12,-116,-42,-9,28,-14,-5,1,1,-6,-1100,72,-14,-36,14,0,19,6,10,-101,-35,-15,19,-16,-9,9,1,2.9484148,314.33334,0.053334452,93228.0,0.0066770003,160.91667,284.44666,1.8273306,"{""type"":""Point"",""coordinates"":[111.66575390981501,36.07656665065339]}"
1_00000000000000000383,39,36,35,54,51,199,43,1,489,11,294,-93,-6,26,-13,-2,0,-1,-7,-592,69,-29,-27,7,7,12,3,8,355,-83,-12,20,-14,-1,0,-1,2.9533806,316.83334,0.052501116,94310.0,0.006790334,161.33333,285.12332,1.9093306,"{""type"":""Point"",""coordinates"":[111.73851752080516,36.29485748362378]}"
1_0000000000000000038e,37,37,41,55,55,202,48,1,52,12,-208,-77,-16,42,-14,34,-40,2,-6,-279,56,-11,-68,-7,-10,15,1,10,-261,-58,-21,28,-18,21,-25,2,2.304837,330.41666,0.065001115,100777.336,0.008106668,158.66667,287.09332,2.4699972,"{""type"":""Point"",""coordinates"":[114.93795819946102,36.44900860704141]}"
1_000000000000000003a2,38,32,30,29,27,178,23,1,728,2,224,-42,-2,9,-12,-1,-9,-1,-7,-111,9,-34,-19,9,-35,1,0,2,240,-45,-5,9,-8,-4,-2,-1,6.566187,304.75,0.050001115,91690.664,0.006135334,164.0,283.43665,2.2453306,"{""type"":""Point"",""coordinates"":[111.78163702799198,36.84947601355032]}"
1_000000000000000003a5,30,31,34,49,52,198,43,1,1011,9,224,-67,29,-3,-19,10,-7,0,-6,631,78,-16,-73,50,-71,30,-4,9,426,-71,25,-12,-18,-4,5,-1,11.708593,295.08334,0.057501115,89482.0,0.0059050005,170.58333,282.17,2.106664,"{""type"":""Point"",""coordinates"":[112.60871555048618,36.83465396164867]}"
1_000000000000000003ac,37,38,44,64,67,200,56,1,51,13,-303,-57,-30,34,1,18,-37,2,-7,474,54,11,-54,-19,-17,5,-3,11,-259,-36,-27,20,1,-2,-19,2,0.92740995,329.91666,0.06333445,100776.664,0.0077923336,161.83333,287.50998,2.0473306,"{""type"":""Point"",""coordinates"":[114.64151270232685,36.793692659371715]}"
1_000000000000000003f0,36,30,28,33,36,200,33,1,811,6,542,-83,6,18,-32,27,-16,-3,-8,165,18,-6,-82,6,-53,45,-1,5,619,-81,-7,24,-31,22,0,-3,0.0,300.58334,0.050001115,92526.0,0.0061960006,171.41667,283.24667,2.1246638,"{""type"":""Point"",""coordinates"":[112.41899417796522,37.674400790235715]}"
1_000000000000000003f4,37,32,32,33,29,187,27,1,708,3,49,-49,0,1,-22,18,-10,0,-8,462,0,-44,-17,16,-29,23,-3,3,117,-43,-2,0,-19,11,-9,0,3.6355355,302.41666,0.061667785,91582.664,0.0059180004,166.33333,284.04666,1.6486639,"{""type"":""Point"",""coordinates"":[113.62794565557545,37.79459585913134]}"
1_00000000000000000414,35,30,29,28,23,185,21,1,656,1,111,-58,5,-1,-3,6,-9,0,-13,224,-12,-48,1,24,-8,22,-2,1,115,-55,1,3,-3,4,-7,0,0.0,304.0,0.06250112,92288.664,0.0060646674,166.16667,284.34665,1.874664,"{""type"":""Point"",""coordinates"":[113.5918313961436,37.85792401229237]}"
1_0000000000000000041b,39,40,45,59,67,201,57,1,21,12,173,-74,5,39,-21,20,-16,0,0,-595,64,-28,-17,7,-26,54,3,11,23,-44,-16,37,-29,2,12,0,1.4984734,318.66666,0.06583445,101154.0,0.007453667,167.91667,286.24,2.370664,"{""type"":""Point"",""coordinates"":[115.7944132796953,38.02312478812044]}"
1_0000000000000000041e,39,41,45,60,65,202,56,1,17,11,122,-78,-7,23,-46,30,-14,0,-2,-76,34,-11,0,53,-18,26,0,10,89,-75,-12,30,-46,27,-9,0,1.1746567,322.08334,0.06833445,101218.664,0.007735334,169.25,286.72665,2.648664,"{""type"":""Point"",""coordinates"":[116.5519610394631,37.86358707063025]}"
