system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
0000000000000000147e,32,29,24,68,37,199,22,0,53,34,-226,-110,-38,122,-62,33,-97,2,-19,1435,0,8,-137,-1,26,72,-7,27,-734,-99,-83,85,-50,2,-36,4,2.294798,336.75,0.06250112,100742.0,0.008056001,146.0,287.3,2.1959972,"{""type"":""Point"",""coordinates"":[114.92690854705053,36.1078294081391]}"
00000000000000001381,35,34,33,65,43,200,30,0,54,32,608,-144,-26,84,-95,103,-134,-1,-18,132,31,8,-119,-5,-24,98,-1,26,121,-120,-58,48,-71,56,-71,0,0.92740995,336.16666,0.056667782,100708.0,0.007837334,148.0,287.46332,2.194664,"{""type"":""Point"",""coordinates"":[114.86923899312633,36.418017854719956]}"
00000000000000000b11,37,35,34,58,47,199,30,0,156,18,-133,-151,-17,46,-110,98,-56,1,-11,-459,94,0,-53,62,-76,50,1,16,-257,-129,-41,40,-107,79,-26,1,2.1858475,335.0,0.054167785,99646.664,0.0074270004,151.0,287.74664,1.9066639,"{""type"":""Point"",""coordinates"":[114.28281815448662,36.79827215615361]}"
000000000000000011dd,25,22,18,67,39,190,16,0,484,28,243,-131,138,17,-114,98,-22,0,-28,1116,-129,-105,66,-88,-113,101,-6,19,572,-205,71,14,-128,84,5,-1,4.5067306,248.91667,0.044167783,95328.664,0.0035783336,152.0,272.21667,2.1993306,"{""type"":""Point"",""coordinates"":[125.53799053247882,50.98311851727029]}"
00000000000000001306,23,20,15,54,37,191,17,0,990,21,-2053,-111,66,-18,-61,47,5,9,-31,-500,-150,-70,-9,-105,-34,117,0,13,-1935,-189,40,-22,-97,59,25,9,6.991173,228.91667,0.052501116,89469.336,0.0030550004,152.0,267.37,2.1353307,"{""type"":""Point"",""coordinates"":[122.8303753227149,51.55417775278089]}"
0000000000000000135c,28,27,22,73,49,200,26,0,200,21,-41,-172,57,16,-61,30,0,1,-9,-538,147,-13,4,73,-47,-40,2,16,-31,-133,38,22,-46,8,-5,1,12.769178,311.91666,0.07083445,98976.0,0.006264667,152.0,284.53665,1.902664,"{""type"":""Point"",""coordinates"":[117.5749635440436,40.158869205982036]}"
0000000000000000143d,26,22,17,44,23,184,11,0,944,17,-120,-276,-18,-56,-25,106,28,0,-30,-617,-112,-65,-40,-68,11,91,1,11,-345,-226,51,-39,-82,78,-7,2,16.489449,227.58333,0.05083445,89570.664,0.0030533338,153.0,266.91998,2.1113305,"{""type"":""Point"",""coordinates"":[122.16526472778504,51.64041676715453]}"
0000000000000000124a,24,21,14,61,38,191,16,0,981,23,-941,-140,77,-19,-68,76,-2,5,-25,155,-105,-133,-17,-53,-71,58,-1,16,-997,-219,69,-32,-95,76,9,5,14.79597,229.41667,0.05083445,89345.336,0.0030733338,153.0,267.60333,2.1353307,"{""type"":""Point"",""coordinates"":[122.9427580465649,51.329149218118744]}"
0000000000000000182d,35,39,39,62,65,200,46,1,161,13,205,-70,23,13,-25,18,-1,0,-5,-662,43,-23,0,48,-59,-28,2,10,456,-57,15,14,-22,6,-11,-1,3.8975158,315.5,0.06833445,100262.664,0.006438667,153.0,285.27332,1.8373306,"{""type"":""Point"",""coordinates"":[117.61431065173922,40.18204761325785]}"
00000000000000001712,43,39,42,44,45,201,39,1,4,1,163,-35,-11,2,-10,11,0,0,-7,323,2,-24,0,25,-22,-18,-1,1,224,-31,-9,0,-9,10,-1,0,1.5089209,327.33334,0.056667782,101334.0,0.007484334,154.0,286.78998,3.1306639,"{""type"":""Point"",""coordinates"":[117.47713532603206,38.832955507739904]}"
0000000000000000186a,43,41,41,46,44,202,37,1,-1,3,86,-18,1,16,-24,5,-6,0,-9,170,-9,-40,-31,17,-18,4,-1,2,197,-11,1,11,-23,0,-10,0,1.5092287,327.33334,0.056667782,101334.0,0.007484334,154.0,286.78998,3.1306639,"{""type"":""Point"",""coordinates"":[117.43913932595567,38.856401461078924]}"
00000000000000001887,40,33,32,37,27,193,19,1,3,3,220,-74,-20,7,-10,23,1,0,-13,-553,-22,-74,-54,64,-11,2,1,3,505,-73,-21,9,-15,21,-3,-2,3.6576474,327.33334,0.056667782,101334.0,0.007484334,154.0,286.78998,3.1306639,"{""type"":""Point"",""coordinates"":[117.45503602121119,38.845891359895944]}"
00000000000000000f2c,24,22,20,60,55,194,29,0,356,26,251,-148,145,-13,-92,123,-62,0,-27,-503,-232,-277,47,-121,-217,108,1,17,1787,-223,46,-10,-118,79,-40,-6,1.4582022,250.91667,0.042501118,95760.0,0.0036920004,154.0,272.88998,2.212664,"{""type"":""Point"",""coordinates"":[124.82247871834184,50.51231325074431]}"
000000000000000017a9,46,43,44,50,47,201,42,1,3,3,-138,-27,0,8,-13,3,-4,0,-8,33,-7,-16,0,15,-27,10,0,2,-91,-18,-2,7,-11,-3,-1,0,1.1929997,326.58334,0.05583445,101348.0,0.007351667,154.0,286.71332,2.8873305,"{""type"":""Point"",""coordinates"":[117.38766346339465,38.983066685603106]}"
000000000000000017eb,40,40,42,55,55,202,44,1,5,10,434,-88,17,8,-71,46,-30,-1,-7,-548,44,-45,-22,42,-64,13,2,8,533,-70,11,5,-53,25,-15,-1,0.92740995,326.58334,0.05583445,101348.0,0.007351667,154.0,286.71332,2.8873305,"{""type"":""Point"",""coordinates"":[117.40976276821553,38.95557632760861]}"
000000000000000013ce,26,22,19,59,43,190,21,0,700,20,251,-92,80,-17,-80,44,-13,0,-28,-583,-172,-37,5,-140,-57,88,1,12,-109,-170,56,-32,-84,40,1,1,8.770966,231.33333,0.05083445,91896.664,0.0032170005,154.0,267.79666,2.0279973,"{""type"":""Point"",""coordinates"":[121.4651189758782,51.961926871310084]}"
00000000000000000f15,30,26,24,56,47,196,31,0,414,20,192,-161,14,26,-111,60,-8,0,-7,-634,103,-48,-6,69,-108,-49,2,17,-3,-141,-10,25,-109,38,6,0,17.71485,299.0,0.06833445,97156.0,0.006120667,154.0,282.03333,1.6599972,"{""type"":""Point"",""coordinates"":[119.2094470351842,40.17315170665623]}"
00000000000000000b3a,29,27,26,53,59,199,37,0,746,12,2585,-128,56,28,-73,33,-9,-10,-32,56,-346,-113,40,-226,-122,88,-1,7,2160,-164,40,14,-85,35,-4,-8,0.0,255.08333,0.031667784,92798.0,0.0034346671,155.0,273.06332,2.184664,"{""type"":""Point"",""coordinates"":[119.5005014791447,48.98535652240652]}"
00000000000000000b7d,30,29,29,52,64,200,42,0,721,12,1544,-89,58,18,-63,36,-2,-6,-26,-477,-341,-124,20,-179,-114,64,1,7,1561,-136,31,6,-81,32,-9,-6,5.6147633,255.08333,0.031667784,92798.0,0.0034346671,155.0,273.06332,2.184664,"{""type"":""Point"",""coordinates"":[119.55332399022384,48.96810871953179]}"
00000000000000000f10,39,40,43,64,71,201,59,0,23,15,-918,-139,46,-4,-77,62,-11,4,-3,105,123,-47,-6,55,-88,32,0,12,-558,-88,10,9,-54,32,6,3,0.92740995,313.58334,0.06666778,101112.0,0.0069390005,155.0,284.6,1.8993306,"{""type"":""Point"",""coordinates"":[119.05098396104788,39.74627304460775]}"
00000000000000000ce9,29,25,25,37,59,197,54,0,645,16,-181,-97,117,-57,-30,53,-26,1,-24,-850,-263,-188,57,-151,-154,96,2,9,-261,-150,77,-59,-48,37,-16,1,3.1212122,251.66667,0.03583445,92629.336,0.003458334,155.0,272.29666,2.270664,"{""type"":""Point"",""coordinates"":[120.21331553714434,49.25269746696481]}"
000000000000000018b9,34,35,33,58,55,199,38,1,14,18,-1490,-158,24,1,-88,52,9,7,-6,439,120,-41,-1,79,-93,0,-2,14,-1136,-121,1,14,-68,32,14,5,2.581494,314.0,0.065001115,101262.0,0.007065334,155.0,284.57333,2.1019971,"{""type"":""Point"",""coordinates"":[119.11808897280119,39.70126733767532]}"
000000000000000012aa,28,24,23,51,49,193,29,0,442,22,386,-154,38,10,-131,64,-19,0,-7,-502,198,-14,25,51,-98,-13,2,21,-244,-117,22,3,-113,27,-5,2,24.382338,287.75,0.08250111,93790.664,0.005567667,155.0,279.98,1.494664,"{""type"":""Point"",""coordinates"":[119.40078706138755,40.41758624910296]}"
0000000000000000138e,27,24,19,40,28,192,14,0,489,20,-841,-175,44,8,-52,26,19,4,-19,-636,51,-60,16,52,-61,-30,2,18,-499,-153,8,7,-60,7,14,3,21.837486,287.75,0.08250111,93790.664,0.005567667,155.0,279.98,1.494664,"{""type"":""Point"",""coordinates"":[119.39863331557878,40.38659549678151]}"
00000000000000001289,24,21,18,55,41,190,18,0,783,24,766,-154,95,5,-64,67,-29,-2,-22,5,-31,-73,22,-66,-125,89,0,19,1041,-210,67,5,-96,70,-20,-3,4.700892,241.5,0.04833445,92944.0,0.0034706672,155.0,270.48666,2.3346639,"{""type"":""Point"",""coordinates"":[122.24934553724883,50.302378773148085]}"
0000000000000000140b,23,20,14,49,33,188,15,0,1072,18,-974,-124,73,-1,-78,70,-4,5,-25,-60,25,-33,-11,-93,-52,83,0,16,-1351,-202,68,-26,-111,75,20,6,15.773153,238.58333,0.04833445,92225.336,0.0033823338,155.0,270.06332,2.0986638,"{""type"":""Point"",""coordinates"":[123.20443593278532,50.92059746139992]}"
00000000000000000800,35,29,26,25,10,190,7,0,2,0,-649,-54,6,19,-18,44,-2,2,-31,-1814,-51,-52,-43,79,-64,20,6,0,-681,-53,5,26,-8,38,12,2,4.6273675,325.91666,0.06083445,101352.0,0.0072623338,155.0,286.71332,2.7599974,"{""type"":""Point"",""coordinates"":[117.26746839449905,38.84319806285967]}"
00000000000000000851,35,29,26,25,10,190,7,0,2,0,-649,-54,6,19,-18,44,-2,2,-31,-1814,-51,-52,-43,79,-64,20,6,0,-681,-53,5,26,-8,38,12,2,4.6273675,325.91666,0.06083445,101352.0,0.0072623338,155.0,286.71332,2.7599974,"{""type"":""Point"",""coordinates"":[117.26746839449905,38.84319806285967]}"
00000000000000001834,41,38,39,46,44,200,37,1,5,6,-184,-67,-4,7,-42,41,-12,1,-9,-204,47,8,-4,29,-39,6,0,4,120,-48,-6,9,-33,22,-9,0,1.5096326,325.91666,0.06083445,101352.0,0.0072623338,155.0,286.71332,2.7599974,"{""type"":""Point"",""coordinates"":[117.2995382492754,38.88685712127396]}"
0000000000000000187f,43,42,43,57,53,206,44,1,65,11,526,-115,-5,18,-34,25,-37,-1,-11,18,23,-7,-40,21,-37,19,0,8,159,-88,-6,9,-26,15,-19,0,1.486478,336.08334,0.051667783,100652.0,0.0074006673,155.0,288.34665,1.7846639,"{""type"":""Point"",""coordinates"":[114.54207028973396,37.04647909809157]}"
0000000000000000112e,29,23,20,28,28,186,16,0,263,21,-1784,-236,-19,91,-56,13,73,8,-17,-1320,41,-101,-51,46,-44,-29,5,20,-2083,-219,-70,93,-48,1,81,9,21.325228,304.08334,0.07083445,99552.664,0.006653334,155.0,282.96332,1.7853305,"{""type"":""Point"",""coordinates"":[119.5724579928442,40.193097265668285]}"
00000000000000000003,29,26,26,60,52,196,36,0,542,17,1343,-119,95,37,-115,106,-82,-4,-35,-1085,-272,-154,-60,-190,-187,136,3,10,1521,-164,55,21,-134,96,-71,-5,9.004824,252.75,0.05083445,95935.336,0.0038513336,155.0,273.04666,2.010664,"{""type"":""Point"",""coordinates"":[124.07786681073009,49.730240435182544]}"
000000000000000013d3,25,21,21,50,30,182,13,0,917,26,95,-153,95,-2,-68,77,-33,0,-28,1075,-104,-88,1,-94,-72,111,-6,18,531,-214,74,-20,-94,63,0,-1,4.7352495,235.5,0.045834452,90863.336,0.003267667,155.0,269.0,2.2819972,"{""type"":""Point"",""coordinates"":[122.16175987435702,50.436316791490434]}"
00000000000000000daf,29,27,26,51,60,200,40,0,636,14,1240,-97,63,10,-61,22,1,-4,-28,-711,-353,-113,71,-152,-143,111,2,7,1054,-148,39,0,-66,18,3,-4,0.0,253.33333,0.036667783,93387.336,0.003567667,155.0,272.72665,2.3893306,"{""type"":""Point"",""coordinates"":[120.36638755810702,49.18478089881979]}"
00000000000000001087,24,20,19,47,39,189,19,0,627,21,-118,-157,98,-29,-58,67,-22,1,-19,794,-51,-105,15,-73,-119,68,-4,16,653,-198,74,-22,-80,63,-16,-2,2.7802885,242.0,0.050001115,92955.336,0.0034736672,155.0,270.66998,2.3486638,"{""type"":""Point"",""coordinates"":[122.27117729600647,50.19080760568981]}"
00000000000000001374,26,23,22,44,29,183,15,0,677,20,-330,-212,76,-30,-63,28,40,2,-21,139,2,-91,-8,-21,-65,39,-1,17,-183,-263,62,-30,-89,7,74,1,10.312781,244.5,0.050001115,94257.336,0.0035643338,155.0,271.57333,2.0779972,"{""type"":""Point"",""coordinates"":[123.58711598519204,50.74030708760699]}"
000000000000000011c3,24,20,14,56,32,190,13,0,534,27,1001,-186,69,24,-82,66,16,-3,-24,1088,-19,-116,26,-12,-151,19,-5,23,1524,-255,27,37,-111,65,40,-5,6.3564677,244.83333,0.050001115,93822.0,0.0035680004,155.0,271.63,2.0819972,"{""type"":""Point"",""coordinates"":[123.87439802966134,50.61930492142069]}"
00000000000000000d94,42,43,47,63,72,202,66,0,6,15,1207,-182,64,30,-142,143,-87,-4,-5,-699,95,-49,-47,83,-121,46,2,11,914,-119,55,3,-78,68,-53,-3,6.647144,322.83334,0.050001115,101162.0,0.0067273336,155.0,286.75668,2.2273307,"{""type"":""Point"",""coordinates"":[116.68724570632364,39.44174319726371]}"
000000000000000014e1,39,39,39,45,43,203,39,1,21,6,-225,-67,-18,18,-36,46,-16,1,-10,148,-1,20,-42,35,-62,-1,-1,4,-107,-54,-8,7,-22,20,-10,0,0.92740995,322.83334,0.050001115,101162.0,0.0067273336,155.0,286.75668,2.2273307,"{""type"":""Point"",""coordinates"":[116.66299265569391,39.507234014435674]}"
00000000000000001860,43,41,43,49,45,202,39,1,16,5,-347,-62,-2,14,-7,21,1,1,-10,1035,-27,22,-23,52,-66,9,-4,3,-159,-55,4,14,1,5,3,0,3.893916,322.83334,0.050001115,101162.0,0.0067273336,155.0,286.75668,2.2273307,"{""type"":""Point"",""coordinates"":[116.66353220692139,39.51828366684611]}"
00000000000000001067,27,26,23,55,56,195,36,0,725,19,914,-79,77,-1,-80,43,-11,-3,-32,-838,-289,-36,53,-135,-90,76,2,11,790,-169,41,-7,-102,48,-6,-2,8.42345,249.83333,0.04083445,92586.664,0.0035223337,156.0,272.11667,2.5059972,"{""type"":""Point"",""coordinates"":[120.74907206961483,49.255658310064305]}"
000000000000000012c3,23,19,14,61,34,186,15,0,1134,25,564,-162,88,-15,-75,72,-18,-1,-28,418,-53,-72,-13,-96,-88,126,-3,18,1407,-231,65,-24,-104,67,14,-5,14.528761,233.91667,0.054167785,88566.0,0.003123667,156.0,268.46,2.4739974,"{""type"":""Point"",""coordinates"":[121.73488121230854,49.915382310921615]}"
000000000000000012e7,22,20,13,66,39,189,16,0,988,23,72,-140,87,-36,-67,58,-1,0,-29,1,-80,-92,29,-116,-134,137,-1,15,954,-232,76,-35,-103,62,21,-3,10.355741,233.91667,0.054167785,88566.0,0.003123667,156.0,268.46,2.4739974,"{""type"":""Point"",""coordinates"":[121.77719362220472,49.9668581734826]}"
00000000000000001298,28,23,18,65,41,198,17,0,96,21,-112,-160,25,33,-123,105,-45,1,-8,-1081,158,-28,-14,97,-109,3,4,16,367,-107,-1,44,-98,80,-30,0,7.2962584,312.33334,0.06666778,99737.336,0.0062533338,156.0,285.05,1.6333306,"{""type"":""Point"",""coordinates"":[118.05762556027072,40.11790790370509]}"
00000000000000000f98,27,23,19,70,49,196,28,0,278,29,1307,-259,144,-62,-103,128,-60,-4,-22,-575,-165,-187,31,-68,-159,79,1,20,1288,-285,106,-48,-130,93,-51,-4,0.92740995,255.66667,0.04833445,96972.0,0.003957334,156.0,273.75,2.5699973,"{""type"":""Point"",""coordinates"":[125.01274410119133,49.785756243297946]}"
0000000000000000093e,41,44,47,71,88,203,74,0,149,15,1215,-49,-3,54,-77,85,-43,-4,2,-1148,76,-35,-46,59,-112,11,5,13,1126,-45,-16,48,-80,69,-28,-4,1.2944531,285.91666,0.039167784,99438.0,0.0047200006,156.0,279.97,2.8313305,"{""type"":""Point"",""coordinates"":[123.11334541646552,44.242790414993095]}"
00000000000000000eb1,35,34,36,70,73,203,60,0,155,18,1777,-53,4,40,-91,70,-27,-6,-2,-2214,31,-53,-50,59,-136,-1,9,15,1572,-58,-18,37,-101,51,-10,-6,0.92740995,285.91666,0.039167784,99438.0,0.0047200006,156.0,279.97,2.8313305,"{""type"":""Point"",""coordinates"":[123.10634016871057,44.28133042539802]}"
00000000000000001361,25,20,18,55,40,189,19,0,864,21,101,-132,105,-24,-77,82,-53,0,-21,1498,-84,-86,3,-100,-125,136,-7,15,-283,-172,71,-23,-103,82,-28,2,3.0127585,240.33333,0.056667782,91119.336,0.0033380003,156.0,270.31998,2.5093307,"{""type"":""Point"",""coordinates"":[122.1302295708081,49.72323518742759]}"
00000000000000000d7c,27,22,22,50,47,195,26,0,403,21,331,-161,119,-27,-86,95,-38,0,-25,-2362,-98,-142,-5,-118,-198,55,9,14,537,-194,69,-23,-116,68,-28,-1,7.9057307,254.58333,0.047501117,96324.664,0.0039376672,156.0,273.38998,1.9053305,"{""type"":""Point"",""coordinates"":[124.21180482907243,49.274257220558226]}"
