system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
0000000000000000118c,48,206,205,49,58,74,93,111,94,62,0,0,1335,10,-69,-2,9,0,-9,2,2,0,-1,771,-46,-24,-11,10,-20,5,-2,8,159,-9,3,-3,-3,0,0,0,3.1120827,268.41666,0.02083445,86735.336,0.0036273338,186.41667,280.19998,4.6479974,"{""type"":""Point"",""coordinates"":[107.58587710545945,42.165259561384225]}"
0000000000000000138c,38,214,212,37,47,63,76,102,94,51,0,0,1333,7,28,3,-2,-5,-2,1,-3,0,6,1075,-55,-2,2,-44,-57,-5,-3,7,104,-8,0,0,-2,-5,-1,0,1.1906635,280.41666,0.02083445,86624.0,0.004259334,199.58333,282.97,2.810664,"{""type"":""Point"",""coordinates"":[104.14766494269473,38.84400516015034]}"
0000000000000000118d,46,212,210,45,51,64,76,92,84,55,0,0,984,8,-334,2,5,0,-6,6,0,1,2,-71,8,-21,-3,-20,18,-21,0,7,-359,2,-1,2,-9,7,0,1,3.7108605,276.66666,0.02083445,88912.0,0.0033510004,192.16667,282.82666,4.4919972,"{""type"":""Point"",""coordinates"":[104.15359554709582,41.14009885189385]}"
00000000000000001309,39,212,211,38,48,64,78,104,99,53,0,0,1349,8,268,3,-2,1,-1,0,-4,0,4,-1346,-16,38,-28,-16,-16,10,4,7,-199,0,6,-2,0,0,3,0,1.8543341,280.66666,0.02083445,86394.664,0.0043340004,199.0,282.89667,2.922664,"{""type"":""Point"",""coordinates"":[104.28995931641124,38.76181055043217]}"
000000000000000014f0,42,212,209,42,47,60,76,90,80,51,0,0,1470,10,248,-11,0,-1,-12,-1,-5,0,-5,-2591,-23,-21,47,26,16,54,8,7,-406,-7,-4,8,-7,7,14,1,1.4947928,290.91666,0.02083445,86187.336,0.0052843336,194.08333,283.64667,2.9819973,"{""type"":""Point"",""coordinates"":[104.83352819392736,37.72883749589617]}"
00000000000000001156,39,209,208,36,38,42,48,61,61,35,0,0,1277,4,-92,-12,4,2,4,0,2,0,0,350,11,-42,-21,-35,9,-31,-1,4,-154,-9,-1,-1,-3,3,0,0,8.643273,275.16666,0.02083445,88514.0,0.003299667,192.58333,282.55,4.515331,"{""type"":""Point"",""coordinates"":[104.10508498673539,40.986759284867965]}"
000000000000000011ca,46,211,211,46,53,67,77,94,86,58,0,0,751,7,86,3,1,5,0,3,-2,0,2,64,44,-39,-9,-23,8,-18,0,6,-7,7,-2,0,-2,4,-1,0,1.5459653,287.16666,0.02083445,93024.664,0.0034300005,189.75,285.1,4.708664,"{""type"":""Point"",""coordinates"":[104.49692849180693,41.44382160194722]}"
00000000000000001697,38,213,209,36,40,50,69,87,73,43,0,0,1104,14,255,-19,12,0,-12,8,12,0,4,241,-40,-50,4,-21,-73,-46,0,14,657,-43,3,-2,-20,-13,-2,-1,9.17772,259.41666,0.02083445,88858.664,0.003662667,179.25,277.22665,3.8899972,"{""type"":""Point"",""coordinates"":[113.54682568921116,44.28537037095244]}"
00000000000000001298,41,212,207,41,51,69,82,104,96,56,1,0,1331,8,237,-7,7,-6,-7,-1,-6,0,0,-2518,7,-6,75,20,20,49,8,7,-274,2,0,8,-1,4,7,1,6.5685487,293.41666,0.02083445,86960.0,0.0053620003,193.66667,284.08667,2.8593307,"{""type"":""Point"",""coordinates"":[104.98471401514443,37.723446442722555]}"
000000000000000012b4,49,207,204,49,57,71,86,111,92,62,1,0,1273,9,-87,0,8,-4,-4,9,1,0,0,1439,-75,-60,21,27,-26,20,-5,7,123,-9,0,-1,0,0,4,0,2.2367818,269.66666,0.02083445,87156.664,0.0036896672,186.16667,280.4233,4.4699974,"{""type"":""Point"",""coordinates"":[107.74002822887708,42.19597830854142]}"
000000000000000013ed,46,207,206,46,58,78,99,122,109,64,1,0,1175,11,-176,-1,6,0,-8,8,2,1,0,712,-56,-27,1,-2,-24,11,-2,9,-4,-9,3,-1,-4,0,2,0,0.0,269.66666,0.02083445,87068.0,0.003694667,186.5,280.44333,4.6539974,"{""type"":""Point"",""coordinates"":[107.27110470299566,42.126719550979296]}"
00000000000000001518,43,209,205,43,49,63,85,108,89,53,1,0,1010,13,-284,-9,10,3,-8,10,10,1,2,1218,2,-112,-23,-48,16,-73,-4,11,-290,-11,-15,1,-19,18,-4,1,2.6962078,271.91666,0.02083445,90212.664,0.0039133336,181.33333,280.3333,4.468664,"{""type"":""Point"",""coordinates"":[112.93534470265107,42.93735736788943]}"
