system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000004,29,26,24,44,43,192,29,1,1300,20,-366,-123,35,-8,-78,-19,44,3,-9,-91,35,-38,-1,-41,-36,-30,0,16,-459,-128,24,-4,-83,-37,49,4,13.1114435,326.58334,0.14916778,85260.664,0.007489334,122.166664,282.74664,0.38866383,"{""type"":""Point"",""coordinates"":[108.69565371654,30.399662804006176]}"
1_00000000000000000016,30,26,25,47,44,195,25,1,147,17,581,-73,1,-4,-23,-18,-6,-2,-9,539,65,-24,-20,18,18,0,-3,15,643,-84,-9,-9,-32,-10,3,-2,7.213888,363.41666,0.12833445,99778.0,0.010209001,135.66667,290.1,1.5113305,"{""type"":""Point"",""coordinates"":[111.44719553078143,30.569443076616132]}"
1_00000000000000000017,45,44,43,62,51,200,38,1,58,11,317,-44,-15,10,-24,5,-1,-1,-9,76,42,-15,-15,-1,7,19,-1,8,345,-41,-11,-1,-17,6,3,-1,5.668667,366.16666,0.12833445,100553.336,0.010365,135.58333,290.52332,1.5099972,"{""type"":""Point"",""coordinates"":[111.46471087971936,30.391578453796278]}"
1_00000000000000000018,38,33,33,45,38,199,30,1,56,13,668,-74,-26,-12,-35,22,-15,-3,-9,-150,38,-24,-7,-3,-11,-7,0,10,765,-71,-22,-15,-25,6,-5,-4,2.1502533,364.66666,0.11833445,100727.336,0.010425334,138.25,290.34998,1.7659972,"{""type"":""Point"",""coordinates"":[111.72935406814032,30.426881156836405]}"
1_00000000000000000019,38,35,35,48,41,200,32,1,45,13,292,-77,-19,18,-43,11,-4,-1,-10,-159,66,10,-5,-20,-21,25,0,10,185,-78,-25,11,-27,10,-13,0,2.1431704,364.66666,0.11833445,100727.336,0.010425334,138.25,290.34998,1.7659972,"{""type"":""Point"",""coordinates"":[111.80373633281286,30.4069400569254]}"
1_0000000000000000001a,33,31,27,73,52,199,30,1,41,29,-31,-159,-37,11,-137,82,-34,1,-10,353,88,-8,-29,42,-36,8,-2,22,-247,-141,-30,-5,-103,51,-27,3,1.4206052,364.41666,0.115834445,100886.0,0.010456667,139.08333,290.33667,1.8326639,"{""type"":""Point"",""coordinates"":[111.92258475319034,30.49937722176334]}"
1_0000000000000000001e,33,30,27,55,39,195,27,1,33,23,525,-128,-26,9,-71,30,-20,-2,-12,177,49,-14,-43,8,21,25,-1,18,828,-125,-27,-21,-86,19,-1,-4,0.0,360.33334,0.11916778,100996.664,0.010146,142.33333,289.87,2.0919971,"{""type"":""Point"",""coordinates"":[112.6044035997675,30.442242759965534]}"
1_0000000000000000001f,35,33,34,51,57,200,47,1,29,13,551,-66,-6,17,-68,43,-4,-2,-1,321,2,3,-38,-16,7,25,-2,12,745,-69,-21,9,-65,29,-1,-4,1.4199387,360.33334,0.11916778,100996.664,0.010146,142.33333,289.87,2.0919971,"{""type"":""Point"",""coordinates"":[112.66611755834718,30.41960390391719]}"
1_00000000000000000020,38,35,35,44,42,201,35,1,36,8,285,-51,1,-2,-9,2,-18,-1,-8,-252,35,18,-25,1,-9,9,1,7,336,-49,-3,-4,-12,-4,-15,-1,2.341145,361.08334,0.12583445,100977.336,0.010224334,142.33333,289.99667,1.9779972,"{""type"":""Point"",""coordinates"":[112.89033899571865,30.4152919531985]}"
1_00000000000000000025,33,30,27,53,41,199,28,1,28,15,-16,-120,55,-34,-20,8,-43,1,-12,-27,83,14,-34,10,-14,-11,0,12,-147,-115,55,-35,-31,-1,-42,2,2.3405674,361.75,0.14250112,101027.336,0.010394,145.33333,290.25333,1.5886639,"{""type"":""Point"",""coordinates"":[113.539552895393,30.386726951850132]}"
1_00000000000000000026,33,32,29,56,46,199,33,1,29,19,288,-131,20,-9,-34,3,-19,0,-8,-470,92,7,-21,21,-18,6,2,17,304,-121,27,-25,-24,-10,-30,0,0.0,360.83334,0.14333445,101062.0,0.010405667,148.08333,290.22,1.4633306,"{""type"":""Point"",""coordinates"":[113.79018112920296,30.55058107916005]}"
1_00000000000000000027,32,29,28,56,47,200,34,1,36,20,394,-134,35,-9,-41,-4,-17,-1,-9,-548,81,0,-31,30,-10,4,3,18,416,-124,42,-21,-33,-19,-28,-1,2.840159,361.5,0.14500111,101073.336,0.010458,147.25,290.28665,1.5219972,"{""type"":""Point"",""coordinates"":[113.81551328228761,30.540878075267756]}"
1_00000000000000000028,30,29,25,62,48,199,27,1,37,24,-284,-150,30,-60,-30,13,-34,3,-9,-421,123,22,-26,29,-29,0,2,21,-627,-119,20,-64,-34,10,-34,5,3.7174194,360.25,0.15083444,100932.0,0.010456667,149.5,290.17667,1.448664,"{""type"":""Point"",""coordinates"":[114.02275446284756,30.446826715848474]}"
1_00000000000000000029,32,28,25,51,38,200,26,1,28,16,-281,-123,36,-15,-43,3,-2,2,-12,-281,89,-3,-28,50,-7,-7,1,16,-283,-120,33,-25,-45,-3,-5,2,2.8404105,359.83334,0.15083444,101075.336,0.010429667,150.83333,290.19,1.3933306,"{""type"":""Point"",""coordinates"":[114.1370189273421,30.555700127169406]}"
1_0000000000000000002a,41,42,43,55,58,200,47,1,31,8,41,-28,20,2,-26,12,1,0,-1,-666,23,40,-27,6,-12,19,4,7,140,-26,17,-1,-25,10,-5,0,3.3577065,359.33334,0.15083444,100987.336,0.010325334,151.08333,290.1433,1.5113306,"{""type"":""Point"",""coordinates"":[114.33833396260202,30.55273482496887]}"
1_0000000000000000002b,32,30,29,62,56,199,41,1,32,17,279,-102,15,-6,-35,-9,-11,0,-5,-536,61,15,-21,-8,-12,-22,3,15,513,-100,10,-10,-50,-5,-16,-2,2.1434543,359.5,0.15000111,100853.336,0.010293,149.58333,290.10333,1.6233306,"{""type"":""Point"",""coordinates"":[114.53398593952407,30.458411460385324]}"
1_0000000000000000002c,31,28,25,49,36,197,23,1,49,17,343,-116,25,-13,-52,-10,-14,-1,-12,-227,71,0,-2,7,-17,-26,0,15,655,-119,24,-16,-64,-14,-23,-3,5.547545,360.16666,0.14916778,101032.0,0.0102986675,149.16667,290.2,1.7013305,"{""type"":""Point"",""coordinates"":[114.5558132391807,30.518778770446872]}"
1_0000000000000000002d,41,35,33,45,38,199,28,1,28,7,231,-74,-6,-27,1,-24,-7,0,-16,-590,37,21,-29,-12,-10,-20,3,6,404,-68,-6,-32,-14,-15,-15,-2,2.143195,361.33334,0.14666778,101132.0,0.010312334,146.75,290.3033,1.9053305,"{""type"":""Point"",""coordinates"":[114.82908478814005,30.41125200764408]}"
1_0000000000000000002e,44,44,44,54,52,200,45,1,27,6,39,-28,13,0,-9,-2,-4,0,-9,-736,29,1,9,-18,-10,-13,4,5,191,-29,7,-5,-12,-8,-3,0,2.8377237,361.33334,0.14666778,101132.0,0.010312334,146.75,290.3033,1.9053305,"{""type"":""Point"",""coordinates"":[114.88756143935493,30.39508330722429]}"
1_00000000000000000030,33,30,29,46,42,193,30,1,34,14,-258,-69,5,-5,-11,-3,4,2,-10,-678,54,26,-5,-49,-21,-20,3,12,87,-75,4,-4,-31,-5,-2,0,1.0760202,362.83334,0.1550011,100938.0,0.010567334,143.58333,290.42334,1.892664,"{""type"":""Point"",""coordinates"":[115.24572089506877,30.47350551745124]}"
1_00000000000000000031,31,28,25,39,35,190,26,1,62,16,-319,-89,21,-18,-34,-6,-3,3,-14,-462,60,19,11,-34,-25,-26,2,14,332,-72,10,-23,-55,-21,-10,-1,5.361975,362.83334,0.1550011,100938.0,0.010567334,143.58333,290.42334,1.892664,"{""type"":""Point"",""coordinates"":[115.28102359810892,30.418257255399038]}"
1_00000000000000000036,29,29,25,62,54,194,32,1,658,22,-1984,-116,-35,-35,30,-17,42,14,-11,503,77,13,20,-32,-9,46,-3,17,-1508,-105,-47,-30,18,-33,44,11,24.546932,353.58334,0.18916778,93549.336,0.0105943335,130.66667,288.0833,2.8233306,"{""type"":""Point"",""coordinates"":[109.7563846751337,30.609597281602408]}"
1_00000000000000000040,39,35,33,38,35,199,30,1,58,4,258,-49,-5,-4,-6,-30,-14,-1,-16,661,13,-24,-14,-14,1,-15,-4,4,476,-46,-10,-11,-17,-30,-14,-2,5.1197042,366.0,0.13083445,100571.336,0.010442333,135.75,290.49332,1.4179972,"{""type"":""Point"",""coordinates"":[111.30355450854677,30.68209334652933]}"
1_00000000000000000041,29,25,20,54,40,195,20,1,94,22,-14,-121,21,-10,-47,-18,-8,1,-13,377,97,-33,-18,15,3,7,-3,19,176,-115,5,-12,-56,-17,-11,0,2.9813905,366.0,0.13083445,100571.336,0.010442333,135.75,290.49332,1.4179972,"{""type"":""Point"",""coordinates"":[111.38063007025558,30.66215224661832]}"
1_00000000000000000043,34,32,32,50,43,199,35,1,188,14,106,-67,13,-12,2,9,-11,0,-7,506,59,-18,-8,-19,13,14,-3,12,174,-63,11,-13,-6,5,-5,0,4.308391,359.91666,0.11916778,99470.0,0.010141667,138.75,289.61667,1.7113305,"{""type"":""Point"",""coordinates"":[111.61670825732817,30.741921105363414]}"
1_00000000000000000044,37,36,36,53,48,200,38,1,89,13,-157,-58,-31,3,-15,30,-32,1,-9,681,52,0,-2,-44,-5,-5,-4,11,21,-61,-23,6,-23,19,-17,0,1.8543341,363.5,0.11750112,100441.336,0.010357333,138.58333,290.18332,1.7813306,"{""type"":""Point"",""coordinates"":[111.83068713957988,30.613909232321088]}"
1_00000000000000000049,36,34,33,44,26,192,18,1,35,15,250,-92,-4,-9,-26,23,-22,0,-7,-28,27,-6,-18,13,6,0,0,12,363,-91,-5,-21,-37,13,-9,-1,0.92740995,359.16666,0.11583445,100928.0,0.010145667,144.08333,289.78998,2.220664,"{""type"":""Point"",""coordinates"":[112.57610614448232,30.686672843311218]}"
