system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000029,30,31,34,57,59,200,47,1,1155,15,-464,-79,14,15,-55,48,-5,2,-4,-3,66,-35,-31,-2,-51,-12,0,13,-734,-84,13,19,-69,59,-11,4,11.94349,273.16666,0.04583445,88466.664,0.0045580002,171.41667,279.02,2.7693305,"{""type"":""Point"",""coordinates"":[115.6235539046304,40.837187658232224]}"
1_00000000000000000051,38,43,51,68,78,202,63,1,1035,10,338,-20,5,4,-15,12,-5,-1,-4,-113,7,-42,-8,-30,3,5,0,9,-37,-30,-12,0,-19,5,-14,0,1.8543341,280.83334,0.024167784,89662.0,0.0044026673,185.66667,282.1433,3.036664,"{""type"":""Point"",""coordinates"":[107.0948587338582,41.07757779602349]}"
1_000000000000000000b9,39,38,43,49,54,200,50,1,557,4,-6,-46,21,-5,-1,-1,1,0,-9,-305,5,32,-40,46,0,-11,1,3,16,-41,13,-4,0,-2,0,0,1.5439274,279.08334,0.050001115,91658.664,0.004826334,165.5,279.66333,1.6699972,"{""type"":""Point"",""coordinates"":[117.72749601377885,41.3096115784406]}"
1_000000000000000000fa,30,30,33,56,62,200,51,1,1235,13,-92,-42,32,1,-31,25,6,1,-6,380,24,-43,-23,37,-30,-2,-2,11,21,-46,21,1,-32,24,6,0,3.7047918,260.91666,0.052501116,85753.336,0.004131334,170.83333,276.25668,2.8493307,"{""type"":""Point"",""coordinates"":[116.37571061122462,41.64109223255167]}"
1_0000000000000000017d,29,27,27,49,49,196,32,1,905,13,-283,-85,43,5,-57,64,-20,2,-4,-163,105,-33,-30,78,-45,1,0,11,-10,-77,25,3,-53,44,1,0,2.660945,265.66666,0.05333445,87659.336,0.004225667,168.91667,277.20667,1.7999972,"{""type"":""Point"",""coordinates"":[117.66712870371727,41.9997867803919]}"
1_000000000000000001f8,41,45,53,71,82,203,71,1,554,10,-123,-31,22,-4,-26,26,-7,1,-2,-117,32,28,-35,14,-14,31,0,9,-165,-25,18,-7,-20,28,-5,1,2.238344,281.66666,0.037501115,94198.0,0.004574334,176.66667,281.16,2.6046638,"{""type"":""Point"",""coordinates"":[119.90959278709099,42.336654028575516]}"
1_000000000000000002ef,42,40,42,64,61,203,49,1,179,13,-255,-63,25,3,-57,69,-19,1,-6,877,93,-51,-25,46,-11,60,-4,11,-223,-54,6,12,-56,72,-7,1,1.5805694,284.75,0.03333445,99190.664,0.005010334,167.58333,281.15668,3.468664,"{""type"":""Point"",""coordinates"":[122.23209773437408,43.57956601980882]}"
1_00000000000000000332,34,37,42,64,71,202,58,1,628,14,257,-42,16,7,-51,39,-12,0,0,876,35,-28,-32,-6,-22,24,-3,14,69,-58,21,7,-59,54,-7,0,1.5880411,266.58334,0.035001118,93703.336,0.004089,186.16667,279.09998,2.1893306,"{""type"":""Point"",""coordinates"":[119.22076423365783,44.00833088160291]}"
1_00000000000000000361,43,37,37,40,37,199,33,1,727,2,156,-45,0,3,-5,6,-12,0,-11,-381,-17,-14,-23,28,-33,-1,1,2,53,-33,-3,3,1,1,-6,0,3.882796,305.16666,0.08166778,91114.664,0.0064410004,171.33333,284.05,2.1046638,"{""type"":""Point"",""coordinates"":[112.8542247362868,35.50065591319664]}"
1_0000000000000000036f,40,44,50,68,66,202,56,1,798,10,-325,-44,3,5,-22,8,1,2,-9,539,11,16,-27,9,41,78,-2,7,-230,-44,3,-1,-13,2,18,1,2.4690766,311.66666,0.07166778,91210.664,0.006433667,159.75,284.06332,1.4793305,"{""type"":""Point"",""coordinates"":[111.76196347414418,35.89735092021434]}"
