system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001203,45,205,204,48,57,68,80,92,79,60,5,0,4536,9,110,-11,0,5,-10,9,-7,0,-2,134,-15,-39,-35,-4,-35,-13,0,7,169,-2,-5,3,-15,5,0,0,3.3816226,236.75,0.035001114,59086.0,0.0026010005,245.08333,274.83,3.4779973,"{""type"":""Point"",""coordinates"":[84.44437780906713,31.288994836307527]}"
000000000000000012a1,43,207,206,45,55,68,81,83,74,61,6,0,4791,9,160,-9,2,2,-11,6,-8,0,-8,1117,64,-43,-21,-3,-39,25,-4,7,143,13,-10,4,-12,-2,6,0,10.4742,236.75,0.035001114,59086.0,0.0026010005,245.08333,274.83,3.4779973,"{""type"":""Point"",""coordinates"":[84.50285891938307,31.415120509604243]}"
000000000000000013c2,38,201,200,39,43,51,65,70,61,44,7,0,4853,9,163,-36,-2,1,-20,19,-9,0,-5,293,-21,-30,-20,-31,-54,24,-1,7,98,-20,-11,12,-32,13,2,0,14.715522,236.75,0.035001114,59086.0,0.0026010005,245.08333,274.83,3.4779973,"{""type"":""Point"",""coordinates"":[84.4888439647721,31.379006250172388]}"
000000000000000012a5,28,180,180,26,26,30,34,37,32,28,6,0,5186,4,57,-12,5,3,-7,3,-7,0,-14,-1106,5,-19,9,-70,10,-6,3,3,-48,-11,-2,2,-14,5,-2,0,23.314053,203.25,0.035001114,48892.0,0.0015683338,225.0,263.83667,3.066664,"{""type"":""Point"",""coordinates"":[80.18501326910825,34.21301022019518]}"
00000000000000001340,39,203,202,41,53,69,87,113,99,57,6,0,5100,10,189,-11,7,-4,-10,7,-7,0,-8,-1439,12,2,-73,-114,21,-12,4,7,88,0,0,-7,-27,7,-6,0,8.569142,211.58333,0.035001114,54625.332,0.0025450003,240.0,267.62,4.304664,"{""type"":""Point"",""coordinates"":[88.66951428933976,33.61203933481807]}"
000000000000000013aa,40,186,186,42,50,63,84,74,56,57,6,0,5178,11,-2,-12,0,-6,-13,10,-11,0,-15,-4337,-102,-41,-56,-68,-84,-56,14,6,-405,-16,2,-12,-15,-2,-13,1,1.4497129,211.58333,0.035001114,54625.332,0.0025450003,240.0,267.62,4.304664,"{""type"":""Point"",""coordinates"":[88.84252741021346,33.68157009754445]}"
00000000000000001110,39,203,201,39,46,55,68,66,58,48,2,0,4780,8,-76,-24,2,2,-23,15,-4,0,-13,-562,-37,-35,-24,-22,-37,13,1,6,-101,-17,-2,1,-24,9,2,0,3.5312996,232.33333,0.035001114,57781.332,0.0032513337,244.41667,273.56665,4.041331,"{""type"":""Point"",""coordinates"":[90.10538050135776,31.759265010707086]}"
00000000000000001300,31,196,196,31,37,51,64,88,80,42,9,0,5380,8,273,2,7,-10,-8,6,1,0,-14,685,34,79,-2,-173,-30,-25,-2,5,226,9,3,1,-26,1,-3,0,12.685171,205.5,0.035001114,52762.668,0.0022473338,235.08333,265.38666,4.1913304,"{""type"":""Point"",""coordinates"":[88.13348575170504,34.10279016035611]}"
00000000000000001330,44,200,199,46,55,65,90,100,78,57,3,0,5316,11,-15,-13,1,-1,-16,15,-5,0,-15,725,-76,35,7,-167,-40,-27,-3,7,122,-22,0,8,-39,12,-6,0,8.921535,205.5,0.035001114,52762.668,0.0022473338,235.08333,265.38666,4.1913304,"{""type"":""Point"",""coordinates"":[88.15073355457976,33.96534728858575]}"
00000000000000000e43,34,194,194,33,37,42,47,55,50,38,5,0,5210,4,-149,0,13,0,-17,28,-12,0,-24,-2092,29,64,-29,-84,104,-74,6,2,-277,5,7,0,-9,17,-9,1,12.958951,196.83333,0.035001114,52526.668,0.0021293338,221.5,261.94666,3.4099972,"{""type"":""Point"",""coordinates"":[87.94565057892969,35.75775430263517]}"
000000000000000011f8,41,182,181,39,40,43,71,39,30,44,5,0,5101,10,-704,-5,17,8,-23,46,-21,2,-24,-5103,56,84,-39,-16,109,-102,17,5,-1108,-16,21,-1,-22,40,-41,4,0.0,196.83333,0.035001114,52526.668,0.0021293338,221.5,261.94666,3.4099972,"{""type"":""Point"",""coordinates"":[87.92409082533628,35.78066070474672]}"
00000000000000000f03,213,173,172,217,215,228,225,23,25,233,17,0,5402,7,475,28,0,2,-28,35,-19,-1,-24,1266,152,13,-42,-134,124,-79,-5,4,412,23,4,-5,-14,14,-14,-1,9.786336,203.91667,0.035001114,53866.668,0.0022230004,223.41667,264.06,3.6693306,"{""type"":""Point"",""coordinates"":[87.79123190944885,35.365910797563615]}"
00000000000000000054,41,202,200,44,54,65,86,100,82,55,6,0,5066,12,-234,-3,0,6,-24,27,-16,1,-7,-2208,68,-29,-14,-32,11,-57,7,8,-400,-2,5,3,-20,19,-16,1,3.46142,210.58333,0.035001114,53690.668,0.0023183338,237.16667,267.08,4.0739975,"{""type"":""Point"",""coordinates"":[86.67767843977603,33.56380077962189]}"
0000000000000000042d,31,193,191,26,24,23,45,36,26,22,0,0,2172,28,215,-42,-21,-2,-95,15,4,0,-17,1025,74,3,2,23,-2,-4,-4,12,-590,50,-18,-16,-78,-14,3,2,5.6391654,330.58334,0.11833445,79540.0,0.009162667,187.41667,287.92,2.7406638,"{""type"":""Point"",""coordinates"":[102.4924287952514,24.449491867500633]}"
00000000000000000833,32,193,190,27,23,17,42,23,13,19,0,0,763,38,-240,-161,26,-10,-30,14,-34,2,-33,1578,56,-16,-11,3,38,0,-6,16,-263,-59,-40,-103,-71,-63,-66,1,29.407202,370.58334,0.11833445,94398.0,0.009689667,125.0,291.04333,1.8846639,"{""type"":""Point"",""coordinates"":[108.95437075966095,31.16907177257615]}"
00000000000000000611,30,192,190,24,21,17,56,48,27,18,0,0,1877,37,2810,-145,48,9,-73,-24,-22,-8,-16,436,106,-24,-5,72,-1,-15,-2,14,3532,-51,52,-8,-92,-7,-51,-11,12.106963,336.25,0.11833445,80990.664,0.008982333,127.25,284.76334,1.3673306,"{""type"":""Point"",""coordinates"":[105.17632604651206,27.280802540487155]}"
00000000000000000947,28,191,186,21,13,8,25,13,6,11,0,0,1142,32,2713,-183,34,-80,-32,-11,-29,-8,-20,-290,25,-44,-65,47,19,46,0,8,4007,-94,28,-76,-72,-24,-51,-13,19.698826,355.0,0.11833445,87322.664,0.010033334,128.0,288.08,1.4726639,"{""type"":""Point"",""coordinates"":[104.07840618513262,28.42696095706277]}"
000000000000000009e2,27,186,184,22,16,11,39,22,10,15,0,0,1589,36,2202,-157,62,-23,-78,-9,-41,-6,-22,531,60,-41,-40,58,15,18,-2,10,3749,-31,87,-31,-107,-35,-61,-12,27.162512,355.0,0.11833445,87322.664,0.010033334,128.0,288.08,1.4726639,"{""type"":""Point"",""coordinates"":[104.08433233043264,28.40890605689737]}"
00000000000000000b5e,21,180,180,16,11,8,21,9,6,11,0,0,3160,22,1796,-170,51,-45,-34,59,-33,-5,-20,1089,4,-6,-12,-38,9,-35,-4,8,611,-23,44,-31,11,5,-37,-1,31.2546,287.25,0.11833445,70074.664,0.0069833337,188.41667,280.05334,2.260664,"{""type"":""Point"",""coordinates"":[98.77690513797289,25.7128845098724]}"
00000000000000000c55,24,183,183,19,12,8,26,11,5,10,0,0,2116,28,1831,-169,76,-66,-67,39,-48,-5,-24,-40,-62,-62,9,-15,0,-6,0,16,1888,15,110,-110,-53,17,-55,-5,28.66104,287.25,0.11833445,70074.664,0.0069833337,188.41667,280.05334,2.260664,"{""type"":""Point"",""coordinates"":[98.78957344406574,25.737137560502095]}"
