system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000000db5,54,46,42,42,10,157,7,0,5147,2,-583,-85,-12,-1,22,29,14,2,-37,-3337,-160,16,-17,-40,166,36,12,1,-457,-43,2,-1,8,16,9,2,27.633512,230.66667,0.076667786,53002.0,0.003200667,205.83333,268.81998,1.7026639,"{""type"":""Point"",""coordinates"":[93.53092435802964,31.38601149792736]}"
00000000000000000db6,56,44,40,34,9,159,6,0,5311,0,-325,-88,-12,15,0,36,22,1,-37,-2444,-281,29,-25,-155,156,101,8,0,-186,-52,-12,-7,-9,18,12,0,32.461708,231.0,0.076667786,53830.0,0.0035010006,213.41667,269.38666,2.2933307,"{""type"":""Point"",""coordinates"":[93.12560544957456,30.958325738588197]}"
00000000000000000d36,98,143,139,114,10,159,6,0,5136,2,793,-91,-87,-13,55,-11,5,-3,-44,3670,-150,-18,-100,-43,65,-17,-18,1,687,-60,-67,-13,37,-14,1,-3,9.2753315,303.16666,0.076667786,71890.0,0.007201334,183.75,282.59665,1.8219973,"{""type"":""Point"",""coordinates"":[98.18913765081503,28.667083548790828]}"
00000000000000000d3e,102,103,103,87,10,165,8,0,5198,4,1372,-12,5,2,22,13,2,-5,-49,-1673,-109,7,41,-102,84,-25,5,3,946,-4,4,-9,12,-6,1,-4,34.337505,243.75,0.076667786,56700.0,0.0035913337,206.16667,272.24667,1.7653306,"{""type"":""Point"",""coordinates"":[94.0130512821303,30.552195273741397]}"
00000000000000000d6c,49,38,33,30,5,161,4,0,4922,0,344,-49,-10,13,-31,16,-7,-1,-32,-683,-205,48,-17,-141,87,15,1,0,141,-32,-15,2,-17,17,-5,0,57.251194,245.41667,0.076667786,57121.332,0.0035223337,200.0,272.11667,1.5339972,"{""type"":""Point"",""coordinates"":[94.24454551331995,29.919961630878575]}"
00000000000000000d77,55,42,42,40,15,163,10,0,5228,2,114,-50,1,15,-11,31,-7,0,-28,-130,-94,39,61,-81,74,20,0,1,203,-39,0,9,-12,25,-6,0,17.680994,245.41667,0.076667786,57121.332,0.0035223337,200.0,272.11667,1.5339972,"{""type"":""Point"",""coordinates"":[94.257481365476,29.9452937839632]}"
00000000000000001e55,17,13,12,21,23,176,13,0,4147,12,-183,-65,14,-20,6,-24,14,1,-9,294,73,50,-17,78,13,-56,-1,12,91,23,-25,-51,-3,-65,40,0,32.78774,257.41666,0.076667786,58921.332,0.004191667,194.91667,274.76666,2.1846638,"{""type"":""Point"",""coordinates"":[100.73101253352343,28.562517629087523]}"
00000000000000000d5a,73,66,63,58,14,166,10,0,5313,-1,-166,-79,-17,-1,23,23,44,0,-46,-1002,-205,15,-3,-115,137,7,2,0,-145,-26,-1,-2,9,-2,25,0,26.717512,243.58333,0.076667786,56590.668,0.0034776672,206.16667,272.2333,1.4253305,"{""type"":""Point"",""coordinates"":[94.05131928737099,31.071783105792072]}"
00000000000000001e5b,19,18,15,42,28,183,16,0,3863,20,1248,-88,46,-17,-62,63,-35,-4,-23,-2149,19,-33,17,29,-59,15,8,19,1037,-96,49,-29,-95,76,-48,-3,29.567778,259.75,0.076667786,64788.668,0.0048260004,204.66667,275.81,1.3659972,"{""type"":""Point"",""coordinates"":[100.91318910706195,31.968392391012653]}"
00000000000000001d0d,26,28,32,65,80,197,51,0,3442,22,295,-148,-11,46,-125,71,20,0,-8,-991,26,-94,29,142,-19,71,3,19,-518,-126,-27,26,-69,21,69,3,9.377488,261.91666,0.076667786,67323.336,0.005408667,204.83333,276.62665,2.4093306,"{""type"":""Point"",""coordinates"":[102.38409047605688,33.627940489174655]}"
00000000000000001fd1,23,20,17,72,32,182,13,0,3769,27,3371,-14,109,1,-2,-16,50,-13,-35,-1761,-30,-7,10,-23,18,36,6,23,4868,-93,143,0,-28,18,30,-19,37.998627,269.41666,0.076667786,63614.668,0.0046943338,205.08333,278.09665,1.6613306,"{""type"":""Point"",""coordinates"":[94.19657896328803,30.676974298519973]}"
00000000000000002441,18,15,12,46,25,182,11,0,3371,30,-151,-50,37,48,0,38,-36,2,-25,637,6,-39,-27,-46,-29,3,-4,27,-250,-28,42,86,55,56,-46,2,25.134546,298.25,0.076667786,75065.336,0.005837334,204.25,284.57333,1.3479972,"{""type"":""Point"",""coordinates"":[101.98227642102984,31.568192530566943]}"
00000000000000001ef9,19,18,15,45,33,187,18,0,3696,19,-687,-73,80,-11,-113,26,-22,4,-29,-3311,-102,9,7,-23,-160,29,13,16,-728,-78,99,-49,-208,-52,-45,4,6.930499,271.08334,0.076667786,63668.668,0.005296667,185.41667,276.44333,2.0753305,"{""type"":""Point"",""coordinates"":[99.6648905217561,27.631412738117493]}"
000000000000000023c0,27,21,15,43,21,196,9,0,652,15,-725,-114,-22,16,-57,68,17,3,-20,-419,66,31,59,30,-22,-9,0,11,-144,-138,-53,26,-70,64,14,1,25.657988,363.58334,0.13916779,93722.0,0.010249333,137.75,289.84668,1.3366638,"{""type"":""Point"",""coordinates"":[105.4436625319693,28.47142711276773]}"
000000000000000022c0,21,16,13,34,23,189,11,0,2274,18,-442,-90,-48,-23,9,-20,-10,2,-18,877,-13,-2,14,53,60,7,-4,15,-1750,-3,-81,-48,31,-22,-36,8,39.852825,305.66666,0.13916779,74304.0,0.007339667,185.75,283.39334,1.8439972,"{""type"":""Point"",""coordinates"":[102.44930928806458,26.802720021041946]}"
00000000000000000e84,31,30,27,41,22,176,16,0,3616,4,-764,-40,-51,17,-18,-13,25,3,-26,-9,-144,-97,18,-15,-37,0,-1,3,-738,-30,-56,22,-20,-20,31,3,34.498047,289.58334,0.13916779,67286.0,0.0052086674,160.33333,279.03,1.0319972,"{""type"":""Point"",""coordinates"":[95.25083976625321,29.630793386663665]}"
000000000000000011fa,24,25,20,96,29,179,13,0,3305,10,-2137,-36,-21,9,-80,12,-25,9,-27,2831,-78,-15,-74,-86,-32,5,-13,7,-2172,-18,-33,6,-93,-10,-24,10,19.517351,289.58334,0.13916779,67286.0,0.0052086674,160.33333,279.03,1.0319972,"{""type"":""Point"",""coordinates"":[95.29719212170376,29.583901479985627]}"
00000000000000002143,26,20,18,38,29,192,15,0,1882,16,352,-97,-23,58,-27,14,3,0,-17,306,32,-8,-27,69,0,0,-2,15,-453,-69,-50,112,33,-4,33,3,18.405247,354.91666,0.13916779,83734.0,0.010773,146.08333,288.86667,2.0993304,"{""type"":""Point"",""coordinates"":[104.0808319361057,23.095013167910132]}"
000000000000000023d3,22,19,16,56,36,190,18,0,1908,28,-1884,90,53,37,9,-54,-18,9,-15,923,-29,-70,21,17,65,-8,-4,22,-2397,212,65,80,52,-114,-26,12,23.74988,348.08334,0.13916779,82726.0,0.009762667,174.0,289.97665,1.1299973,"{""type"":""Point"",""coordinates"":[100.1505222992848,23.96790449462743]}"
000000000000000023e6,22,19,16,56,36,190,18,0,1908,28,-1884,90,53,37,9,-54,-18,9,-15,923,-29,-70,21,17,65,-8,-4,22,-2397,212,65,80,52,-114,-26,12,23.74988,348.08334,0.13916779,82726.0,0.009762667,174.0,289.97665,1.1299973,"{""type"":""Point"",""coordinates"":[100.1505222992848,23.96790449462743]}"
00000000000000002270,30,26,21,57,38,199,21,0,367,22,-305,-128,11,-18,-21,66,-75,2,-19,742,79,-39,-6,-27,38,21,-4,16,-472,-89,-29,3,0,87,-89,2,15.386483,369.33334,0.13916779,97658.0,0.011207334,147.16667,291.26334,1.3379972,"{""type"":""Point"",""coordinates"":[107.22313815296374,30.95616753367833]}"
0000000000000000227f,26,24,21,68,42,194,23,0,1552,24,-4505,-57,-47,89,-22,168,-80,20,-16,771,55,-16,0,-21,-120,35,-4,18,-5628,-33,-58,114,15,185,-88,25,17.40371,348.91666,0.13916779,83464.664,0.009759667,149.91667,288.46,1.9473306,"{""type"":""Point"",""coordinates"":[104.59610335833663,24.857508532093046]}"
00000000000000001e11,18,13,10,17,11,181,8,0,3677,9,-53,-53,15,13,-16,34,-23,0,-13,584,35,49,43,-15,32,3,-3,7,-1717,0,-22,-4,11,-2,-8,8,34.682323,326.16666,0.13916779,81474.664,0.009212,161.08333,284.81,1.5879972,"{""type"":""Point"",""coordinates"":[102.78914183844874,28.66923729459965]}"
000000000000000020fd,36,27,22,35,18,182,10,0,683,21,1438,-133,-30,45,-55,9,-11,-5,-19,203,-11,-14,-51,26,7,9,-1,15,978,-92,-40,25,-44,15,-15,-3,25.871777,359.33334,0.13916779,94278.664,0.010313333,140.83333,289.36,0.8379972,"{""type"":""Point"",""coordinates"":[108.2356260972602,29.139775015062416]}"
0000000000000000209e,33,28,23,57,29,187,14,0,524,17,-1243,-235,-18,-2,-24,27,4,6,-14,795,73,35,-11,-10,12,-33,-4,9,-1717,-131,-63,15,-16,28,10,8,3.5124671,362.16666,0.13916779,94862.664,0.008632667,140.75,290.56,0.8986639,"{""type"":""Point"",""coordinates"":[103.35346337226758,30.40909380273421]}"
