Year,In_Bands,Tree,Accuracy
1990_1992,Spectrum,1,0.8201892744479495
1990_1992,Spectrum,2,0.7807570977917981
1990_1992,Spectrum,3,0.8454258675078864
1990_1992,Spectrum,4,0.832807570977918
1990_1992,Spectrum,5,0.8359621451104101
1990_1992,Spectrum,6,0.8485804416403786
1990_1992,Spectrum,7,0.862776025236593
1990_1992,Spectrum,8,0.8391167192429022
1990_1992,Spectrum,9,0.8406940063091483
1990_1992,Spectrum,10,0.8406940063091483
1990_1992,Spectrum,11,0.8580441640378549
1990_1992,Spectrum,12,0.8375394321766562
1990_1992,Spectrum,13,0.8643533123028391
1990_1992,Spectrum,14,0.8454258675078864
1990_1992,Spectrum,15,0.8580441640378549
1990_1992,Spectrum,16,0.8580441640378549
1990_1992,Spectrum,17,0.8533123028391167
1990_1992,Spectrum,18,0.8485804416403786
1990_1992,Spectrum,19,0.8485804416403786
1990_1992,Spectrum,20,0.8517350157728707
1990_1992,Spectrum,21,0.8485804416403786
1990_1992,Spectrum,22,0.8485804416403786
1990_1992,Spectrum,23,0.8564668769716088
1990_1992,Spectrum,24,0.8470031545741324
1990_1992,Spectrum,25,0.861198738170347
1990_1992,Spectrum,26,0.8454258675078864
1990_1992,Spectrum,27,0.8580441640378549
1990_1992,Spectrum,28,0.8564668769716088
1990_1992,Spectrum,29,0.8580441640378549
1990_1992,Spectrum,30,0.8580441640378549
1990_1992,Spectrum,31,0.8470031545741324
1990_1992,Spectrum,32,0.8485804416403786
1990_1992,Spectrum,33,0.8675078864353313
1990_1992,Spectrum,34,0.8533123028391167
1990_1992,Spectrum,35,0.8533123028391167
1990_1992,Spectrum,36,0.8580441640378549
1990_1992,Spectrum,37,0.8517350157728707
1990_1992,Spectrum,38,0.8564668769716088
1990_1992,Spectrum,39,0.8580441640378549
1990_1992,Spectrum,40,0.8580441640378549
1990_1992,Spectrum,41,0.8470031545741324
1990_1992,Spectrum,42,0.861198738170347
1990_1992,Spectrum,43,0.8470031545741324
1990_1992,Spectrum,44,0.861198738170347
1990_1992,Spectrum,45,0.8564668769716088
1990_1992,Spectrum,46,0.8596214511041009
1990_1992,Spectrum,47,0.8548895899053628
1990_1992,Spectrum,48,0.8454258675078864
1990_1992,Spectrum,49,0.8501577287066246
1990_1992,Spectrum,50,0.8533123028391167
1990_1992,Spectrum,51,0.8533123028391167
1990_1992,Spectrum,52,0.8580441640378549
1990_1992,Spectrum,53,0.8548895899053628
1990_1992,Spectrum,54,0.8580441640378549
1990_1992,Spectrum,55,0.8501577287066246
1990_1992,Spectrum,56,0.861198738170347
1990_1992,Spectrum,57,0.8517350157728707
1990_1992,Spectrum,58,0.8564668769716088
1990_1992,Spectrum,59,0.861198738170347
1990_1992,Spectrum,60,0.861198738170347
1990_1992,Spectrum,61,0.8564668769716088
1990_1992,Spectrum,62,0.8548895899053628
1990_1992,Spectrum,63,0.8548895899053628
1990_1992,Spectrum,64,0.8548895899053628
1990_1992,Spectrum,65,0.8643533123028391
1990_1992,Spectrum,66,0.8596214511041009
1990_1992,Spectrum,67,0.8580441640378549
1990_1992,Spectrum,68,0.861198738170347
1990_1992,Spectrum,69,0.861198738170347
1990_1992,Spectrum,70,0.8517350157728707
1990_1992,Spectrum,71,0.861198738170347
1990_1992,Spectrum,72,0.8596214511041009
1990_1992,Spectrum,73,0.8564668769716088
1990_1992,Spectrum,74,0.8517350157728707
1990_1992,Spectrum,75,0.8596214511041009
1990_1992,Spectrum,76,0.8564668769716088
1990_1992,Spectrum,77,0.862776025236593
1990_1992,Spectrum,78,0.8580441640378549
