system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001b78,20,23,24,68,76,191,41,0,4708,7,-270,-120,28,38,-43,31,44,2,-37,-873,-208,87,69,-30,1,90,3,4,-361,-99,-18,41,-68,28,65,2,8.0559225,251.0,0.076667786,58880.0,0.0038303337,171.91667,271.22998,1.0559971,"{""type"":""Point"",""coordinates"":[98.70036912749156,31.752794855078534]}"
00000000000000001cb9,27,30,29,68,74,193,45,0,4740,6,-419,-119,2,2,-95,66,45,3,-40,-1774,-273,-33,-45,-131,30,114,8,4,-75,-98,-13,5,-87,42,54,1,33.871296,251.0,0.076667786,58880.0,0.0038303337,171.91667,271.22998,1.0559971,"{""type"":""Point"",""coordinates"":[98.6594078252146,31.743363856350506]}"
00000000000000001ad2,24,23,24,41,67,182,48,0,4433,9,115,3,26,18,-44,-9,11,0,-15,1301,36,53,23,-149,-109,11,-8,7,672,21,14,34,-73,-27,3,-3,39.004753,298.16666,0.076667786,71882.0,0.007516334,184.16667,281.8333,1.6659973,"{""type"":""Point"",""coordinates"":[99.08897978429935,28.550928425449616]}"
00000000000000001d8b,24,25,31,46,60,187,39,0,4019,15,-571,-83,-20,27,-98,49,26,4,-3,-598,110,41,59,90,-133,46,3,16,-694,-100,-21,57,-150,60,34,5,14.242587,247.33333,0.076667786,57464.0,0.0035630004,189.58333,271.91666,0.85466385,"{""type"":""Point"",""coordinates"":[98.28211436688044,31.05453530291734]}"
00000000000000002197,19,16,14,34,30,177,17,0,3666,15,-108,-79,40,-6,-48,14,32,1,-13,494,78,24,46,21,-42,-13,-3,13,-183,-22,37,42,-106,4,56,2,34.201717,251.25,0.076667786,58550.0,0.0038510005,177.25,271.74,0.9673305,"{""type"":""Point"",""coordinates"":[98.70279487846463,31.49488936834933]}"
00000000000000001b84,29,35,38,59,69,200,50,0,4148,7,25,-31,-1,14,-39,19,11,0,-2,1257,79,24,52,-42,-37,97,-7,7,61,-34,-7,16,-57,27,16,0,20.100063,245.83333,0.076667786,59880.0,0.004545334,213.5,273.1,1.3346639,"{""type"":""Point"",""coordinates"":[95.73754618713578,31.347203941459217]}"
00000000000000001e25,24,22,22,39,50,183,30,0,4117,17,59,-164,17,32,-123,78,-14,0,-21,-932,-46,-41,105,-20,-173,-2,4,13,-448,-200,19,32,-129,35,16,4,18.898523,241.33333,0.076667786,59380.0,0.0036140005,191.33333,270.92334,1.2119973,"{""type"":""Point"",""coordinates"":[102.24638005822331,31.58624743073234]}"
00000000000000000445,29,24,23,26,5,163,2,0,4754,1,77,-118,-7,-8,8,50,49,0,-31,-1235,-336,-44,20,-37,91,92,5,1,-7,-104,-14,-14,-17,41,4,0,30.666151,237.33333,0.076667786,57349.332,0.0037410003,191.83333,269.47333,1.9386638,"{""type"":""Point"",""coordinates"":[98.9348331199828,32.66476574342825]}"
00000000000000002071,20,19,20,39,45,181,31,0,4014,10,631,-5,12,5,-40,-15,10,-2,-13,297,133,35,52,-58,-170,53,-2,9,1020,-23,32,4,-85,-37,-17,-4,17.847082,259.08334,0.076667786,63029.332,0.0050800005,202.16667,275.25665,2.106664,"{""type"":""Point"",""coordinates"":[99.87914140917208,28.0410480563923]}"
000000000000000025fb,20,18,18,60,47,184,24,0,3344,26,900,-46,50,71,-108,-10,15,-3,-16,118,61,36,43,-21,-75,9,-1,23,1541,-44,91,113,-145,-10,7,-6,60.18089,276.33334,0.076667786,65730.664,0.0050793337,179.66667,277.61667,0.9266639,"{""type"":""Point"",""coordinates"":[98.62733797043822,31.38035289869052]}"
00000000000000001f54,22,21,20,48,48,181,30,0,3771,21,329,-51,22,-17,-79,12,11,0,-10,36,87,-24,3,7,-134,-15,0,22,150,-64,13,-28,-135,5,5,0,43.55933,239.41667,0.076667786,59271.332,0.0040080007,202.5,270.81,1.466664,"{""type"":""Point"",""coordinates"":[100.61728762025635,31.64607518956642]}"
00000000000000001f1d,21,20,23,41,61,180,39,0,4270,14,505,-154,49,38,-115,113,-58,-1,-5,1797,73,-12,-21,57,-121,0,-10,12,934,-126,28,48,-113,77,-62,-4,25.55463,264.83334,0.076667786,65425.332,0.005495667,212.16667,277.40332,1.3226639,"{""type"":""Point"",""coordinates"":[99.30619597391586,29.61273848649826]}"
00000000000000001f27,21,20,23,41,61,180,39,0,4270,14,505,-154,49,38,-115,113,-58,-1,-5,1797,73,-12,-21,57,-121,0,-10,12,934,-126,28,48,-113,77,-62,-4,25.55463,264.83334,0.076667786,65425.332,0.005495667,212.16667,277.40332,1.3226639,"{""type"":""Point"",""coordinates"":[99.30619597391586,29.61273848649826]}"
00000000000000001c8e,29,31,35,51,87,189,63,0,4863,8,510,-10,3,7,-29,0,0,-2,-2,3145,115,14,43,-51,-120,0,-18,7,667,1,2,11,-44,-2,-5,-3,15.724073,233.66667,0.076667786,55703.332,0.0036123337,211.33333,270.07666,2.0039973,"{""type"":""Point"",""coordinates"":[92.92536951676958,29.13088356756185]}"
00000000000000001ec9,21,17,17,26,32,178,20,0,3678,10,-499,-99,22,4,-54,58,-45,3,-13,-713,57,28,79,38,-115,-15,3,9,-716,-110,6,26,-77,65,-45,5,27.722757,244.25,0.076667786,63719.332,0.004159667,192.66667,271.88998,1.8586639,"{""type"":""Point"",""coordinates"":[103.2699221140313,33.35628759389768]}"
00000000000000001ecd,28,30,34,59,89,196,60,0,3464,14,66,-107,19,61,-107,61,-20,0,-9,-654,41,111,86,-19,-163,56,3,12,329,-93,4,89,-114,58,-15,0,4.3196497,253.58333,0.076667786,67070.664,0.005021667,206.58333,275.02664,2.2659974,"{""type"":""Point"",""coordinates"":[102.66571392128938,33.657312587813706]}"
00000000000000000267,54,50,50,53,10,161,8,0,4715,4,733,-149,16,4,-42,101,-2,-4,-36,20,-267,61,71,-91,93,67,-2,2,-102,-128,27,-8,-56,77,-31,0,17.246029,230.33333,0.076667786,56868.668,0.0035573337,199.83333,268.36,2.0033307,"{""type"":""Point"",""coordinates"":[99.24232381042633,32.9296764779124]}"
00000000000000002406,21,21,21,44,41,185,25,0,3395,16,403,7,11,6,-25,-2,7,-1,-8,173,87,-85,40,8,-46,-2,-1,15,661,21,24,11,-52,-17,-10,-2,14.970808,268.83334,0.076667786,65667.336,0.005698667,199.83333,277.1,2.0493305,"{""type"":""Point"",""coordinates"":[99.79882854009847,27.985532248276897]}"
