system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001731,34,33,35,52,48,202,38,0,891,13,37,-160,41,6,-126,120,-60,0,-10,662,106,-43,-18,115,-123,63,-3,12,-77,-140,24,13,-118,107,-52,1,0.92740995,302.5,0.076667786,90960.664,0.0064110006,170.58333,283.60333,2.2213306,"{""type"":""Point"",""coordinates"":[113.0504162644363,36.32530868471776]}"
000000000000000002a2,28,22,19,37,26,183,13,0,1057,18,444,-179,12,7,-86,53,-2,-1,-21,334,-20,-88,-43,71,-33,-6,-2,16,415,-174,-26,5,-102,56,6,0,17.400305,290.75,0.076667786,86978.664,0.0056813336,173.33333,281.60666,1.9073306,"{""type"":""Point"",""coordinates"":[112.69684076460543,36.11079025123859]}"
00000000000000000206,24,18,15,23,21,180,13,0,1662,16,128,-200,37,12,-26,0,40,0,-19,268,72,-65,-30,45,-30,-54,-1,17,-170,-206,-5,10,-43,7,62,1,16.10349,288.41666,0.076667786,86570.0,0.0060533336,169.33333,281.89667,4.921331,"{""type"":""Point"",""coordinates"":[113.62983185532106,38.79711325347232]}"
00000000000000000345,28,23,19,31,36,193,21,0,780,21,-140,-211,19,50,30,-66,45,1,-12,-33,158,-22,-57,53,-14,-34,0,19,-105,-164,-21,56,27,-77,44,1,31.896,294.91666,0.076667786,88114.664,0.005833334,159.16667,280.83667,2.5426638,"{""type"":""Point"",""coordinates"":[113.6381882106952,35.911637879989584]}"
00000000000000000bb4,35,30,27,29,22,187,19,0,909,3,51,-92,13,-3,-19,23,-12,0,-15,-70,-27,-43,-4,35,-29,18,0,2,-87,-88,5,0,-12,22,-12,0,9.469785,301.08334,0.076667786,90664.0,0.0063383337,169.91667,283.30667,2.168664,"{""type"":""Point"",""coordinates"":[113.06065881955608,36.40238424642658]}"
00000000000000001338,39,51,65,72,96,210,91,0,1342,4,60,13,3,1,0,-1,4,0,8,164,18,-41,8,-24,-31,37,0,4,48,11,0,0,0,-1,7,0,1.8543341,273.25,0.02083445,86364.0,0.0038613337,200.83333,281.97998,3.008664,"{""type"":""Point"",""coordinates"":[104.2950783644206,39.28597787926475]}"
000000000000000013bb,39,51,65,72,96,210,91,0,1342,4,60,13,3,1,0,-1,4,0,8,164,18,-41,8,-24,-31,37,0,4,48,11,0,0,0,-1,7,0,1.8543341,273.25,0.02083445,86364.0,0.0038613337,200.83333,281.97998,3.008664,"{""type"":""Point"",""coordinates"":[104.2950783644206,39.28597787926475]}"
000000000000000014cd,42,52,65,89,100,207,88,0,1066,10,93,-25,11,-11,-13,19,-5,0,1,-40,-1,-42,-5,-8,-2,-34,0,9,78,-28,7,-8,-15,22,-7,0,2.2473454,265.5,0.02083445,89322.664,0.0035460005,182.58333,279.16998,4.1139975,"{""type"":""Point"",""coordinates"":[112.24085754998109,43.12357834608345]}"
000000000000000011f6,44,52,62,68,87,206,82,0,1320,4,-145,17,12,4,-6,12,0,0,-1,-463,-103,-65,-44,-71,-11,-13,2,3,-148,4,2,-2,-12,13,0,0,0.92740995,269.5,0.02083445,86642.664,0.0034460004,198.58333,281.53333,4.5953307,"{""type"":""Point"",""coordinates"":[104.71926372943281,40.97705628097567]}"
000000000000000012b4,46,57,70,79,98,208,93,0,1335,5,-146,8,11,4,-1,6,4,0,0,-81,-86,-70,-30,-55,-19,-6,0,4,-87,-1,0,0,-5,4,0,0,1.8543341,269.5,0.02083445,86642.664,0.0034460004,198.58333,281.53333,4.5953307,"{""type"":""Point"",""coordinates"":[104.6739860173361,40.97759583220312]}"
000000000000000013d3,35,41,52,61,74,207,71,0,1255,5,147,8,7,4,-4,0,2,0,-1,-1251,-80,-38,-34,-34,14,13,5,4,45,-3,-1,0,-9,5,2,0,8.651515,269.5,0.02083445,86642.664,0.0034460004,198.58333,281.53333,4.5953307,"{""type"":""Point"",""coordinates"":[104.60742055681027,41.07541959111362]}"
00000000000000001465,45,59,74,90,111,205,101,0,1411,8,-19,3,1,-4,-10,11,3,0,-1,718,-101,-89,-25,17,3,-12,-3,6,-43,-13,-7,-2,-9,13,6,0,3.0373833,269.5,0.02083445,85692.664,0.0036893338,192.66667,280.77335,4.370664,"{""type"":""Point"",""coordinates"":[106.02361767408152,40.792721502527264]}"
00000000000000001574,43,54,68,82,98,206,87,0,949,8,258,7,11,2,-9,12,-2,0,-2,227,-51,-69,-55,-2,35,26,-1,7,261,-5,1,-4,-6,18,-3,0,1.2892492,263.75,0.02083445,90508.664,0.0036683339,180.91667,278.38333,3.778664,"{""type"":""Point"",""coordinates"":[112.89653714618294,44.0048260281749]}"
000000000000000013c4,43,55,71,80,103,210,99,0,1416,5,130,23,6,8,0,5,-1,0,2,1046,-34,-60,2,-19,22,-16,-4,5,260,13,-3,3,-1,6,0,0,3.079013,269.75,0.02083445,85864.0,0.0036553338,191.75,280.84,4.823331,"{""type"":""Point"",""coordinates"":[106.05865283105845,41.08970655088886]}"
000000000000000012e6,48,59,73,82,107,209,101,0,1267,5,-45,11,1,6,-4,-1,5,0,6,-605,-71,-52,-27,-23,-16,18,3,5,-56,4,-6,1,-4,0,7,0,4.886544,273.75,0.02083445,87265.336,0.003996667,200.83333,281.91998,3.296664,"{""type"":""Point"",""coordinates"":[103.81672383981113,39.526368017056]}"
000000000000000013b4,42,53,67,75,99,211,94,0,1297,5,-20,10,3,3,-3,0,7,0,3,-28,-13,-8,-33,6,-38,29,0,5,179,6,-5,-2,-1,-2,4,0,1.200489,273.75,0.02083445,86788.664,0.0040850006,200.5,281.69666,3.2493305,"{""type"":""Point"",""coordinates"":[103.5316000002517,39.42288119980764]}"
00000000000000001463,43,53,64,77,92,207,84,0,1149,6,145,-4,0,4,-18,6,2,0,1,229,3,-45,-22,-16,-31,-29,0,6,188,-8,-3,1,-21,3,1,0,3.6433606,281.75,0.02083445,87882.0,0.0044930005,186.0,282.25665,2.1253304,"{""type"":""Point"",""coordinates"":[107.34467987037752,40.299005374788685]}"
000000000000000015f3,40,46,53,74,79,206,68,0,1039,9,331,-29,9,4,-38,14,0,-1,-2,1260,0,-91,-44,41,-13,-25,-5,8,83,-36,5,6,-47,14,3,0,3.0368695,283.75,0.02083445,89701.336,0.0043756673,187.75,283.08,3.4373307,"{""type"":""Point"",""coordinates"":[106.6984312729037,40.72346274496514]}"
000000000000000016b2,37,39,45,60,74,206,58,0,556,12,584,2,27,15,-24,8,-10,-2,-12,-1059,-271,-229,-86,29,36,26,4,8,531,-45,-9,1,-27,15,-9,-2,0.92740995,255.08333,0.02083445,94742.0,0.0036163337,171.83333,275.34,3.150664,"{""type"":""Point"",""coordinates"":[116.84328302948684,48.683252426035565]}"
0000000000000000147f,45,54,68,85,102,206,89,0,1186,9,63,-7,14,1,-7,9,-2,0,3,-316,8,-1,63,-19,30,44,1,8,48,-5,8,5,-5,13,1,0,4.7986336,260.16666,0.02083445,88131.336,0.0033030005,181.58333,277.96664,3.704664,"{""type"":""Point"",""coordinates"":[111.33427771480501,43.39064728547746]}"
0000000000000000125f,42,53,65,72,91,204,87,0,1106,3,39,9,-3,1,-4,4,0,0,7,12,6,-29,-24,-12,22,-13,0,4,22,7,-6,0,-5,5,0,0,5.597172,286.16666,0.02083445,88962.0,0.004657667,184.5,283.04333,1.7786639,"{""type"":""Point"",""coordinates"":[107.68020047004299,40.47552780819144]}"
0000000000000000153b,43,53,66,82,104,206,92,0,1059,9,-53,2,21,5,-7,8,-7,0,5,709,42,-83,-12,26,41,-21,-3,8,-70,4,9,0,-4,17,-10,0,1.2900525,260.41666,0.02083445,89508.664,0.0033900004,179.08333,277.61667,3.2366638,"{""type"":""Point"",""coordinates"":[111.90749069612443,44.04174738489743]}"
