system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001dc6,44,42,44,59,54,201,41,1,26,10,-114,-58,-7,33,-18,18,-1,1,-10,-161,29,21,-35,-1,0,38,0,8,-27,-39,-5,18,-16,13,3,0,2.7802885,332.33334,0.076667786,101380.0,0.0072146673,158.33333,287.93332,2.8853307,"{""type"":""Point"",""coordinates"":[116.71850846380929,36.803123658099764]}"
000000000000000004c6,30,26,23,79,47,200,23,0,6,20,491,-155,-27,56,-151,92,4,-1,-12,-831,135,15,-61,58,-59,18,3,15,500,-103,-34,39,-122,51,20,-1,0.92740995,323.41666,0.076667786,101308.0,0.007299667,170.66667,287.21664,3.0833306,"{""type"":""Point"",""coordinates"":[118.36512070981529,37.47524395988566]}"
000000000000000001c4,39,37,37,68,54,200,36,0,13,23,-356,-159,20,12,-109,62,-1,2,-12,-140,117,7,-33,38,-51,52,0,16,-402,-111,11,-1,-89,32,12,2,1.163638,326.33334,0.076667786,101278.0,0.0073830006,165.58333,287.31,2.5326638,"{""type"":""Point"",""coordinates"":[117.79837342502336,37.15993646529544]}"
0000000000000000024d,42,43,44,72,61,201,46,0,12,26,-504,-211,0,25,-184,119,-6,3,-14,-379,126,8,-52,68,-69,43,1,19,-633,-136,-7,3,-134,62,14,4,1.8543341,326.33334,0.076667786,101278.0,0.0073830006,165.58333,287.31,2.5326638,"{""type"":""Point"",""coordinates"":[117.80241782967882,37.13729760924709]}"
00000000000000000f58,45,43,43,57,49,201,43,1,12,9,34,-88,5,20,-20,33,-7,0,-12,-66,43,10,-30,4,-33,40,0,6,56,-63,3,12,-17,16,0,0,1.8543341,326.33334,0.076667786,101278.0,0.0073830006,165.58333,287.31,2.5326638,"{""type"":""Point"",""coordinates"":[117.83044327979975,37.17044656647841]}"
0000000000000000035e,29,28,31,61,57,200,36,0,177,16,236,-143,27,2,-81,48,-12,0,-6,-490,102,-20,-28,25,-70,58,2,13,35,-86,-1,7,-57,20,39,0,2.956286,320.25,0.076667786,99568.664,0.0071360003,162.58333,285.66333,2.610664,"{""type"":""Point"",""coordinates"":[118.8229901241852,36.421250702983706]}"
00000000000000000393,37,32,27,29,19,195,12,0,27,10,-1011,-96,-25,43,-51,28,-17,5,-18,309,71,-47,-30,65,-74,14,-2,8,-1213,-89,-32,28,-49,16,-15,6,2.184275,329.33334,0.076667786,101142.0,0.007729667,160.41667,287.14667,3.0979972,"{""type"":""Point"",""coordinates"":[116.35792325712242,36.6004619743217]}"
000000000000000002dd,33,30,31,57,55,199,36,0,167,15,-49,-113,-2,11,-103,21,-51,1,-11,469,72,-17,-40,56,-106,-50,-2,12,86,-98,-15,-10,-87,-25,-37,0,6.9636006,313.75,0.076667786,99260.664,0.006980334,173.91667,285.39334,2.9153306,"{""type"":""Point"",""coordinates"":[120.24969734263942,37.32513278202246]}"
00000000000000000036,39,35,33,26,19,190,14,0,0,-3,-237,36,-19,-2,-4,32,-3,0,-9,150,70,-3,-29,25,-6,-19,-1,-2,546,38,-31,-35,21,44,-24,-2,1.1710825,322.08334,0.076667786,101344.0,0.0073056673,174.5,287.05667,3.1433306,"{""type"":""Point"",""coordinates"":[118.93348664828959,37.63801898474065]}"
00000000000000000097,37,38,42,45,43,220,33,0,3,1,189,24,-19,16,-9,0,14,0,-8,-1241,20,-12,-5,23,-33,1,5,1,-207,11,2,26,-18,-11,23,0,2.5149984,322.08334,0.076667786,101344.0,0.0073056673,174.5,287.05667,3.1433306,"{""type"":""Point"",""coordinates"":[118.89925858860332,37.54180942041148]}"
