system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001047,43,38,41,66,58,201,43,1,13,13,-164,-98,-8,14,-52,2,17,1,-5,-1156,49,-79,-44,49,-2,-23,4,11,-510,-76,-42,6,-46,-11,31,2,0.92740995,320.5,0.076667786,101262.0,0.007582667,167.91667,286.39334,2.4979973,"{""type"":""Point"",""coordinates"":[117.38631681487655,37.79217010815827]}"
0000000000000000057d,26,23,21,59,40,197,19,0,69,28,-457,-171,-53,201,4,32,-85,3,-14,235,155,32,-89,5,18,18,-1,24,-107,-158,-58,188,19,27,-62,1,1.1334194,339.91666,0.076667786,100594.664,0.008317,147.25,288.08667,2.2139974,"{""type"":""Point"",""coordinates"":[114.90265549642089,35.0945299074509]}"
000000000000000007b6,26,23,21,62,36,197,21,0,66,24,283,-157,-55,154,22,13,-62,0,-13,-835,125,1,-67,-9,47,12,2,21,453,-153,-58,157,28,17,-52,0,1.46462,339.91666,0.076667786,100594.664,0.008317,147.25,288.08667,2.2139974,"{""type"":""Point"",""coordinates"":[114.91990329929561,35.120936703889406]}"
0000000000000000032d,43,44,48,68,63,200,51,0,17,19,-332,-214,-21,55,-218,167,-52,2,-6,-1523,129,-42,-98,105,-42,31,5,15,-340,-112,-63,24,-151,80,-2,2,2.9860969,320.16666,0.076667786,101274.0,0.007455,170.33333,286.47333,2.0373306,"{""type"":""Point"",""coordinates"":[116.9295220438605,37.67008883951702]}"
00000000000000000734,42,37,34,59,46,200,28,0,22,26,-2404,-169,-55,157,-1,13,-75,10,-17,-1106,42,-40,-167,-18,-4,29,3,17,-2641,-124,-96,99,-2,-14,-21,11,3.7047918,331.75,0.076667786,101442.664,0.006699334,154.0,288.11,1.7913306,"{""type"":""Point"",""coordinates"":[117.04136521648303,36.86483761667945]}"
000000000000000002e7,30,30,31,61,42,199,27,0,66,25,536,-167,-40,152,-6,58,-85,-1,-10,-1056,168,30,-66,13,-8,25,3,21,756,-144,-47,145,8,44,-65,-1,1.4636265,340.58334,0.076667786,100547.336,0.008290334,146.08333,288.12332,2.2373304,"{""type"":""Point"",""coordinates"":[114.9403839504341,35.02823199298827]}"
00000000000000000393,43,37,34,57,41,199,24,0,20,32,-1544,-196,-54,160,-12,24,-61,7,-17,-250,56,-5,-170,8,32,48,0,21,-2468,-135,-90,82,0,6,-22,10,2.9689732,329.83334,0.076667786,101453.336,0.0070893336,157.83333,287.72333,1.8586639,"{""type"":""Point"",""coordinates"":[116.83250538224063,36.9629333807542]}"
000000000000000007e8,37,35,30,61,40,199,23,0,15,29,-1008,-155,-38,136,-46,16,-115,5,-16,-556,51,-26,-148,-22,6,51,1,19,-1920,-114,-83,71,-32,-12,-55,8,1.8543341,332.16666,0.076667786,101330.664,0.0072380006,154.41667,287.98666,2.0119972,"{""type"":""Point"",""coordinates"":[117.43320872155456,36.9090362263212]}"
000000000000000014f2,36,37,37,63,56,199,42,0,68,26,17,-157,-111,247,-44,93,-86,1,-7,-927,93,56,-110,17,14,34,3,22,158,-124,-99,205,-7,53,-58,0,2.265074,340.41666,0.076667786,100546.664,0.008216334,145.91667,288.13333,2.284664,"{""type"":""Point"",""coordinates"":[114.8422881863593,35.06272759873772]}"
00000000000000000548,30,28,30,62,50,199,35,0,51,28,1052,-107,17,34,-54,-40,9,-3,-7,29,103,20,-87,37,37,10,0,22,2013,-42,-20,0,-48,-81,60,-7,2.4573238,334.83334,0.076667786,100754.664,0.008662667,157.25,287.52,1.8526639,"{""type"":""Point"",""coordinates"":[115.58609299668039,35.452956909227936]}"
00000000000000000415,30,26,23,64,43,199,23,0,44,23,617,-190,70,13,4,-25,-21,-1,-11,-703,175,-75,-56,12,31,76,2,18,206,-132,33,4,7,-36,10,0,1.4675943,333.58334,0.076667786,100788.0,0.008690334,159.41667,287.38998,1.8199972,"{""type"":""Point"",""coordinates"":[115.74994712399034,35.39501535013945]}"
00000000000000001b02,26,21,15,78,35,195,13,0,199,38,3654,-95,72,52,-120,27,-20,-12,-24,-1296,32,-37,-30,46,-7,-27,4,29,2607,-40,64,64,-104,51,14,-8,22.181896,378.25,0.3266678,99372.664,0.013138667,163.91667,292.29666,8.077331,"{""type"":""Point"",""coordinates"":[121.33980039987216,24.880142929040336]}"
00000000000000001c0f,39,32,29,34,29,192,23,1,14,7,-201,-64,-7,1,-6,-3,-2,1,-15,-1920,-44,-8,-16,48,-4,-29,7,5,-515,-46,-16,9,1,-5,-3,2,1.4342214,353.0,0.13916779,101294.0,0.009566334,150.16667,289.55,2.8253307,"{""type"":""Point"",""coordinates"":[118.62221909925381,32.05678515119511]}"
