Year,Size,Acc_type,Acc_value
Training_sample_huadong_2014_2016,0.70,acc_RF,0.9512195121951219
Training_sample_huadong_2014_2016,1.00,acc_test,0.8183908045977012
Training_sample_huadong_2014_2016,1.00,acc_RF,0.9152542372881356
Training_sample_huadong_2014_2016,1.50,acc_test,0.8178160919540229
Training_sample_huadong_2014_2016,1.50,acc_RF,0.9325842696629213
Training_sample_huadong_2014_2016,10.00,acc_test,0.8977011494252873
Training_sample_huadong_2014_2016,10.00,acc_RF,0.9511784511784511
Training_sample_huadong_2014_2016,15.00,acc_test,0.9051724137931034
Training_sample_huadong_2014_2016,15.00,acc_RF,0.9539842873176206
Training_sample_huadong_2014_2016,2.00,acc_test,0.8385057471264368
Training_sample_huadong_2014_2016,2.00,acc_RF,0.9576271186440678
Training_sample_huadong_2014_2016,20.00,acc_test,0.8982758620689655
Training_sample_huadong_2014_2016,20.00,acc_RF,0.9629629629629629
Training_sample_huadong_2014_2016,25.00,acc_test,0.9011494252873563
Training_sample_huadong_2014_2016,25.00,acc_RF,0.9542087542087542
Training_sample_huadong_2014_2016,30.00,acc_test,0.9051724137931034
Training_sample_huadong_2014_2016,30.00,acc_RF,0.9556677890011224
Training_sample_huadong_2014_2016,35.00,acc_test,0.9051724137931034
Training_sample_huadong_2014_2016,35.00,acc_RF,0.9543049543049543
Training_sample_huadong_2014_2016,40.00,acc_test,0.9109195402298851
Training_sample_huadong_2014_2016,40.00,acc_RF,0.9570707070707071
Training_sample_huadong_2014_2016,45.00,acc_test,0.9126436781609195
Training_sample_huadong_2014_2016,45.00,acc_RF,0.957351290684624
Training_sample_huadong_2014_2016,5.00,acc_test,0.8810344827586207
Training_sample_huadong_2014_2016,5.00,acc_RF,0.9629629629629629
Training_sample_huadong_2014_2016,50.00,acc_test,0.9172413793103448
Training_sample_huadong_2014_2016,50.00,acc_RF,0.9572534500168294
Training_sample_huadong_2014_2016,55.00,acc_test,0.914367816091954
Training_sample_huadong_2014_2016,55.00,acc_RF,0.9562423500611995
Training_sample_huadong_2014_2016,60.00,acc_test,0.9155172413793103
Training_sample_huadong_2014_2016,60.00,acc_RF,0.9579242636746143
Training_sample_huadong_2014_2016,65.00,acc_test,0.9155172413793103
Training_sample_huadong_2014_2016,65.00,acc_RF,0.9583117555670637
Training_sample_huadong_2014_2016,70.00,acc_test,0.9172413793103448
Training_sample_huadong_2014_2016,70.00,acc_RF,0.9584034623707622
Training_sample_huadong_2014_2016,75.00,acc_test,0.914367816091954
Training_sample_huadong_2014_2016,75.00,acc_RF,0.9575852782764811
Training_sample_huadong_2014_2016,80.00,acc_test,0.914367816091954
Training_sample_huadong_2014_2016,80.00,acc_RF,0.9572901325478645
Training_sample_huadong_2014_2016,85.00,acc_test,0.9166666666666666
Training_sample_huadong_2014_2016,85.00,acc_RF,0.9584158415841584
Training_sample_huadong_2014_2016,90.00,acc_test,0.9201149425287356
Training_sample_huadong_2014_2016,90.00,acc_RF,0.955676080044885
Training_sample_huadong_2014_2016,95.00,acc_test,0.917816091954023
Training_sample_huadong_2014_2016,95.00,acc_RF,0.9571226080793763
Training_sample_huadong_2017_2019,0.10,acc_test,0.6638554216867469
Training_sample_huadong_2017_2019,0.10,acc_RF,0.5
Training_sample_huadong_2017_2019,0.40,acc_test,0.8578313253012049
Training_sample_huadong_2017_2019,0.40,acc_RF,0.8888888888888888
Training_sample_huadong_2017_2019,0.70,acc_test,0.8891566265060241
Training_sample_huadong_2017_2019,0.70,acc_RF,0.8958333333333334
Training_sample_huadong_2017_2019,1.00,acc_test,0.9156626506024096
Training_sample_huadong_2017_2019,1.00,acc_RF,0.8823529411764706
Training_sample_huadong_2017_2019,1.50,acc_test,0.9024096385542169
Training_sample_huadong_2017_2019,1.50,acc_RF,0.9313725490196079
Training_sample_huadong_2017_2019,10.00,acc_test,0.9132530120481928
Training_sample_huadong_2017_2019,10.00,acc_RF,0.9475218658892128
Training_sample_huadong_2017_2019,15.00,acc_test,0.9216867469879518
Training_sample_huadong_2017_2019,15.00,acc_RF,0.9397473275024295
Training_sample_huadong_2017_2019,2.00,acc_test,0.9108433734939759
Training_sample_huadong_2017_2019,2.00,acc_RF,0.9562043795620438
Training_sample_huadong_2017_2019,20.00,acc_test,0.9301204819277108
Training_sample_huadong_2017_2019,20.00,acc_RF,0.9446064139941691
Training_sample_huadong_2017_2019,25.00,acc_test,0.9385542168674699
Training_sample_huadong_2017_2019,25.00,acc_RF,0.9451895043731778
Training_sample_huadong_2017_2019,30.00,acc_test,0.9349397590361446
Training_sample_huadong_2017_2019,30.00,acc_RF,0.9465500485908649
Training_sample_huadong_2017_2019,35.00,acc_test,0.9349397590361446
Training_sample_huadong_2017_2019,35.00,acc_RF,0.9479600333055787
Training_sample_huadong_2017_2019,40.00,acc_test,0.9373493975903614
Training_sample_huadong_2017_2019,40.00,acc_RF,0.9504553734061931
Training_sample_huadong_2017_2019,45.00,acc_test,0.9457831325301205
Training_sample_huadong_2017_2019,45.00,acc_RF,0.9520725388601037
Training_sample_huadong_2017_2019,5.00,acc_test,0.8963855421686747
Training_sample_huadong_2017_2019,5.00,acc_RF,0.956268221574344
Training_sample_huadong_2017_2019,50.00,acc_test,0.9409638554216867
Training_sample_huadong_2017_2019,50.00,acc_RF,0.9516176041970271
Training_sample_huadong_2017_2019,55.00,acc_test,0.9409638554216867
Training_sample_huadong_2017_2019,55.00,acc_RF,0.9512453630100689
Training_sample_huadong_2017_2019,60.00,acc_test,0.9493975903614458
Training_sample_huadong_2017_2019,60.00,acc_RF,0.9519067282001458
Training_sample_huadong_2017_2019,65.00,acc_test,0.9421686746987952
Training_sample_huadong_2017_2019,65.00,acc_RF,0.9547085201793722
Training_sample_huadong_2017_2019,70.00,acc_test,0.9433734939759036
Training_sample_huadong_2017_2019,70.00,acc_RF,0.95503746877602
Training_sample_huadong_2017_2019,75.00,acc_test,0.9409638554216867
Training_sample_huadong_2017_2019,75.00,acc_RF,0.9557023508840101
Training_sample_huadong_2017_2019,80.00,acc_test,0.9493975903614458
Training_sample_huadong_2017_2019,80.00,acc_RF,0.9586520947176684
Training_sample_huadong_2017_2019,85.00,acc_test,0.9518072289156626
Training_sample_huadong_2017_2019,85.00,acc_RF,0.9585119149665695
Training_sample_huadong_2017_2019,90.00,acc_test,0.9493975903614458
Training_sample_huadong_2017_2019,90.00,acc_RF,0.9575777202072538
Training_sample_huadong_2017_2019,95.00,acc_test,0.9481927710843373
Training_sample_huadong_2017_2019,95.00,acc_RF,0.956281638288081
