Year,Size,Acc_type,Acc_value
Training_sample_zhongnan_1990_1992,0.10,acc_test,0.8428074245939675
Training_sample_zhongnan_1990_1992,0.10,acc_RF,0.625
Training_sample_zhongnan_1990_1992,0.40,acc_test,0.8805104408352669
Training_sample_zhongnan_1990_1992,0.40,acc_RF,0.9696969696969697
Training_sample_zhongnan_1990_1992,0.70,acc_test,0.861368909512761
Training_sample_zhongnan_1990_1992,0.70,acc_RF,0.9137931034482759
Training_sample_zhongnan_1990_1992,1.00,acc_test,0.8596287703016241
Training_sample_zhongnan_1990_1992,1.00,acc_RF,0.9518072289156626
Training_sample_zhongnan_1990_1992,1.50,acc_test,0.8689095127610209
Training_sample_zhongnan_1990_1992,1.50,acc_RF,0.9435483870967742
Training_sample_zhongnan_1990_1992,10.00,acc_test,0.8915313225058005
Training_sample_zhongnan_1990_1992,10.00,acc_RF,0.9313253012048193
Training_sample_zhongnan_1990_1992,15.00,acc_test,0.9008120649651972
Training_sample_zhongnan_1990_1992,15.00,acc_RF,0.9365461847389558
Training_sample_zhongnan_1990_1992,2.00,acc_test,0.8793503480278422
Training_sample_zhongnan_1990_1992,2.00,acc_RF,0.9457831325301205
Training_sample_zhongnan_1990_1992,20.00,acc_test,0.9037122969837587
Training_sample_zhongnan_1990_1992,20.00,acc_RF,0.9439759036144578
Training_sample_zhongnan_1990_1992,25.00,acc_test,0.8961716937354989
Training_sample_zhongnan_1990_1992,25.00,acc_RF,0.9455421686746988
Training_sample_zhongnan_1990_1992,30.00,acc_test,0.8996519721577726
Training_sample_zhongnan_1990_1992,30.00,acc_RF,0.9446005620232838
Training_sample_zhongnan_1990_1992,35.00,acc_test,0.9002320185614849
Training_sample_zhongnan_1990_1992,35.00,acc_RF,0.9470061940812113
Training_sample_zhongnan_1990_1992,40.00,acc_test,0.9077726218097448
Training_sample_zhongnan_1990_1992,40.00,acc_RF,0.9464016862390846
Training_sample_zhongnan_1990_1992,45.00,acc_test,0.9112529002320185
Training_sample_zhongnan_1990_1992,45.00,acc_RF,0.951017130620985
Training_sample_zhongnan_1990_1992,5.00,acc_test,0.8950116009280742
Training_sample_zhongnan_1990_1992,5.00,acc_RF,0.9253012048192771
Training_sample_zhongnan_1990_1992,50.00,acc_test,0.9089327146171694
Training_sample_zhongnan_1990_1992,50.00,acc_RF,0.9494219653179191
Training_sample_zhongnan_1990_1992,55.00,acc_test,0.9089327146171694
Training_sample_zhongnan_1990_1992,55.00,acc_RF,0.9516093715787168
Training_sample_zhongnan_1990_1992,60.00,acc_test,0.9077726218097448
Training_sample_zhongnan_1990_1992,60.00,acc_RF,0.9520272982737856
Training_sample_zhongnan_1990_1992,65.00,acc_test,0.9071925754060325
Training_sample_zhongnan_1990_1992,65.00,acc_RF,0.9518250880118584
Training_sample_zhongnan_1990_1992,70.00,acc_test,0.9182134570765661
Training_sample_zhongnan_1990_1992,70.00,acc_RF,0.9516517549896766
Training_sample_zhongnan_1990_1992,75.00,acc_test,0.9176334106728539
Training_sample_zhongnan_1990_1992,75.00,acc_RF,0.9521515735388568
Training_sample_zhongnan_1990_1992,80.00,acc_test,0.9129930394431555
Training_sample_zhongnan_1990_1992,80.00,acc_RF,0.9521300617191029
Training_sample_zhongnan_1990_1992,85.00,acc_test,0.915893271461717
Training_sample_zhongnan_1990_1992,85.00,acc_RF,0.9523944460187022
Training_sample_zhongnan_1990_1992,90.00,acc_test,0.9147331786542924
Training_sample_zhongnan_1990_1992,90.00,acc_RF,0.9527632811454569
Training_sample_zhongnan_1990_1992,95.00,acc_test,0.9147331786542924
Training_sample_zhongnan_1990_1992,95.00,acc_RF,0.9532200811359026
Training_sample_zhongnan_1993_1995,0.10,acc_test,0.8413461538461539
Training_sample_zhongnan_1993_1995,0.10,acc_RF,0.75
Training_sample_zhongnan_1993_1995,0.40,acc_test,0.8695913461538461
Training_sample_zhongnan_1993_1995,0.40,acc_RF,0.9393939393939394
Training_sample_zhongnan_1993_1995,0.70,acc_test,0.8383413461538461
Training_sample_zhongnan_1993_1995,0.70,acc_RF,0.9137931034482759
Training_sample_zhongnan_1993_1995,1.00,acc_test,0.8473557692307693
Training_sample_zhongnan_1993_1995,1.00,acc_RF,0.8313253012048193
Training_sample_zhongnan_1993_1995,1.50,acc_test,0.8780048076923077
Training_sample_zhongnan_1993_1995,1.50,acc_RF,0.912
Training_sample_zhongnan_1993_1995,10.00,acc_test,0.8984375
Training_sample_zhongnan_1993_1995,10.00,acc_RF,0.9401913875598086
Training_sample_zhongnan_1993_1995,15.00,acc_test,0.9038461538461539
Training_sample_zhongnan_1993_1995,15.00,acc_RF,0.937799043062201
Training_sample_zhongnan_1993_1995,2.00,acc_test,0.8768028846153846
Training_sample_zhongnan_1993_1995,2.00,acc_RF,0.9161676646706587
Training_sample_zhongnan_1993_1995,20.00,acc_test,0.9104567307692307
Training_sample_zhongnan_1993_1995,20.00,acc_RF,0.9419856459330144
Training_sample_zhongnan_1993_1995,25.00,acc_test,0.9056490384615384
Training_sample_zhongnan_1993_1995,25.00,acc_RF,0.9454545454545454
Training_sample_zhongnan_1993_1995,30.00,acc_test,0.90625
Training_sample_zhongnan_1993_1995,30.00,acc_RF,0.946969696969697
Training_sample_zhongnan_1993_1995,35.00,acc_test,0.9020432692307693
Training_sample_zhongnan_1993_1995,35.00,acc_RF,0.9470266575529733
Training_sample_zhongnan_1993_1995,40.00,acc_test,0.9068509615384616
Training_sample_zhongnan_1993_1995,40.00,acc_RF,0.9464712918660287
Training_sample_zhongnan_1993_1995,45.00,acc_test,0.8990384615384616
Training_sample_zhongnan_1993_1995,45.00,acc_RF,0.9497607655502392
Training_sample_zhongnan_1993_1995,5.00,acc_test,0.8954326923076923
Training_sample_zhongnan_1993_1995,5.00,acc_RF,0.9354066985645934
Training_sample_zhongnan_1993_1995,50.00,acc_test,0.9020432692307693
Training_sample_zhongnan_1993_1995,50.00,acc_RF,0.9464114832535885
Training_sample_zhongnan_1993_1995,55.00,acc_test,0.9038461538461539
Training_sample_zhongnan_1993_1995,55.00,acc_RF,0.9495432796868204
Training_sample_zhongnan_1993_1995,60.00,acc_test,0.9074519230769231
Training_sample_zhongnan_1993_1995,60.00,acc_RF,0.9475677830940988
Training_sample_zhongnan_1993_1995,65.00,acc_test,0.9002403846153846
Training_sample_zhongnan_1993_1995,65.00,acc_RF,0.9504968715495031
Training_sample_zhongnan_1993_1995,70.00,acc_test,0.9014423076923077
Training_sample_zhongnan_1993_1995,70.00,acc_RF,0.9485645933014354
Training_sample_zhongnan_1993_1995,75.00,acc_test,0.9056490384615384
Training_sample_zhongnan_1993_1995,75.00,acc_RF,0.949920255183413
Training_sample_zhongnan_1993_1995,80.00,acc_test,0.9050480769230769
Training_sample_zhongnan_1993_1995,80.00,acc_RF,0.947816985645933
Training_sample_zhongnan_1993_1995,85.00,acc_test,0.9068509615384616
Training_sample_zhongnan_1993_1995,85.00,acc_RF,0.9499014916971573
Training_sample_zhongnan_1993_1995,90.00,acc_test,0.9056490384615384
Training_sample_zhongnan_1993_1995,90.00,acc_RF,0.9472355130249868
Training_sample_zhongnan_1993_1995,95.00,acc_test,0.9116586538461539
Training_sample_zhongnan_1993_1995,95.00,acc_RF,0.946864769579451
Training_sample_zhongnan_1996_1998,0.10,acc_test,0.7760115606936416
Training_sample_zhongnan_1996_1998,0.10,acc_RF,0.875
Training_sample_zhongnan_1996_1998,0.40,acc_test,0.7644508670520231
Training_sample_zhongnan_1996_1998,0.40,acc_RF,0.9411764705882353
Training_sample_zhongnan_1996_1998,0.70,acc_test,0.7832369942196532
Training_sample_zhongnan_1996_1998,0.70,acc_RF,0.9666666666666667
Training_sample_zhongnan_1996_1998,1.00,acc_test,0.7854046242774566
Training_sample_zhongnan_1996_1998,1.00,acc_RF,0.9534883720930233
Training_sample_zhongnan_1996_1998,1.50,acc_test,0.8121387283236994
Training_sample_zhongnan_1996_1998,1.50,acc_RF,0.9534883720930233
Training_sample_zhongnan_1996_1998,10.00,acc_test,0.8598265895953757
Training_sample_zhongnan_1996_1998,10.00,acc_RF,0.9386574074074074
Training_sample_zhongnan_1996_1998,15.00,acc_test,0.8634393063583815
Training_sample_zhongnan_1996_1998,15.00,acc_RF,0.9498843484965305
Training_sample_zhongnan_1996_1998,2.00,acc_test,0.8533236994219653
Training_sample_zhongnan_1996_1998,2.00,acc_RF,0.8837209302325582
Training_sample_zhongnan_1996_1998,20.00,acc_test,0.8713872832369942
Training_sample_zhongnan_1996_1998,20.00,acc_RF,0.9415847310584152
Training_sample_zhongnan_1996_1998,25.00,acc_test,0.875
Training_sample_zhongnan_1996_1998,25.00,acc_RF,0.945395650161962
Training_sample_zhongnan_1996_1998,30.00,acc_test,0.880057803468208
Training_sample_zhongnan_1996_1998,30.00,acc_RF,0.9456437933693138
Training_sample_zhongnan_1996_1998,35.00,acc_test,0.8851156069364162
Training_sample_zhongnan_1996_1998,35.00,acc_RF,0.9405155320555189
Training_sample_zhongnan_1996_1998,40.00,acc_test,0.8829479768786127
Training_sample_zhongnan_1996_1998,40.00,acc_RF,0.9438982070561018
Training_sample_zhongnan_1996_1998,45.00,acc_test,0.8894508670520231
Training_sample_zhongnan_1996_1998,45.00,acc_RF,0.9421742482652274
Training_sample_zhongnan_1996_1998,5.00,acc_test,0.8583815028901735
Training_sample_zhongnan_1996_1998,5.00,acc_RF,0.9097222222222222
Training_sample_zhongnan_1996_1998,50.00,acc_test,0.884393063583815
Training_sample_zhongnan_1996_1998,50.00,acc_RF,0.9467962063381911
Training_sample_zhongnan_1996_1998,55.00,acc_test,0.8930635838150289
Training_sample_zhongnan_1996_1998,55.00,acc_RF,0.9474237644584648
Training_sample_zhongnan_1996_1998,60.00,acc_test,0.8894508670520231
Training_sample_zhongnan_1996_1998,60.00,acc_RF,0.9458365458750964
Training_sample_zhongnan_1996_1998,65.00,acc_test,0.888728323699422
Training_sample_zhongnan_1996_1998,65.00,acc_RF,0.945373665480427
Training_sample_zhongnan_1996_1998,70.00,acc_test,0.8952312138728323
Training_sample_zhongnan_1996_1998,70.00,acc_RF,0.9472901520158625
Training_sample_zhongnan_1996_1998,75.00,acc_test,0.8945086705202312
Training_sample_zhongnan_1996_1998,75.00,acc_RF,0.9446414803392444
Training_sample_zhongnan_1996_1998,80.00,acc_test,0.8937861271676301
Training_sample_zhongnan_1996_1998,80.00,acc_RF,0.9456411739193292
Training_sample_zhongnan_1996_1998,85.00,acc_test,0.8966763005780347
Training_sample_zhongnan_1996_1998,85.00,acc_RF,0.9432575860661314
Training_sample_zhongnan_1996_1998,90.00,acc_test,0.8930635838150289
Training_sample_zhongnan_1996_1998,90.00,acc_RF,0.9497558468260088
Training_sample_zhongnan_1996_1998,95.00,acc_test,0.8973988439306358
Training_sample_zhongnan_1996_1998,95.00,acc_RF,0.9478938397857317
Training_sample_zhongnan_1999_2001,0.10,acc_test,0.8373015873015873
Training_sample_zhongnan_1999_2001,0.10,acc_RF,0.625
Training_sample_zhongnan_1999_2001,0.40,acc_test,0.7603174603174603
Training_sample_zhongnan_1999_2001,0.40,acc_RF,0.8857142857142857
Training_sample_zhongnan_1999_2001,0.70,acc_test,0.7777777777777778
Training_sample_zhongnan_1999_2001,0.70,acc_RF,0.8852459016393442
Training_sample_zhongnan_1999_2001,1.00,acc_test,0.8111111111111111
Training_sample_zhongnan_1999_2001,1.00,acc_RF,0.9080459770114943
Training_sample_zhongnan_1999_2001,1.50,acc_test,0.8246031746031746
Training_sample_zhongnan_1999_2001,1.50,acc_RF,0.9465648854961832
Training_sample_zhongnan_1999_2001,10.00,acc_test,0.8436507936507937
Training_sample_zhongnan_1999_2001,10.00,acc_RF,0.942987457240593
Training_sample_zhongnan_1999_2001,15.00,acc_test,0.8603174603174604
Training_sample_zhongnan_1999_2001,15.00,acc_RF,0.938403041825095
Training_sample_zhongnan_1999_2001,2.00,acc_test,0.834920634920635
Training_sample_zhongnan_1999_2001,2.00,acc_RF,0.9428571428571428
Training_sample_zhongnan_1999_2001,20.00,acc_test,0.8738095238095238
Training_sample_zhongnan_1999_2001,20.00,acc_RF,0.942987457240593
Training_sample_zhongnan_1999_2001,25.00,acc_test,0.8793650793650793
Training_sample_zhongnan_1999_2001,25.00,acc_RF,0.9439124487004104
Training_sample_zhongnan_1999_2001,30.00,acc_test,0.8714285714285714
Training_sample_zhongnan_1999_2001,30.00,acc_RF,0.9407069555302167
Training_sample_zhongnan_1999_2001,35.00,acc_test,0.8817460317460317
Training_sample_zhongnan_1999_2001,35.00,acc_RF,0.9465798045602606
Training_sample_zhongnan_1999_2001,40.00,acc_test,0.8801587301587301
Training_sample_zhongnan_1999_2001,40.00,acc_RF,0.9401538899971502
Training_sample_zhongnan_1999_2001,45.00,acc_test,0.8865079365079365
Training_sample_zhongnan_1999_2001,45.00,acc_RF,0.9412211806435268
Training_sample_zhongnan_1999_2001,5.00,acc_test,0.8507936507936508
Training_sample_zhongnan_1999_2001,5.00,acc_RF,0.9406392694063926
Training_sample_zhongnan_1999_2001,50.00,acc_test,0.8896825396825396
Training_sample_zhongnan_1999_2001,50.00,acc_RF,0.9388964888280894
Training_sample_zhongnan_1999_2001,55.00,acc_test,0.8833333333333333
Training_sample_zhongnan_1999_2001,55.00,acc_RF,0.943419689119171
Training_sample_zhongnan_1999_2001,60.00,acc_test,0.8809523809523809
Training_sample_zhongnan_1999_2001,60.00,acc_RF,0.9445183355500665
Training_sample_zhongnan_1999_2001,65.00,acc_test,0.8841269841269841
Training_sample_zhongnan_1999_2001,65.00,acc_RF,0.9440547176429323
Training_sample_zhongnan_1999_2001,70.00,acc_test,0.8865079365079365
Training_sample_zhongnan_1999_2001,70.00,acc_RF,0.9439830646474515
Training_sample_zhongnan_1999_2001,75.00,acc_test,0.8785714285714286
Training_sample_zhongnan_1999_2001,75.00,acc_RF,0.9458884328925369
Training_sample_zhongnan_1999_2001,80.00,acc_test,0.8833333333333333
Training_sample_zhongnan_1999_2001,80.00,acc_RF,0.9465659732117412
Training_sample_zhongnan_1999_2001,85.00,acc_test,0.8873015873015873
Training_sample_zhongnan_1999_2001,85.00,acc_RF,0.9466273300254794
Training_sample_zhongnan_1999_2001,90.00,acc_test,0.8865079365079365
Training_sample_zhongnan_1999_2001,90.00,acc_RF,0.9471817606079798
Training_sample_zhongnan_1999_2001,95.00,acc_test,0.8873015873015873
Training_sample_zhongnan_1999_2001,95.00,acc_RF,0.9482841372690185
Training_sample_zhongnan_2002_2004,0.10,acc_test,0.8666666666666667
Training_sample_zhongnan_2002_2004,0.10,acc_RF,0.75
Training_sample_zhongnan_2002_2004,0.40,acc_test,0.827485380116959
Training_sample_zhongnan_2002_2004,0.40,acc_RF,0.9090909090909091
Training_sample_zhongnan_2002_2004,0.70,acc_test,0.8064327485380117
Training_sample_zhongnan_2002_2004,0.70,acc_RF,0.9482758620689655
Training_sample_zhongnan_2002_2004,1.00,acc_test,0.8152046783625732
Training_sample_zhongnan_2002_2004,1.00,acc_RF,0.891566265060241
Training_sample_zhongnan_2002_2004,1.50,acc_test,0.8391812865497076
Training_sample_zhongnan_2002_2004,1.50,acc_RF,0.9435483870967742
Training_sample_zhongnan_2002_2004,10.00,acc_test,0.887719298245614
Training_sample_zhongnan_2002_2004,10.00,acc_RF,0.9290012033694344
Training_sample_zhongnan_2002_2004,15.00,acc_test,0.8918128654970761
Training_sample_zhongnan_2002_2004,15.00,acc_RF,0.9398556535685646
Training_sample_zhongnan_2002_2004,2.00,acc_test,0.8485380116959065
Training_sample_zhongnan_2002_2004,2.00,acc_RF,0.9096385542168675
Training_sample_zhongnan_2002_2004,20.00,acc_test,0.8923976608187134
Training_sample_zhongnan_2002_2004,20.00,acc_RF,0.9404690318701142
Training_sample_zhongnan_2002_2004,25.00,acc_test,0.8982456140350877
Training_sample_zhongnan_2002_2004,25.00,acc_RF,0.9523809523809523
Training_sample_zhongnan_2002_2004,30.00,acc_test,0.8970760233918129
Training_sample_zhongnan_2002_2004,30.00,acc_RF,0.9527054108216433
Training_sample_zhongnan_2002_2004,35.00,acc_test,0.9029239766081871
Training_sample_zhongnan_2002_2004,35.00,acc_RF,0.949828178694158
Training_sample_zhongnan_2002_2004,40.00,acc_test,0.9046783625730994
Training_sample_zhongnan_2002_2004,40.00,acc_RF,0.9482862297053518
Training_sample_zhongnan_2002_2004,45.00,acc_test,0.9017543859649123
Training_sample_zhongnan_2002_2004,45.00,acc_RF,0.9476215927311598
Training_sample_zhongnan_2002_2004,5.00,acc_test,0.8900584795321638
Training_sample_zhongnan_2002_2004,5.00,acc_RF,0.9228915662650602
Training_sample_zhongnan_2002_2004,50.00,acc_test,0.9058479532163742
Training_sample_zhongnan_2002_2004,50.00,acc_RF,0.9518999518999519
Training_sample_zhongnan_2002_2004,55.00,acc_test,0.8976608187134503
Training_sample_zhongnan_2002_2004,55.00,acc_RF,0.9514648010494097
Training_sample_zhongnan_2002_2004,60.00,acc_test,0.904093567251462
Training_sample_zhongnan_2002_2004,60.00,acc_RF,0.9523046092184368
Training_sample_zhongnan_2002_2004,65.00,acc_test,0.9052631578947369
Training_sample_zhongnan_2002_2004,65.00,acc_RF,0.9528301886792453
Training_sample_zhongnan_2002_2004,70.00,acc_test,0.9070175438596492
Training_sample_zhongnan_2002_2004,70.00,acc_RF,0.9551623432399932
Training_sample_zhongnan_2002_2004,75.00,acc_test,0.9064327485380117
Training_sample_zhongnan_2002_2004,75.00,acc_RF,0.9538239538239538
Training_sample_zhongnan_2002_2004,80.00,acc_test,0.908187134502924
Training_sample_zhongnan_2002_2004,80.00,acc_RF,0.9541560198406733
Training_sample_zhongnan_2002_2004,85.00,acc_test,0.9046783625730994
Training_sample_zhongnan_2002_2004,85.00,acc_RF,0.9561465553826567
Training_sample_zhongnan_2002_2004,90.00,acc_test,0.9058479532163742
Training_sample_zhongnan_2002_2004,90.00,acc_RF,0.9551102204408818
Training_sample_zhongnan_2002_2004,95.00,acc_test,0.9035087719298246
Training_sample_zhongnan_2002_2004,95.00,acc_RF,0.9550689786103025
Training_sample_zhongnan_2005_2007,0.10,acc_test,0.8541416566626651
Training_sample_zhongnan_2005_2007,0.10,acc_RF,0.875
Training_sample_zhongnan_2005_2007,0.40,acc_test,0.868547418967587
Training_sample_zhongnan_2005_2007,0.40,acc_RF,0.9090909090909091
Training_sample_zhongnan_2005_2007,0.70,acc_test,0.8739495798319328
Training_sample_zhongnan_2005_2007,0.70,acc_RF,0.9137931034482759
Training_sample_zhongnan_2005_2007,1.00,acc_test,0.8733493397358943
Training_sample_zhongnan_2005_2007,1.00,acc_RF,0.9036144578313253
Training_sample_zhongnan_2005_2007,1.50,acc_test,0.8745498199279712
Training_sample_zhongnan_2005_2007,1.50,acc_RF,0.928
Training_sample_zhongnan_2005_2007,10.00,acc_test,0.8913565426170468
Training_sample_zhongnan_2005_2007,10.00,acc_RF,0.9557416267942583
Training_sample_zhongnan_2005_2007,15.00,acc_test,0.8943577430972389
Training_sample_zhongnan_2005_2007,15.00,acc_RF,0.9521531100478469
Training_sample_zhongnan_2005_2007,2.00,acc_test,0.8793517406962785
Training_sample_zhongnan_2005_2007,2.00,acc_RF,0.9161676646706587
Training_sample_zhongnan_2005_2007,20.00,acc_test,0.8895558223289316
Training_sample_zhongnan_2005_2007,20.00,acc_RF,0.9551703526598924
Training_sample_zhongnan_2005_2007,25.00,acc_test,0.8979591836734694
Training_sample_zhongnan_2005_2007,25.00,acc_RF,0.9560019129603061
Training_sample_zhongnan_2005_2007,30.00,acc_test,0.8949579831932774
Training_sample_zhongnan_2005_2007,30.00,acc_RF,0.9505779194898366
Training_sample_zhongnan_2005_2007,35.00,acc_test,0.9027611044417767
Training_sample_zhongnan_2005_2007,35.00,acc_RF,0.9521857923497268
