Year,Size,Acc_type,Acc_value
Training_sample_xinan_1990_1992,95.00,acc_RF,0.9550921328478429
Training_sample_xinan_1993_1995,0.10,acc_test,0.6182965299684543
Training_sample_xinan_1993_1995,0.10,acc_RF,0.8888888888888888
Training_sample_xinan_1993_1995,0.40,acc_test,0.7697160883280757
Training_sample_xinan_1993_1995,0.40,acc_RF,0.8947368421052632
Training_sample_xinan_1993_1995,0.70,acc_test,0.7854889589905363
Training_sample_xinan_1993_1995,0.70,acc_RF,0.8787878787878788
Training_sample_xinan_1993_1995,1.00,acc_test,0.805993690851735
Training_sample_xinan_1993_1995,1.00,acc_RF,0.8736842105263158
Training_sample_xinan_1993_1995,1.50,acc_test,0.8107255520504731
Training_sample_xinan_1993_1995,1.50,acc_RF,0.9090909090909091
Training_sample_xinan_1993_1995,10.00,acc_test,0.8123028391167192
Training_sample_xinan_1993_1995,10.00,acc_RF,0.9486373165618449
Training_sample_xinan_1993_1995,15.00,acc_test,0.8249211356466877
Training_sample_xinan_1993_1995,15.00,acc_RF,0.9419986023759609
Training_sample_xinan_1993_1995,2.00,acc_test,0.8028391167192429
Training_sample_xinan_1993_1995,2.00,acc_RF,0.9157894736842105
Training_sample_xinan_1993_1995,20.00,acc_test,0.8201892744479495
Training_sample_xinan_1993_1995,20.00,acc_RF,0.9454926624737946
Training_sample_xinan_1993_1995,25.00,acc_test,0.8186119873817035
Training_sample_xinan_1993_1995,25.00,acc_RF,0.9467505241090147
Training_sample_xinan_1993_1995,30.00,acc_test,0.8296529968454258
Training_sample_xinan_1993_1995,30.00,acc_RF,0.9493361285814116
Training_sample_xinan_1993_1995,35.00,acc_test,0.8359621451104101
Training_sample_xinan_1993_1995,35.00,acc_RF,0.9494011976047905
Training_sample_xinan_1993_1995,40.00,acc_test,0.8296529968454258
Training_sample_xinan_1993_1995,40.00,acc_RF,0.9502226879748493
Training_sample_xinan_1993_1995,45.00,acc_test,0.8391167192429022
Training_sample_xinan_1993_1995,45.00,acc_RF,0.9522589659990685
Training_sample_xinan_1993_1995,5.00,acc_test,0.8296529968454258
Training_sample_xinan_1993_1995,5.00,acc_RF,0.9350104821802935
Training_sample_xinan_1993_1995,50.00,acc_test,0.8438485804416404
Training_sample_xinan_1993_1995,50.00,acc_RF,0.9522112764619577
Training_sample_xinan_1993_1995,55.00,acc_test,0.8501577287066246
Training_sample_xinan_1993_1995,55.00,acc_RF,0.9508384146341463
Training_sample_xinan_1993_1995,60.00,acc_test,0.8406940063091483
Training_sample_xinan_1993_1995,60.00,acc_RF,0.9519650655021834
Training_sample_xinan_1993_1995,65.00,acc_test,0.8454258675078864
Training_sample_xinan_1993_1995,65.00,acc_RF,0.9524346984843599
Training_sample_xinan_1993_1995,70.00,acc_test,0.8406940063091483
Training_sample_xinan_1993_1995,70.00,acc_RF,0.9510479041916168
Training_sample_xinan_1993_1995,75.00,acc_test,0.8375394321766562
Training_sample_xinan_1993_1995,75.00,acc_RF,0.9517954450188627
Training_sample_xinan_1993_1995,80.00,acc_test,0.8359621451104101
Training_sample_xinan_1993_1995,80.00,acc_RF,0.9503536809012313
Training_sample_xinan_1993_1995,85.00,acc_test,0.8406940063091483
Training_sample_xinan_1993_1995,85.00,acc_RF,0.950314387868327
Training_sample_xinan_1993_1995,90.00,acc_test,0.8438485804416404
Training_sample_xinan_1993_1995,90.00,acc_RF,0.9541220307405682
Training_sample_xinan_1993_1995,95.00,acc_test,0.8454258675078864
Training_sample_xinan_1993_1995,95.00,acc_RF,0.9523441809156095
Training_sample_xinan_1996_1998,0.10,acc_test,0.5283911671924291
Training_sample_xinan_1996_1998,0.10,acc_RF,0.6666666666666666
Training_sample_xinan_1996_1998,0.40,acc_test,0.7381703470031545
Training_sample_xinan_1996_1998,0.40,acc_RF,0.9473684210526315
Training_sample_xinan_1996_1998,0.70,acc_test,0.695583596214511
Training_sample_xinan_1996_1998,0.70,acc_RF,0.9242424242424242
Training_sample_xinan_1996_1998,1.00,acc_test,0.7586750788643533
Training_sample_xinan_1996_1998,1.00,acc_RF,0.9263157894736842
Training_sample_xinan_1996_1998,1.50,acc_test,0.7570977917981072
Training_sample_xinan_1996_1998,1.50,acc_RF,0.951048951048951
Training_sample_xinan_1996_1998,10.00,acc_test,0.8249211356466877
Training_sample_xinan_1996_1998,10.00,acc_RF,0.9360587002096437
Training_sample_xinan_1996_1998,15.00,acc_test,0.8264984227129337
Training_sample_xinan_1996_1998,15.00,acc_RF,0.939203354297694
Training_sample_xinan_1996_1998,2.00,acc_test,0.7744479495268138
Training_sample_xinan_1996_1998,2.00,acc_RF,0.9421052631578948
Training_sample_xinan_1996_1998,20.00,acc_test,0.8375394321766562
Training_sample_xinan_1996_1998,20.00,acc_RF,0.9444444444444444
Training_sample_xinan_1996_1998,25.00,acc_test,0.8391167192429022
Training_sample_xinan_1996_1998,25.00,acc_RF,0.9484276729559749
Training_sample_xinan_1996_1998,30.00,acc_test,0.8564668769716088
Training_sample_xinan_1996_1998,30.00,acc_RF,0.9465408805031447
Training_sample_xinan_1996_1998,35.00,acc_test,0.8533123028391167
Training_sample_xinan_1996_1998,35.00,acc_RF,0.9482035928143713
Training_sample_xinan_1996_1998,40.00,acc_test,0.861198738170347
Training_sample_xinan_1996_1998,40.00,acc_RF,0.9489127587110296
Training_sample_xinan_1996_1998,45.00,acc_test,0.8548895899053628
Training_sample_xinan_1996_1998,45.00,acc_RF,0.9508616674429436
Training_sample_xinan_1996_1998,5.00,acc_test,0.7870662460567823
Training_sample_xinan_1996_1998,5.00,acc_RF,0.9412997903563941
Training_sample_xinan_1996_1998,50.00,acc_test,0.8485804416403786
Training_sample_xinan_1996_1998,50.00,acc_RF,0.948857681827709
Training_sample_xinan_1996_1998,55.00,acc_test,0.862776025236593
Training_sample_xinan_1996_1998,55.00,acc_RF,0.9496951219512195
Training_sample_xinan_1996_1998,60.00,acc_test,0.8659305993690851
Training_sample_xinan_1996_1998,60.00,acc_RF,0.9517903930131004
Training_sample_xinan_1996_1998,65.00,acc_test,0.861198738170347
Training_sample_xinan_1996_1998,65.00,acc_RF,0.9479200257981296
Training_sample_xinan_1996_1998,70.00,acc_test,0.8596214511041009
Training_sample_xinan_1996_1998,70.00,acc_RF,0.9483532934131736
Training_sample_xinan_1996_1998,75.00,acc_test,0.8533123028391167
Training_sample_xinan_1996_1998,75.00,acc_RF,0.9491407014112058
Training_sample_xinan_1996_1998,80.00,acc_test,0.8564668769716088
Training_sample_xinan_1996_1998,80.00,acc_RF,0.9523185747969609
Training_sample_xinan_1996_1998,85.00,acc_test,0.861198738170347
Training_sample_xinan_1996_1998,85.00,acc_RF,0.9514239921094809
Training_sample_xinan_1996_1998,90.00,acc_test,0.8485804416403786
Training_sample_xinan_1996_1998,90.00,acc_RF,0.9536562645551933
Training_sample_xinan_1996_1998,95.00,acc_test,0.8548895899053628
Training_sample_xinan_1996_1998,95.00,acc_RF,0.9491450634307778
Training_sample_xinan_1999_2001,0.10,acc_test,0.6687898089171974
Training_sample_xinan_1999_2001,0.10,acc_RF,0.5
Training_sample_xinan_1999_2001,0.40,acc_test,0.7340764331210191
Training_sample_xinan_1999_2001,0.40,acc_RF,0.9705882352941176
Training_sample_xinan_1999_2001,0.70,acc_test,0.7659235668789809
Training_sample_xinan_1999_2001,0.70,acc_RF,0.95
Training_sample_xinan_1999_2001,1.00,acc_test,0.7738853503184714
Training_sample_xinan_1999_2001,1.00,acc_RF,0.9418604651162791
Training_sample_xinan_1999_2001,1.50,acc_test,0.7770700636942676
Training_sample_xinan_1999_2001,1.50,acc_RF,0.9302325581395349
Training_sample_xinan_1999_2001,10.00,acc_test,0.8200636942675159
Training_sample_xinan_1999_2001,10.00,acc_RF,0.9375722543352601
Training_sample_xinan_1999_2001,15.00,acc_test,0.8184713375796179
Training_sample_xinan_1999_2001,15.00,acc_RF,0.9337442218798151
Training_sample_xinan_1999_2001,2.00,acc_test,0.802547770700637
Training_sample_xinan_1999_2001,2.00,acc_RF,0.930635838150289
Training_sample_xinan_1999_2001,20.00,acc_test,0.8232484076433121
Training_sample_xinan_1999_2001,20.00,acc_RF,0.9422299248989023
Training_sample_xinan_1999_2001,25.00,acc_test,0.839171974522293
Training_sample_xinan_1999_2001,25.00,acc_RF,0.9371534195933456
Training_sample_xinan_1999_2001,30.00,acc_test,0.8248407643312102
Training_sample_xinan_1999_2001,30.00,acc_RF,0.9387755102040817
Training_sample_xinan_1999_2001,35.00,acc_test,0.8136942675159236
Training_sample_xinan_1999_2001,35.00,acc_RF,0.9458567183889073
Training_sample_xinan_1999_2001,40.00,acc_test,0.8248407643312102
Training_sample_xinan_1999_2001,40.00,acc_RF,0.9465626805314847
Training_sample_xinan_1999_2001,45.00,acc_test,0.8312101910828026
Training_sample_xinan_1999_2001,45.00,acc_RF,0.9471116816431322
Training_sample_xinan_1999_2001,5.00,acc_test,0.8200636942675159
Training_sample_xinan_1999_2001,5.00,acc_RF,0.9166666666666666
Training_sample_xinan_1999_2001,50.00,acc_test,0.8343949044585988
Training_sample_xinan_1999_2001,50.00,acc_RF,0.9484750462107209
Training_sample_xinan_1999_2001,55.00,acc_test,0.8312101910828026
Training_sample_xinan_1999_2001,55.00,acc_RF,0.9477000630119723
Training_sample_xinan_1999_2001,60.00,acc_test,0.821656050955414
Training_sample_xinan_1999_2001,60.00,acc_RF,0.9503273007316134
Training_sample_xinan_1999_2001,65.00,acc_test,0.8423566878980892
Training_sample_xinan_1999_2001,65.00,acc_RF,0.9514839168295717
Training_sample_xinan_1999_2001,70.00,acc_test,0.839171974522293
Training_sample_xinan_1999_2001,70.00,acc_RF,0.9494966166033999
Training_sample_xinan_1999_2001,75.00,acc_test,0.8550955414012739
Training_sample_xinan_1999_2001,75.00,acc_RF,0.9517868145409735
Training_sample_xinan_1999_2001,80.00,acc_test,0.8519108280254777
Training_sample_xinan_1999_2001,80.00,acc_RF,0.9500361010830325
Training_sample_xinan_1999_2001,85.00,acc_test,0.8471337579617835
Training_sample_xinan_1999_2001,85.00,acc_RF,0.9503941288393585
Training_sample_xinan_1999_2001,90.00,acc_test,0.8471337579617835
Training_sample_xinan_1999_2001,90.00,acc_RF,0.9499422410473624
Training_sample_xinan_1999_2001,95.00,acc_test,0.8471337579617835
Training_sample_xinan_1999_2001,95.00,acc_RF,0.9520914396887159
Training_sample_xinan_2002_2004,0.10,acc_test,0.6340694006309149
Training_sample_xinan_2002_2004,0.10,acc_RF,0.375
Training_sample_xinan_2002_2004,0.40,acc_test,0.7744479495268138
Training_sample_xinan_2002_2004,0.40,acc_RF,0.8235294117647058
Training_sample_xinan_2002_2004,0.70,acc_test,0.8154574132492114
Training_sample_xinan_2002_2004,0.70,acc_RF,0.9166666666666666
Training_sample_xinan_2002_2004,1.00,acc_test,0.8170347003154574
Training_sample_xinan_2002_2004,1.00,acc_RF,0.9186046511627907
Training_sample_xinan_2002_2004,1.50,acc_test,0.8201892744479495
Training_sample_xinan_2002_2004,1.50,acc_RF,0.9147286821705426
Training_sample_xinan_2002_2004,10.00,acc_test,0.8217665615141956
Training_sample_xinan_2002_2004,10.00,acc_RF,0.9329479768786128
Training_sample_xinan_2002_2004,15.00,acc_test,0.8233438485804416
Training_sample_xinan_2002_2004,15.00,acc_RF,0.9368258859784283
Training_sample_xinan_2002_2004,2.00,acc_test,0.8154574132492114
Training_sample_xinan_2002_2004,2.00,acc_RF,0.9075144508670521
Training_sample_xinan_2002_2004,20.00,acc_test,0.832807570977918
Training_sample_xinan_2002_2004,20.00,acc_RF,0.9404968226458694
Training_sample_xinan_2002_2004,25.00,acc_test,0.831230283911672
Training_sample_xinan_2002_2004,25.00,acc_RF,0.9459334565619224
Training_sample_xinan_2002_2004,30.00,acc_test,0.8264984227129337
Training_sample_xinan_2002_2004,30.00,acc_RF,0.947631882941856
Training_sample_xinan_2002_2004,35.00,acc_test,0.8154574132492114
Training_sample_xinan_2002_2004,35.00,acc_RF,0.9495049504950495
Training_sample_xinan_2002_2004,40.00,acc_test,0.8296529968454258
Training_sample_xinan_2002_2004,40.00,acc_RF,0.9523534507652325
Training_sample_xinan_2002_2004,45.00,acc_test,0.8406940063091483
Training_sample_xinan_2002_2004,45.00,acc_RF,0.9504620123203286
Training_sample_xinan_2002_2004,5.00,acc_test,0.8280757097791798
Training_sample_xinan_2002_2004,5.00,acc_RF,0.9328703703703703
Training_sample_xinan_2002_2004,50.00,acc_test,0.8375394321766562
Training_sample_xinan_2002_2004,50.00,acc_RF,0.948948948948949
Training_sample_xinan_2002_2004,55.00,acc_test,0.832807570977918
Training_sample_xinan_2002_2004,55.00,acc_RF,0.9544213400546103
Training_sample_xinan_2002_2004,60.00,acc_test,0.8406940063091483
Training_sample_xinan_2002_2004,60.00,acc_RF,0.9499422410473624
Training_sample_xinan_2002_2004,65.00,acc_test,0.8359621451104101
Training_sample_xinan_2002_2004,65.00,acc_RF,0.9543273502754576
Training_sample_xinan_2002_2004,70.00,acc_test,0.8391167192429022
Training_sample_xinan_2002_2004,70.00,acc_RF,0.9521452145214522
Training_sample_xinan_2002_2004,75.00,acc_test,0.8438485804416404
Training_sample_xinan_2002_2004,75.00,acc_RF,0.9522562759895272
Training_sample_xinan_2002_2004,80.00,acc_test,0.8391167192429022
Training_sample_xinan_2002_2004,80.00,acc_RF,0.9527866012128212
Training_sample_xinan_2002_2004,85.00,acc_test,0.8438485804416404
Training_sample_xinan_2002_2004,85.00,acc_RF,0.9495855415137926
Training_sample_xinan_2002_2004,90.00,acc_test,0.8454258675078864
Training_sample_xinan_2002_2004,90.00,acc_RF,0.9530287474332649
Training_sample_xinan_2002_2004,95.00,acc_test,0.8470031545741324
Training_sample_xinan_2002_2004,95.00,acc_RF,0.9527051671732523
Training_sample_xinan_2005_2007,0.10,acc_test,0.6451104100946372
Training_sample_xinan_2005_2007,0.10,acc_RF,0.5
Training_sample_xinan_2005_2007,0.40,acc_test,0.8123028391167192
Training_sample_xinan_2005_2007,0.40,acc_RF,0.8857142857142857
Training_sample_xinan_2005_2007,0.70,acc_test,0.8012618296529969
Training_sample_xinan_2005_2007,0.70,acc_RF,0.9193548387096774
Training_sample_xinan_2005_2007,1.00,acc_test,0.7981072555205048
Training_sample_xinan_2005_2007,1.00,acc_RF,0.9431818181818182
Training_sample_xinan_2005_2007,1.50,acc_test,0.8028391167192429
Training_sample_xinan_2005_2007,1.50,acc_RF,0.9323308270676691
Training_sample_xinan_2005_2007,10.00,acc_test,0.8375394321766562
Training_sample_xinan_2005_2007,10.00,acc_RF,0.9424379232505643
Training_sample_xinan_2005_2007,15.00,acc_test,0.8533123028391167
Training_sample_xinan_2005_2007,15.00,acc_RF,0.9413533834586466
Training_sample_xinan_2005_2007,2.00,acc_test,0.8233438485804416
Training_sample_xinan_2005_2007,2.00,acc_RF,0.9491525423728814
Training_sample_xinan_2005_2007,20.00,acc_test,0.8438485804416404
Training_sample_xinan_2005_2007,20.00,acc_RF,0.9413423575860124
Training_sample_xinan_2005_2007,25.00,acc_test,0.8580441640378549
Training_sample_xinan_2005_2007,25.00,acc_RF,0.944043321299639
Training_sample_xinan_2005_2007,30.00,acc_test,0.8596214511041009
Training_sample_xinan_2005_2007,30.00,acc_RF,0.9469924812030075
Training_sample_xinan_2005_2007,35.00,acc_test,0.8501577287066246
Training_sample_xinan_2005_2007,35.00,acc_RF,0.955526909442475
Training_sample_xinan_2005_2007,40.00,acc_test,0.8564668769716088
Training_sample_xinan_2005_2007,40.00,acc_RF,0.9506486181613085
Training_sample_xinan_2005_2007,45.00,acc_test,0.8548895899053628
Training_sample_xinan_2005_2007,45.00,acc_RF,0.9548872180451128
Training_sample_xinan_2005_2007,5.00,acc_test,0.8533123028391167
Training_sample_xinan_2005_2007,5.00,acc_RF,0.9413092550790068
Training_sample_xinan_2005_2007,50.00,acc_test,0.8580441640378549
Training_sample_xinan_2005_2007,50.00,acc_RF,0.9530791788856305
Training_sample_xinan_2005_2007,55.00,acc_test,0.8533123028391167
Training_sample_xinan_2005_2007,55.00,acc_RF,0.9554963084495488
Training_sample_xinan_2005_2007,60.00,acc_test,0.8517350157728707
Training_sample_xinan_2005_2007,60.00,acc_RF,0.9511278195488722
Training_sample_xinan_2005_2007,65.00,acc_test,0.8548895899053628
Training_sample_xinan_2005_2007,65.00,acc_RF,0.9522817976748221
Training_sample_xinan_2005_2007,70.00,acc_test,0.8533123028391167
Training_sample_xinan_2005_2007,70.00,acc_RF,0.9511762810183694
Training_sample_xinan_2005_2007,75.00,acc_test,0.8548895899053628
Training_sample_xinan_2005_2007,75.00,acc_RF,0.9500751879699249
Training_sample_xinan_2005_2007,80.00,acc_test,0.8533123028391167
Training_sample_xinan_2005_2007,80.00,acc_RF,0.952488368814324
Training_sample_xinan_2005_2007,85.00,acc_test,0.8643533123028391
Training_sample_xinan_2005_2007,85.00,acc_RF,0.9520966029723992
Training_sample_xinan_2005_2007,90.00,acc_test,0.8548895899053628
Training_sample_xinan_2005_2007,90.00,acc_RF,0.9551378446115288
Training_sample_xinan_2005_2007,95.00,acc_test,0.8596214511041009
Training_sample_xinan_2005_2007,95.00,acc_RF,0.9529858720170961
Training_sample_xinan_2008_2010,0.10,acc_test,0.5883280757097792
Training_sample_xinan_2008_2010,0.10,acc_RF,0.7777777777777778
Training_sample_xinan_2008_2010,0.40,acc_test,0.8091482649842271
Training_sample_xinan_2008_2010,0.40,acc_RF,0.9210526315789473
Training_sample_xinan_2008_2010,0.70,acc_test,0.8186119873817035
Training_sample_xinan_2008_2010,0.70,acc_RF,0.9242424242424242
Training_sample_xinan_2008_2010,1.00,acc_test,0.7981072555205048
Training_sample_xinan_2008_2010,1.00,acc_RF,0.968421052631579
Training_sample_xinan_2008_2010,1.50,acc_test,0.8375394321766562
Training_sample_xinan_2008_2010,1.50,acc_RF,0.9440559440559441
Training_sample_xinan_2008_2010,10.00,acc_test,0.8264984227129337
Training_sample_xinan_2008_2010,10.00,acc_RF,0.9591194968553459
Training_sample_xinan_2008_2010,15.00,acc_test,0.832807570977918
Training_sample_xinan_2008_2010,15.00,acc_RF,0.9545772187281621
Training_sample_xinan_2008_2010,2.00,acc_test,0.8249211356466877
Training_sample_xinan_2008_2010,2.00,acc_RF,0.9473684210526315
Training_sample_xinan_2008_2010,20.00,acc_test,0.8485804416403786
Training_sample_xinan_2008_2010,20.00,acc_RF,0.949685534591195
Training_sample_xinan_2008_2010,25.00,acc_test,0.8422712933753943
Training_sample_xinan_2008_2010,25.00,acc_RF,0.9534591194968554
Training_sample_xinan_2008_2010,30.00,acc_test,0.8470031545741324
Training_sample_xinan_2008_2010,30.00,acc_RF,0.950733752620545
Training_sample_xinan_2008_2010,35.00,acc_test,0.8406940063091483
Training_sample_xinan_2008_2010,35.00,acc_RF,0.9559748427672956
Training_sample_xinan_2008_2010,40.00,acc_test,0.8517350157728707
Training_sample_xinan_2008_2010,40.00,acc_RF,0.9530922431865828
Training_sample_xinan_2008_2010,45.00,acc_test,0.8438485804416404
Training_sample_xinan_2008_2010,45.00,acc_RF,0.9550430934078733
Training_sample_xinan_2008_2010,5.00,acc_test,0.8548895899053628
Training_sample_xinan_2008_2010,5.00,acc_RF,0.9475890985324947
Training_sample_xinan_2008_2010,50.00,acc_test,0.8422712933753943
Training_sample_xinan_2008_2010,50.00,acc_RF,0.9587002096436059
Training_sample_xinan_2008_2010,55.00,acc_test,0.8454258675078864
Training_sample_xinan_2008_2010,55.00,acc_RF,0.959786544692205
Training_sample_xinan_2008_2010,60.00,acc_test,0.8422712933753943
Training_sample_xinan_2008_2010,60.00,acc_RF,0.9570230607966457
Training_sample_xinan_2008_2010,65.00,acc_test,0.8501577287066246
Training_sample_xinan_2008_2010,65.00,acc_RF,0.9611353007579423
Training_sample_xinan_2008_2010,70.00,acc_test,0.8501577287066246
Training_sample_xinan_2008_2010,70.00,acc_RF,0.9594189877208745
Training_sample_xinan_2008_2010,75.00,acc_test,0.8485804416403786
Training_sample_xinan_2008_2010,75.00,acc_RF,0.9572327044025157
Training_sample_xinan_2008_2010,80.00,acc_test,0.8454258675078864
Training_sample_xinan_2008_2010,80.00,acc_RF,0.9604297693920335
Training_sample_xinan_2008_2010,85.00,acc_test,0.8580441640378549
Training_sample_xinan_2008_2010,85.00,acc_RF,0.9607843137254902
Training_sample_xinan_2008_2010,90.00,acc_test,0.8438485804416404
Training_sample_xinan_2008_2010,90.00,acc_RF,0.9592359655252737
Training_sample_xinan_2008_2010,95.00,acc_test,0.8548895899053628
Training_sample_xinan_2008_2010,95.00,acc_RF,0.9613814410239435
Training_sample_xinan_2011_2013,0.10,acc_test,0.6466876971608833
Training_sample_xinan_2011_2013,0.10,acc_RF,0.6666666666666666
Training_sample_xinan_2011_2013,0.40,acc_test,0.8264984227129337
Training_sample_xinan_2011_2013,0.40,acc_RF,0.8947368421052632
Training_sample_xinan_2011_2013,0.70,acc_test,0.8359621451104101
Training_sample_xinan_2011_2013,0.70,acc_RF,0.9242424242424242
Training_sample_xinan_2011_2013,1.00,acc_test,0.8296529968454258
Training_sample_xinan_2011_2013,1.00,acc_RF,0.9578947368421052
Training_sample_xinan_2011_2013,1.50,acc_test,0.8201892744479495
Training_sample_xinan_2011_2013,1.50,acc_RF,0.958041958041958
Training_sample_xinan_2011_2013,10.00,acc_test,0.8343848580441641
Training_sample_xinan_2011_2013,10.00,acc_RF,0.9538784067085954
Training_sample_xinan_2011_2013,15.00,acc_test,0.8596214511041009
Training_sample_xinan_2011_2013,15.00,acc_RF,0.9559748427672956
Training_sample_xinan_2011_2013,2.00,acc_test,0.8123028391167192
Training_sample_xinan_2011_2013,2.00,acc_RF,0.9842105263157894
Training_sample_xinan_2011_2013,20.00,acc_test,0.8438485804416404
Training_sample_xinan_2011_2013,20.00,acc_RF,0.9559748427672956
Training_sample_xinan_2011_2013,25.00,acc_test,0.8533123028391167
Training_sample_xinan_2011_2013,25.00,acc_RF,0.960167714884696
Training_sample_xinan_2011_2013,30.00,acc_test,0.8548895899053628
Training_sample_xinan_2011_2013,30.00,acc_RF,0.9570230607966457
Training_sample_xinan_2011_2013,35.00,acc_test,0.8517350157728707
Training_sample_xinan_2011_2013,35.00,acc_RF,0.9544773884396526
Training_sample_xinan_2011_2013,40.00,acc_test,0.8690851735015773
Training_sample_xinan_2011_2013,40.00,acc_RF,0.9575471698113207
Training_sample_xinan_2011_2013,45.00,acc_test,0.8517350157728707
Training_sample_xinan_2011_2013,45.00,acc_RF,0.9550430934078733
Training_sample_xinan_2011_2013,5.00,acc_test,0.804416403785489
Training_sample_xinan_2011_2013,5.00,acc_RF,0.960167714884696
Training_sample_xinan_2011_2013,50.00,acc_test,0.8580441640378549
Training_sample_xinan_2011_2013,50.00,acc_RF,0.9561936700901279
Training_sample_xinan_2011_2013,55.00,acc_test,0.8564668769716088
Training_sample_xinan_2011_2013,55.00,acc_RF,0.9578887195121951
Training_sample_xinan_2011_2013,60.00,acc_test,0.8675078864353313
Training_sample_xinan_2011_2013,60.00,acc_RF,0.9577292576419214
Training_sample_xinan_2011_2013,65.00,acc_test,0.8596214511041009
Training_sample_xinan_2011_2013,65.00,acc_RF,0.9567881328603676
Training_sample_xinan_2011_2013,70.00,acc_test,0.8564668769716088
Training_sample_xinan_2011_2013,70.00,acc_RF,0.9567300494085941
Training_sample_xinan_2011_2013,75.00,acc_test,0.8533123028391167
Training_sample_xinan_2011_2013,75.00,acc_RF,0.9604527669088877
Training_sample_xinan_2011_2013,80.00,acc_test,0.8564668769716088
Training_sample_xinan_2011_2013,80.00,acc_RF,0.9608279837547491
Training_sample_xinan_2011_2013,85.00,acc_test,0.8659305993690851
Training_sample_xinan_2011_2013,85.00,acc_RF,0.9601726263871764
Training_sample_xinan_2011_2013,90.00,acc_test,0.862776025236593
Training_sample_xinan_2011_2013,90.00,acc_RF,0.960055898451147
Training_sample_xinan_2011_2013,95.00,acc_test,0.8706624605678234
Training_sample_xinan_2011_2013,95.00,acc_RF,0.9624889673433362
Training_sample_xinan_2014_2016,0.10,acc_test,0.580441640378549
Training_sample_xinan_2014_2016,0.10,acc_RF,0.7777777777777778
Training_sample_xinan_2014_2016,0.40,acc_test,0.5725552050473186
Training_sample_xinan_2014_2016,0.40,acc_RF,0.8421052631578947
Training_sample_xinan_2014_2016,0.70,acc_test,0.7539432176656151
Training_sample_xinan_2014_2016,0.70,acc_RF,0.8787878787878788
