Region,Year,Sample_size,Accuracy
xibei,1999_2001,0.10,0.6219512195121951
xibei,1999_2001,0.40,0.6707317073170732
xibei,1999_2001,0.70,0.7317073170731707
xibei,1999_2001,1.00,0.7378048780487805
xibei,1999_2001,1.50,0.7621951219512195
xibei,1999_2001,10.00,0.7682926829268293
xibei,1999_2001,15.00,0.7926829268292683
xibei,1999_2001,2.00,0.7926829268292683
xibei,1999_2001,20.00,0.8353658536585366
xibei,1999_2001,25.00,0.8170731707317073
xibei,1999_2001,30.00,0.823170731707317
xibei,1999_2001,35.00,0.8048780487804879
xibei,1999_2001,40.00,0.8170731707317073
xibei,1999_2001,45.00,0.823170731707317
xibei,1999_2001,5.00,0.7865853658536586
xibei,1999_2001,50.00,0.8048780487804879
xibei,1999_2001,55.00,0.8353658536585366
xibei,1999_2001,60.00,0.8170731707317073
xibei,1999_2001,65.00,0.8414634146341463
xibei,1999_2001,70.00,0.8353658536585366
xibei,1999_2001,75.00,0.8353658536585366
xibei,1999_2001,80.00,0.8292682926829268
xibei,1999_2001,85.00,0.8536585365853658
xibei,1999_2001,90.00,0.8414634146341463
xibei,1999_2001,95.00,0.8353658536585366
xibei,2002_2004,0.10,0.6772151898734177
xibei,2002_2004,0.40,0.6835443037974683
xibei,2002_2004,0.70,0.6772151898734177
xibei,2002_2004,1.00,0.7088607594936709
xibei,2002_2004,1.50,0.740506329113924
xibei,2002_2004,10.00,0.8227848101265823
xibei,2002_2004,15.00,0.8164556962025317
xibei,2002_2004,2.00,0.7848101265822784
xibei,2002_2004,20.00,0.8164556962025317
xibei,2002_2004,25.00,0.8227848101265823
xibei,2002_2004,30.00,0.8227848101265823
xibei,2002_2004,35.00,0.8227848101265823
xibei,2002_2004,40.00,0.8227848101265823
xibei,2002_2004,45.00,0.8227848101265823
xibei,2002_2004,5.00,0.8227848101265823
xibei,2002_2004,50.00,0.8354430379746836
xibei,2002_2004,55.00,0.8354430379746836
xibei,2002_2004,60.00,0.8417721518987342
xibei,2002_2004,65.00,0.8354430379746836
xibei,2002_2004,70.00,0.8417721518987342
xibei,2002_2004,75.00,0.8417721518987342
xibei,2002_2004,80.00,0.8354430379746836
xibei,2002_2004,85.00,0.8291139240506329
xibei,2002_2004,90.00,0.8481012658227848
xibei,2002_2004,95.00,0.8291139240506329
xibei,2005_2007,0.10,0.625
xibei,2005_2007,0.40,0.61
xibei,2005_2007,0.70,0.795
xibei,2005_2007,1.00,0.795
xibei,2005_2007,1.50,0.805
xibei,2005_2007,10.00,0.75
xibei,2005_2007,15.00,0.785
xibei,2005_2007,2.00,0.795
xibei,2005_2007,20.00,0.785
xibei,2005_2007,25.00,0.8
xibei,2005_2007,30.00,0.795
xibei,2005_2007,35.00,0.805
xibei,2005_2007,40.00,0.805
xibei,2005_2007,45.00,0.81
xibei,2005_2007,5.00,0.74
xibei,2005_2007,50.00,0.825
xibei,2005_2007,55.00,0.82
xibei,2005_2007,60.00,0.825
xibei,2005_2007,65.00,0.83
xibei,2005_2007,70.00,0.835
xibei,2005_2007,75.00,0.81
xibei,2005_2007,80.00,0.855
xibei,2005_2007,85.00,0.84
xibei,2005_2007,90.00,0.85
xibei,2005_2007,95.00,0.85
xibei,2008_2010,0.10,0.5
xibei,2008_2010,0.40,0.6037735849056604
xibei,2008_2010,0.70,0.6933962264150944
xibei,2008_2010,1.00,0.7688679245283019
xibei,2008_2010,1.50,0.8066037735849056
xibei,2008_2010,10.00,0.8349056603773585
xibei,2008_2010,15.00,0.8490566037735849
xibei,2008_2010,2.00,0.8066037735849056
xibei,2008_2010,20.00,0.8537735849056604
xibei,2008_2010,25.00,0.8443396226415094
xibei,2008_2010,30.00,0.8443396226415094
xibei,2008_2010,35.00,0.8537735849056604
xibei,2008_2010,40.00,0.8679245283018868
xibei,2008_2010,45.00,0.8632075471698113
xibei,2008_2010,5.00,0.8207547169811321
xibei,2008_2010,50.00,0.8726415094339622
xibei,2008_2010,55.00,0.8632075471698113
xibei,2008_2010,60.00,0.8820754716981132
xibei,2008_2010,65.00,0.8679245283018868
xibei,2008_2010,70.00,0.8867924528301887
xibei,2008_2010,75.00,0.8773584905660378
xibei,2008_2010,80.00,0.8726415094339622
xibei,2008_2010,85.00,0.8726415094339622
xibei,2008_2010,90.00,0.8867924528301887
xibei,2008_2010,95.00,0.8773584905660378
xibei,2011_2013,0.10,0.5188679245283019
xibei,2011_2013,0.40,0.6273584905660378
xibei,2011_2013,0.70,0.7547169811320755
xibei,2011_2013,1.00,0.75
xibei,2011_2013,1.50,0.7216981132075472
xibei,2011_2013,10.00,0.8160377358490566
xibei,2011_2013,15.00,0.8349056603773585
xibei,2011_2013,2.00,0.7688679245283019
xibei,2011_2013,20.00,0.8207547169811321
xibei,2011_2013,25.00,0.8349056603773585
xibei,2011_2013,30.00,0.839622641509434
xibei,2011_2013,35.00,0.8443396226415094
xibei,2011_2013,40.00,0.8537735849056604
xibei,2011_2013,45.00,0.8490566037735849
xibei,2011_2013,5.00,0.8018867924528302
xibei,2011_2013,50.00,0.8490566037735849
xibei,2011_2013,55.00,0.8490566037735849
xibei,2011_2013,60.00,0.8537735849056604
xibei,2011_2013,65.00,0.8490566037735849
xibei,2011_2013,70.00,0.8584905660377359
xibei,2011_2013,75.00,0.8490566037735849
xibei,2011_2013,80.00,0.8584905660377359
xibei,2011_2013,85.00,0.8537735849056604
xibei,2011_2013,90.00,0.8632075471698113
xibei,2011_2013,95.00,0.8490566037735849
xibei,2014_2016,0.10,0.5108024691358025
xibei,2014_2016,0.40,0.5709876543209876
xibei,2014_2016,0.70,0.6404320987654321
xibei,2014_2016,1.00,0.6929012345679012
xibei,2014_2016,1.50,0.7021604938271605
xibei,2014_2016,10.00,0.8256172839506173
xibei,2014_2016,15.00,0.8225308641975309
xibei,2014_2016,2.00,0.7515432098765432
xibei,2014_2016,20.00,0.8333333333333334
xibei,2014_2016,25.00,0.8287037037037037
xibei,2014_2016,30.00,0.8425925925925926
xibei,2014_2016,35.00,0.8472222222222222
xibei,2014_2016,40.00,0.8533950617283951
xibei,2014_2016,45.00,0.8595679012345679
xibei,2014_2016,5.00,0.8317901234567902
xibei,2014_2016,50.00,0.8518518518518519
xibei,2014_2016,55.00,0.8564814814814815
xibei,2014_2016,60.00,0.8549382716049383
xibei,2014_2016,65.00,0.8549382716049383
xibei,2014_2016,70.00,0.8580246913580247
xibei,2014_2016,75.00,0.8580246913580247
xibei,2014_2016,80.00,0.8626543209876543
xibei,2014_2016,85.00,0.8595679012345679
xibei,2014_2016,90.00,0.8641975308641975
xibei,2014_2016,95.00,0.8533950617283951
xibei,2017_2019,0.10,0.6077441077441077
xibei,2017_2019,0.40,0.6750841750841751
xibei,2017_2019,0.70,0.8013468013468014
xibei,2017_2019,1.00,0.7727272727272727
xibei,2017_2019,1.50,0.797979797979798
xibei,2017_2019,10.00,0.8468013468013468
xibei,2017_2019,15.00,0.8585858585858586
xibei,2017_2019,2.00,0.7861952861952862
xibei,2017_2019,20.00,0.867003367003367
xibei,2017_2019,25.00,0.8720538720538721
xibei,2017_2019,30.00,0.877104377104377
xibei,2017_2019,35.00,0.8821548821548821
xibei,2017_2019,40.00,0.8821548821548821
xibei,2017_2019,45.00,0.8787878787878788
xibei,2017_2019,5.00,0.8148148148148148
xibei,2017_2019,50.00,0.8821548821548821
xibei,2017_2019,55.00,0.8872053872053872
xibei,2017_2019,60.00,0.8872053872053872
xibei,2017_2019,65.00,0.8888888888888888
xibei,2017_2019,70.00,0.8821548821548821
xibei,2017_2019,75.00,0.8905723905723906
xibei,2017_2019,80.00,0.8922558922558923
xibei,2017_2019,85.00,0.8939393939393939
xibei,2017_2019,90.00,0.8905723905723906
xibei,2017_2019,95.00,0.9006734006734006
