system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_0000000000000000000b,34,34,36,45,50,203,43,1,1180,9,63,-140,43,-5,-49,61,-23,0,-6,485,-13,86,-36,103,-56,-10,-3,8,-285,-152,91,-28,21,8,6,3,1.9992948,364.0,0.11416778,88370.0,0.011488,175.16667,291.75333,0.81733054,"{""type"":""Point"",""coordinates"":[100.44669579125467,21.960439495871363]}"
1_0000000000000000001d,28,26,25,36,47,192,38,1,1026,12,103,-13,9,11,-28,-7,-6,0,-1,413,98,-10,-12,48,-2,7,-3,11,491,-11,1,1,-20,-1,2,-2,10.778054,366.25,0.15750112,89606.0,0.011967667,182.91667,292.47665,0.8979972,"{""type"":""Point"",""coordinates"":[99.63282066697973,22.359020702634677]}"
1_00000000000000000040,30,26,24,29,37,193,32,1,1320,8,-346,-36,4,-5,-8,3,-4,3,-1,96,104,-27,14,26,-38,33,0,8,-140,-22,4,-10,-12,-2,0,1,2.1092653,349.75,0.17666778,85051.336,0.011094,186.16667,290.1133,0.8379972,"{""type"":""Point"",""coordinates"":[100.97140267131469,22.787790023529816]}"
1_0000000000000000005a,35,34,34,45,55,200,45,1,1333,9,-523,-52,-13,32,-38,33,14,4,-5,-914,0,12,2,6,-5,14,6,7,-466,-42,-3,7,-24,21,0,4,3.4313562,391.75,0.19916777,94693.336,0.014812,153.83333,294.54333,1.9313306,"{""type"":""Point"",""coordinates"":[103.6846720212144,22.988561048461218]}"
1_0000000000000000005c,33,30,27,37,29,193,25,1,1320,7,-131,-46,-8,0,-60,26,-18,1,-9,-123,52,-24,7,3,-6,-12,0,6,21,-62,-5,-7,-54,31,-24,0,15.505667,351.41666,0.16333444,84878.664,0.010944334,162.33333,289.02332,2.116664,"{""type"":""Point"",""coordinates"":[104.3961394306959,23.014432752773306]}"
1_0000000000000000007e,31,27,25,28,19,185,16,1,1752,5,1,-31,24,-6,-4,-6,-12,0,-6,-350,23,17,-9,67,-12,-62,1,5,-18,-19,4,-3,-8,1,-17,0,11.013664,334.66666,0.10000111,81942.0,0.009069334,182.5,288.06332,3.0279973,"{""type"":""Point"",""coordinates"":[103.15753939018128,23.35237910341187]}"
1_00000000000000000089,34,33,36,45,45,200,41,1,1029,8,-239,-27,-11,10,-28,4,1,2,-1,264,22,-10,-16,20,15,12,-2,8,-76,-31,-12,8,-22,3,8,1,2.9578874,353.75,0.15500112,86381.336,0.011305334,191.33333,291.16666,0.8146638,"{""type"":""Point"",""coordinates"":[99.82389314711988,23.476346571798715]}"
1_000000000000000000a2,29,25,26,34,35,189,29,1,1304,9,-157,-10,-12,20,-20,10,0,1,-6,-156,89,-20,1,59,-10,24,0,9,-88,-3,-10,12,-8,9,4,1,5.4777994,352.75,0.14083445,85442.0,0.010857333,181.66667,290.75665,0.83466387,"{""type"":""Point"",""coordinates"":[100.62267421432892,23.740450208992208]}"
1_000000000000000000b8,28,26,26,34,40,189,32,1,1516,9,185,-67,19,-2,-48,39,-25,0,-5,144,65,6,-35,34,-3,25,-1,8,278,-12,17,-19,-13,3,-1,-1,2.9589546,328.83334,0.13250113,80332.0,0.009193667,189.08333,287.43,0.8519972,"{""type"":""Point"",""coordinates"":[100.08018443926774,23.88005128567244]}"
1_000000000000000000dd,31,29,30,35,37,196,34,1,1462,7,183,-52,16,-3,-20,27,-25,0,-4,489,42,-17,-14,23,2,-1,-3,7,351,-44,9,-7,-14,28,-15,-1,1.0155034,347.58334,0.08416778,85293.336,0.009946001,174.58333,289.74,2.744664,"{""type"":""Point"",""coordinates"":[104.19347774691785,24.0436334078181]}"
1_000000000000000000df,33,31,29,35,31,193,27,1,1240,6,108,-49,4,2,-23,25,-11,0,-9,-111,16,46,-28,28,12,-29,0,5,178,-53,15,-5,-22,24,-5,0,3.5625753,359.66666,0.105001114,87880.664,0.0109996665,155.66667,290.21667,1.3613305,"{""type"":""Point"",""coordinates"":[105.06071047439832,24.04767335337252]}"
1_000000000000000000e9,29,26,25,46,48,192,34,1,1225,17,429,-54,37,23,-112,73,-59,-1,-7,-336,64,17,-29,110,12,0,1,15,378,-12,43,14,-101,73,-48,0,9.514884,329.83334,0.12583445,81342.664,0.009432667,194.83333,287.69666,0.9166638,"{""type"":""Point"",""coordinates"":[99.78158073722373,24.105614912460997]}"
1_000000000000000000f3,32,32,34,45,39,201,33,1,1631,9,121,-43,34,-19,-27,15,-19,0,-11,79,43,-7,-6,12,-1,-26,-1,8,-173,-24,21,-3,-4,12,-12,2,6.144662,339.75,0.09000111,82775.336,0.0095420005,174.08333,288.50665,2.0793307,"{""type"":""Point"",""coordinates"":[102.92631716415592,24.194279677807717]}"
1_000000000000000000fa,30,28,27,52,50,197,35,1,955,19,-247,-17,-11,-17,-63,-16,3,3,-6,91,31,48,-17,75,33,-52,-1,18,-164,20,-47,-15,-47,-47,23,2,0.92740995,365.83334,0.18000111,90887.336,0.012408667,185.0,292.51666,1.1826639,"{""type"":""Point"",""coordinates"":[97.88191450643473,24.25518653909673]}"
1_00000000000000000108,34,37,40,52,49,200,41,1,1624,12,98,-15,18,-20,-12,34,-7,0,-7,303,3,-47,1,-1,-40,-9,-2,11,14,-18,7,-5,-10,24,-10,0,1.3769814,347.5,0.10333445,83670.0,0.010354,167.75,289.25998,1.4519972,"{""type"":""Point"",""coordinates"":[102.49997359423385,24.358401351180845]}"
1_00000000000000000109,29,30,32,45,57,196,47,1,1812,12,363,-36,9,5,-28,4,-8,-1,-1,548,28,29,8,19,-6,-23,-4,11,410,-14,-4,15,-35,9,-11,-1,9.268652,340.58334,0.09916779,82319.336,0.009785,170.25,288.3033,1.6753305,"{""type"":""Point"",""coordinates"":[102.67757067099048,24.378074905028647]}"
1_00000000000000000114,30,26,26,35,42,189,37,1,922,11,-52,-29,13,-14,-22,-6,-5,1,2,233,75,-43,40,34,-21,24,-1,12,57,1,-11,1,-8,-4,14,0,2.0366046,361.58334,0.16666777,89174.0,0.012042667,182.91667,291.84332,1.1673306,"{""type"":""Point"",""coordinates"":[98.58044606376018,24.434130264371515]}"
1_0000000000000000011b,30,26,25,33,32,188,27,1,1176,7,-72,-2,-1,-6,-29,18,-24,1,-10,-535,57,0,-21,31,-30,4,3,6,-40,-5,1,-4,-25,13,-4,1,4.0687013,364.58334,0.13666779,88260.664,0.011523001,163.5,291.59,0.6026638,"{""type"":""Point"",""coordinates"":[100.8328806970894,24.453536272156107]}"
1_00000000000000000123,31,29,29,35,28,197,24,1,1438,7,-370,7,8,5,-26,4,-24,3,-13,-94,1,-7,7,-11,-62,-28,0,5,-312,-11,5,14,-12,19,-18,2,5.639104,350.66666,0.08666778,85692.664,0.010399334,175.5,290.33,2.652664,"{""type"":""Point"",""coordinates"":[103.44132104032363,24.406644365478073]}"
1_00000000000000000136,27,27,28,38,40,190,33,1,1923,11,-155,-25,6,-3,-5,5,7,2,-4,-516,71,4,0,60,-41,18,3,12,-198,-9,9,7,2,14,-8,2,2.9610984,335.66666,0.10750111,80499.336,0.0096,170.0,287.52332,1.4186639,"{""type"":""Point"",""coordinates"":[102.3617236251728,24.661584550006737]}"
1_00000000000000000138,34,35,38,46,54,200,49,1,1757,10,270,-17,39,-11,-20,27,-21,-1,-6,-815,25,-35,23,1,-38,-60,5,9,56,-2,17,3,-15,16,-21,0,0.92740995,335.33334,0.10166778,81461.336,0.009552667,174.75,287.68,1.8619972,"{""type"":""Point"",""coordinates"":[102.91526751174548,24.675059953390246]}"
1_0000000000000000014f,31,28,29,37,35,200,30,1,1677,9,59,-19,-9,-3,-8,40,-3,0,-8,90,-1,-40,14,12,-20,-28,-1,9,-9,-16,-3,1,-12,34,-25,0,3.0612242,340.5,0.09916779,83346.664,0.009869333,176.16667,288.60333,2.1753306,"{""type"":""Point"",""coordinates"":[103.2639915096302,24.759140762854027]}"
1_00000000000000000151,30,32,33,42,35,193,33,1,1851,8,353,-41,-14,-7,-24,2,-7,-1,-8,-497,6,-17,-2,19,-22,-17,3,7,291,-21,-25,1,-17,1,-10,-1,2.1168916,332.58334,0.108334444,81154.0,0.009163667,166.5,286.75665,2.5033307,"{""type"":""Point"",""coordinates"":[103.99082052224082,24.826785325834795]}"
1_00000000000000000165,31,28,27,28,23,190,20,1,1895,5,-16,-38,20,-10,4,22,-17,0,-8,-440,-14,-5,20,30,-23,-12,2,5,-122,-32,15,0,7,24,-16,1,3.0676844,332.66666,0.10333445,81056.0,0.009425667,180.33333,287.70334,2.0286639,"{""type"":""Point"",""coordinates"":[102.7241950316053,25.020011551783774]}"
1_0000000000000000016a,30,30,29,40,38,199,32,1,1467,9,267,-79,43,-3,-6,56,-22,0,-9,-411,40,-9,22,19,-13,6,2,7,171,-48,8,13,-6,57,-19,0,3.8425503,346.83334,0.12250111,84327.336,0.010104334,161.16667,288.70667,2.0459971,"{""type"":""Point"",""coordinates"":[104.33739077431675,24.909251940717226]}"
1_0000000000000000016f,38,32,30,37,34,197,27,1,550,9,-226,-55,4,-32,-36,-2,-7,2,-9,-874,75,-43,-8,13,28,-13,5,7,-81,-14,-35,-2,-46,-4,-11,1,3.066833,366.66666,0.12833445,90710.0,0.011193333,142.41667,290.43332,1.0046638,"{""type"":""Point"",""coordinates"":[105.80936678666556,24.985787951198574]}"
1_00000000000000000172,29,27,26,38,41,194,33,1,1640,10,432,-19,-4,4,-43,5,-19,-2,-4,787,43,43,15,34,8,-43,-6,11,627,-9,0,8,-44,12,-35,-3,2.7802885,333.0,0.16916779,81466.664,0.00964,164.33333,286.83334,1.6306639,"{""type"":""Point"",""coordinates"":[98.49366749815907,25.030254106903534]}"
1_0000000000000000017f,34,33,33,38,36,197,34,1,1896,4,-92,-9,-18,0,1,20,-4,0,-6,-772,-9,-40,48,29,15,-8,5,4,-194,-12,-18,6,2,23,-10,1,0.92740995,332.66666,0.10333445,81056.0,0.009425667,180.33333,287.70334,2.0286639,"{""type"":""Point"",""coordinates"":[102.7206901781773,25.050462752877753]}"
1_00000000000000000193,30,30,33,41,42,194,35,1,1672,9,-348,0,7,-2,-22,7,-12,3,-6,75,-33,13,-6,-37,49,-19,0,10,-172,10,6,-7,0,-2,0,2,2.1189895,341.75,0.13000111,83274.0,0.009712667,175.58333,289.0,1.8119972,"{""type"":""Point"",""coordinates"":[100.48469625043214,25.346101152721214]}"
1_00000000000000000196,28,28,30,40,39,190,33,1,1815,9,85,-6,12,-3,-18,10,-1,0,-6,204,41,30,-5,24,-13,24,-1,9,80,0,25,-15,-12,24,-6,0,4.232112,335.66666,0.097501114,80975.336,0.008913,181.08333,288.79666,1.5266639,"{""type"":""Point"",""coordinates"":[101.5508138030984,25.335591051538245]}"
1_000000000000000001b1,29,25,26,34,36,192,29,1,1795,10,13,-32,-20,5,-53,38,3,0,-5,186,39,5,-11,37,-34,3,-1,12,190,-26,-4,8,-32,41,-12,0,0.0,330.5,0.12750112,80563.336,0.009092334,179.5,287.34668,2.0839972,"{""type"":""Point"",""coordinates"":[100.17639400359688,25.44850886751465]}"
1_000000000000000001d0,29,25,24,26,26,189,22,1,1981,3,-21,11,-10,-11,13,-28,14,0,-4,67,156,-24,-46,134,-142,69,-1,4,-9,28,-11,-16,27,-41,17,0,1.0282669,322.91666,0.12750112,78541.336,0.008550667,179.0,286.06332,2.240664,"{""type"":""Point"",""coordinates"":[100.22786540705683,25.59133833335758]}"
1_000000000000000001da,30,28,29,37,34,198,29,1,1887,6,-63,-22,14,7,-13,26,-8,1,-12,-619,72,-32,36,5,-15,-16,3,6,-216,-18,-7,9,-16,20,-9,2,3.594518,330.41666,0.09916778,81078.0,0.008993668,180.25,287.55667,2.8473306,"{""type"":""Point"",""coordinates"":[103.25402095967469,25.56331288323667]}"
1_000000000000000001f0,30,26,25,32,32,189,27,1,2016,10,220,0,-14,-2,-5,-30,22,0,-7,473,76,15,-27,22,-66,53,-4,10,247,-24,6,3,-34,14,-1,0,2.1204448,332.91666,0.12500112,80615.336,0.009392333,180.41667,287.87665,2.5273306,"{""type"":""Point"",""coordinates"":[100.16103240046776,25.69725090157902]}"
1_000000000000000001f4,29,27,27,31,29,186,24,1,1880,8,118,-53,6,-8,-14,8,-11,0,-11,478,26,3,-13,-3,-12,17,-4,8,95,-33,-2,-5,-21,9,-11,0,5.4553137,328.0,0.10333445,79987.336,0.008321,185.66667,287.80334,1.6833305,"{""type"":""Point"",""coordinates"":[101.32012666919942,25.729320756355406]}"
1_000000000000000001fd,29,26,25,30,26,189,21,1,1816,6,212,-39,-20,4,-53,23,9,0,-12,-24,20,-11,27,-1,-4,12,0,6,441,-21,-24,5,-52,23,-4,-2,3.456794,340.08334,0.14083445,81505.336,0.009623667,164.66667,287.90332,1.7459973,"{""type"":""Point"",""coordinates"":[104.25007265748818,25.67730980166801]}"
1_0000000000000000020b,40,37,34,47,42,200,35,1,208,9,74,-82,39,-31,-24,12,-3,0,-9,-36,35,-10,-9,-13,-40,6,0,8,116,-83,35,-34,-29,0,-5,0,3.4575288,365.16666,0.15583445,95383.336,0.010690333,135.91667,289.73334,1.2879972,"{""type"":""Point"",""coordinates"":[108.90747885298289,25.74899431020321]}"
1_0000000000000000023e,26,25,25,52,55,196,38,1,2097,16,-162,-26,-26,13,-85,-16,25,2,-5,-32,100,-38,29,40,-6,-1,0,15,-243,3,-49,27,-99,-29,29,3,23.466002,336.75,0.13916779,80522.664,0.009636001,165.16667,287.28,1.9419972,"{""type"":""Point"",""coordinates"":[104.29831121268434,26.06592045847582]}"
1_0000000000000000025f,28,28,27,33,30,189,26,1,1964,5,240,-51,-1,1,-1,7,-21,-1,-9,118,39,-16,12,0,18,-11,-1,5,275,-47,-16,13,-3,8,-26,-1,2.1226869,333.0,0.11750112,80586.664,0.009383334,170.16667,287.09,2.6393306,"{""type"":""Point"",""coordinates"":[104.09807973898042,26.224115986548924]}"
1_0000000000000000026a,38,33,31,33,31,199,29,1,790,3,-321,-69,-11,2,-23,4,18,2,-6,197,-9,-18,-38,3,-9,-28,-1,3,-297,-62,-7,-12,-18,-7,11,2,1.3889667,347.83334,0.14250112,87751.336,0.009471334,135.5,287.11334,2.2473307,"{""type"":""Point"",""coordinates"":[107.51230639717863,26.266423937344015]}"
1_0000000000000000026b,37,30,28,29,19,182,15,1,948,8,-55,-72,9,13,-19,-9,-13,1,-12,-366,0,7,-31,52,-22,-26,1,7,-2,-64,16,-1,-16,-20,-11,0,3.23339,358.41666,0.14583445,91596.664,0.010363667,138.08333,288.85333,2.1173306,"{""type"":""Point"",""coordinates"":[107.79365783724685,26.2006700332099]}"
1_0000000000000000026f,36,32,31,42,34,192,26,1,541,7,180,-69,40,-2,-15,37,8,0,-7,278,3,43,-15,12,-18,-1,-2,6,255,-75,31,-8,-20,17,8,-1,5.2379584,357.58334,0.15250112,94856.0,0.010376334,137.58333,288.42334,1.3899972,"{""type"":""Point"",""coordinates"":[109.12819543692636,26.235700731085775]}"
1_00000000000000000286,33,33,35,47,47,199,36,1,1247,7,104,-140,84,-13,-4,-8,4,0,-9,-45,0,-8,46,0,-42,-5,0,5,64,-88,25,19,4,-11,10,0,3.7047918,352.5,0.16666779,87062.0,0.010165,147.66667,288.47333,2.2859974,"{""type"":""Point"",""coordinates"":[105.7422662340133,26.307657244785226]}"
1_00000000000000000287,32,26,24,28,25,191,22,1,1244,5,-160,-111,54,-30,-5,3,-4,1,-12,-18,-13,-18,4,4,-31,-7,0,4,-360,-91,16,0,0,9,-7,3,4.24032,352.5,0.16666779,87062.0,0.010165,147.66667,288.47333,2.2859974,"{""type"":""Point"",""coordinates"":[105.74765282808586,26.311969195503913]}"
1_00000000000000000289,36,32,30,33,25,187,20,1,1105,8,-245,6,-48,34,-42,26,-27,2,-8,844,-208,20,67,24,-199,75,-6,6,-144,37,-105,74,-76,14,-60,0,2.07064,361.91666,0.12750112,88752.0,0.0102200005,131.5,289.35333,1.9853306,"{""type"":""Point"",""coordinates"":[106.67282711465482,26.432431810462756]}"
1_00000000000000000293,26,23,23,32,35,187,28,1,2110,8,-111,-12,-50,39,-49,13,17,1,-6,439,18,28,3,-18,-21,10,-3,9,187,-37,-20,24,-66,9,11,0,2.2698426,318.08334,0.13166778,77884.664,0.008549334,184.91667,285.68332,1.8846639,"{""type"":""Point"",""coordinates"":[99.13883699317795,26.513551776827043]}"
1_000000000000000002a1,26,26,26,34,32,196,26,1,2090,6,125,-54,3,1,-20,8,-12,0,-12,-150,17,-8,21,-6,-20,-12,0,6,436,-58,-5,14,-41,17,-19,-2,2.7802167,320.0,0.090834446,79560.0,0.008432,177.0,285.40332,3.102664,"{""type"":""Point"",""coordinates"":[103.62565581877205,26.559636586214403]}"
1_000000000000000002a5,29,26,25,26,24,187,20,1,1851,3,256,-104,41,-14,-4,-17,9,-1,-10,539,52,-36,0,17,14,-33,-4,3,256,-71,17,8,2,-20,-3,-1,4.141962,328.33334,0.120001115,79721.336,0.009078334,156.83333,285.12665,2.223997,"{""type"":""Point"",""coordinates"":[104.82409719519931,26.601676990946288]}"
1_000000000000000002a9,28,26,23,55,45,197,25,1,1294,11,-1004,111,-267,173,-121,11,-162,6,-10,474,-16,-25,68,-55,-121,-46,-4,7,-1357,64,-295,197,-103,-33,-135,9,7.4442654,356.5,0.13666779,87609.336,0.010005667,136.16667,288.64334,2.0053306,"{""type"":""Point"",""coordinates"":[106.3135930155871,26.47366511790397]}"
1_000000000000000002ab,33,31,30,43,36,199,28,1,1117,8,701,-18,-50,50,-65,-10,-22,-4,-8,431,-26,-62,70,-45,-127,-44,-4,6,692,-45,-65,83,-73,-39,-17,-4,2.0716238,359.75,0.12666778,88314.0,0.010049334,130.75,288.97998,1.9953306,"{""type"":""Point"",""coordinates"":[106.73050112768007,26.487140521287476]}"
1_000000000000000002ad,33,29,26,33,31,188,24,1,937,8,-133,-78,29,13,-22,5,6,1,-14,-559,34,0,16,19,-16,-28,3,7,277,-78,46,-2,-32,-7,-7,-1,0.0,359.75,0.14000112,91379.336,0.010098667,134.33333,289.03668,2.056664,"{""type"":""Point"",""coordinates"":[107.58964950495066,26.497111071242987]}"
1_000000000000000002b9,26,25,25,40,43,189,32,1,2155,14,246,12,-16,13,-7,-17,8,0,0,301,69,-8,-15,61,-87,41,-2,16,807,46,-15,4,2,-64,29,-4,4.244187,322.08334,0.12583445,79233.336,0.008499334,189.58333,286.96667,2.5673306,"{""type"":""Point"",""coordinates"":[100.76496858804543,26.75313035822658]}"
1_000000000000000002bf,28,25,25,33,28,190,24,1,1678,8,214,-38,-5,0,-18,27,-18,0,-12,-75,30,8,0,65,1,-22,0,8,467,-31,-10,6,-32,29,-17,-2,3.7047918,328.91666,0.12750112,81326.664,0.009318667,182.41667,287.18665,1.8886639,"{""type"":""Point"",""coordinates"":[102.57489541013383,26.63832634250456]}"
