system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_0000000000000000003c,38,34,33,37,33,199,27,1,49,330,-41,-38,21,12,-16,-41,-1,6,7,-3,-194,17,-33,4,-5,0,-9,0,103,-38,-39,19,9,-8,-27,0,1.4502143,344.58334,0.10333445,100802.0,0.009081334,153.83333,288.38666,1.9113306,"{""type"":""Point"",""coordinates"":[114.88352149380052,33.73196239854944]}"
1_0000000000000000003e,31,26,22,54,38,197,21,1,46,60,-139,-52,16,-18,5,-61,0,20,4,8,-355,110,-5,-23,30,7,-9,1,-98,-104,-75,16,-24,-14,-43,1,2.411671,345.33334,0.11000112,100882.0,0.009039333,153.83333,288.60666,2.282664,"{""type"":""Point"",""coordinates"":[115.13819413226598,33.62524273303732]}"
1_0000000000000000003f,33,27,24,59,41,199,24,1,43,432,-162,-28,41,-32,20,-33,0,25,4,12,9,89,-7,-29,12,-36,0,0,1,-128,-37,26,-7,0,-16,1,1.1144702,345.33334,0.11000112,100878.664,0.008992334,154.16667,288.66,2.4133306,"{""type"":""Point"",""coordinates"":[115.29423145542924,33.68291674606259]}"
1_00000000000000000041,38,34,36,52,51,200,42,1,42,538,-103,-28,56,-4,60,-39,-2,14,10,2,-194,45,5,-30,-23,-75,-39,0,-497,-45,-27,17,-10,-16,-49,3,0.0,345.25,0.10250112,100910.0,0.0088140005,155.75,288.84332,2.8059974,"{""type"":""Point"",""coordinates"":[115.50470548425292,33.694773495763705]}"
1_00000000000000000043,33,29,26,55,44,200,27,1,39,7,-170,19,17,-50,29,-21,1,17,3,6,278,97,-20,-1,3,-54,-10,-2,-565,-127,1,8,-43,14,-14,3,2.1628964,345.08334,0.10000111,100932.0,0.00875,157.33333,288.94,3.0099974,"{""type"":""Point"",""coordinates"":[115.74563517327168,33.65704504175049]}"
1_00000000000000000046,35,31,29,60,47,202,32,1,37,-512,-127,6,25,-5,28,-27,3,17,8,6,-59,35,-27,-48,4,-77,-27,0,-460,-109,-14,38,0,22,-24,3,0.0,344.16666,0.09916778,100954.0,0.008687001,160.08333,288.99,3.0193305,"{""type"":""Point"",""coordinates"":[116.08681437217399,33.75568035705272]}"
1_00000000000000000047,38,34,32,57,54,200,40,1,35,390,-112,-8,28,-16,25,-4,-1,17,10,4,-60,19,-45,-60,13,-81,-28,0,182,-92,-21,19,0,10,-8,0,1.4497848,344.16666,0.09333445,100978.664,0.008732,160.66667,288.97998,3.0113306,"{""type"":""Point"",""coordinates"":[116.2627927952482,33.68884289136262]}"
1_00000000000000000048,39,38,38,55,55,205,43,1,30,369,-83,-1,31,-11,46,-33,-1,16,10,4,261,34,-19,-23,3,-87,2,-1,180,-64,-14,30,7,20,-19,0,1.4501394,343.66666,0.09333445,101004.0,0.008688667,161.75,288.99,2.8879972,"{""type"":""Point"",""coordinates"":[116.3996961157911,33.72441759956701]}"
1_0000000000000000004a,38,36,37,54,56,206,45,1,30,388,-60,-16,41,20,47,-48,-1,13,12,2,235,32,-4,-8,-33,-57,-7,-1,132,-56,-21,40,34,28,-35,0,0.92740995,343.5,0.09166778,101018.664,0.008715667,162.33333,288.96332,2.7719972,"{""type"":""Point"",""coordinates"":[116.56031739483724,33.672946196107084]}"
1_0000000000000000004b,39,37,37,61,60,202,46,1,33,105,-81,-17,30,0,48,-49,0,17,10,4,445,49,-2,-23,-29,-35,-12,-2,-7,-66,-22,31,11,27,-35,0,0.92740995,342.75,0.09166778,101010.0,0.008703667,163.58333,288.91666,2.5119972,"{""type"":""Point"",""coordinates"":[116.70395841707193,33.764304258490085]}"
1_0000000000000000004c,35,33,31,56,44,202,30,1,31,170,-96,-36,48,-17,39,-35,0,18,7,7,376,74,14,-31,-9,-40,-16,-2,-118,-85,-38,46,-8,23,-28,1,1.1153718,342.75,0.09166778,101010.0,0.008703667,163.58333,288.91666,2.5119972,"{""type"":""Point"",""coordinates"":[116.79962843017357,33.75217550362471]}"
1_0000000000000000004d,40,40,42,60,61,201,52,1,33,229,-72,-18,44,-12,34,-37,0,14,12,2,1065,25,34,-4,13,-14,-51,-5,-142,-52,-30,29,-8,19,-20,1,2.163178,342.75,0.08833445,101062.0,0.008736334,164.58333,288.94666,2.338664,"{""type"":""Point"",""coordinates"":[117.01684016068907,33.699085446482385]}"
1_0000000000000000004e,34,32,31,55,50,200,35,1,28,155,-106,-9,52,6,15,-24,0,17,10,6,146,53,-9,-25,-13,-21,-19,-1,-150,-93,-18,49,11,11,-12,1,1.115065,342.25,0.09333445,101027.336,0.008699001,164.58333,288.88666,2.2659972,"{""type"":""Point"",""coordinates"":[117.14323338004898,33.72872955028569]}"
1_00000000000000000050,34,31,28,59,53,199,34,1,26,-981,-117,-53,61,-11,38,-52,6,20,10,8,1475,70,10,-97,-10,-41,15,-8,-1730,-51,-39,38,23,11,-16,10,1.4498651,342.66666,0.097501114,101088.664,0.008717667,164.66667,288.96667,2.3379972,"{""type"":""Point"",""coordinates"":[117.31948380828749,33.69692724157252]}"
1_00000000000000000052,40,38,38,52,50,200,41,1,22,-340,-86,-2,33,19,13,-55,2,11,10,0,1565,25,65,-23,50,-25,-58,-8,-428,-60,-7,25,20,4,-28,2,1.4504641,342.5,0.100834444,101115.336,0.008699334,163.91667,288.89334,2.2479973,"{""type"":""Point"",""coordinates"":[117.55582954142326,33.75702700557087]}"
1_00000000000000000053,33,29,26,58,43,193,26,1,24,-311,-144,-10,31,-10,-16,-6,2,20,6,9,372,129,5,-50,27,-5,3,-2,-435,-116,-18,10,-14,-10,-2,3,1.4496243,343.25,0.101667784,101116.0,0.008819333,163.0,288.88333,2.3213305,"{""type"":""Point"",""coordinates"":[117.73558036398872,33.67267419094282]}"
1_00000000000000000054,34,29,28,55,45,196,36,1,24,-92,-107,-15,25,5,-3,-20,1,17,9,6,-26,64,21,-53,6,-10,11,0,-440,-81,-19,14,10,-9,-5,3,2.229084,342.83334,0.10333445,101116.0,0.008825667,163.0,288.78,2.2153306,"{""type"":""Point"",""coordinates"":[117.8048435806519,33.720912746139]}"
1_0000000000000000005c,30,27,23,51,48,192,28,1,14,255,-109,7,37,-20,6,-28,0,20,8,9,-318,120,28,-47,15,-22,-38,1,-507,-99,-9,54,-34,6,-12,3,0.0,341.08334,0.10916778,101236.0,0.009136001,165.41667,288.42,2.0693307,"{""type"":""Point"",""coordinates"":[118.81544532520277,33.70690225062908]}"
1_0000000000000000005d,33,30,27,54,35,182,22,1,9,1141,-135,8,7,-26,1,-28,-4,20,7,9,803,130,50,-78,67,-96,-16,-4,-512,-115,0,56,-42,10,-20,3,1.449605,341.66666,0.10750111,101240.0,0.009199333,164.58333,288.46664,2.1093307,"{""type"":""Point"",""coordinates"":[118.87042158209071,33.67078799119721]}"
1_00000000000000000060,37,37,40,65,60,200,51,1,6,-31,-80,-14,41,-16,6,-51,1,23,10,9,-526,61,26,-23,25,-60,27,2,-82,-53,-6,28,-5,-19,-33,1,2.226884,341.08334,0.11166778,101298.0,0.009193334,166.33333,288.43665,2.1733305,"{""type"":""Point"",""coordinates"":[119.26119044380837,33.63575283422029]}"
1_00000000000000000066,36,34,32,55,49,240,38,1,1,-414,-60,-38,62,-30,61,-62,3,22,5,9,-276,69,22,-42,12,-72,34,0,-508,-37,-43,49,-36,48,-36,3,0.92740995,342.83334,0.08666778,101561.336,0.009264001,163.0,288.45667,2.8486638,"{""type"":""Point"",""coordinates"":[119.943548841613,33.626321835492256]}"
1_00000000000000000080,41,40,41,52,51,204,42,1,86,89,-57,-6,39,-5,34,-14,0,8,12,-2,1089,-48,-33,-29,-4,-34,-29,-6,394,-58,-7,26,0,16,-18,-1,2.4143126,344.91666,0.09250111,100327.336,0.008525333,147.91667,288.33334,2.5053306,"{""type"":""Point"",""coordinates"":[113.34605466427976,33.73573479804066]}"
1_00000000000000000084,34,30,26,58,43,202,29,1,66,295,-148,-35,51,-14,39,-62,0,21,3,8,673,40,-24,-46,-16,-42,-9,-4,-72,-130,-30,41,-2,13,-30,1,1.4505836,343.08334,0.105001114,100643.336,0.008736,153.41667,288.25665,2.5913305,"{""type"":""Point"",""coordinates"":[113.80688938085022,33.76888375527197]}"
1_00000000000000000085,36,36,38,62,53,201,40,1,66,90,-80,-19,30,9,37,-61,0,17,7,5,1163,8,-54,-11,-13,-18,-10,-6,-299,-65,-26,17,-6,10,-49,2,0.92740995,342.91666,0.10750111,100653.336,0.008794334,154.0,288.24332,2.5153306,"{""type"":""Point"",""coordinates"":[113.97128305938763,33.731694852486235]}"
1_00000000000000000087,35,34,34,60,51,201,39,1,60,-104,-99,-35,76,5,40,-59,1,14,7,4,1465,-6,-42,-21,-12,-52,-4,-8,661,-105,-32,89,21,34,-38,-2,2.898728,343.33334,0.11166778,100734.0,0.008922334,154.5,288.27332,2.2599971,"{""type"":""Point"",""coordinates"":[114.19927243714926,33.73977920269614]}"
1_00000000000000000088,40,38,39,61,59,203,45,1,57,277,-109,-28,44,-48,44,-47,0,17,10,5,-1185,64,-27,-5,13,-2,23,5,-278,-91,-42,53,-29,30,-35,2,1.4515423,343.16666,0.101667784,100725.336,0.008981667,155.08333,288.21667,2.0353305,"{""type"":""Point"",""coordinates"":[114.31569510655368,33.86455376837365]}"
1_00000000000000000089,38,35,35,49,48,199,38,1,56,299,-101,7,22,-8,5,-27,0,14,10,3,807,16,-3,12,34,19,-20,-4,-1138,-78,-43,-1,-34,-5,14,6,2.2325687,343.33334,0.09833445,100722.0,0.009009334,154.75,288.22998,1.9019972,"{""type"":""Point"",""coordinates"":[114.43562262938612,33.85485522358241]}"
1_0000000000000000008a,35,32,30,58,53,199,37,1,57,-91,-143,5,30,-33,33,-44,1,21,8,9,-657,80,-20,-5,20,1,33,3,-178,-118,-31,39,-26,19,-27,1,1.451383,343.5,0.09500112,100722.0,0.0090293335,154.58333,288.23334,1.8266639,"{""type"":""Point"",""coordinates"":[114.57117484230982,33.848652614017055]}"
1_0000000000000000008b,38,38,41,57,59,203,51,1,52,48,-63,-46,32,2,31,-57,0,12,10,2,-412,47,-41,-11,14,-7,5,1,-156,-56,-45,32,-1,20,-30,1,1.4508952,344.41666,0.10083445,100802.0,0.009084,153.91667,288.36,1.8353306,"{""type"":""Point"",""coordinates"":[114.72640506818236,33.79987450759343]}"
1_0000000000000000008c,32,27,25,44,37,197,25,1,52,229,-140,-27,63,-41,22,-52,0,19,7,8,-989,82,-18,-34,20,-6,37,4,940,-131,-30,85,-15,18,-60,-4,0.92740995,344.08334,0.10333445,100786.664,0.009065,154.08333,288.32333,1.9159973,"{""type"":""Point"",""coordinates"":[114.84471393733239,33.851617916217606]}"
1_0000000000000000008d,36,33,31,51,44,199,31,1,51,77,-124,-19,45,-31,18,-56,0,18,9,7,-1319,54,1,-17,12,-9,36,6,-175,-106,-47,36,-25,-5,-30,1,1.4511403,344.08334,0.10333445,100786.664,0.009065,154.08333,288.32333,1.9159973,"{""type"":""Point"",""coordinates"":[114.86492704240769,33.824399563387374]}"
1_0000000000000000008e,33,27,23,50,33,198,21,1,49,134,-170,-33,71,-43,3,-57,0,22,2,10,-1074,92,26,-45,36,-19,36,4,-199,-141,-49,67,-49,-1,-21,2,1.4508395,344.75,0.10666779,100848.0,0.009059333,154.0,288.48666,2.110664,"{""type"":""Point"",""coordinates"":[115.02203900892475,33.79448791352087]}"
1_0000000000000000008f,33,28,26,57,44,199,30,1,43,437,-133,-33,45,-13,7,-34,-1,21,5,9,-598,93,2,-17,17,12,25,2,183,-118,-42,39,2,-15,-15,0,2.9952667,344.5,0.10250111,100867.336,0.00899,154.91667,288.53998,2.286664,"{""type"":""Point"",""coordinates"":[115.21095774325615,33.802839809793966]}"
1_00000000000000000090,33,30,27,55,45,203,34,1,44,425,-118,-26,46,-14,14,-33,-1,18,6,7,96,62,-10,-18,-11,-36,0,-1,78,-107,-27,30,8,-12,-11,0,1.1163237,344.58334,0.100834444,100889.336,0.008940667,155.41667,288.61334,2.3993306,"{""type"":""Point"",""coordinates"":[115.31551920385836,33.82520666067805]}"
1_00000000000000000091,31,27,23,52,37,197,22,1,43,813,-143,-24,32,-14,6,-34,-3,21,5,9,-904,79,-3,-28,-3,-48,-30,4,-306,-96,-32,9,-31,-48,-42,2,0.92740995,345.0,0.10250112,100910.664,0.008867334,155.66667,288.75,2.602664,"{""type"":""Point"",""coordinates"":[115.43167432719959,33.795834562039]}"
1_00000000000000000092,38,36,34,54,55,201,45,1,41,-109,-53,-12,19,-7,-3,-61,1,15,10,4,226,4,-11,-12,12,-3,28,-1,-524,-43,-19,11,-6,-26,-58,3,1.4507171,344.83334,0.10000111,100910.0,0.008802667,156.33333,288.81332,2.7299974,"{""type"":""Point"",""coordinates"":[115.5206066386095,33.78209161259228]}"
1_00000000000000000093,33,30,27,46,37,199,23,1,40,434,-134,-5,41,-21,13,-38,-1,18,5,7,-263,104,-9,-6,5,-49,23,0,-36,-111,-19,33,-13,-6,-13,1,0.0,344.83334,0.10000111,100910.0,0.008802667,156.33333,288.81332,2.7299974,"{""type"":""Point"",""coordinates"":[115.59741019515407,33.758106108025785]}"
1_00000000000000000094,34,28,25,61,43,202,22,1,40,220,-154,13,24,-27,15,-28,0,20,6,8,-303,84,0,-20,12,-37,-32,0,305,-124,-18,24,-29,-9,-5,0,2.4152522,344.58334,0.097501114,100920.0,0.008706001,158.08333,288.93,2.9439974,"{""type"":""Point"",""coordinates"":[115.71194666481286,33.775081905736265]}"
1_00000000000000000095,39,39,41,68,66,207,56,1,38,146,-114,25,5,-26,3,-9,0,15,15,4,293,18,-39,-31,-2,-67,-35,-1,-327,-104,23,8,-5,-1,-6,2,0.92740995,344.5,0.09916778,100932.0,0.008684333,158.75,288.96332,3.0013306,"{""type"":""Point"",""coordinates"":[115.8841526883959,33.791790157383524]}"
1_00000000000000000096,34,31,27,67,55,201,34,1,34,-818,-119,-35,102,43,117,-85,5,24,5,10,517,38,-24,-65,-73,-76,17,-3,-764,-86,-50,95,43,83,-81,5,3.8684866,343.66666,0.100834444,100944.0,0.008660333,160.5,288.97,2.9399972,"{""type"":""Point"",""coordinates"":[116.06282886760748,33.84110781503463]}"
1_00000000000000000097,36,33,30,61,50,202,36,1,38,-362,-124,-7,53,3,48,-31,2,18,9,7,60,52,-13,-33,-12,-45,-16,0,-315,-103,-23,57,2,40,-34,2,0.92740995,343.66666,0.10000111,100968.0,0.008662667,161.16667,288.98,2.9239974,"{""type"":""Point"",""coordinates"":[116.14583503371739,33.872370572520346]}"
1_00000000000000000098,38,37,37,61,61,203,49,1,36,152,-66,-23,43,22,46,-35,0,15,10,3,69,19,-17,-33,-25,-57,-10,0,164,-56,-27,38,28,26,-33,0,1.4518274,343.41666,0.097501114,100968.0,0.008657667,161.58333,288.97333,2.888664,"{""type"":""Point"",""coordinates"":[116.27680774985916,33.89285122365882]}"
1_00000000000000000099,36,31,29,57,42,202,29,1,33,-232,-101,-16,41,-1,47,-47,2,17,7,5,334,64,-6,-17,-12,-47,-18,-2,-196,-93,-29,47,-5,35,-40,1,1.1161098,342.91666,0.09333445,100981.336,0.008638,162.66667,288.9533,2.7613306,"{""type"":""Point"",""coordinates"":[116.40077521824603,33.808770414195045]}"
1_0000000000000000009c,37,34,32,59,50,202,39,1,33,421,-91,-24,30,2,34,-39,-1,17,8,6,660,65,2,-13,-24,-31,-24,-3,162,-83,-31,39,3,26,-29,0,0.0,342.75,0.09166778,101010.0,0.008703667,163.58333,288.91666,2.5119972,"{""type"":""Point"",""coordinates"":[116.72740437041091,33.7877502118291]}"
1_0000000000000000009d,35,34,34,59,53,203,41,1,32,307,-92,-24,36,10,29,-49,0,18,10,6,160,34,9,-9,-18,-28,-9,-1,105,-75,-32,29,9,13,-39,0,1.115965,342.5,0.090834446,101011.336,0.008704667,163.91667,288.90332,2.412664,"{""type"":""Point"",""coordinates"":[116.81094562864723,33.7977207617846]}"
1_000000000000000000a0,37,34,33,59,49,200,33,1,33,163,-118,0,43,-1,19,-23,0,17,8,5,906,53,15,8,32,3,-45,-5,-136,-105,-6,45,2,15,-21,1,0.0,342.0,0.09916778,101064.0,0.008672333,164.25,288.84665,2.2093306,"{""type"":""Point"",""coordinates"":[117.21788319078472,33.82170626635109]}"
1_000000000000000000a1,35,28,24,37,31,179,21,1,27,-685,-174,-32,42,-48,29,-15,4,19,7,9,519,84,-3,-62,36,-44,36,-3,-1425,-120,-4,28,-5,6,-16,8,1.8543341,342.08334,0.10083445,101113.336,0.00867,164.08333,288.86667,2.1959972,"{""type"":""Point"",""coordinates"":[117.35478651132762,33.81739431563241]}"
1_000000000000000000a4,39,39,40,63,61,200,54,1,27,-203,-74,-1,33,34,12,-28,1,15,10,3,336,53,-10,-22,-30,-39,-15,-2,-245,-61,-7,25,21,-1,-26,1,2.2320395,342.16666,0.10333445,101104.0,0.008731667,163.41667,288.75998,2.1493306,"{""type"":""Point"",""coordinates"":[117.73692701250685,33.83437011334288]}"
1_000000000000000000a6,34,33,33,67,55,200,42,1,25,50,-95,4,25,0,-11,-20,0,17,8,5,415,66,6,-31,-6,-18,-17,-2,-131,-88,-3,7,-12,-13,-19,1,0.92740995,342.25,0.105001114,101130.0,0.008810334,163.08333,288.68668,2.1159973,"{""type"":""Point"",""coordinates"":[117.94659394403988,33.81577566195001]}"
1_000000000000000000b0,49,44,43,71,61,240,42,1,11,382,-105,-5,30,10,3,-16,0,22,11,9,-809,100,19,-13,8,-57,-7,3,-228,-69,-5,22,26,-28,0,2,2.4155056,340.5,0.11000112,101262.0,0.009148668,166.66667,288.38,2.1333306,"{""type"":""Point"",""coordinates"":[119.14315357982262,33.78559200691923]}"
1_000000000000000000b1,30,25,21,52,34,193,21,1,10,-316,-72,14,34,-14,-3,-10,2,22,11,9,-394,80,21,-52,42,-60,4,1,-145,-48,21,17,2,-29,-13,1,3.8681324,340.5,0.109167784,101248.0,0.009148333,166.5,288.35666,2.1799972,"{""type"":""Point"",""coordinates"":[119.23154634000508,33.74651690438789]}"
1_000000000000000000b3,34,30,31,55,49,196,34,1,5,585,-132,12,29,-51,39,-43,-1,19,10,7,1102,77,11,-34,51,-51,-4,-6,362,-90,1,17,-30,-2,-9,0,2.1638474,340.83334,0.10333444,101306.0,0.009150667,165.58333,288.34,2.290664,"{""type"":""Point"",""coordinates"":[119.46843162436834,33.79906741030275]}"
1_000000000000000000b6,30,25,20,53,29,195,14,1,-1,1196,-180,-3,33,-127,91,-67,-4,21,1,8,247,156,-24,-30,62,-48,-26,-2,605,-137,5,7,-84,45,-42,-2,1.4512519,341.33334,0.08833445,101410.0,0.009191334,164.0,288.25665,2.9459972,"{""type"":""Point"",""coordinates"":[119.92630103873825,33.835449215797816]}"
1_000000000000000000c2,29,27,28,40,42,192,31,1,854,369,-114,3,6,-33,11,16,-1,13,8,3,653,76,-4,-21,-24,-3,-57,-3,43,-92,0,-2,-32,9,-2,0,3.8238158,305.33334,0.08583445,88079.336,0.0065520005,167.58333,283.07666,1.5026639,"{""type"":""Point"",""coordinates"":[111.58140109518699,33.84703841943571]}"
1_000000000000000000d0,36,34,34,54,44,201,35,1,103,552,-94,-16,22,5,32,-73,-2,8,6,-1,3511,-42,3,-65,32,-58,-101,-19,1732,-89,18,11,51,8,-100,-8,1.1176904,344.33334,0.080001116,100163.336,0.008414334,148.33333,288.36,2.5379972,"{""type"":""Point"",""coordinates"":[113.26520670307973,33.929772580381346]}"
1_000000000000000000d1,39,36,35,61,50,201,41,1,96,85,-125,-17,16,-21,48,-47,0,16,5,4,3472,-11,0,-67,46,-60,-106,-18,551,-108,-10,12,1,26,-48,-2,2.902531,343.83334,0.08166778,100261.336,0.008420333,149.25,288.31,2.5919974,"{""type"":""Point"",""coordinates"":[113.33015350992316,33.92950503431815]}"
1_000000000000000000d2,37,34,32,57,46,202,37,1,88,434,-123,-21,31,-25,15,-24,-1,16,6,3,1681,-17,-48,-65,9,-36,-52,-9,963,-121,-14,30,-13,-1,-20,-4,2.9014914,343.5,0.09000111,100325.336,0.008454667,149.66667,288.22998,2.6099973,"{""type"":""Point"",""coordinates"":[113.46732437652929,33.87776162569396]}"
1_000000000000000000d4,37,34,33,58,47,200,37,1,78,290,-95,-34,27,-18,37,-73,0,18,6,4,495,19,-17,-42,-4,2,-10,-3,325,-81,-37,27,-6,10,-47,0,1.1183583,341.83334,0.090834446,100518.664,0.008584,154.41667,288.16998,2.8113306,"{""type"":""Point"",""coordinates"":[113.75784372836338,33.98043688655061]}"
1_000000000000000000da,36,35,35,60,47,199,34,1,60,448,-149,-10,38,-47,34,-48,-1,19,8,8,230,55,12,25,62,10,-11,-1,-117,-124,-40,40,-43,16,-23,1,0.0,342.91666,0.097501114,100696.0,0.008976667,155.0,288.18,2.0179973,"{""type"":""Point"",""coordinates"":[114.46930667874385,33.92842593186322]}"
