system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
0000000000000000101f,30,28,24,71,49,199,23,0,50,31,-135,-138,-47,108,-27,93,-62,2,-16,-894,68,38,-48,-5,-61,26,4,23,-10,-111,-50,84,-13,34,-23,1,2.9090292,338.5,0.076667786,100746.0,0.008871334,157.58333,287.81668,2.340664,"{""type"":""Point"",""coordinates"":[115.38424286929407,34.24912447962704]}"
000000000000000020ca,39,37,38,47,44,201,38,1,64,11,323,-62,-7,24,-5,-2,-17,-1,-7,-70,24,-4,-32,-16,-4,13,0,9,398,-59,-9,19,-20,-3,-5,-1,0.92740995,332.08334,0.076667786,100661.336,0.007989667,160.5,287.32333,2.450664,"{""type"":""Point"",""coordinates"":[114.54746134290757,35.675559692917005]}"
000000000000000009ea,35,33,32,57,52,199,38,1,50,18,-329,-98,-23,41,-3,8,-5,3,-10,-412,42,4,0,23,-16,22,1,14,-189,-93,-23,35,-5,0,-1,2,2.1678479,338.91666,0.076667786,100795.336,0.008796,154.5,287.77667,2.454664,"{""type"":""Point"",""coordinates"":[115.64699985796943,34.38494869771501]}"
00000000000000000ffb,30,27,24,70,50,200,27,0,51,34,488,-192,-107,145,-9,153,-97,0,-16,-640,88,67,-115,-37,-72,60,3,29,16,-164,-77,116,-12,98,-46,1,1.1209244,338.25,0.076667786,100770.664,0.0088990005,161.0,287.91333,2.1473305,"{""type"":""Point"",""coordinates"":[115.06219321391104,34.174742214954506]}"
0000000000000000100e,31,29,23,67,50,201,26,0,51,32,-411,-162,-122,145,-9,147,-83,4,-15,-568,84,76,-115,-28,-68,56,2,28,-586,-139,-93,112,-9,93,-45,5,2.16661,338.25,0.076667786,100770.664,0.0088990005,161.0,287.91333,2.1473305,"{""type"":""Point"",""coordinates"":[115.01341510748742,34.20573296727596]}"
00000000000000000ec9,34,36,40,64,63,200,46,0,70,24,188,-184,-70,156,-62,110,-79,0,-14,-610,100,12,-114,-27,-47,70,3,18,109,-141,-56,109,-56,81,-47,0,2.4513562,333.08334,0.076667786,100567.336,0.008298667,162.66667,287.42667,2.448664,"{""type"":""Point"",""coordinates"":[114.3194675060449,35.223616423847105]}"
00000000000000001e5e,29,27,25,74,45,198,24,0,48,28,111,-208,-56,161,-112,149,-98,1,-13,-90,140,46,-130,10,-50,48,0,25,-363,-146,-70,139,-85,107,-63,4,3.4266505,330.5,0.076667786,100745.336,0.008401667,159.16667,286.72333,2.6213305,"{""type"":""Point"",""coordinates"":[115.6434950045414,35.80222045834013]}"
00000000000000001fc8,32,29,23,76,47,200,23,0,57,33,-1436,-182,-66,165,-41,171,-68,11,-14,130,85,73,-101,-50,-81,56,-1,26,-1593,-149,-56,128,-4,107,-26,12,2.2448516,335.5,0.076667786,100620.664,0.008674667,165.58333,287.77667,2.4213307,"{""type"":""Point"",""coordinates"":[114.53075309126031,34.319729885707304]}"
00000000000000000b71,37,37,39,60,58,202,47,1,46,18,-150,-82,-30,48,-10,37,-23,2,-10,-424,21,0,-15,8,-28,43,2,14,-64,-79,-30,42,-2,19,-7,1,3.4931188,338.75,0.076667786,100792.664,0.008757667,155.25,287.80334,2.5019972,"{""type"":""Point"",""coordinates"":[115.70466941189363,34.40004275478091]}"
0000000000000000239d,32,31,31,64,54,201,40,1,49,22,-42,-99,-46,81,-19,47,-24,1,-11,-852,11,19,-37,6,-28,43,4,17,43,-94,-45,71,-9,25,-6,1,2.4302404,338.75,0.076667786,100792.664,0.008757667,155.25,287.80334,2.5019972,"{""type"":""Point"",""coordinates"":[115.71006046506729,34.3895281944969]}"
00000000000000000794,38,37,36,52,50,202,40,1,86,12,573,-54,-33,0,-23,-3,-5,-2,-8,-216,13,-21,-31,-6,-1,40,1,9,494,-57,-31,1,-30,0,0,-2,1.4513971,339.0,0.076667786,100419.336,0.008576,159.08333,288.03333,2.8833306,"{""type"":""Point"",""coordinates"":[113.48673038431389,33.85000372163626]}"
000000000000000007a3,36,34,33,60,48,199,35,1,81,17,541,-88,-32,0,-34,-5,-7,-2,-10,-223,47,-17,-37,10,0,41,0,13,382,-88,-32,-1,-45,0,4,-1,2.4171236,339.0,0.076667786,100419.336,0.008576,159.08333,288.03333,2.8833306,"{""type"":""Point"",""coordinates"":[113.49562183181445,33.852697018672536]}"
000000000000000008d1,34,33,33,54,52,202,39,1,85,15,177,-68,-42,9,-2,-1,-7,0,-9,-97,22,-11,-42,-12,6,37,0,12,180,-70,-40,-1,-20,3,0,0,0.92740995,339.0,0.076667786,100419.336,0.008576,159.08333,288.03333,2.8833306,"{""type"":""Point"",""coordinates"":[113.51475583443478,33.85512276964561]}"
00000000000000001ec6,32,30,24,78,51,199,27,0,64,34,108,-258,-118,162,-55,135,-64,1,-20,-409,118,63,-105,-47,-58,46,1,27,-138,-199,-86,111,-33,91,-37,2,2.2476718,335.25,0.076667786,100575.336,0.0086280005,165.75,287.77667,2.5586638,"{""type"":""Point"",""coordinates"":[114.33159626091026,34.42510290270128]}"
00000000000000001fb8,31,29,26,73,48,200,30,0,61,33,-650,-190,-60,148,-52,147,-62,6,-15,-432,112,88,-108,14,-86,47,1,27,-1005,-161,-56,126,-41,95,-8,8,1.1209612,336.16666,0.076667786,100644.664,0.008731,165.58333,287.80334,2.2179973,"{""type"":""Point"",""coordinates"":[114.51673813664935,34.17743997109184]}"
