system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001e18,29,25,21,52,36,198,197,18,35,0,53,36,477,-169,-16,-37,-54,-18,-73,0,-19,46,19,26,11,-58,0,15,0,25,-479,-143,-26,-61,-1,-59,-19,2,4.348985,362.5,0.14416778,100308.664,0.009721667,144.75,290.24332,2.4873307,"{""type"":""Point"",""coordinates"":[111.72180926915789,29.378818504335545]}"
000000000000000026ef,34,32,34,59,56,200,200,40,46,1,49,25,-572,-101,-29,17,-6,-8,-22,2,-6,825,-32,16,-6,-74,-31,1,-3,18,-635,-98,-20,-3,-9,-14,-9,3,1.065056,362.5,0.14416778,100308.664,0.009721667,144.75,290.24332,2.4873307,"{""type"":""Point"",""coordinates"":[111.6835412639172,29.455622060880096]}"
00000000000000001482,29,23,16,38,23,192,192,11,27,0,530,34,-1339,-209,-35,31,-68,-67,-20,6,-12,479,-50,-17,-57,-4,31,-32,-2,24,-1172,-58,-53,62,-12,-111,12,5,14.555313,390.08334,0.14416778,97654.0,0.012029334,152.41667,294.61667,1.5599972,"{""type"":""Point"",""coordinates"":[106.92803930434775,23.277189741448662]}"
0000000000000000149c,30,26,20,44,38,195,195,20,33,0,513,37,-343,-94,-44,36,-164,20,-83,2,-5,-1915,4,-22,6,53,-57,26,6,25,533,-7,-20,47,-66,-26,-66,0,26.969398,390.08334,0.14416778,97654.0,0.012029334,152.41667,294.61667,1.5599972,"{""type"":""Point"",""coordinates"":[106.94825240942302,23.30063569478768]}"
0000000000000000155d,30,26,20,44,38,195,195,20,33,0,513,37,-343,-94,-44,36,-164,20,-83,2,-5,-1915,4,-22,6,53,-57,26,6,25,533,-7,-20,47,-66,-26,-66,0,26.969398,390.08334,0.14416778,97654.0,0.012029334,152.41667,294.61667,1.5599972,"{""type"":""Point"",""coordinates"":[106.94825240942302,23.30063569478768]}"
000000000000000004bb,29,26,23,50,40,198,199,26,38,1,143,29,-1320,-105,-146,36,-91,-31,-91,5,-6,-521,4,-8,-15,16,7,-10,1,20,-1875,-181,-83,13,-38,-49,-61,7,3.6178575,371.58334,0.14416778,99389.336,0.009993001,139.75,291.31,2.2039971,"{""type"":""Point"",""coordinates"":[111.48169113653087,26.59520683531774]}"
000000000000000013cb,28,23,17,49,24,192,192,10,33,0,434,36,492,-213,-33,6,-22,-22,-24,0,-24,1216,35,-67,-48,104,104,27,-5,24,-755,-216,-2,32,-58,-28,-9,3,30.930079,356.0,0.14416778,95188.0,0.009252001,129.83333,288.38,1.4046639,"{""type"":""Point"",""coordinates"":[110.32690435941684,29.60707988726144]}"
00000000000000001497,28,24,16,82,47,194,194,19,46,0,972,52,2274,-41,-47,53,-206,-101,-27,-6,-14,-642,100,36,-37,32,18,-53,1,30,1924,-15,-74,106,-214,-82,10,-5,43.069748,356.0,0.14416778,95188.0,0.009252001,129.83333,288.38,1.4046639,"{""type"":""Point"",""coordinates"":[110.31774536585306,29.56961897931144]}"
0000000000000000157c,27,21,14,52,26,192,192,10,36,0,733,41,-1486,-246,-49,84,24,-73,-45,6,-21,1591,41,-33,-83,51,103,-11,-6,27,-733,-235,-43,88,-13,-48,-29,3,26.490967,356.0,0.14416778,95188.0,0.009252001,129.83333,288.38,1.4046639,"{""type"":""Point"",""coordinates"":[110.33283496381792,29.479340019383372]}"
00000000000000000fe5,41,35,30,51,41,188,188,25,41,0,237,42,-419,-220,18,-32,-81,-101,110,2,-13,-5024,45,-124,-55,166,14,-224,18,25,-1654,-102,-96,-3,-9,-61,79,7,22.90152,368.91666,0.14416778,98408.0,0.010231667,140.25,290.6,1.5299972,"{""type"":""Point"",""coordinates"":[109.99542816440685,27.00618880211069]}"
000000000000000016a3,30,22,16,41,27,189,189,13,35,0,774,42,-26,-62,-183,79,-62,1,-39,1,-21,-2653,58,-16,44,33,-97,-64,8,30,-3022,-62,-199,-46,63,53,-78,12,4.548085,368.91666,0.14416778,98408.0,0.010231667,140.25,290.6,1.5299972,"{""type"":""Point"",""coordinates"":[109.92185745612603,26.981124195089265]}"
00000000000000001cf5,37,32,26,30,10,190,190,4,31,0,100,13,57,-51,-23,-32,24,54,-58,0,-32,-1065,147,-126,-46,136,144,-84,2,11,383,-77,-27,-7,-13,71,-68,-1,19.984447,375.58334,0.14416778,99992.0,0.010746667,137.75,291.70667,3.1133306,"{""type"":""Point"",""coordinates"":[112.27831845793109,26.475823322813834]}"
00000000000000000679,39,35,33,41,33,201,201,24,38,1,38,14,-314,-47,-3,-59,7,4,14,1,-11,-172,10,-13,-12,-2,4,-4,0,9,-245,-54,2,-25,1,0,2,1,2.305525,370.66666,0.14416778,100990.664,0.010009001,138.58333,291.24,2.7139974,"{""type"":""Point"",""coordinates"":[112.39042471751578,28.56602248251554]}"
00000000000000002313,38,37,36,51,48,201,201,38,43,1,60,23,-1469,-106,-7,-30,0,39,-3,6,-10,-285,27,-7,14,-3,2,-19,0,15,-659,-82,10,-17,-20,11,-6,3,1.8543341,370.66666,0.14416778,100990.664,0.010009001,138.58333,291.24,2.7139974,"{""type"":""Point"",""coordinates"":[112.3861127667971,28.536645924775435]}"
00000000000000001b7e,39,33,29,30,11,191,191,5,32,0,24,11,-326,-45,-64,40,101,9,-31,1,-21,-619,46,24,33,132,67,25,1,9,261,-50,-43,28,58,8,-9,0,6.4923263,360.16666,0.14416778,101072.0,0.010359,153.75,290.33,2.0873306,"{""type"":""Point"",""coordinates"":[113.81901813571561,30.129628562411593]}"
000000000000000016e5,27,22,15,76,46,195,195,16,43,0,366,48,-1345,-210,-15,-33,-119,9,-60,6,-15,999,97,-56,-17,36,17,-18,-4,33,-1542,-207,-34,-19,-128,-3,-94,7,21.671005,380.75,0.14416778,95023.336,0.011335334,152.16667,293.21332,1.5599972,"{""type"":""Point"",""coordinates"":[106.8156610395988,23.306026747961297]}"
0000000000000000129a,30,25,18,58,39,195,195,16,37,0,172,34,-812,-73,-97,-39,-158,3,-72,4,-13,-814,49,56,0,80,2,23,2,25,-1619,-52,-113,-76,-223,79,-158,6,18.984241,394.83334,0.14416778,99603.336,0.012735334,149.58333,294.95667,1.5813305,"{""type"":""Point"",""coordinates"":[107.63196191484681,23.122231520740364]}"
00000000000000001c2f,29,27,26,46,25,199,199,16,38,0,24,26,-853,-131,-131,58,-28,20,-14,4,-15,3899,48,37,-37,-8,-83,35,-15,22,-137,-110,-106,51,-29,3,-19,1,1.0791013,359.91666,0.14416778,101092.0,0.010412667,147.41667,289.99,2.0813305,"{""type"":""Point"",""coordinates"":[114.1585786809355,30.750545006800778]}"
