system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001234,30,27,23,66,42,197,24,0,14,31,60,-68,53,138,5,-25,-125,1,-20,669,87,-26,-101,-52,6,101,-3,24,461,-33,21,110,20,-24,-74,0,2.7802885,331.08334,0.076667786,101175.336,0.007338334,163.83333,288.0833,1.8179972,"{""type"":""Point"",""coordinates"":[117.79460102553215,37.00254803451301]}"
00000000000000000acc,48,48,52,71,75,204,65,0,12,20,1054,-134,5,17,-148,105,-42,-3,-10,-846,130,-13,-25,128,-116,30,3,15,994,-70,-10,4,-88,55,-10,-3,0.0,325.66666,0.076667786,101352.0,0.007359334,167.5,287.29666,2.5813305,"{""type"":""Point"",""coordinates"":[118.56212379435648,37.62831598084835]}"
000000000000000013f8,40,43,43,65,64,202,53,1,10,15,1697,-100,-6,7,-67,9,8,-6,-10,-2420,100,-23,-5,55,-75,0,10,12,1378,-70,-22,7,-51,-5,19,-5,1.4930481,325.66666,0.076667786,101352.0,0.007359334,167.5,287.29666,2.5813305,"{""type"":""Point"",""coordinates"":[118.52546998369718,37.587894229798856]}"
0000000000000000196c,48,47,49,57,57,201,49,1,7,6,222,-34,-8,6,-18,11,7,0,-4,-714,52,-14,16,25,-55,19,2,5,485,-18,-2,7,-8,0,5,-1,1.1688668,325.66666,0.076667786,101352.0,0.007359334,167.5,287.29666,2.5813305,"{""type"":""Point"",""coordinates"":[118.5149598825142,37.49707125954227]}"
000000000000000019f2,41,40,44,61,64,203,55,1,44,12,959,-75,-4,17,-41,19,10,-3,-4,589,32,1,-17,12,-37,8,-2,9,1089,-57,-5,8,-28,3,13,-4,1.1605372,323.33334,0.076667786,100619.336,0.0076716673,162.16667,286.02,2.5993307,"{""type"":""Point"",""coordinates"":[120.66795210325051,36.95754232758058]}"
00000000000000001a32,41,39,39,43,43,200,41,1,42,4,234,-46,2,5,-7,4,4,0,-5,1030,-20,-3,-14,2,-36,28,-4,3,199,-38,0,1,-4,-3,4,0,0.92740995,323.33334,0.076667786,100619.336,0.0076716673,162.16667,286.02,2.5993307,"{""type"":""Point"",""coordinates"":[120.71457646386536,36.97829498388333]}"
00000000000000001b6f,42,39,37,40,35,199,30,1,38,4,547,-51,0,14,-22,3,4,-2,-7,729,-18,-10,-20,-4,-35,33,-3,3,406,-40,-3,7,-17,-1,5,-1,1.1606516,323.33334,0.076667786,100619.336,0.0076716673,162.16667,286.02,2.5993307,"{""type"":""Point"",""coordinates"":[120.70568055726373,36.96509158566407]}"
00000000000000001bad,40,38,38,42,42,201,37,1,42,5,410,-40,6,14,-7,9,6,-1,-5,934,-7,3,-15,11,-28,14,-4,4,276,-30,3,9,-4,1,6,-1,2.3206306,323.33334,0.076667786,100619.336,0.0076716673,162.16667,286.02,2.5993307,"{""type"":""Point"",""coordinates"":[120.71080406437417,36.9742550383289]}"
00000000000000001b06,42,42,44,58,58,201,48,1,31,11,81,-79,-13,22,-49,11,-5,0,-6,-74,70,-28,4,38,-21,27,0,8,-52,-47,-22,20,-26,-4,7,0,1.8543341,330.91666,0.076667786,101070.0,0.008231333,162.91667,287.45334,2.9079971,"{""type"":""Point"",""coordinates"":[116.19865308569543,36.85298086697833]}"
0000000000000000170a,38,35,30,61,49,202,35,1,57,20,228,-142,-19,46,-66,44,-30,0,-10,666,42,1,-52,27,3,9,-3,16,561,-127,-5,19,-28,17,-19,-1,1.4678768,337.58334,0.076667786,100719.336,0.008613334,152.0,287.68665,1.9966639,"{""type"":""Point"",""coordinates"":[115.45835312880236,35.42088705445155]}"
