system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001629,31,30,32,62,52,202,39,0,95,1225,-123,-122,81,18,40,-85,-7,21,5,8,-620,39,73,-46,-91,-72,57,3,1483,-119,-82,54,-6,26,-63,-9,0.0,348.08334,0.080001116,100244.664,0.009295667,150.0,288.53665,1.816664,"{""type"":""Point"",""coordinates"":[112.55104599656194,32.54888262525129]}"
00000000000000001838,29,27,24,64,52,201,33,0,96,1206,-161,-52,61,-40,78,-98,-7,23,5,9,-614,54,43,-25,-68,-104,70,3,1440,-144,-43,40,-47,53,-68,-9,3.8637836,348.08334,0.080001116,100244.664,0.009295667,150.0,288.53665,1.816664,"{""type"":""Point"",""coordinates"":[112.5286746865768,32.53702587555017]}"
00000000000000000bd3,29,27,22,62,32,196,16,0,49,1239,-141,-6,-5,-68,48,-9,-7,19,0,5,-152,67,-21,-41,-51,-66,-9,0,1384,-120,-19,-25,-52,34,-8,-8,7.5520253,354.66666,0.19000112,100845.336,0.009028667,150.0,289.59998,1.6626639,"{""type"":""Point"",""coordinates"":[116.42556782010317,30.5535463813606]}"
00000000000000001680,30,25,22,42,34,193,18,0,178,527,-132,0,2,-39,-3,-8,-2,16,3,5,327,82,-49,-2,-11,-41,-11,-3,1187,-143,5,-1,-62,-15,-11,-7,18.116785,344.25,0.097501114,99358.0,0.008951334,150.0,288.13333,2.336664,"{""type"":""Point"",""coordinates"":[113.43040747890781,32.44916820749412]}"
00000000000000000981,33,31,29,57,54,201,39,1,102,7,-122,-25,31,-29,21,-27,1,15,6,3,38,37,29,-18,-21,-53,0,-1,455,-119,-23,20,-49,20,-14,-2,3.7847023,347.41666,0.07833445,100197.336,0.009265667,150.0,288.42334,1.8113306,"{""type"":""Point"",""coordinates"":[112.5284071405136,32.66611239194638]}"
000000000000000009af,29,26,24,55,46,201,30,1,102,430,-141,-27,32,-30,27,-29,-1,16,6,4,-267,55,25,-18,-26,-59,7,1,924,-142,-23,22,-51,22,-16,-5,0.0,347.41666,0.07833445,100197.336,0.009265667,150.0,288.42334,1.8113306,"{""type"":""Point"",""coordinates"":[112.53676349588777,32.66180044122769]}"
0000000000000000196f,30,28,26,67,50,199,29,0,74,783,-154,-4,19,-53,37,-87,-4,17,8,5,-309,115,-30,0,-24,-24,3,1,927,-123,-23,15,-51,20,-93,-5,2.3807673,347.0,0.12250111,100518.664,0.009230001,150.0,288.65,2.5119972,"{""type"":""Point"",""coordinates"":[114.35045825836633,32.2834278804386]}"
0000000000000000182b,30,28,26,58,43,199,26,0,126,581,-141,-35,20,-16,34,-57,-2,20,5,7,-761,76,17,-53,-15,-10,8,4,640,-145,-27,15,-9,29,-50,-3,2.1575148,346.33334,0.08500112,99829.336,0.009286334,151.0,288.29666,1.6406639,"{""type"":""Point"",""coordinates"":[112.13844983518766,32.82915496286457]}"
00000000000000001e62,28,25,22,43,30,189,17,0,586,426,-187,-14,24,-51,-6,-3,-1,18,0,9,-517,-19,-43,-64,-4,-36,-35,2,706,-204,-10,-2,-46,-16,0,-3,12.137691,316.66666,0.07500111,92618.0,0.0070683337,151.0,283.79,1.7233306,"{""type"":""Point"",""coordinates"":[112.49067868650039,33.87048437277474]}"
00000000000000001ca7,30,30,30,63,55,200,35,0,147,1066,-133,-104,70,-36,83,-89,-5,24,5,11,-1118,48,78,-66,-11,-32,37,7,1048,-128,-85,50,-33,68,-69,-5,1.44234,345.08334,0.08166778,99629.336,0.009157667,151.0,288.09665,1.7066638,"{""type"":""Point"",""coordinates"":[112.22172354736077,32.92617608358545]}"
00000000000000000b0e,35,38,42,73,71,201,50,0,46,327,-55,-64,58,13,29,-83,0,21,16,9,-837,57,50,-30,-43,-10,19,5,412,-52,-48,51,-15,22,-65,-1,2.9907568,344.66666,0.10833445,100815.336,0.009126667,151.0,288.25333,2.096664,"{""type"":""Point"",""coordinates"":[114.6811318151867,32.844788571157956]}"
000000000000000013d6,36,34,35,50,45,202,38,1,65,362,-89,-26,34,4,4,-38,-1,14,5,3,-121,27,27,-12,-18,-28,-9,0,338,-91,-24,27,2,2,-32,-1,4.335302,340.66666,0.08916778,100656.664,0.008793667,151.0,287.57,2.0913305,"{""type"":""Point"",""coordinates"":[113.97289725396898,33.463814356700475]}"
00000000000000001d00,28,26,22,62,41,200,22,0,63,1520,-69,-73,95,49,13,-123,-9,24,2,10,-1575,9,47,-68,-67,-23,46,10,1271,-72,-58,82,33,4,-91,-7,3.4579017,340.66666,0.08916778,100656.664,0.008793667,151.0,287.57,2.0913305,"{""type"":""Point"",""coordinates"":[113.92088629928158,33.46893786381088]}"
00000000000000001954,28,27,24,61,38,195,23,0,83,1037,-108,-4,15,-12,57,-111,-6,17,6,5,-670,111,-29,4,-51,-48,28,3,1166,-92,-25,23,-26,47,-113,-7,2.3757846,348.25,0.12750112,100496.664,0.009352,151.0,288.85333,2.3979974,"{""type"":""Point"",""coordinates"":[114.53263929100594,32.058131799713244]}"
000000000000000013a7,31,28,25,57,47,197,32,1,48,506,-139,-8,7,-32,-11,21,-2,20,9,10,248,70,-26,-30,12,-29,-20,-2,647,-134,-18,20,-43,-25,40,-3,2.7802885,338.91666,0.09083445,100853.336,0.008788667,152.0,287.40668,2.2693307,"{""type"":""Point"",""coordinates"":[115.6243610019211,34.196034422484715]}"
0000000000000000143e,30,30,30,60,57,200,43,1,50,626,-97,-12,2,-20,-2,0,-3,17,12,7,1,35,-9,-23,11,-39,-1,0,663,-100,-18,17,-32,-13,13,-3,1.1203679,338.91666,0.09083445,100853.336,0.008788667,152.0,287.40668,2.2693307,"{""type"":""Point"",""coordinates"":[115.60091504858205,34.13270181022262]}"
000000000000000009c3,37,39,41,72,75,200,54,1,89,647,-92,19,-14,-14,20,-35,-3,16,15,5,279,72,-35,-12,-51,-13,1,-2,779,-67,-6,-7,-12,14,-29,-4,1.0929788,348.08334,0.13500112,100374.0,0.009429,152.0,288.81,2.284664,"{""type"":""Point"",""coordinates"":[115.08240631898634,31.95249123665606]}"
00000000000000001945,30,27,24,61,43,199,24,0,86,915,-116,5,-10,-9,23,-29,-4,22,4,9,-341,85,-43,-14,-24,-4,-1,1,1072,-96,-17,-10,-16,14,-27,-6,4.2986255,348.08334,0.13500112,100374.0,0.009429,152.0,288.81,2.284664,"{""type"":""Point"",""coordinates"":[115.07001001805772,31.994264095324745]}"
00000000000000001e30,37,36,31,29,15,187,10,0,84,-770,-72,29,0,-7,12,-45,6,6,1,-3,-1664,57,13,7,-46,-41,22,10,-787,-53,23,0,-7,4,-35,6,3.7612972,348.08334,0.13500112,100374.0,0.009429,152.0,288.81,2.284664,"{""type"":""Point"",""coordinates"":[115.08779737215991,31.923114678915958]}"
00000000000000001e95,36,34,33,31,14,188,9,0,88,-39,-97,36,17,-17,13,-38,0,4,0,-4,-308,19,95,-8,-36,-44,-5,0,-442,-92,25,27,-5,8,-26,3,6.593679,347.66666,0.13916779,100470.664,0.009497667,153.0,288.74,2.2453306,"{""type"":""Point"",""coordinates"":[115.3346532064787,31.938476282045077]}"
00000000000000001744,30,28,25,63,57,199,35,0,49,1395,-77,-49,132,0,14,-150,-8,26,5,13,-1457,39,81,-100,-72,24,72,9,996,-94,-41,113,1,0,-131,-5,1.4469017,340.83334,0.09166778,100770.664,0.008947334,153.0,287.66,1.828664,"{""type"":""Point"",""coordinates"":[114.3668989639504,33.39725335527569]}"
000000000000000018fc,31,26,23,67,46,198,24,0,51,1019,-112,-49,143,21,11,-178,-5,30,5,15,-1092,55,64,-105,-58,7,107,6,569,-108,-34,120,15,-2,-152,-2,2.4047723,340.83334,0.09166778,100770.664,0.008947334,153.0,287.66,1.828664,"{""type"":""Point"",""coordinates"":[114.34183435692897,33.33364873784934]}"
00000000000000001ac4,28,23,19,42,29,193,14,0,386,285,-238,41,28,-42,-18,39,0,26,-1,17,33,118,-16,-22,55,3,-18,-1,674,-246,33,16,-53,-16,40,-2,21.381687,333.66666,0.07916778,96815.336,0.008248334,153.0,286.72998,1.5973306,"{""type"":""Point"",""coordinates"":[112.12928638252284,33.556791072765876]}"
000000000000000006c6,36,35,35,66,62,199,42,1,62,185,-80,5,-61,-4,10,-13,0,13,8,1,-502,74,-17,-93,-2,-1,-21,2,330,-66,-17,-63,3,0,-10,-1,3.5270174,347.75,0.14083445,100298.664,0.009529,153.0,288.56665,1.7953305,"{""type"":""Point"",""coordinates"":[116.67646805907741,31.461200859890553]}"
00000000000000000d8c,27,22,17,72,40,194,16,0,237,757,-234,15,-28,-148,21,40,-3,29,0,17,335,174,-50,-27,63,-22,-52,-3,914,-205,-4,-46,-147,23,17,-4,13.893327,345.58334,0.12833445,100368.664,0.009158667,154.0,288.38666,2.192664,"{""type"":""Point"",""coordinates"":[117.99699070414592,32.33355709448144]}"
0000000000000000186c,26,21,17,63,37,193,16,0,939,234,-274,78,2,-85,-5,51,0,30,0,22,-954,164,-27,-31,47,12,-71,5,636,-260,93,-21,-80,-5,31,-2,10.59602,290.41666,0.06666778,83670.664,0.0055363337,154.0,279.20667,1.0406638,"{""type"":""Point"",""coordinates"":[111.69674912123752,34.13943951191438]}"
00000000000000001097,37,33,31,55,36,199,25,1,34,128,-130,-41,28,-38,17,3,0,21,13,11,-521,69,-6,-21,8,-57,-5,3,190,-113,-53,38,-39,16,1,0,0.0,346.0,0.11833445,100981.336,0.009203333,154.0,288.64667,2.0633307,"{""type"":""Point"",""coordinates"":[115.6478069552601,32.89464578003653]}"
00000000000000001123,40,38,37,58,50,200,42,1,36,430,-118,-18,32,-36,25,-11,-1,17,11,7,-282,44,-17,-1,-14,-47,-1,1,235,-94,-39,45,-31,18,-6,0,1.103962,346.0,0.11833445,100981.336,0.009203333,154.0,288.64667,2.0633307,"{""type"":""Point"",""coordinates"":[115.64565320945127,32.85529867234093]}"
00000000000000000da2,29,28,24,62,46,201,26,0,116,682,-115,-22,18,-70,9,-1,-3,20,3,9,-261,126,-8,-36,3,-17,-17,1,712,-104,-36,27,-73,2,21,-3,14.918022,344.41666,0.13833445,100690.664,0.0093353335,154.0,288.12,2.2953305,"{""type"":""Point"",""coordinates"":[118.46483512757243,32.69791470065956]}"
00000000000000000dae,31,30,27,57,46,199,25,0,41,668,-134,-20,32,-81,21,21,-3,20,7,9,-610,69,-25,-3,15,-36,-11,3,726,-117,-17,19,-69,-9,40,-3,5.1189876,344.0,0.13833445,100400.664,0.009320667,154.0,288.03333,2.258664,"{""type"":""Point"",""coordinates"":[118.58583729375873,32.50576311806446]}"
00000000000000000da0,32,30,26,74,45,198,23,0,34,1829,-141,-48,45,-30,88,-97,-11,27,3,13,-1196,51,18,-70,-29,-59,0,7,1887,-110,-51,25,-26,56,-79,-12,3.4120724,348.25,0.13333444,101066.0,0.009445,154.0,288.71664,2.0493307,"{""type"":""Point"",""coordinates"":[118.36916511447073,32.18802987250118]}"
00000000000000001065,37,36,36,60,55,200,40,1,34,522,-95,-25,21,-29,25,-1,-2,17,13,9,229,22,19,-20,0,-40,-7,-2,503,-86,-38,26,-27,19,0,-2,2.2105615,345.41666,0.11333445,100970.0,0.0091533335,154.0,288.56,2.036664,"{""type"":""Point"",""coordinates"":[115.58097394867106,32.99381618746517]}"
0000000000000000108e,37,34,33,61,51,200,40,1,34,670,-133,-10,0,-32,-6,14,-3,20,11,10,-105,65,-5,-3,-1,-31,-23,0,578,-115,-33,16,-30,-9,15,-2,3.7047918,345.41666,0.11333445,100970.0,0.0091533335,154.0,288.56,2.036664,"{""type"":""Point"",""coordinates"":[115.59067249346229,32.943151881295925]}"
00000000000000001421,30,27,26,51,38,197,23,1,42,321,-139,-53,70,-27,12,-15,0,18,6,8,-1232,111,15,0,32,-28,-33,8,-175,-141,-39,72,-44,11,-23,2,2.217864,342.41666,0.10166778,100902.664,0.0090953335,155.0,288.07666,1.8793306,"{""type"":""Point"",""coordinates"":[115.03821216844561,33.283523982907546]}"
00000000000000001272,31,30,29,55,49,199,36,1,43,393,-110,-11,20,-32,2,-3,-1,16,13,7,210,51,0,-12,4,-29,6,-1,321,-112,-15,17,-43,-6,11,-1,1.1197097,338.58334,0.09250112,100862.664,0.008756001,155.0,287.50998,2.370664,"{""type"":""Point"",""coordinates"":[115.74617472449913,34.083116606508305]}"
00000000000000001023,30,29,25,69,51,199,29,1,40,-348,-187,-7,23,-69,15,0,4,25,7,13,412,91,17,-2,37,-41,-43,-3,-436,-160,-22,26,-61,-3,6,4,1.4447247,343.75,0.108334444,100945.336,0.009076667,155.0,288.34665,2.0279973,"{""type"":""Point"",""coordinates"":[115.4141545191606,33.173839015194886]}"
00000000000000000667,29,29,30,46,47,191,33,1,61,-12,-93,11,-35,-22,3,4,1,12,6,1,-251,65,-50,-52,-22,14,-5,1,-46,-92,-11,-14,-21,4,10,1,2.1496716,349.25,0.13333444,100909.336,0.009637333,155.0,288.95,1.8066639,"{""type"":""Point"",""coordinates"":[116.6090955012609,31.546900323036734]}"
00000000000000000c2f,30,26,21,48,28,193,14,0,5,365,-96,-91,34,14,161,-48,0,37,-8,23,-367,67,48,-27,-57,-79,22,0,493,-89,-75,2,17,117,-33,0,2.7802885,354.83334,0.13916779,101308.0,0.010266334,156.0,289.46332,3.264664,"{""type"":""Point"",""coordinates"":[120.45370567493562,30.928142083557425]}"
00000000000000000049,30,25,22,61,38,195,20,1,43,756,-195,-2,38,-31,-2,9,-3,24,4,13,-130,117,-2,-26,19,-32,-37,0,510,-188,-12,53,-35,-9,10,-1,1.4462844,341.83334,0.10250112,100899.336,0.009031666,156.0,288.06,1.9653306,"{""type"":""Point"",""coordinates"":[115.26701310259897,33.3341882890768]}"
000000000000000013af,30,28,26,61,41,197,23,1,41,926,-152,-11,36,-13,-2,4,-5,22,6,11,-928,89,21,-7,27,-28,-41,5,744,-151,-16,48,-26,-7,4,-3,1.4464555,341.83334,0.10250112,100899.336,0.009031666,156.0,288.06,1.9653306,"{""type"":""Point"",""coordinates"":[115.25811719599734,33.35170809711579]}"
000000000000000013f3,35,33,29,50,42,199,30,1,43,530,-103,-14,18,-2,-5,0,-2,13,8,4,-124,37,2,-16,0,-40,-10,0,397,-106,-17,30,-6,-12,2,-1,1.4460944,341.83334,0.10250112,100899.336,0.009031666,156.0,288.06,1.9653306,"{""type"":""Point"",""coordinates"":[115.26485489768913,33.31478674039326]}"
0000000000000000107f,42,39,39,55,48,200,41,1,33,697,-101,-16,27,-34,15,-2,-4,13,11,4,-437,27,-33,-20,12,-30,-10,2,372,-77,-34,33,-21,6,0,-1,1.4431518,344.0,0.11083445,101001.336,0.0091510005,156.0,288.39334,2.2219973,"{""type"":""Point"",""coordinates"":[115.95476255357721,33.0107964442767]}"
000000000000000006ae,35,34,32,66,57,204,44,1,13,215,-64,21,-68,12,-4,-11,0,11,7,0,399,55,-15,-82,-20,-42,7,-3,201,-48,1,-59,5,0,-14,0,1.087082,351.5,0.13583446,101178.0,0.009760001,156.0,289.37,2.7933307,"{""type"":""Point"",""coordinates"":[117.16020917775944,31.45069075870758]}"
00000000000000001142,41,44,46,73,67,204,54,1,25,-150,-50,18,-51,10,17,-19,2,11,8,0,-5,27,5,-68,-1,-40,5,0,13,-36,1,-42,5,5,-16,0,3.5264995,351.5,0.13583446,101178.0,0.009760001,156.0,289.37,2.7933307,"{""type"":""Point"",""coordinates"":[117.15589722704077,31.42481905439549]}"
00000000000000000d85,32,32,29,79,58,199,35,0,49,389,-161,-20,0,-23,90,-51,-1,19,2,7,-45,79,-4,-71,-50,-110,46,0,370,-155,-24,-3,-33,71,-40,-1,2.1934857,347.0,0.11916778,100725.336,0.009307001,156.0,288.71,2.606664,"{""type"":""Point"",""coordinates"":[117.45719422612108,32.29960103995945]}"
00000000000000000cf4,33,30,27,47,30,196,17,0,24,111,-132,-4,0,-43,61,-49,0,14,2,4,-625,80,-47,-21,-33,-54,8,3,363,-121,-11,-5,-43,46,-43,-1,4.2926846,348.91666,0.13250111,101014.664,0.009389,156.0,288.91,2.0999973,"{""type"":""Point"",""coordinates"":[118.01262431243933,31.95303078788352]}"
00000000000000000cff,32,32,29,56,32,199,16,0,29,314,-96,-10,8,-12,35,-37,-1,13,3,3,-1092,62,-15,-41,-27,-67,23,6,484,-92,-12,0,-14,28,-39,-2,2.1844504,348.91666,0.13250111,101014.664,0.009389,156.0,288.91,2.0999973,"{""type"":""Point"",""coordinates"":[118.04792701547943,31.922575127688493]}"
00000000000000000e46,30,29,30,69,55,201,32,0,55,1270,-71,-42,45,-39,61,-60,-7,19,3,7,-926,56,-2,-50,-33,-60,18,5,1380,-49,-51,35,-28,44,-43,-8,3.549069,343.41666,0.14000112,101148.664,0.009299001,156.0,288.10666,2.4726639,"{""type"":""Point"",""coordinates"":[118.49528632866641,32.94503808104153]}"
000000000000000006e3,37,40,41,63,67,201,50,1,71,509,-77,12,-25,-23,1,7,-2,12,9,1,600,36,-32,-70,-84,-56,8,-4,589,-79,13,-31,-34,3,-5,-3,1.4347364,346.41666,0.11666778,100462.664,0.009311668,156.0,288.58667,2.6539974,"{""type"":""Point"",""coordinates"":[117.36394996399243,32.113108056601185]}"
00000000000000000ce8,35,33,32,61,41,198,26,0,79,221,-142,31,-56,-61,46,-33,0,16,0,5,179,92,-32,-24,-21,-84,30,-2,390,-134,17,-58,-74,47,-39,-1,0.92740995,346.41666,0.11666778,100462.664,0.009311668,156.0,288.58667,2.6539974,"{""type"":""Point"",""coordinates"":[117.31517185756879,32.162425714252294]}"
00000000000000001148,36,36,35,69,61,200,42,1,91,411,-120,25,-41,-43,14,-18,-1,14,7,2,602,64,-54,-54,-62,-77,-4,-5,414,-113,21,-43,-61,24,-25,-1,0.92740995,346.41666,0.11666778,100462.664,0.009311668,156.0,288.58667,2.6539974,"{""type"":""Point"",""coordinates"":[117.32055845164136,32.14652901899676]}"
000000000000000009c9,33,29,27,62,48,194,31,1,30,743,-160,-29,61,-4,-3,9,-3,21,8,9,-131,121,-51,-45,6,-12,-16,0,526,-143,-37,56,5,-20,28,-2,1.4372063,347.08334,0.12916778,100978.664,0.009518,156.0,288.8033,2.3373306,"{""type"":""Point"",""coordinates"":[115.7728535261019,32.380988552386945]}"
00000000000000001b35,31,29,26,64,47,195,27,0,33,1074,-117,-54,31,-7,15,-17,-6,21,6,9,-593,91,-7,-38,-12,-34,2,3,1014,-95,-68,27,6,2,-9,-5,1.4372888,347.08334,0.12916778,100978.664,0.009518,156.0,288.8033,2.3373306,"{""type"":""Point"",""coordinates"":[115.7585710254277,32.38987999988751]}"
00000000000000000591,39,33,32,39,24,189,17,1,15,-295,-59,20,-58,34,-3,-17,3,11,8,0,-284,41,-8,-64,-4,-26,-5,1,-247,-50,6,-54,24,-2,-18,2,1.0871755,352.33334,0.13666779,101286.0,0.009846001,156.0,289.50665,2.888664,"{""type"":""Point"",""coordinates"":[117.21222459154788,31.458507562854273]}"
0000000000000000085f,35,34,35,68,59,199,42,1,72,716,-105,-33,50,-55,65,-12,-3,18,8,7,-404,70,-38,-10,-2,-29,23,2,751,-82,-48,41,-44,50,2,-4,1.4328364,347.08334,0.13666779,100558.0,0.009692,156.0,288.68668,1.9499973,"{""type"":""Point"",""coordinates"":[115.9189202993096,31.904252681459877]}"
00000000000000000e60,29,26,22,58,40,197,16,0,8,1033,-134,-27,48,-30,42,-21,-5,25,-1,11,-632,114,-42,-30,-13,-53,-5,3,641,-110,-22,47,-33,16,15,-2,1.8543341,344.5,0.14416778,101198.0,0.009516001,156.0,288.16998,2.404664,"{""type"":""Point"",""coordinates"":[118.94399674947257,32.78145595889586]}"
00000000000000000cee,33,30,25,43,28,197,13,0,9,978,-106,-18,-10,78,31,-94,-5,20,-1,8,-1665,96,-64,2,-129,-40,50,10,1174,-76,-31,-7,68,14,-77,-7,2.3725715,348.91666,0.13333444,101076.0,0.009417667,156.0,288.9,2.0933306,"{""type"":""Point"",""coordinates"":[118.18213257988499,31.91152547527805]}"
