system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
0000000000000000060a,27,23,18,66,39,194,17,0,78,32,211,-153,-11,64,-106,-40,-4,0,-16,588,79,-7,-24,47,4,-5,-4,25,442,-159,-7,62,-92,-44,17,0,2.0992796,411.41666,0.2641678,100548.0,0.016211668,176.33333,297.59665,2.0253305,"{""type"":""Point"",""coordinates"":[109.88223834326615,19.653835702944882]}"
00000000000000001c5a,35,34,34,42,41,217,35,1,5,5,218,-26,4,6,-21,-6,-3,0,-8,44,30,-6,25,8,-11,-2,0,3,261,-19,0,11,-23,-2,-3,-1,7.9572954,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.21642859665609,22.620970594019354]}"
00000000000000001dfb,38,35,33,37,32,199,27,1,2,4,465,-30,-13,5,-11,-11,22,-2,-10,-1448,55,-24,52,18,5,12,7,3,306,-26,-10,10,-15,-7,19,-1,4.4141793,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.21400284568303,22.482988171021525]}"
00000000000000001e39,36,32,29,50,35,200,22,1,2,15,596,-30,-2,25,-69,-30,28,-2,-18,-976,39,-37,17,42,19,-18,4,12,334,-31,5,28,-68,-26,27,0,2.7321172,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.22720624390227,22.560063732730338]}"
00000000000000001e3d,44,41,40,60,46,201,35,1,4,11,1165,-58,1,11,-58,8,13,-5,-12,-562,61,-19,14,29,-24,-14,2,7,944,-45,0,16,-50,12,13,-4,2.2121363,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.21507748903689,22.616930648464933]}"
00000000000000001e70,40,40,38,47,48,203,40,1,1,5,22,-24,-7,21,-16,1,9,0,-8,-413,45,-25,41,19,-12,-5,1,4,-31,-17,-3,18,-18,4,9,0,1.3668119,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.24310739825887,22.555484235948448]}"
00000000000000001ecd,38,36,32,47,37,200,25,1,1,9,157,-34,-11,31,-42,-9,24,0,-16,-1006,35,-9,21,47,2,1,4,7,46,-29,-6,30,-50,1,17,0,0.92740995,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.23017154610282,22.56572679106821]}"
00000000000000002190,41,39,37,38,27,192,16,1,0,5,-532,-25,2,0,-37,0,3,3,-10,-2629,11,-4,21,28,1,4,13,3,-607,-24,0,4,-32,5,4,3,6.804912,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.20025543713524,22.62016349672868]}"
000000000000000021a8,39,32,27,44,28,194,17,1,0,15,-233,-32,0,24,-43,16,20,2,-16,-562,27,-26,6,39,-13,-1,2,10,-193,-23,0,30,-44,23,13,1,0.92740995,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.26897910257094,22.625554549902294]}"
000000000000000024f6,36,34,33,43,42,202,29,1,4,6,-161,-21,-1,3,-31,-4,5,1,-10,-573,42,-14,29,19,-9,3,2,4,-273,-20,1,5,-33,4,5,1,6.80453,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.22235474195611,22.60588099605449]}"
000000000000000025f4,38,34,33,45,46,200,36,1,2,8,415,-47,-15,11,-22,-12,39,-1,-9,-758,26,-1,30,23,9,8,3,6,228,-41,-9,17,-25,-5,31,0,1.3663986,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.22370139047428,22.47814112817643]}"
0000000000000000269b,40,37,35,45,42,201,34,1,3,7,-196,-45,-4,9,-20,-3,24,1,-9,-681,31,-16,34,25,23,9,3,5,-368,-39,-6,16,-21,3,17,2,2.108212,397.83334,0.2641678,101346.0,0.013678667,169.0,296.48666,2.522664,"{""type"":""Point"",""coordinates"":[113.20429984179071,22.48487437076713]}"
00000000000000000f40,32,26,21,51,27,194,14,0,-2,18,-1131,-30,-18,-3,-116,-40,47,7,-21,562,64,-16,25,70,10,-28,-4,15,-1442,-24,-17,-1,-104,-34,46,8,0.92740995,399.5,0.2641678,101384.0,0.013657001,167.66667,296.75,2.570664,"{""type"":""Point"",""coordinates"":[113.52473084349134,22.645495649813306]}"
00000000000000000ab5,29,24,18,40,24,194,11,0,140,15,1321,-48,-18,17,-53,2,3,-5,-20,95,40,-33,7,31,-37,8,-1,12,1152,-38,13,26,-51,0,0,-4,23.777966,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.4727154297029,22.471938518611083]}"
00000000000000000cc7,38,35,28,19,5,190,3,0,0,-6,840,7,-18,-2,0,-4,-1,-4,-27,1265,-25,-31,0,56,-14,1,-8,-5,1123,6,-24,-3,11,-9,3,-6,0.0,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.54925144018425,22.57919773535067]}"
000000000000000013d7,47,46,45,54,54,203,47,1,13,5,432,-28,4,-5,-25,13,18,-1,-11,-223,34,4,20,0,15,-1,0,4,216,-18,4,2,-18,12,14,0,11.32755,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.52742414052763,22.486765029613792]}"
000000000000000015e7,38,35,34,44,49,214,41,1,1,8,102,-22,-1,13,-34,-6,32,0,-7,-1370,28,-2,7,-3,10,-6,6,6,-46,-19,3,16,-28,-4,22,0,1.8543341,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.4859232870232,22.60722764457263]}"
00000000000000001778,37,32,29,32,35,204,30,1,4,3,291,-30,-6,11,-16,-6,6,-1,-13,-167,35,-12,19,-1,-24,4,0,3,170,-24,-5,10,-13,-4,4,0,2.9555254,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.46059113393856,22.545241680828685]}"
00000000000000001783,38,33,34,41,46,201,39,1,6,5,435,-27,-1,5,-21,-5,10,-1,-11,79,50,-19,29,0,-4,-3,0,4,217,-18,2,6,-18,0,2,0,4.0941596,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.46139823122924,22.551172285229764]}"
00000000000000001789,40,36,37,44,46,202,40,1,1,4,325,-22,-3,4,-28,-5,7,-1,-10,-755,27,-23,24,1,-2,4,3,3,152,-17,0,6,-22,0,1,0,3.010172,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.46059113393856,22.555751782011654]}"
0000000000000000198f,42,35,33,36,27,194,21,1,2,6,190,-22,-15,18,-32,6,15,0,-12,-724,59,-19,35,20,-6,14,3,5,6,-16,-9,15,-25,5,8,0,0.92740995,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.46166577729247,22.529344985573147]}"
00000000000000001be0,41,38,35,44,45,200,35,1,-1,9,247,-14,-15,11,-39,-4,25,0,-14,-894,61,-15,5,13,-1,25,4,7,184,-10,-2,12,-30,1,11,0,2.7318387,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.46543817678368,22.53392448235504]}"
00000000000000001c97,35,30,25,41,27,194,18,1,1,11,-14,-12,-12,16,-71,-8,29,0,-17,-408,41,-41,16,30,14,-29,1,8,-125,-6,-3,13,-67,-14,32,1,6.0773325,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.49966623646993,22.633906446175402]}"
00000000000000001eae,37,34,35,37,31,202,25,1,6,5,365,-21,-15,16,-9,-14,3,-1,-14,-367,33,-18,23,14,-10,9,1,4,160,-13,-10,14,-6,-4,-1,0,2.108474,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.46085868000178,22.560875289122063]}"
000000000000000022e6,43,39,41,43,48,203,42,1,5,3,129,-16,0,5,-11,-2,16,0,-9,-263,51,-25,19,14,-16,5,1,3,5,-11,1,6,-6,-1,10,0,1.8543341,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.46274487974739,22.5441670374748]}"
000000000000000024a0,42,43,41,57,48,202,37,1,5,8,241,-22,-9,-4,-51,-8,13,0,-13,-263,48,-15,24,16,-13,-6,0,6,7,-12,-3,0,-40,-4,8,0,2.211508,395.41666,0.2641678,100356.0,0.013311334,169.5,296.25,2.7633307,"{""type"":""Point"",""coordinates"":[113.4888841301227,22.569499190559426]}"
00000000000000000904,28,21,16,46,20,193,8,0,748,18,205,-190,72,-11,-51,-13,22,0,-14,-709,-35,-15,-8,-5,-77,14,2,13,371,-95,25,9,-45,-11,46,0,18.162254,366.16666,0.13916779,91567.336,0.0106706675,136.5,290.26666,0.48599717,"{""type"":""Point"",""coordinates"":[106.75340752979163,24.973119645105733]}"
000000000000000009fa,27,22,16,55,29,190,12,0,963,38,-770,-100,50,-131,47,70,109,6,-18,-94,-38,15,93,-72,-104,-67,0,24,-366,25,30,-119,83,88,184,4,19.15511,366.16666,0.13916779,91567.336,0.0106706675,136.5,290.26666,0.48599717,"{""type"":""Point"",""coordinates"":[106.78817068160431,24.906286638516686]}"
00000000000000000234,30,27,20,72,48,195,23,0,162,47,1280,-169,95,-89,-92,-23,-48,-4,-14,-479,109,-24,12,8,18,-9,1,28,761,-148,87,-82,-65,-11,-56,-2,29.119093,364.41666,0.13916779,99029.336,0.010228667,137.0,290.25333,1.6199973,"{""type"":""Point"",""coordinates"":[111.04753522156317,29.748834709750486]}"
000000000000000009b0,24,22,19,58,45,192,22,0,1063,19,-263,-191,-12,35,-52,-4,50,2,-10,181,72,-1,35,5,-18,-11,-1,15,84,-212,7,31,-47,-11,70,1,20.148167,374.41666,0.13916779,91746.0,0.0122156665,154.5,292.57666,1.818664,"{""type"":""Point"",""coordinates"":[104.95965386722408,24.72787800536832]}"
00000000000000000861,28,25,19,68,44,196,22,0,444,24,803,-71,37,101,-24,-37,-54,-2,-17,509,158,-57,13,-26,11,19,-3,18,232,-59,46,84,4,-16,-55,0,26.955313,360.0,0.13916779,95600.0,0.009683667,121.75,288.66666,0.96133053,"{""type"":""Point"",""coordinates"":[110.29914645535915,29.338931845412475]}"
00000000000000000e47,35,30,27,41,29,217,19,0,43,25,149,-124,28,20,35,45,-70,0,-16,-447,57,36,2,1,-17,31,1,17,89,-109,26,28,22,23,-50,0,2.831121,365.83334,0.13916779,100516.664,0.010317666,141.66667,290.66333,1.8906639,"{""type"":""Point"",""coordinates"":[111.74876007592492,29.993536798260433]}"
000000000000000009e5,27,22,16,52,32,191,13,0,316,26,-150,-82,11,27,-44,-23,19,2,-19,-408,86,9,-31,33,51,9,1,21,29,-24,1,11,-41,-40,-10,1,16.97367,387.16666,0.13916779,97388.664,0.012528334,149.08333,294.00665,1.3666638,"{""type"":""Point"",""coordinates"":[106.9522968140785,23.911042037993887]}"
00000000000000000b94,27,23,17,58,38,195,17,0,266,28,380,-195,41,0,-7,-82,20,0,-17,-544,125,23,-13,15,0,-14,1,22,602,-168,36,7,-29,-71,18,-1,16.74332,363.5,0.13916779,99492.664,0.009994667,139.5,290.28665,1.8219973,"{""type"":""Point"",""coordinates"":[111.5390931443919,30.10106356106323]}"
