system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_0000000000000000000b,28,26,26,43,53,191,38,1,1657,13,284,101,-43,-29,107,-149,58,-1,-4,304,345,-38,-90,329,-272,54,-2,13,267,153,-48,-49,131,-191,79,0,16.679502,340.5,0.13416778,84163.336,0.010365333,197.91667,289.16666,0.7373305,"{""type"":""Point"",""coordinates"":[100.59222301323493,21.934028240331802]}"
1_0000000000000000001d,28,25,24,33,45,194,35,1,1026,13,-218,-59,0,13,-62,38,-10,1,0,447,108,-39,-25,28,-30,22,-2,12,231,-20,8,-8,-30,2,1,0,10.778054,360.5,0.18833445,89620.664,0.011679,204.58333,292.85666,0.8893305,"{""type"":""Point"",""coordinates"":[99.63282066697973,22.359020702634677]}"
1_00000000000000000040,35,28,27,36,41,199,34,1,1310,8,-6,-49,13,-8,-10,-23,26,0,-3,-140,90,-12,8,34,-20,-13,0,9,102,-14,2,-6,-15,-16,16,0,2.011211,360.0,0.19250111,87008.0,0.011764,192.5,292.33,0.83266383,"{""type"":""Point"",""coordinates"":[100.9676302718235,22.788329574757284]}"
1_0000000000000000005a,31,27,27,35,47,195,40,1,1333,5,323,-28,-5,0,-41,8,24,-1,-5,28,30,-2,8,1,-11,-5,0,4,318,-35,13,-10,-28,0,4,-1,3.4313562,393.16666,0.19750111,94700.0,0.014668667,149.66667,294.85666,1.9859972,"{""type"":""Point"",""coordinates"":[103.6846720212144,22.988561048461218]}"
1_0000000000000000005c,34,30,28,34,30,193,26,1,1320,5,434,-55,23,-7,-35,6,-10,-1,-7,-279,60,-21,15,21,-31,33,1,4,600,-42,12,-6,-32,-6,-4,-2,15.505667,351.08334,0.14916778,84899.336,0.0101580005,161.5,289.42334,1.5793306,"{""type"":""Point"",""coordinates"":[104.3961394306959,23.014432752773306]}"
1_0000000000000000007e,29,28,29,34,37,192,32,1,1716,6,-129,-62,20,-8,-26,11,-9,1,-6,37,88,-11,31,30,-17,-30,0,5,-135,-25,7,-2,-10,0,-8,1,1.3713897,350.91666,0.11083445,84748.664,0.010285667,182.58333,290.82333,2.3906639,"{""type"":""Point"",""coordinates"":[103.15565319043569,23.3909191138168]}"
1_00000000000000000089,30,28,26,32,35,192,29,1,1029,9,56,-46,-6,23,-22,-1,15,0,-3,836,63,0,-28,4,-20,-10,-4,9,198,-18,0,8,-17,-13,12,0,2.9578874,355.25,0.16916777,86408.664,0.010940667,186.08333,291.75,0.98466384,"{""type"":""Point"",""coordinates"":[99.82389314711988,23.476346571798715]}"
1_000000000000000000a2,29,26,27,34,38,192,33,1,1304,9,64,-41,7,2,-25,16,-7,0,-5,527,82,-17,-7,32,-10,-13,-2,9,207,-17,5,-5,-9,5,0,0,5.4777994,351.16666,0.16500111,85457.336,0.010580334,185.58333,291.04666,1.0206639,"{""type"":""Point"",""coordinates"":[100.62267421432892,23.740450208992208]}"
1_000000000000000000b8,30,26,25,30,35,189,29,1,1516,9,70,-44,-4,11,-20,10,-9,0,-7,303,105,-2,-27,-11,7,-1,-1,8,124,-7,-7,7,-19,-7,2,0,2.9589546,333.16666,0.15500112,80378.0,0.008925667,179.08333,288.15,1.1219972,"{""type"":""Point"",""coordinates"":[100.08018443926774,23.88005128567244]}"
1_000000000000000000dd,30,27,28,32,33,191,29,1,1462,6,272,-55,-6,7,-24,17,0,-1,-4,-462,61,-36,-12,39,-5,30,2,5,285,-37,0,1,-21,0,3,-1,1.0155034,348.58334,0.10250112,85314.0,0.010355667,179.91667,290.14667,2.3186638,"{""type"":""Point"",""coordinates"":[104.19347774691785,24.0436334078181]}"
