system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000002,33,28,26,33,30,197,23,1,78,11,-45,-54,5,10,-28,-16,19,0,-11,-309,37,7,-4,19,-9,-9,0,9,-166,-58,-5,-12,-36,-10,5,1,2.7802885,372.41666,0.19833444,100416.664,0.010934001,153.5,292.35666,1.4326638,"{""type"":""Point"",""coordinates"":[117.98863880787285,28.470080464249595]}"
1_0000000000000000000e,31,26,24,50,38,198,25,1,148,20,837,-110,-16,1,-29,-25,2,-2,-11,-441,34,-14,-13,12,-10,-25,1,20,1326,-118,-28,7,-48,-17,2,-5,3.488566,349.91666,0.15666778,95510.664,0.009048333,158.16667,289.13666,2.1199973,"{""type"":""Point"",""coordinates"":[119.40941096282491,28.53233397405675]}"
1_0000000000000000001e,39,32,28,33,31,198,27,1,8,7,111,-27,21,-16,-5,-18,16,0,-7,-910,45,4,-15,24,-5,13,4,5,503,-8,13,-17,-13,-9,4,-2,2.3068628,367.75,0.16333446,101232.0,0.010871334,159.83333,291.65332,1.8093306,"{""type"":""Point"",""coordinates"":[121.26461103790898,28.638786093505665]}"
1_0000000000000000001f,37,31,28,33,26,194,22,1,9,5,1020,-52,1,-16,-14,4,3,-4,-11,-259,68,21,-18,27,4,16,0,4,897,-42,-1,-14,-23,7,-4,-3,2.303842,368.41666,0.15583445,101218.0,0.011437667,159.91667,291.59668,3.5139973,"{""type"":""Point"",""coordinates"":[121.3961277643793,28.474124868905072]}"
1_00000000000000000020,33,28,26,43,36,198,25,1,3,17,1147,-41,-17,-19,-53,0,-2,-4,-12,343,57,26,-9,58,-27,-15,-2,13,1193,-23,-26,-11,-66,-1,0,-4,2.1332834,368.08334,0.15750112,101268.0,0.011259334,159.41667,291.58667,2.9633307,"{""type"":""Point"",""coordinates"":[121.52737248568538,28.514818625118817]}"
1_00000000000000000027,31,29,29,46,45,198,30,1,100,15,208,-59,-19,3,-68,52,-12,0,-9,-870,74,22,-22,-1,25,-34,3,13,351,-53,-13,6,-62,62,-23,0,0.0,340.16666,0.20916778,92607.336,0.009006667,150.66667,287.09,1.4273305,"{""type"":""Point"",""coordinates"":[114.99616730461267,28.664657797817757]}"
1_00000000000000000028,30,26,22,60,41,196,25,1,548,20,87,-42,-11,12,-79,66,-48,0,-11,-120,139,43,-37,4,3,-36,0,17,-69,-38,1,26,-56,81,-43,1,11.740533,340.16666,0.20916778,92607.336,0.009006667,150.66667,287.09,1.4273305,"{""type"":""Point"",""coordinates"":[115.0508760154374,28.783234213030987]}"
1_0000000000000000002c,36,35,35,62,59,200,44,1,43,17,37,-92,28,-32,-46,38,9,0,-4,-225,111,-10,-13,-33,33,-26,0,15,164,-85,5,4,-34,29,0,0,3.6685889,370.58334,0.21916778,100756.664,0.011241,153.08333,292.08,1.7273306,"{""type"":""Point"",""coordinates"":[115.49096253480617,28.65657344760786]}"
1_0000000000000000002f,39,34,33,34,27,195,21,1,31,2,221,-31,-2,0,-9,-8,-1,0,-8,359,-5,-32,-3,0,30,-19,-2,1,289,-36,-2,0,-10,-8,-1,-1,2.134067,368.66666,0.19333445,100888.0,0.011137334,158.5,292.02332,1.9473306,"{""type"":""Point"",""coordinates"":[115.87714744064093,28.672470142863396]}"
1_00000000000000000036,34,30,28,38,34,198,26,1,23,9,-459,-94,15,2,-18,-2,29,2,-9,-339,9,-9,-5,8,-4,6,1,7,165,-94,0,3,-17,4,10,0,0.92740995,370.16666,0.17916778,101150.0,0.010762,159.5,292.21664,2.030664,"{""type"":""Point"",""coordinates"":[116.67808671275982,28.696995198657348]}"
1_00000000000000000037,29,25,21,54,39,196,22,1,46,23,472,-137,0,-4,-67,-13,4,-1,-13,-686,66,-39,-6,16,17,-11,2,19,1417,-147,-11,-8,-54,-7,-14,-5,12.67778,367.75,0.18583445,100227.336,0.010376333,157.75,291.82,1.7886639,"{""type"":""Point"",""coordinates"":[116.79908887894615,28.647409994943025]}"
1_00000000000000000039,30,27,23,53,43,200,28,1,69,20,544,-129,-1,20,-65,-5,22,-1,-12,-712,62,7,-28,0,-6,5,2,16,859,-117,-18,0,-53,2,0,-3,1.4061083,367.58334,0.19250111,100153.336,0.010253,154.75,291.74332,1.4853306,"{""type"":""Point"",""coordinates"":[117.02869691039015,28.681633595528226]}"
1_00000000000000000043,34,30,29,37,34,199,29,1,103,8,-276,-43,0,11,-10,15,10,1,-10,622,9,-3,-36,-30,-2,-28,-3,7,35,-43,-2,-3,-12,7,-2,0,5.6073136,367.25,0.19833444,99854.664,0.010748667,152.83333,291.3633,1.7586639,"{""type"":""Point"",""coordinates"":[118.23630173948224,28.672470142863396]}"
1_00000000000000000047,29,24,22,37,34,194,25,1,294,20,100,-75,0,-14,-41,13,8,0,-10,160,39,0,-18,-29,-3,-15,-1,20,61,-61,-18,-25,-55,11,-10,0,14.915268,350.33334,0.19250111,96002.664,0.009670334,159.0,288.96332,2.550664,"{""type"":""Point"",""coordinates"":[118.71249805918185,28.701579154540287]}"
1_0000000000000000005d,36,29,26,28,25,193,21,1,12,3,-86,-45,23,-18,4,-15,22,0,-9,-548,32,21,-34,-16,12,10,2,2,97,-37,13,-15,-1,-6,11,0,0.0,367.75,0.16333446,101232.0,0.010871334,159.83333,291.65332,1.8093306,"{""type"":""Point"",""coordinates"":[121.25814534138146,28.644444692742493]}"
1_0000000000000000006c,37,33,32,42,41,201,35,1,32,8,-59,-37,-8,2,0,1,3,0,-7,-67,44,-8,-16,-27,27,-31,0,7,-84,-43,-7,10,-5,7,-2,0,2.3106017,370.83334,0.22416778,100950.0,0.011366334,153.58333,292.19666,1.9533305,"{""type"":""Point"",""coordinates"":[115.54917163995788,28.84090822605626]}"
1_00000000000000000076,38,37,36,54,51,201,38,1,25,12,-315,-62,-25,19,-19,-3,14,2,-5,-599,31,-16,-33,11,18,0,2,9,-206,-55,-27,6,-14,-2,5,1,2.1356628,369.58334,0.17416778,101170.0,0.010784667,157.25,292.05,1.9786639,"{""type"":""Point"",""coordinates"":[116.69722071538014,28.989396291136003]}"
1_0000000000000000007a,32,30,26,50,40,200,27,1,25,17,21,-88,-3,2,-35,10,5,0,-9,402,63,1,-24,0,-17,-4,-2,13,198,-82,-22,0,-32,9,-8,0,2.814959,370.5,0.19750111,101018.0,0.010355,151.16667,292.11,1.1393305,"{""type"":""Point"",""coordinates"":[117.24186869535117,28.972148488261286]}"
