system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
2_000000000000000002c8,35,199,197,29,25,22,86,35,20,23,0,0,74,52,-2019,-153,-1,118,18,176,-238,8,-28,-376,-2,8,-116,-122,-64,72,0,28,-1368,-106,6,78,-5,79,-161,5,0.0,349.0,0.08500111,100607.0,0.008594001,149.0,289.375,2.4199972,"{""type"":""Point"",""coordinates"":[113.56245929750456,33.744091153414814]}"
2_000000000000000000a1,35,198,195,29,25,21,61,41,21,22,0,0,45,39,-761,-205,51,-14,-92,46,-18,3,-18,-1563,149,-32,-18,-9,-43,-2,4,22,-744,-160,14,-24,-115,40,0,3,1.4251392,363.375,0.103751116,101150.0,0.0103745,144.375,290.625,2.2089972,"{""type"":""Point"",""coordinates"":[113.96346625524095,31.032703544159673]}"
2_0000000000000000046d,31,194,191,24,18,12,59,24,10,16,0,0,870,46,752,-173,32,45,19,-58,29,-1,-25,-972,94,3,-36,77,39,14,2,17,1481,-153,-5,70,-9,-69,-8,-3,37.229855,375.875,0.17625111,92859.0,0.011896,124.875,291.005,1.8009973,"{""type"":""Point"",""coordinates"":[107.47430593800118,24.984436843579378]}"
2_0000000000000000025f,34,197,195,28,24,20,51,45,25,22,0,0,284,30,1177,-165,3,2,-65,9,-22,-2,-15,-535,94,-14,-1,19,-11,-34,1,16,1859,-101,-44,16,-114,-6,-50,-5,10.529636,337.875,0.105001114,97132.0,0.008809,158.875,287.75,1.7809973,"{""type"":""Point"",""coordinates"":[111.52858304320893,33.26035003473279]}"
2_0000000000000000079a,32,197,194,26,22,15,102,51,22,19,0,0,752,59,-2712,-136,63,-59,-181,92,-50,10,-23,-107,124,50,7,58,11,20,0,30,-3647,-18,79,-89,-179,115,-71,13,30.13848,364.875,0.18250111,98808.0,0.011004,139.25,290.315,2.0929973,"{""type"":""Point"",""coordinates"":[113.52769168659084,29.27101973636849]}"
2_00000000000000000a86,34,197,193,28,24,20,77,60,29,22,0,0,448,45,651,-109,-6,70,-115,-37,20,0,-15,340,82,0,-15,13,2,-12,-1,20,1198,-73,-24,49,-127,-49,-2,-2,40.095634,384.25,0.16250113,95320.0,0.0123035,142.375,293.135,1.8219972,"{""type"":""Point"",""coordinates"":[107.2595199584588,23.103097518120027]}"
2_000000000000000001b4,35,198,195,28,25,19,93,42,22,21,0,0,157,41,3286,-200,13,35,-21,70,-97,-9,-24,-1099,46,10,-18,-68,-94,-39,2,21,3097,-126,-13,58,-19,29,-79,-9,1.0967251,359.375,0.11750112,99819.0,0.009809,142.375,290.21997,1.8339972,"{""type"":""Point"",""coordinates"":[112.90165619419228,32.26510543420999]}"
2_000000000000000002b8,33,195,193,27,23,20,52,41,27,21,0,0,615,33,-213,-180,41,13,-31,-17,37,1,-15,388,111,-12,-6,-34,-50,-42,-1,21,2133,-169,-3,30,-93,-32,-48,-6,21.625929,318.0,0.08875112,90949.0,0.0073200003,154.125,284.35,1.9729972,"{""type"":""Point"",""coordinates"":[111.18281988842367,33.703397397201066]}"
2_00000000000000000080,34,199,196,28,26,26,70,57,35,28,0,0,46,34,1218,-154,25,2,-70,16,-4,-2,-15,-1616,89,10,-34,-5,-13,13,4,20,1037,-125,31,-33,-90,14,-3,-2,1.4233288,366.25,0.12250111,101089.0,0.011336001,150.5,291.305,2.6789973,"{""type"":""Point"",""coordinates"":[114.88998719032801,30.821689964108504]}"
2_00000000000000000a7a,35,196,193,29,26,22,69,45,24,22,0,0,8,46,386,-35,-10,62,-50,-1,4,0,-21,586,74,-67,-6,23,-28,-17,-2,27,-198,22,-22,66,-40,2,5,1,4.426895,400.375,0.16250113,100976.0,0.014562501,180.125,296.815,2.0329974,"{""type"":""Point"",""coordinates"":[116.44416227149604,22.962149792921657]}"
2_0000000000000000081e,34,198,193,28,25,21,75,52,29,23,0,0,41,38,-947,-53,25,-6,-78,6,-9,4,-18,-1739,88,20,-49,41,31,-13,5,17,-2113,-38,37,-29,-112,44,-14,7,10.929327,370.875,0.20625111,101285.0,0.011805,142.5,291.325,2.1139972,"{""type"":""Point"",""coordinates"":[113.83841968439914,29.912956383123607]}"
2_000000000000000008c5,34,198,194,29,26,20,80,43,18,24,0,0,41,43,3590,-158,1,-27,-87,14,-27,-10,-18,-2243,84,-6,42,114,13,56,6,24,507,-130,21,12,-62,43,30,0,4.9100466,414.875,0.22875112,100755.0,0.016461,185.5,298.555,1.8169973,"{""type"":""Point"",""coordinates"":[109.31037201046489,19.580804545891546]}"
2_00000000000000000a94,35,196,194,29,25,19,76,53,27,23,0,0,218,51,102,-116,0,10,-24,-63,47,1,-15,253,93,-12,-5,21,12,-14,-1,27,694,-47,31,-8,5,-71,69,-1,23.053347,395.375,0.16125111,99273.0,0.0141195,153.25,294.945,1.9889972,"{""type"":""Point"",""coordinates"":[109.31199066414729,23.233802688198633]}"
2_0000000000000000021b,33,195,192,27,23,18,60,46,24,20,0,0,672,40,582,-224,-31,53,-64,-33,61,0,-19,429,137,-6,-14,33,-31,0,-1,19,1442,-140,-69,39,-130,-24,17,-3,16.218779,321.75,0.11000112,91654.0,0.0076725003,153.25,284.525,1.8039973,"{""type"":""Point"",""coordinates"":[111.2714846537704,32.86230392009588]}"
2_00000000000000000a93,35,195,192,29,25,18,60,32,15,22,0,0,113,45,-250,-129,-19,-9,-95,1,78,2,-24,-158,141,-76,-2,55,-14,-73,0,24,-1241,-82,39,-11,-76,13,54,5,2.1107507,396.375,0.16125111,99587.0,0.014259,153.5,295.1,2.0339973,"{""type"":""Point"",""coordinates"":[109.18478588839564,23.205237686850264]}"
2_00000000000000000b75,34,196,192,27,22,14,88,41,15,18,0,0,208,56,2171,-153,-87,110,-156,-26,60,-5,-23,-1231,36,22,-51,61,43,-28,3,23,2728,-110,-76,125,-161,-36,78,-7,14.23193,372.125,0.19375111,94376.0,0.011842,147.25,291.29498,1.9219973,"{""type"":""Point"",""coordinates"":[110.22099625029644,23.83423402234828]}"
2_000000000000000007fc,30,194,192,25,20,15,62,35,18,17,0,0,865,39,783,-101,9,26,-84,-34,5,-1,-22,-57,65,23,15,-23,4,39,0,14,743,-48,22,39,-23,-67,31,-1,23.005676,345.75,0.17125112,89581.0,0.009421,125.625,286.185,1.2089972,"{""type"":""Point"",""coordinates"":[108.91179080370159,29.87199062174561]}"
2_0000000000000000067c,34,197,193,27,24,16,71,39,17,22,0,0,163,45,-548,-267,9,58,-14,-22,55,3,-22,-1023,77,31,-3,-1,29,56,2,20,962,-261,44,60,-45,-42,35,-2,15.052792,374.25,0.16125111,98560.0,0.0117715,134.0,291.03497,1.3189971,"{""type"":""Point"",""coordinates"":[109.96578406060353,27.913843280640652]}"
