system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000041,35,32,31,56,47,200,34,1,40,-142,-67,-17,55,11,24,-37,1,18,7,5,623,42,-16,-63,14,-30,-10,-3,738,-48,-30,32,25,-13,-22,-2,1.4501256,343.75,0.10250112,100911.336,0.008783334,161.66667,289.32333,2.1719973,"{""type"":""Point"",""coordinates"":[115.53596824173862,33.72307095104886]}"
1_00000000000000000042,34,32,31,64,47,201,32,1,35,-226,-64,-18,71,64,47,-94,2,26,3,11,-1,64,12,-94,-51,-36,34,0,339,-47,-47,44,72,10,-66,0,3.3414342,343.75,0.101667784,100909.336,0.0087726675,162.41667,289.38,2.2313306,"{""type"":""Point"",""coordinates"":[115.67179245982658,33.718486995165925]}"
1_00000000000000000045,42,37,35,61,50,202,34,1,37,-1162,-125,-13,46,9,-15,-13,5,19,5,7,41,102,-1,-55,27,9,-15,0,-604,-91,-24,37,23,-16,-7,3,1.8543341,343.0,0.10666778,100955.336,0.009066001,165.08333,289.24,2.262664,"{""type"":""Point"",""coordinates"":[116.01944181435742,33.7484031041335]}"
1_00000000000000000047,33,27,24,58,44,199,25,1,35,-864,-166,-17,97,5,56,-72,4,29,4,15,-389,146,-24,-118,6,-11,0,1,75,-101,-44,69,31,16,-27,0,1.8543341,342.33334,0.108334444,100979.336,0.009194334,166.0,289.09668,2.184664,"{""type"":""Point"",""coordinates"":[116.24339124656463,33.73897210540546]}"
1_00000000000000000048,37,34,35,54,50,207,37,1,30,481,-106,7,84,29,35,-58,-1,18,6,5,-472,50,-17,-86,10,-3,11,1,482,-75,-20,65,45,12,-35,-1,1.4501394,342.16666,0.109167784,101004.0,0.009227,166.33333,289.06,2.1333306,"{""type"":""Point"",""coordinates"":[116.3996961157911,33.72441759956701]}"
1_0000000000000000004a,35,33,32,58,48,199,35,1,30,2,-131,-30,88,108,57,-113,1,28,-1,14,883,92,36,-70,-60,-21,36,-4,390,-73,-53,48,100,30,-68,0,2.7802885,342.58334,0.11500111,101019.336,0.009226667,166.5,289.12332,2.0559974,"{""type"":""Point"",""coordinates"":[116.58322379694881,33.64814913514887]}"
1_0000000000000000004b,30,29,25,60,51,199,36,1,33,-423,-93,-30,56,35,30,-52,2,21,7,7,165,91,12,-62,-10,-32,13,-1,220,-66,-43,52,21,20,-34,0,0.92740995,342.5,0.116667785,101010.0,0.009254,166.91667,289.1133,1.908664,"{""type"":""Point"",""coordinates"":[116.70395841707193,33.764304258490085]}"
1_0000000000000000004c,31,27,23,59,35,199,21,1,31,-203,-132,-34,71,26,27,-48,1,24,1,9,559,142,-2,-72,-40,-15,4,-3,240,-97,-39,64,18,14,-34,0,1.1153718,342.5,0.116667785,101010.0,0.009254,166.91667,289.1133,1.908664,"{""type"":""Point"",""coordinates"":[116.79962843017357,33.75217550362471]}"
1_0000000000000000004d,38,38,37,58,48,200,38,1,32,99,-74,-27,37,12,19,-28,0,14,6,2,284,63,12,-52,-14,-18,10,-1,40,-51,-28,29,17,1,-16,0,1.1144091,343.41666,0.12500112,101038.0,0.0092,166.66667,289.31,1.8453306,"{""type"":""Point"",""coordinates"":[116.97749305299345,33.67806524411644]}"
1_0000000000000000004e,34,33,31,52,46,201,34,1,28,-18,-100,-23,55,22,19,-27,0,19,5,6,-347,102,-16,-58,-28,-40,9,1,104,-68,-27,46,18,7,-20,0,1.115065,343.5,0.13666779,101028.0,0.009127667,166.0,289.34,1.9146639,"{""type"":""Point"",""coordinates"":[117.14323338004898,33.72872955028569]}"
1_00000000000000000050,29,26,20,53,38,199,21,1,26,325,-49,-31,135,68,44,-99,0,28,0,11,296,74,20,-105,-73,-8,49,-2,506,-39,-37,105,36,34,-58,-1,1.4498651,344.66666,0.14916778,101090.0,0.009115334,165.25,289.48,2.0319972,"{""type"":""Point"",""coordinates"":[117.31948380828749,33.69692724157252]}"
1_00000000000000000052,43,41,42,55,52,201,45,1,22,516,-51,-30,24,54,-1,-47,-1,13,8,1,-894,26,21,-16,-36,2,35,3,327,-38,-27,12,35,1,-23,0,1.4504641,344.75,0.15166777,101116.0,0.009041,163.58333,289.43332,2.1239972,"{""type"":""Point"",""coordinates"":[117.55582954142326,33.75702700557087]}"
1_00000000000000000054,36,35,33,59,51,200,40,1,25,225,-76,-36,50,43,31,-73,0,20,8,7,-7,34,6,-43,-48,-23,43,0,-23,-51,-32,33,31,15,-37,0,1.114654,345.41666,0.15666778,101116.0,0.009118,162.33333,289.41,2.2166638,"{""type"":""Point"",""coordinates"":[117.78193271943928,33.69692724157252]}"
1_0000000000000000005c,30,29,24,54,39,194,20,1,12,-96,-100,-58,78,-51,47,-55,1,23,-1,8,656,26,-1,-8,3,10,34,-3,-133,-82,-67,68,-61,48,-29,1,0.0,344.58334,0.17416778,101228.664,0.008954667,155.91667,288.8,2.5353305,"{""type"":""Point"",""coordinates"":[118.7631623653511,33.70070410016478]}"
1_0000000000000000005d,29,26,25,56,40,196,25,1,9,-43,-79,-42,71,-18,14,-44,1,22,1,7,701,70,-15,-49,-9,4,35,-3,-224,-61,-41,63,-41,32,-24,1,1.449605,345.16666,0.17333445,101240.0,0.0089650005,155.25,288.81332,2.5679972,"{""type"":""Point"",""coordinates"":[118.87042158209071,33.67078799119721]}"
1_00000000000000000060,31,29,31,59,45,194,33,1,6,-132,-104,-61,64,-6,28,-61,1,24,1,8,-58,35,14,-48,-14,-21,8,0,454,-65,-54,50,-26,22,-32,-1,2.226884,345.58334,0.17583445,101298.0,0.009062001,154.41667,288.69,2.6306639,"{""type"":""Point"",""coordinates"":[119.26119044380837,33.63575283422029]}"
1_00000000000000000062,31,27,24,58,43,193,30,1,4,-341,-74,-80,76,1,39,-67,2,25,1,10,140,41,8,-53,-25,-21,14,-1,-702,-40,-68,62,0,27,-36,4,2.229394,346.08334,0.17166778,101328.0,0.009248667,152.91667,288.55667,2.6853306,"{""type"":""Point"",""coordinates"":[119.56248744288865,33.732773954941166]}"
1_00000000000000000063,30,26,26,58,46,194,35,1,7,-608,-88,-83,75,-32,40,-61,3,28,2,11,324,52,10,-46,-7,-23,21,-2,-384,-52,-56,51,-18,18,-52,2,1.4495995,346.5,0.16916779,101318.0,0.009269,152.33333,288.58667,2.672664,"{""type"":""Point"",""coordinates"":[119.58350764525458,33.67024843996975]}"
1_00000000000000000066,36,34,29,53,41,199,28,1,1,914,-80,-85,55,-82,59,-43,-2,28,0,13,-676,49,57,-52,5,-17,2,2,606,-55,-79,42,-68,49,-29,-1,0.92740995,349.41666,0.14333445,101560.664,0.00961,149.66667,288.66666,2.9533305,"{""type"":""Point"",""coordinates"":[119.943548841613,33.626321835492256]}"
1_00000000000000000084,39,35,34,61,44,200,31,1,66,446,-149,20,28,16,22,-67,-1,17,4,4,748,56,16,-33,-17,-23,11,-3,398,-96,4,22,29,-14,-31,-1,1.4505836,344.33334,0.10250112,100644.0,0.008802667,152.5,288.66666,1.938664,"{""type"":""Point"",""coordinates"":[113.80688938085022,33.76888375527197]}"
1_00000000000000000085,38,35,33,62,52,201,34,1,66,-681,-134,15,11,15,31,-77,3,19,6,5,735,76,-7,-22,-9,-48,64,-3,97,-95,6,20,22,-6,-40,0,0.92740995,343.91666,0.10250112,100654.0,0.008818001,153.66667,288.64667,1.8573306,"{""type"":""Point"",""coordinates"":[113.97128305938763,33.731694852486235]}"
1_00000000000000000087,39,37,36,57,56,202,44,1,60,340,-99,-11,28,2,29,-72,0,16,9,4,-253,25,-11,-46,-11,-48,6,0,721,-76,-24,30,13,0,-43,-2,2.898728,342.83334,0.101667784,100734.664,0.008833,156.58333,288.62332,1.6599972,"{""type"":""Point"",""coordinates"":[114.19927243714926,33.73977920269614]}"
1_00000000000000000088,38,35,35,58,53,200,42,1,57,460,-135,-19,42,9,34,-83,-1,20,8,7,1094,23,-29,-63,-11,-69,8,-5,928,-96,-30,27,22,6,-51,-3,1.4515423,341.16666,0.09166778,100726.0,0.008770667,159.0,288.50998,1.5453305,"{""type"":""Point"",""coordinates"":[114.31569510655368,33.86455376837365]}"
1_00000000000000000089,44,39,40,55,55,202,47,1,56,60,-72,-6,5,12,5,-46,0,12,7,1,43,13,16,-47,15,-88,-25,0,92,-56,-8,-1,23,-14,-46,0,2.2325687,340.66666,0.09000111,100722.0,0.008763667,160.25,288.49,1.4739972,"{""type"":""Point"",""coordinates"":[114.43562262938612,33.85485522358241]}"
1_0000000000000000008a,38,34,32,62,52,201,35,1,57,186,-142,-7,15,-17,30,-61,0,21,7,8,-73,20,-2,-23,28,-55,-8,0,656,-114,-8,4,3,-5,-51,-2,1.451383,340.25,0.08916778,100722.0,0.008760001,161.16667,288.48666,1.4426639,"{""type"":""Point"",""coordinates"":[114.57117484230982,33.848652614017055]}"
1_0000000000000000008b,42,39,41,53,54,201,44,1,52,173,-62,-6,31,9,60,-71,0,15,8,2,92,-3,17,-55,1,-44,-12,0,144,-41,-12,19,31,3,-58,0,1.4508952,340.66666,0.091667786,100802.0,0.008817334,162.33333,288.64334,1.4646639,"{""type"":""Point"",""coordinates"":[114.72640506818236,33.79987450759343]}"
1_0000000000000000008c,36,31,29,57,47,197,35,1,52,368,-42,-14,37,40,13,-47,0,19,7,6,-293,5,10,-50,25,-47,-6,0,1008,-53,-19,32,35,-9,-52,-3,0.92740995,340.58334,0.09083445,100788.0,0.008782334,162.08333,288.66333,1.5846639,"{""type"":""Point"",""coordinates"":[114.84471393733239,33.851617916217606]}"
1_0000000000000000008d,40,36,37,55,53,201,40,1,51,46,-56,-5,23,24,48,-64,0,17,8,5,258,1,22,-48,24,-56,-3,-1,278,-47,-12,14,38,5,-54,0,1.4511403,340.58334,0.09083445,100788.0,0.008782334,162.08333,288.66333,1.5846639,"{""type"":""Point"",""coordinates"":[114.86492704240769,33.824399563387374]}"
1_0000000000000000008e,35,32,32,61,50,201,33,1,49,815,-106,25,35,-8,53,-96,-2,25,6,11,-365,31,-7,-42,17,-47,6,1,1581,-70,-1,17,23,-5,-58,-5,1.4508395,341.66666,0.10000112,100848.0,0.008831001,162.16667,288.88666,1.7333306,"{""type"":""Point"",""coordinates"":[115.02203900892475,33.79448791352087]}"
1_0000000000000000008f,39,35,35,51,45,200,34,1,45,-342,-67,5,50,14,45,-70,2,18,8,6,556,-15,-27,-77,-1,-42,-12,-3,753,-43,-12,33,25,11,-50,-2,2.9951525,342.08334,0.10333445,100870.0,0.008830001,162.08333,288.98334,1.8306639,"{""type"":""Point"",""coordinates"":[115.11393662253526,33.779126310391746]}"
1_00000000000000000090,37,34,35,60,46,199,33,1,44,165,-83,3,44,8,21,-43,0,19,7,7,247,40,-19,-38,14,-22,3,-1,732,-63,-16,24,27,-18,-22,-2,2.416655,342.58334,0.10083445,100890.0,0.008791334,161.41667,289.11334,2.0053306,"{""type"":""Point"",""coordinates"":[115.306895302421,33.833295469989]}"
1_00000000000000000091,33,31,28,56,46,199,33,1,43,-170,-109,1,31,0,25,-54,1,21,5,8,670,60,-33,-42,-1,-30,9,-3,716,-86,-15,25,18,-12,-33,-2,0.92740995,343.41666,0.10166778,100912.0,0.008799334,161.5,289.25333,2.098664,"{""type"":""Point"",""coordinates"":[115.43167432719959,33.795834562039]}"
1_00000000000000000092,44,39,40,47,46,200,40,1,45,-640,-62,-7,35,14,38,-40,3,7,10,-2,191,-34,-18,-22,-1,-29,15,-1,-231,-41,-12,24,23,12,-23,1,0.92740995,342.91666,0.100834444,100876.0,0.008786,161.25,289.18332,2.080664,"{""type"":""Point"",""coordinates"":[115.48260617943203,33.8610533740467]}"
1_00000000000000000093,35,33,29,65,47,199,31,1,41,1145,-150,1,53,6,15,-47,-3,23,5,10,-813,138,-20,-55,0,-20,1,3,1634,-106,-19,34,28,-22,-19,-6,1.8543341,343.41666,0.10000111,100898.0,0.008805,162.16667,289.32666,2.2019973,"{""type"":""Point"",""coordinates"":[115.67152045466231,33.8235924660967]}"
1_00000000000000000094,34,29,29,60,42,199,27,1,40,695,-118,3,52,-26,33,-58,-2,19,3,7,565,115,-25,-62,10,-15,-3,-2,420,-88,-20,34,13,-15,-26,0,2.4152522,343.83334,0.10083445,100921.336,0.008784668,162.91667,289.40332,2.2719972,"{""type"":""Point"",""coordinates"":[115.71194666481286,33.775081905736265]}"
1_00000000000000000095,43,41,40,66,58,199,40,1,38,-2345,-90,-17,38,-44,17,-12,11,15,10,4,101,91,-26,-30,59,-1,4,0,-1532,-62,-24,13,-22,1,-1,7,0.92740995,343.58334,0.10000111,100932.0,0.008856667,163.66667,289.37997,2.2886639,"{""type"":""Point"",""coordinates"":[115.8841526883959,33.791790157383524]}"
1_00000000000000000096,39,36,36,56,48,199,34,1,34,386,-60,-38,167,75,104,-117,0,31,0,16,-12,48,22,-93,-62,-19,33,0,377,-14,-54,95,80,68,-78,0,3.8684866,342.66666,0.10416778,100944.0,0.009132334,165.08333,289.14,2.2179973,"{""type"":""Point"",""coordinates"":[116.06282886760748,33.84110781503463]}"
1_00000000000000000097,39,34,33,57,49,202,34,1,38,-559,-118,-9,81,44,54,-52,3,23,6,10,-568,75,20,-46,7,1,-2,2,-400,-82,-17,59,37,24,-21,2,0.92740995,342.16666,0.10750111,100968.0,0.009201667,165.66667,289.06332,2.1833305,"{""type"":""Point"",""coordinates"":[116.14583503371739,33.872370572520346]}"
1_00000000000000000098,39,37,36,54,49,201,41,1,35,-473,-81,5,65,17,20,-51,2,15,9,4,-139,73,-18,-55,-6,-17,19,0,164,-55,-5,43,29,2,-27,0,1.1159903,342.33334,0.108334444,100979.336,0.009194334,166.0,289.09668,2.184664,"{""type"":""Point"",""coordinates"":[116.2191337368339,33.799606961530216]}"
1_00000000000000000099,34,29,27,55,36,208,23,1,33,-151,-144,-10,105,47,40,-60,1,26,2,11,0,135,0,-72,-32,-4,-10,0,109,-94,-25,68,43,8,-32,0,3.8686168,341.58334,0.10583445,100980.0,0.009261333,166.5,288.93665,2.0933306,"{""type"":""Point"",""coordinates"":[116.36681916372407,33.875875425948344]}"
1_0000000000000000009c,30,26,23,58,46,200,29,1,33,-119,-111,-38,73,27,40,-59,1,22,5,9,342,104,17,-49,-14,-11,2,-1,343,-82,-39,62,16,26,-37,0,0.0,342.5,0.116667785,101010.0,0.009254,166.91667,289.1133,1.908664,"{""type"":""Point"",""coordinates"":[116.72740437041091,33.7877502118291]}"
1_0000000000000000009d,35,32,30,57,45,200,35,1,32,-134,-84,-36,55,22,33,-57,1,18,4,5,-37,103,13,-56,-8,-26,10,0,337,-63,-41,56,8,24,-38,0,1.115965,342.75,0.11916778,101012.0,0.009232667,166.75,289.17334,1.8686639,"{""type"":""Point"",""coordinates"":[116.81094562864723,33.7977207617846]}"
1_000000000000000000a0,30,26,22,56,37,199,24,1,33,33,-117,-16,54,29,-2,-36,0,20,3,7,-482,129,-4,-54,-14,-11,-7,1,141,-83,-23,46,17,0,-22,0,0.0,343.58334,0.14000112,101064.0,0.009069334,165.33333,289.33,1.9906639,"{""type"":""Point"",""coordinates"":[117.21788319078472,33.82170626635109]}"
1_000000000000000000a1,31,27,24,57,41,198,22,1,27,405,-139,-44,112,-3,31,-43,0,26,0,10,15,104,12,-68,-12,1,16,0,377,-96,-50,84,-19,12,-16,0,1.8543341,344.0,0.14250112,101114.0,0.009036334,164.83333,289.37997,2.0379972,"{""type"":""Point"",""coordinates"":[117.35478651132762,33.81739431563241]}"
1_000000000000000000a2,31,29,26,51,35,197,24,1,25,1144,-109,-20,44,55,11,-48,-4,20,0,6,-1193,119,4,-61,-65,-6,22,4,345,-76,-17,32,29,9,-28,0,0.92740995,344.25,0.14583445,101104.0,0.008999667,164.08333,289.38333,2.080664,"{""type"":""Point"",""coordinates"":[117.45719422612105,33.83706786948022]}"
1_000000000000000000a4,37,36,36,62,47,200,35,1,27,-105,-93,-11,59,7,16,-36,1,19,4,6,112,60,-13,-48,-30,1,36,-1,-26,-71,-13,40,-11,24,-23,0,2.2320395,344.33334,0.14833444,101105.336,0.008970667,162.25,289.3,2.1973305,"{""type"":""Point"",""coordinates"":[117.73692701250685,33.83437011334288]}"
1_000000000000000000a6,32,27,23,61,42,199,27,1,25,-298,-149,-23,60,-11,25,-36,2,27,3,12,-285,81,-13,-37,-8,-3,35,0,-102,-116,-34,50,-24,26,-24,1,0.92740995,344.5,0.14833444,101130.0,0.008981001,160.83333,289.19998,2.2619972,"{""type"":""Point"",""coordinates"":[117.94659394403988,33.81577566195001]}"
1_000000000000000000a9,32,28,24,53,37,198,23,1,20,63,-92,-39,66,-19,35,-34,0,20,5,7,-876,40,-55,-26,14,16,67,3,467,-81,-42,49,-34,35,-14,-1,3.7047918,344.33334,0.15583445,101142.0,0.0089713335,158.58333,288.99664,2.3513305,"{""type"":""Point"",""coordinates"":[118.27969325183335,33.8888112781044]}"
1_000000000000000000b0,30,27,24,62,43,195,29,1,9,-1140,-150,-36,64,-27,43,-40,6,29,0,13,807,68,-25,-51,-16,-32,-15,-4,-650,-115,-56,72,-45,34,-18,3,2.7802885,344.5,0.18333445,101294.0,0.009053667,155.33333,288.59668,2.642664,"{""type"":""Point"",""coordinates"":[119.2032488847199,33.86455376837365]}"
1_000000000000000000b1,29,25,20,62,44,197,25,1,9,-978,-129,-25,67,-22,32,-49,5,26,3,11,886,72,-34,-55,0,-12,0,-4,-361,-105,-32,68,-28,24,-41,2,1.116291,344.5,0.18333445,101294.0,0.009053667,155.33333,288.59668,2.642664,"{""type"":""Point"",""coordinates"":[119.29110655277596,33.822785368806024]}"
1_000000000000000000b6,29,25,21,75,30,195,15,1,-1,-1268,-124,-147,124,-111,54,-31,7,35,-7,17,437,112,74,-59,49,12,-20,-2,-1046,-84,-125,93,-89,32,-1,5,1.4512519,347.66666,0.14583445,101410.0,0.009471,151.41667,288.54,2.8733306,"{""type"":""Point"",""coordinates"":[119.92630103873825,33.835449215797816]}"
1_000000000000000000c2,34,33,35,51,53,201,44,1,854,553,-73,-3,22,-26,8,0,-1,11,12,1,-1027,96,-16,-17,-8,16,-26,4,480,-57,-12,18,-32,8,8,-1,3.8238158,306.91666,0.09833445,88095.336,0.006679667,169.0,283.52332,1.2206639,"{""type"":""Point"",""coordinates"":[111.58140109518699,33.84703841943571]}"
1_000000000000000000cf,39,37,37,56,49,202,40,1,117,-2523,-26,10,-23,71,-19,-23,11,11,7,0,843,-25,14,-46,-19,-8,26,-4,-1553,-21,12,-19,50,-28,-7,7,1.4519898,342.5,0.084167786,99982.0,0.008485334,151.75,288.4233,2.2653306,"{""type"":""Point"",""coordinates"":[113.14824448244785,33.90875237801541]}"
1_000000000000000000d0,38,34,33,54,43,201,33,1,103,-1450,-88,-6,-7,29,0,-46,7,13,5,0,1182,24,4,-37,-16,-9,8,-5,-1155,-54,4,-16,30,-21,-13,5,1.1176904,343.0,0.087501116,100164.664,0.008512334,151.16667,288.47,2.2479973,"{""type"":""Point"",""coordinates"":[113.26520670307973,33.929772580381346]}"
1_000000000000000000d1,38,33,33,59,47,200,36,1,96,-1115,-154,17,-12,14,7,-53,5,15,6,2,726,47,19,-30,-10,-25,16,-3,-959,-93,18,-20,27,-26,-6,4,2.902531,343.25,0.090834446,100262.664,0.008525667,150.66667,288.48334,2.2299974,"{""type"":""Point"",""coordinates"":[113.33015350992316,33.92950503431815]}"
1_000000000000000000d4,43,40,40,57,52,201,40,1,78,146,-66,37,19,-14,26,-69,0,15,6,3,-472,28,63,-72,-2,-1,12,1,523,-51,36,15,-27,13,-16,-1,1.1183583,344.08334,0.094167784,100519.336,0.008679334,150.41667,288.55,2.1413305,"{""type"":""Point"",""coordinates"":[113.75784372836338,33.98043688655061]}"
1_000000000000000000da,40,37,34,59,52,200,37,1,60,30,-121,-3,42,-33,65,-75,0,21,8,7,43,28,0,-26,8,-53,-19,0,267,-94,-8,21,-8,22,-64,0,0.0,340.66666,0.08833445,100695.336,0.008724,159.41667,288.47665,1.6073306,"{""type"":""Point"",""coordinates"":[114.46930667874385,33.92842593186322]}"
