system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_000000000000000000b0,36,33,33,64,61,240,46,1,11,-318,-101,8,-3,-19,34,-44,2,17,11,5,-488,95,-11,-33,-23,-93,-18,1,973,-42,6,7,-36,21,-24,-3,2.4155056,339.75,0.1316678,101262.0,0.009084,162.58333,288.12,2.2939973,"{""type"":""Point"",""coordinates"":[119.14315357982262,33.78559200691923]}"
1_000000000000000000b1,36,34,41,66,50,204,37,1,10,-648,-125,16,0,-4,15,-27,4,18,10,7,-300,61,11,-47,-21,-98,-30,1,243,-68,6,-6,-22,-7,-24,0,3.8681324,339.58334,0.13250111,101248.0,0.009115,162.75,288.09332,2.326664,"{""type"":""Point"",""coordinates"":[119.23154634000508,33.74651690438789]}"
1_000000000000000000b3,31,27,26,33,36,192,30,1,5,-418,-148,-20,30,-49,54,-25,3,22,9,10,954,109,-8,-11,-24,-5,29,-5,-149,-92,-21,12,-45,22,-2,1,2.1638474,339.91666,0.12833445,101305.336,0.009204,162.5,288.11667,2.3993306,"{""type"":""Point"",""coordinates"":[119.46843162436834,33.79906741030275]}"
1_000000000000000000b6,32,30,27,43,31,192,17,1,-1,432,-161,-81,58,-184,105,-44,0,23,0,10,-705,185,37,-53,73,-40,-27,2,705,-93,-72,34,-135,49,-15,-2,1.4512519,341.41666,0.10583445,101410.0,0.009454333,161.75,288.21,2.894664,"{""type"":""Point"",""coordinates"":[119.92630103873825,33.835449215797816]}"
1_000000000000000000c2,34,33,35,57,54,203,44,1,854,81,-93,14,-8,-4,-14,28,0,12,10,2,115,13,-31,-56,21,32,4,0,-12,-90,15,-22,-16,-2,8,0,3.8238158,306.0,0.10000112,88074.0,0.006493667,161.91667,282.98334,1.3166639,"{""type"":""Point"",""coordinates"":[111.58140109518699,33.84703841943571]}"
1_000000000000000000d1,37,31,27,53,44,199,33,1,96,-1530,-102,-20,-10,-2,14,-6,7,13,6,2,-2460,-14,-80,-30,-10,-59,-26,11,-77,-11,1,11,23,36,23,1,2.902531,346.83334,0.090834446,100261.336,0.008463667,141.0,288.49335,2.6159973,"{""type"":""Point"",""coordinates"":[113.33015350992316,33.92950503431815]}"
1_000000000000000000d4,39,35,35,57,47,201,36,1,78,428,-91,-13,15,1,42,-57,-1,14,5,1,-674,2,44,11,11,-24,48,2,-181,-71,-24,15,12,29,-47,1,1.1183583,344.75,0.09583445,100518.0,0.008511,146.25,288.37332,2.7153306,"{""type"":""Point"",""coordinates"":[113.75784372836338,33.98043688655061]}"
1_000000000000000000da,37,34,34,59,51,201,42,1,60,-477,-115,-26,37,-25,67,-41,3,17,7,5,-619,71,46,-35,31,-6,8,2,202,-105,-25,33,2,32,-49,0,0.0,343.0,0.10333445,100695.336,0.008712667,148.66667,288.0533,1.920664,"{""type"":""Point"",""coordinates"":[114.46930667874385,33.92842593186322]}"
1_000000000000000000db,34,30,29,59,45,200,30,1,55,-591,-142,-50,41,-16,52,-33,3,20,4,8,-710,98,18,-34,58,-9,5,2,-509,-126,-37,27,-3,34,-37,3,2.4187334,343.5,0.101667784,100745.336,0.008778667,148.25,288.11,1.8119973,"{""type"":""Point"",""coordinates"":[114.61186859852356,33.91953002526159]}"
1_000000000000000000dc,31,29,26,60,43,199,26,1,56,-1001,-172,-33,34,-23,50,-44,5,23,2,11,92,105,34,-30,55,-6,4,-1,-1154,-153,-34,34,-17,39,-37,6,1.1181464,343.5,0.101667784,100745.336,0.008778667,148.25,288.11,1.8119973,"{""type"":""Point"",""coordinates"":[114.62938840656254,33.96453573219401]}"
