system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
000000000000000021df,20,18,15,64,40,185,185,19,38,0,3769,38,2143,21,26,15,-75,74,-131,-6,-27,-2253,-43,-34,-22,42,-13,39,7,30,1696,29,31,27,-114,103,-184,-4,37.998627,260.91666,0.076667786,63488.0,0.0048160003,211.75,276.56332,1.2366638,"{""type"":""Point"",""coordinates"":[94.19657896328803,30.676974298519973]}"
0000000000000000001f,80,88,85,113,29,191,191,24,99,0,5524,20,281,-140,-23,-8,31,-68,64,0,-36,-2787,7,113,26,-130,190,-68,9,9,107,-69,-3,9,17,-35,28,0,33.304504,224.5,0.076667786,53010.0,0.0030423338,212.58333,268.08,1.8639972,"{""type"":""Point"",""coordinates"":[93.21157245878396,31.37388720216303]}"
00000000000000001b25,26,28,31,45,56,188,188,41,38,0,4589,19,920,-143,-21,-1,35,17,-56,-2,-17,981,65,127,-15,-104,16,99,-4,13,459,-125,53,-27,-21,47,-56,-1,17.356056,246.41667,0.076667786,60472.0,0.003600667,206.5,273.35666,1.6313306,"{""type"":""Point"",""coordinates"":[100.89702040664218,30.771565209166724]}"
0000000000000000241f,21,17,15,37,34,182,182,15,28,0,2333,28,-1185,-222,21,-9,-54,-38,64,5,-16,-249,118,4,0,70,-11,-38,0,28,-2201,-203,24,-7,-53,-75,47,9,38.137833,254.75,0.076667786,65366.0,0.0037536672,178.58333,273.65665,2.2273307,"{""type"":""Point"",""coordinates"":[103.92048266222378,33.550053371074114]}"
000000000000000001fa,38,38,42,49,61,185,186,39,44,0,5093,18,325,0,-75,28,3,-69,23,0,-20,-1257,-53,41,74,-54,55,-34,4,9,214,-16,-26,23,1,-24,6,0,31.813236,231.25,0.076667786,56067.332,0.0034590005,214.5,270.15665,2.246664,"{""type"":""Point"",""coordinates"":[93.3862086924411,31.958149835892886]}"
0000000000000000076f,33,39,47,58,70,204,204,54,50,0,4568,10,859,-6,-9,23,-54,38,18,-2,0,1121,54,-42,65,-26,-167,-20,-4,10,1158,6,-16,25,-56,9,18,-3,19.602388,251.08333,0.076667786,60441.332,0.005225667,217.75,274.33334,2.7393305,"{""type"":""Point"",""coordinates"":[85.16203890991187,28.876210929096395]}"
00000000000000002037,21,20,19,47,47,191,191,28,36,0,3665,25,-427,-123,10,8,-60,43,23,2,-6,1572,16,-52,3,4,-69,-21,-6,26,-585,-152,-42,0,-125,38,38,3,39.355667,274.41666,0.076667786,64549.332,0.0042733336,175.91667,277.23334,1.0666639,"{""type"":""Point"",""coordinates"":[98.59904051515305,31.60430233089774]}"
0000000000000000048b,57,53,55,71,42,174,175,27,61,0,5000,18,-579,-81,-63,85,73,-37,25,2,-44,1053,-276,-3,52,-125,172,50,-5,8,-190,-61,-46,60,-1,8,22,1,9.339604,229.25,0.076667786,55337.332,0.0033613339,213.83333,269.59332,2.2279973,"{""type"":""Point"",""coordinates"":[93.44899729437468,31.950872582973663]}"
00000000000000001e94,23,21,24,44,56,190,190,41,32,0,4015,21,-1019,-133,8,44,-60,42,-10,4,-2,213,99,-9,6,11,-101,-19,0,20,-1342,-113,-13,71,-115,56,2,6,34.56742,245.0,0.076667786,58457.332,0.0036260004,211.08333,273.25998,1.3846639,"{""type"":""Point"",""coordinates"":[94.61294752415354,31.176616571558586]}"
00000000000000001f77,27,32,43,62,85,195,195,60,49,0,2091,20,-1239,88,-147,14,-135,-42,41,5,4,978,-90,150,-39,108,84,-66,-3,19,-2049,415,-343,77,-36,-166,156,7,9.801142,317.25,0.076667786,77000.664,0.008121333,192.66667,286.04,2.908664,"{""type"":""Point"",""coordinates"":[102.39002108045797,24.5397708274287]}"
000000000000000023ba,22,16,13,38,31,192,192,16,23,0,1992,27,104,-141,48,-32,-77,79,-24,0,-7,-383,-39,-40,-21,113,-27,49,0,33,168,-52,103,-49,-92,53,-24,1,44.029243,331.16666,0.076667786,82156.664,0.0069740005,203.41667,290.66666,1.6673306,"{""type"":""Point"",""coordinates"":[101.53006560589672,26.327870349860497]}"
000000000000000025a5,21,16,12,40,20,190,190,9,27,0,2067,29,-1206,-43,8,-13,-13,-1,-10,5,-23,1847,22,-7,70,42,-22,11,-7,35,-1189,-35,39,-73,3,-57,-13,6,23.530594,331.16666,0.076667786,82156.664,0.0069740005,203.41667,290.66666,1.6673306,"{""type"":""Point"",""coordinates"":[101.59070046202147,26.40359926305117]}"
00000000000000001dd0,23,18,15,41,21,173,174,12,31,0,4373,24,322,-91,12,-5,-55,55,-15,0,-27,-1448,-141,0,13,-3,-37,0,4,19,-1478,-60,40,2,-131,44,-42,6,40.615875,240.25,0.076667786,58013.332,0.0040280004,214.66667,271.94333,1.0939972,"{""type"":""Point"",""coordinates"":[93.60530662270217,30.18757012150008]}"
000000000000000021c9,19,16,14,40,29,186,187,16,27,0,3666,25,11,-152,34,-34,-40,32,5,0,-12,1136,52,-69,2,42,-48,-10,-4,26,64,-171,-19,-63,-90,39,11,0,34.201717,253.83333,0.076667786,58545.332,0.0033453337,178.25,272.72333,1.1193305,"{""type"":""Point"",""coordinates"":[98.70279487846463,31.49488936834933]}"
00000000000000002431,16,11,8,20,10,173,173,6,16,0,3921,17,20,-177,8,-43,-2,53,-26,0,-17,-105,-69,-68,24,38,-14,39,0,20,829,-168,56,-166,-3,51,35,-1,28.866354,247.41667,0.076667786,61107.332,0.0036163337,203.08333,273.34998,1.8519973,"{""type"":""Point"",""coordinates"":[101.47751064088081,30.857264672312898]}"
00000000000000000137,27,26,29,29,27,183,183,24,28,0,4876,8,-446,-55,49,-1,8,36,-42,1,-32,-1561,-6,21,-30,-14,47,-72,4,5,21,-29,16,6,-12,25,-20,0,31.198137,225.91667,0.076667786,56541.332,0.003369667,214.25,268.7633,2.1839974,"{""type"":""Point"",""coordinates"":[97.66254903011045,33.57754372906861]}"
0000000000000000015a,27,26,29,29,27,183,183,24,28,0,4876,8,-446,-55,49,-1,8,36,-42,1,-32,-1561,-6,21,-30,-14,47,-72,4,5,21,-29,16,6,-12,25,-20,0,31.198137,225.91667,0.076667786,56541.332,0.003369667,214.25,268.7633,2.1839974,"{""type"":""Point"",""coordinates"":[97.66254903011045,33.57754372906861]}"
00000000000000000189,26,25,27,47,48,186,186,29,36,0,4632,13,-889,-102,62,18,20,53,-20,3,-36,-2924,-211,-60,-2,41,107,-56,9,6,-1025,-79,17,-3,0,46,-11,4,3.8162606,228.33333,0.076667786,57339.332,0.0034850005,213.41667,269.31332,2.268664,"{""type"":""Point"",""coordinates"":[97.53615581075053,33.62443563574664]}"
00000000000000000340,34,34,36,37,28,203,203,22,37,0,5129,19,895,-126,25,-34,-5,-5,15,-2,-27,-225,-31,92,55,-22,78,-14,0,10,146,-58,14,-6,-2,-2,3,0,25.589502,248.75,0.076667786,60923.332,0.0041276673,216.66667,274.65665,2.1319973,"{""type"":""Point"",""coordinates"":[92.82080805616732,31.61131203775376]}"
00000000000000001e8e,30,33,40,63,82,200,200,57,47,0,1678,21,751,-71,31,-21,-79,3,-24,-1,3,52,205,-97,25,83,-88,74,0,18,-205,165,-98,-7,-20,-105,46,1,12.871383,344.66666,0.076667786,83450.664,0.010024333,187.5,290.1433,2.996664,"{""type"":""Point"",""coordinates"":[103.23677315679998,24.626549393029816]}"
00000000000000001f0e,25,23,27,53,51,194,195,38,39,0,1711,22,218,26,22,-51,3,-35,-17,0,-8,94,64,-33,-37,52,-22,50,0,20,-536,78,4,-69,20,-100,41,2,12.26298,344.66666,0.076667786,83450.664,0.010024333,187.5,290.1433,2.996664,"{""type"":""Point"",""coordinates"":[103.26533815814834,24.623316544766066]}"
00000000000000001fbe,27,28,35,56,65,198,198,46,43,0,1697,20,546,-97,77,8,-128,114,-115,-1,-2,197,69,2,-20,34,-29,23,0,17,323,-37,73,-33,-56,25,-45,0,16.359545,344.66666,0.076667786,83450.664,0.010024333,187.5,290.1433,2.996664,"{""type"":""Point"",""coordinates"":[103.21925780786205,24.64164345009573]}"
00000000000000001fbf,25,23,23,40,50,189,189,32,26,0,2024,20,638,-89,39,-9,-73,74,-33,-1,-7,-162,65,-86,-34,90,-83,109,0,17,-1169,-58,25,-41,-13,-42,45,5,17.451145,319.25,0.076667786,77405.336,0.008299334,182.16667,285.48666,2.876664,"{""type"":""Point"",""coordinates"":[103.79193123795397,25.04938810952387]}"
00000000000000001e5e,23,23,27,47,75,184,184,45,37,0,4642,20,1162,-64,-20,102,-73,99,-45,-3,-22,-2728,-25,28,57,-16,-60,45,9,12,-33,-92,17,54,-96,82,-31,0,6.4672995,234.08333,0.076667786,55638.668,0.0036590004,214.83333,270.51334,1.4539973,"{""type"":""Point"",""coordinates"":[93.50397801036368,29.55345027889165]}"
000000000000000024db,23,17,12,46,29,193,193,12,30,0,1125,39,293,-18,-11,-6,-117,9,-10,0,-16,119,-89,0,45,51,79,-28,-1,30,-288,194,-69,-12,-3,-135,87,2,6.138208,368.75,0.076667786,91427.336,0.010662001,202.16667,294.78333,2.7119973,"{""type"":""Point"",""coordinates"":[102.14316524613922,23.880858382963115]}"
0000000000000000019e,22,25,27,78,70,193,194,36,48,0,4697,30,1655,-59,66,96,-40,-32,-5,-5,-48,-1912,-353,-66,-56,-92,176,54,5,13,1197,-181,44,37,-98,52,3,-3,10.171223,227.75,0.076667786,56474.668,0.0033053337,209.83333,268.89334,2.0873306,"{""type"":""Point"",""coordinates"":[98.7407953376421,33.16656176227566]}"
000000000000000025b5,19,14,12,27,29,180,180,17,20,0,2470,19,-498,-8,-171,60,-116,114,-33,2,-4,1753,-48,85,-133,109,-43,-5,-6,23,-1768,157,-222,31,-171,119,-48,7,18.805487,305.0,0.076667786,73543.336,0.0075660003,182.91667,283.35333,2.2413306,"{""type"":""Point"",""coordinates"":[99.47462959800768,27.62979854353615]}"
00000000000000001ee5,20,21,20,38,50,180,179,28,30,0,3822,20,-55,-197,65,-13,-35,59,-42,1,-5,-456,98,14,-13,43,-58,73,1,18,-751,-162,105,-23,-34,54,-35,3,37.57004,258.33334,0.076667786,63164.668,0.004021334,203.33333,275.91666,1.5999973,"{""type"":""Point"",""coordinates"":[100.76173573978167,30.745693504854625]}"
0000000000000000009f,41,36,38,41,9,164,164,7,38,0,4910,12,896,-121,-7,-32,0,28,-41,-3,-35,-1333,-313,-28,47,-78,109,73,3,6,274,-76,-2,-11,-4,21,-17,0,29.94589,247.5,0.076667786,59072.668,0.0038593337,208.25,273.38,1.4733306,"{""type"":""Point"",""coordinates"":[93.94810447528687,31.11544216420636]}"
000000000000000023e7,29,25,20,59,40,189,189,19,45,0,992,42,831,-166,-27,-13,-156,8,59,-1,-15,-1294,-7,-74,-23,100,26,-38,4,29,-180,-99,-21,-94,-110,-27,43,1,13.873006,360.0,0.13916779,92696.0,0.0100276675,133.08333,288.8033,1.1226639,"{""type"":""Point"",""coordinates"":[108.82555178932795,25.59349653826744]}"
000000000000000026cc,25,21,14,42,24,183,183,10,31,0,1937,31,-1959,-252,147,-61,10,5,25,8,-15,1191,105,-80,71,10,15,2,-5,16,-2477,-300,142,-110,6,-19,-10,10,11.380494,327.0,0.13916779,82492.0,0.0064363335,126.25,283.50333,1.2153305,"{""type"":""Point"",""coordinates"":[102.84546474385482,30.403974754724857]}"
00000000000000001db0,22,18,17,40,21,180,181,11,28,0,3302,23,-521,-118,-30,26,9,-89,91,2,-22,-2702,-118,-22,-6,-28,-72,-78,9,13,-2176,-20,-71,0,16,-118,39,8,28.60588,285.66666,0.13916779,68234.0,0.006542667,166.16667,277.99332,1.0526639,"{""type"":""Point"",""coordinates"":[96.27923332400732,28.968376088770064]}"
000000000000000024b0,23,18,13,38,19,191,190,8,27,0,1462,35,250,259,-305,106,6,-89,142,0,-20,-1445,127,-91,69,19,-52,30,4,31,769,197,-180,30,94,-104,113,-1,27.863304,351.58334,0.13916779,84828.0,0.011084667,198.08333,291.24332,1.4073305,"{""type"":""Point"",""coordinates"":[101.2616455588835,23.046774612713953]}"
0000000000000000255d,22,15,10,24,9,178,178,5,19,0,3273,19,601,-205,21,37,-74,50,-22,-1,-23,-2182,-176,-57,-77,-18,-23,10,6,16,-995,-293,63,0,-10,7,-24,4,50.104984,276.16666,0.13916779,66992.0,0.004364667,134.16667,274.10333,1.3513305,"{""type"":""Point"",""coordinates"":[103.27180831377689,31.311361687191624]}"
00000000000000001fd4,32,27,23,73,48,200,199,25,45,0,416,28,-1777,-198,7,7,-22,14,3,7,-10,897,39,-19,0,6,5,-7,-3,17,-2010,-196,9,26,2,-11,-2,8,9.291312,371.33334,0.13916779,96230.0,0.0104393335,124.75,290.52332,1.3013306,"{""type"":""Point"",""coordinates"":[107.56997595110286,30.462455865040802]}"
00000000000000001f6b,31,26,21,46,27,189,189,13,34,0,655,30,2608,-62,-48,26,34,-15,-39,-8,-13,108,65,-12,-5,-3,10,15,-1,13,1147,-57,-9,32,10,-29,-16,-3,0.92740995,365.16666,0.13916779,94316.664,0.009599667,117.583336,289.39667,1.1926639,"{""type"":""Point"",""coordinates"":[103.67739476829517,30.902002833182113]}"
00000000000000002702,20,17,12,63,37,186,186,16,35,0,2225,41,1116,44,-29,49,-80,36,-57,-2,-18,-1441,48,-50,42,24,-11,13,4,32,1035,27,26,-2,-27,29,-80,-2,35.0763,338.25,0.13916779,81008.664,0.008228,156.33333,287.99667,0.93799716,"{""type"":""Point"",""coordinates"":[94.55311976531947,28.959752187332704]}"
00000000000000002551,31,26,19,48,42,183,183,21,36,0,606,51,318,-236,17,-19,17,-53,-9,0,-16,1723,52,-31,-48,16,35,-12,-7,30,90,-166,42,-22,41,-63,6,1,22.038853,343.33334,0.13916779,89970.664,0.008693,124.083336,285.74,1.3839972,"{""type"":""Point"",""coordinates"":[108.61345910682184,29.695472647443896]}"
000000000000000023c7,29,27,23,59,56,192,192,32,40,0,680,33,-200,-108,37,-49,-80,18,-36,2,-8,-712,168,-82,11,19,9,-19,2,21,-673,-141,66,-83,-57,0,-46,3,5.194619,369.66666,0.13916779,93058.664,0.011499334,130.83333,290.16666,1.7126639,"{""type"":""Point"",""coordinates"":[107.88259014865679,25.21000492946899]}"
0000000000000000263d,28,21,14,29,11,190,190,5,24,0,480,31,-1048,-286,112,-26,-56,-27,60,5,-20,1117,78,-52,163,53,36,6,-5,23,-218,-304,139,-56,-97,16,36,2,15.741132,369.66666,0.13916779,93058.664,0.011499334,130.83333,290.16666,1.7126639,"{""type"":""Point"",""coordinates"":[107.82761389176885,25.143711474107413]}"
00000000000000002331,28,23,18,47,27,189,190,13,33,0,400,40,1886,-123,-63,64,-107,-12,16,-5,-18,-2126,31,-8,-23,42,-19,6,7,21,3548,-171,-56,28,-127,11,-38,-12,22.859999,360.16666,0.13916779,95126.664,0.009462,138.0,289.66998,0.61399716,"{""type"":""Point"",""coordinates"":[106.95876251060598,31.74632915855105]}"
000000000000000025db,25,19,14,43,22,188,188,10,29,0,1021,36,-203,-232,54,-43,-42,-7,-15,2,-28,325,-18,-66,0,45,15,-50,-2,27,-366,-190,8,-34,-48,23,2,2,39.10145,301.75,0.13916779,79365.336,0.005766667,142.58333,279.98,1.6639972,"{""type"":""Point"",""coordinates"":[108.59513220149218,31.81855321831371]}"
000000000000000026bc,24,20,13,49,29,191,191,14,32,0,969,34,1618,-235,32,33,-83,-66,22,-4,-13,-592,-17,10,16,-52,171,-115,1,20,-1328,122,-52,-78,298,-536,340,5,29.783525,389.41666,0.13916779,93359.336,0.013110334,175.5,295.81332,1.7099973,"{""type"":""Point"",""coordinates"":[103.1413706897615,23.069681014825505]}"
000000000000000022c6,31,27,26,66,39,196,196,16,43,0,494,32,-1019,-237,94,9,-29,56,-81,4,-16,791,74,-20,-5,8,70,66,-3,19,-1790,-250,66,16,-5,19,-74,7,7.2148643,370.0,0.13916779,96075.336,0.010407667,126.583336,290.42334,1.3713306,"{""type"":""Point"",""coordinates"":[107.71092367630123,30.636008537141965]}"
00000000000000001acb,25,25,21,82,20,176,176,15,50,0,4118,29,1807,-93,-42,4,12,-57,17,-5,-43,-176,-73,17,-116,-318,65,-38,0,13,2746,-44,-15,-50,-98,-72,-5,-9,32.58584,254.33333,0.13916779,60326.668,0.0037173338,162.08333,271.22665,1.0579972,"{""type"":""Point"",""coordinates"":[97.22946775849663,28.21540782578414]}"
00000000000000002109,28,21,15,33,20,188,188,9,27,0,1173,42,1375,-237,-48,-50,-45,-78,-36,-3,-17,542,11,-66,-41,-11,-28,-59,-2,28,-821,-203,-72,17,9,-112,39,4,31.970215,356.5,0.13916779,94029.336,0.009643667,124.416664,287.92667,1.4399972,"{""type"":""Point"",""coordinates"":[108.69619326776747,29.218469230453625]}"
00000000000000000286,26,21,20,22,29,175,175,22,20,0,4430,21,2111,115,-334,279,20,17,-25,-7,-18,-1648,-99,389,-214,-146,-75,-120,5,10,538,45,-131,116,7,-24,-18,-1,29.911133,263.41666,0.13916779,62184.668,0.0052300002,168.25,273.45667,1.0193305,"{""type"":""Point"",""coordinates"":[96.60235316364317,28.80506151268761]}"
000000000000000026bb,22,17,14,55,40,191,191,18,33,0,1789,42,323,-26,-49,49,-14,-118,56,0,-14,493,56,-32,23,16,41,-31,-2,36,-339,65,-9,-8,88,-165,66,2,8.569848,299.41666,0.20166779,78190.0,0.0058853338,203.91667,284.43332,1.7326639,"{""type"":""Point"",""coordinates"":[97.74393654253795,24.799834519067776]}"
0000000000000000222a,25,23,23,52,50,196,196,26,38,0,1287,31,302,436,-252,60,19,-177,86,0,-10,-586,197,-103,53,195,-33,39,1,27,80,655,-377,50,159,-345,194,0,12.730123,359.91666,0.20166779,85970.664,0.012078667,181.5,291.38,0.96999717,"{""type"":""Point"",""coordinates"":[101.40421193776426,22.40133311253082]}"
00000000000000000379,34,42,51,58,74,201,201,63,54,0,5300,5,473,3,-15,9,9,-1,-13,-1,-1,-159,-17,34,1,-110,-51,-11,0,4,263,4,-4,7,-8,-1,-9,0,11.834422,210.16667,0.02083445,53250.0,0.0021440005,229.5,266.06332,3.194664,"{""type"":""Point"",""coordinates"":[79.92576113386092,34.49112881199966]}"
00000000000000000034,129,131,135,126,13,168,168,9,136,0,5824,9,355,-113,-33,56,120,-92,5,-1,-57,984,7,7,-4,-63,30,26,-5,3,118,-37,-11,19,44,-36,6,0,15.386483,202.66667,0.02083445,51390.0,0.0021150005,238.41667,264.67334,2.7833307,"{""type"":""Point"",""coordinates"":[78.7224682554875,34.0276007983929]}"
000000000000000002f0,29,33,41,48,66,176,176,57,45,0,5288,6,296,-25,11,1,6,-7,-6,0,0,1511,-4,11,-20,-40,-42,-37,-5,6,268,-1,10,-2,-2,-4,-6,0,9.0673485,209.0,0.02083445,52980.0,0.0021660004,228.33333,265.59,3.2479973,"{""type"":""Point"",""coordinates"":[79.97858364494003,34.52751061749472]}"
000000000000000002a9,40,52,65,77,77,201,200,64,65,0,4630,7,-1046,-28,-48,9,-18,19,-46,4,-18,2813,-144,-13,45,-233,-263,-60,-11,6,35,-9,-12,3,-27,-11,-10,0,9.941328,225.58333,0.02083445,58261.332,0.0024953338,250.33333,272.55667,2.434664,"{""type"":""Point"",""coordinates"":[79.26280428473986,32.24435277790725]}"
0000000000000000032b,40,52,65,77,77,201,200,64,65,0,4630,7,-1046,-28,-48,9,-18,19,-46,4,-18,2813,-144,-13,45,-233,-263,-60,-11,6,35,-9,-12,3,-27,-11,-10,0,9.941328,225.58333,0.02083445,58261.332,0.0024953338,250.33333,272.55667,2.434664,"{""type"":""Point"",""coordinates"":[79.26280428473986,32.24435277790725]}"
000000000000000002d8,38,47,57,66,80,205,206,69,59,0,4276,9,-1808,16,-38,-19,71,35,-28,7,-10,1946,-147,47,152,-233,-262,-56,-7,8,-469,-8,-3,9,-5,-1,-13,2,2.8687782,229.16667,0.02083445,59412.668,0.0026820004,249.41667,273.3933,2.4819973,"{""type"":""Point"",""coordinates"":[79.21294707586127,32.17320782059952]}"
00000000000000000362,36,47,58,70,78,202,202,66,64,0,4566,9,-1887,-14,-13,-60,63,56,-25,7,-19,591,-208,5,94,-272,-271,-64,-2,7,-583,-17,-4,-11,-5,8,-15,2,2.376353,225.25,0.02083445,58068.668,0.0022983337,251.83333,272.71667,2.2413306,"{""type"":""Point"",""coordinates"":[79.43366365980474,32.08400350402534]}"
0000000000000000076c,27,30,37,52,71,182,182,51,42,0,5101,15,-984,-50,-63,-9,23,55,-100,4,-18,1505,-92,79,42,-380,-189,-51,-6,9,-124,-45,-10,8,-60,23,-43,0,3.2872577,203.75,0.02083445,50904.668,0.0017010004,253.91667,266.68332,2.3893306,"{""type"":""Point"",""coordinates"":[79.61287939024378,32.27291777925563]}"
000000000000000022be,28,24,21,39,30,189,189,17,40,0,444,30,-765,-212,77,-23,-60,-12,-6,3,-13,368,37,-36,18,1,-32,-15,-1,17,-824,-144,42,33,-32,-4,-50,3,17.935606,364.0,0.13000111,93702.0,0.010189334,131.83333,289.48666,1.6206639,"{""type"":""Point"",""coordinates"":[105.49702459427589,28.58569603636334]}"
000000000000000021ee,32,28,25,53,41,194,194,22,39,0,430,30,-316,-144,-6,40,-17,79,-100,2,-19,-1551,73,-47,68,-38,-42,68,5,14,-1496,-129,7,28,-10,55,-59,6,4.7518334,369.66666,0.13000111,95838.0,0.010631334,131.58333,290.75998,2.030664,"{""type"":""Point"",""coordinates"":[105.47546484068248,31.285222436816312]}"
0000000000000000233d,27,22,20,53,45,194,194,21,37,0,597,38,-1156,-161,2,74,-144,-47,68,5,-10,1926,112,-9,-23,16,3,-22,-7,30,-3716,-106,-47,35,-77,-2,24,14,8.954884,354.58334,0.13000111,93284.0,0.008847334,125.75,287.67667,1.4679972,"{""type"":""Point"",""coordinates"":[109.27695550717036,27.502326221721287]}"
00000000000000002382,30,24,21,38,30,185,185,16,33,0,492,38,244,-163,3,-62,-68,16,-88,0,-15,-2893,-4,-52,20,44,-32,-5,10,25,84,-98,5,-38,-44,0,-64,0,15.609645,354.58334,0.13000111,93284.0,0.008847334,125.75,287.67667,1.4679972,"{""type"":""Point"",""coordinates"":[109.282346560344,27.531163228233922]}"
00000000000000002306,27,21,18,44,29,193,194,13,36,0,656,37,-1123,-133,-39,-87,-40,58,-73,5,-18,1942,78,4,-12,-28,-18,79,-8,28,-4314,-67,-104,-85,35,88,-117,17,14.554656,352.33334,0.13000111,93028.0,0.009219667,134.0,287.55,1.6906639,"{""type"":""Point"",""coordinates"":[109.17427578721268,26.5644836290595]}"
0000000000000000233f,27,21,18,44,29,193,194,13,36,0,656,37,-1123,-133,-39,-87,-40,58,-73,5,-18,1942,78,4,-12,-28,-18,79,-8,28,-4314,-67,-104,-85,35,88,-117,17,14.554656,352.33334,0.13000111,93028.0,0.009219667,134.0,287.55,1.6906639,"{""type"":""Point"",""coordinates"":[109.17427578721268,26.5644836290595]}"
000000000000000026ec,18,11,7,18,7,181,182,2,15,0,2075,24,681,0,-55,59,33,35,40,-1,-22,323,-55,1,-2,84,-23,37,-2,14,-1270,92,-42,2,-72,38,1,5,29.825544,341.66666,0.13000111,83904.0,0.012328001,179.33333,288.25998,1.124664,"{""type"":""Point"",""coordinates"":[93.40183784163344,27.693398701861447]}"
00000000000000000045,28,24,20,16,3,160,160,2,22,0,4935,17,2935,-110,-54,70,36,3,-6,-10,-33,3797,-60,19,-75,-58,95,38,-15,10,1609,-101,-58,34,19,-15,-13,-6,41.741413,221.75,0.13000111,52460.0,0.0027413338,174.83333,264.0533,2.9233305,"{""type"":""Point"",""coordinates"":[101.82947194613035,29.750720909496092]}"
00000000000000002048,31,25,19,68,44,197,197,21,46,0,362,32,-304,-170,-27,56,-28,67,-110,2,-13,-626,54,-30,12,25,-11,31,1,15,-2222,-153,10,3,-35,102,-114,9,7.445786,371.08334,0.13000111,96892.664,0.010946667,132.5,290.84,1.2639972,"{""type"":""Point"",""coordinates"":[105.9330667089892,31.176344566394327]}"
0000000000000000227d,31,26,20,68,47,198,198,22,45,0,410,30,1640,-158,4,13,-48,-7,-11,-4,-13,-1039,77,-36,25,39,5,23,3,14,697,-95,-23,-1,-40,-12,-3,-1,8.560025,371.16666,0.13000111,96516.664,0.010762334,131.66667,290.91333,1.8099972,"{""type"":""Point"",""coordinates"":[105.7182807294468,31.15882921745639]}"
000000000000000023e0,28,23,19,60,45,193,193,24,39,0,895,45,382,-160,58,-59,-104,-106,26,0,-16,-336,68,-8,8,37,-17,-4,0,30,-455,-81,42,-63,-59,-133,86,3,24.353872,355.5,0.13000111,93018.664,0.009116334,125.583336,287.91666,1.5213306,"{""type"":""Point"",""coordinates"":[108.57627020403609,28.673009694090858]}"
00000000000000002307,30,28,24,48,32,191,191,21,38,0,619,27,-288,-84,-20,54,-53,-36,-41,2,-17,-675,81,-56,52,-4,-27,21,1,13,-1128,-50,-88,8,-49,-49,-50,4,12.661413,360.08334,0.13000111,93566.664,0.009439,133.5,289.69,1.7673305,"{""type"":""Point"",""coordinates"":[105.29813530998905,31.822053612640655]}"
00000000000000002592,29,23,19,48,40,191,191,21,32,0,635,31,-768,-89,-23,-27,-58,5,-17,4,-13,-1700,75,-75,72,36,-39,6,5,17,-1573,-84,-72,20,-69,-22,-30,6,13.1536875,360.08334,0.13000111,93566.664,0.009439,133.5,289.69,1.7673305,"{""type"":""Point"",""coordinates"":[105.31080361608188,31.81289461907689]}"
00000000000000002045,29,24,19,62,46,193,193,22,39,0,370,42,869,-50,-32,25,-138,1,7,-1,-14,-1543,35,-10,-4,-15,-38,0,5,28,-511,-16,-33,52,-54,-14,6,3,16.857023,365.08334,0.13000111,96672.664,0.010105667,133.91667,289.60666,1.7026639,"{""type"":""Point"",""coordinates"":[109.17885974309561,26.673901050708956]}"
000000000000000025cd,27,22,15,66,38,194,194,14,39,0,425,49,1646,-151,-14,-35,-117,49,34,-4,-18,-1458,43,-18,-6,39,6,-19,4,30,-667,-71,13,-23,-90,37,69,3,11.609242,365.08334,0.13000111,96672.664,0.010105667,133.91667,289.60666,1.7026639,"{""type"":""Point"",""coordinates"":[109.09531402575824,26.60868223870125]}"
000000000000000024f1,26,23,15,76,47,199,199,20,44,0,546,49,-1431,-325,-65,44,16,1,-18,6,-13,1560,119,-8,-30,7,26,0,-6,32,-525,-338,-16,63,19,11,-21,3,33.419548,374.33334,0.13000111,95658.664,0.010696334,123.75,290.78998,1.7113305,"{""type"":""Point"",""coordinates"":[107.37055157468959,29.398492058183344]}"
00000000000000002421,29,25,22,82,49,199,199,25,46,0,586,32,-169,-217,51,-2,-56,53,-36,1,-12,-230,44,-20,28,31,31,0,0,18,-280,-244,42,7,-9,38,-9,1,14.709749,367.33334,0.13000111,93847.336,0.010159333,124.0,289.69666,1.7053305,"{""type"":""Point"",""coordinates"":[107.26706475744123,29.553178273727376]}"
00000000000000002451,29,26,25,67,53,201,200,32,45,0,248,41,-925,-263,-50,-30,-12,13,17,4,-9,1077,73,-4,12,4,10,-17,-4,29,-148,-278,-14,0,4,11,12,1,27.855143,367.33334,0.13000111,93847.336,0.010159333,124.0,289.69666,1.7053305,"{""type"":""Point"",""coordinates"":[107.3789034709627,29.466671713290527]}"
