system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_0000000000000000066f,39,40,43,63,66,201,54,1,33,412,-106,-3,32,-70,42,-17,-1,14,13,4,-77,65,-21,-9,37,-42,24,0,241,-89,-17,27,-61,25,-2,0,0.0,329.5,0.07000112,101070.0,0.008246667,163.0,287.22333,2.968664,"{""type"":""Point"",""coordinates"":[116.10675547208497,36.88882312124592]}"
1_00000000000000000671,37,38,42,60,67,200,56,1,31,401,-97,-6,34,-47,26,-14,-1,14,14,4,-422,26,-20,-5,33,-15,47,2,185,-85,-14,28,-41,20,-6,0,1.1597849,329.16666,0.069167785,101121.336,0.008107333,164.5,287.31,2.862664,"{""type"":""Point"",""coordinates"":[116.29944660590752,36.90795712386626]}"
1_00000000000000000673,35,36,41,56,64,201,56,1,26,146,-75,-8,36,-31,24,-10,0,12,16,3,-218,23,-26,-11,32,-10,51,1,136,-71,-17,31,-26,10,-2,0,1.484784,331.0,0.07166778,101320.0,0.007530667,166.25,288.0533,2.4153306,"{""type"":""Point"",""coordinates"":[116.65679450522966,36.90418472437504]}"
1_00000000000000000674,35,36,39,58,62,200,54,1,25,476,-102,-21,48,-47,33,-6,-2,14,14,4,-375,36,-17,-20,51,-7,27,2,319,-96,-26,34,-37,17,5,-1,1.4843954,332.5,0.07416778,101348.664,0.007669334,166.16667,288.31,2.5173306,"{""type"":""Point"",""coordinates"":[116.69964646635323,36.87130777230799]}"
1_00000000000000000677,36,37,42,62,68,201,55,1,24,-166,-96,-15,56,-53,44,-14,2,16,14,5,98,22,-34,-21,23,-30,37,0,2,-84,-31,44,-50,24,7,0,0.0,330.5,0.07416778,101416.664,0.0068940003,168.66667,288.61667,2.1833305,"{""type"":""Point"",""coordinates"":[117.11870832425501,36.8618723144789]}"
1_00000000000000000679,32,31,34,56,55,201,46,1,24,-249,-104,6,24,-39,27,-15,2,15,13,6,-1043,52,-30,5,64,0,39,6,-38,-105,0,21,-42,17,-1,1,1.159882,327.83334,0.072501116,101400.0,0.007148334,170.08333,288.01666,2.3773305,"{""type"":""Point"",""coordinates"":[117.35667271107324,36.914427279494824]}"
1_0000000000000000067a,34,35,36,56,56,203,47,1,24,239,-89,14,18,-21,29,-39,0,15,13,4,-401,31,-4,-11,55,-11,51,2,625,-79,-7,18,-22,4,-16,-3,0.92740995,326.83334,0.07833445,101094.664,0.0074646673,172.25,287.87332,2.7879972,"{""type"":""Point"",""coordinates"":[117.5334626905392,36.86133276325145]}"
1_0000000000000000067b,34,34,37,58,64,200,54,1,20,101,-91,1,17,-44,19,-5,0,13,15,4,-268,64,-8,-1,48,-9,49,1,249,-84,-10,14,-43,9,7,0,1.1598524,325.83334,0.07583445,101294.664,0.007469667,172.41667,287.60666,2.7839973,"{""type"":""Point"",""coordinates"":[117.64422230160572,36.912536620648154]}"
1_0000000000000000067c,33,33,37,57,61,201,51,1,81,423,-97,3,9,-49,16,-5,-1,14,13,4,-698,53,-5,-19,30,-19,42,4,366,-85,-9,12,-43,8,7,-1,1.4838008,325.33334,0.07833445,100957.336,0.0075050006,173.25,287.56668,2.9039974,"{""type"":""Point"",""coordinates"":[117.73450572063484,36.82117855826516]}"
1_0000000000000000067d,31,29,31,56,51,200,39,1,35,322,-96,-6,15,-40,-5,4,-1,15,11,5,-709,72,-15,-4,27,0,30,4,357,-86,-23,18,-43,-10,18,-1,3.5942311,325.0,0.07750112,101012.0,0.0074930005,173.41667,287.49332,2.9099972,"{""type"":""Point"",""coordinates"":[117.83826008394642,36.85432751549647]}"
1_0000000000000000067f,36,29,29,45,40,197,31,1,133,464,-101,-19,30,-75,28,-3,-2,11,9,1,-424,40,-7,-22,27,-21,26,2,288,-83,-34,28,-58,6,13,-1,2.4942632,322.58334,0.07750112,100538.0,0.0073820003,173.0,286.90332,2.870664,"{""type"":""Point"",""coordinates"":[118.11341337355036,36.81632705631902]}"
1_00000000000000000680,36,35,36,57,52,200,42,1,28,329,-92,0,28,-19,-2,-27,-1,16,12,6,-30,51,-10,-22,13,-3,51,0,241,-83,-12,20,-14,-13,-9,0,0.0,323.58334,0.075834446,101140.0,0.007481667,173.33333,287.10333,2.9813306,"{""type"":""Point"",""coordinates"":[118.19911283669654,36.928437775004745]}"
1_00000000000000000681,40,39,41,61,66,200,57,1,31,-104,-92,7,9,-49,10,-4,1,16,13,6,80,82,15,-34,17,-21,23,0,-130,-83,-4,3,-51,7,-4,1,1.1600763,322.91666,0.076667786,101142.0,0.0075863334,172.25,286.78333,3.118664,"{""type"":""Point"",""coordinates"":[118.40177006137355,36.92709112648661]}"
1_00000000000000000683,33,31,32,54,57,199,46,1,39,143,-91,-10,16,-17,-8,-9,0,15,11,5,0,86,-26,-33,-10,21,10,0,346,-62,-29,9,-38,0,-2,-1,3.5922267,322.75,0.07833445,101018.0,0.0076223337,170.66667,286.58667,3.0473306,"{""type"":""Point"",""coordinates"":[118.59742649739661,36.80851471127336]}"
1_00000000000000000684,36,37,42,58,65,201,59,1,26,-86,-93,-10,26,-50,25,-4,1,14,17,5,-78,70,14,-16,24,-9,4,0,83,-79,-24,19,-55,16,2,0,1.1593419,322.16666,0.07833445,101034.664,0.0076683336,170.5,286.38998,3.1413307,"{""type"":""Point"",""coordinates"":[118.6874379112615,36.87885257129042]}"
1_00000000000000000685,37,38,42,62,71,201,62,1,12,295,-58,-5,26,-39,19,-27,-1,13,17,3,187,69,-8,-48,-16,2,14,-1,356,-55,-6,8,-41,14,-21,-1,0.0,321.0,0.07833445,101170.0,0.007747,170.08333,286.06668,3.3546638,"{""type"":""Point"",""coordinates"":[118.88228279089286,36.89044177492834]}"
1_00000000000000000686,35,35,37,59,58,201,47,1,15,443,-85,-4,10,-37,8,-16,-1,12,11,1,-188,96,-6,-48,9,-7,27,0,492,-68,-18,14,-39,13,-8,-2,0.92740995,319.66666,0.07750112,101238.0,0.007766334,169.83333,285.75,3.5486639,"{""type"":""Point"",""coordinates"":[119.03238950965502,36.80554940907283]}"
1_000000000000000006a1,36,33,31,51,38,200,28,1,64,-108,-81,-19,16,-9,-21,-4,1,11,9,1,394,37,-3,-12,5,-8,-14,-3,-224,-72,-24,12,-24,-23,9,2,1.485269,329.25,0.06166778,100657.336,0.0076200003,162.5,287.62332,1.7833306,"{""type"":""Point"",""coordinates"":[114.54368894341637,36.944878480588805]}"
1_000000000000000006a5,38,38,37,53,50,204,42,1,37,-120,-61,-6,19,-24,8,-12,1,8,10,-1,299,52,-7,-1,-2,-33,9,-2,-31,-54,-16,19,-32,0,-1,0,1.4861228,327.25,0.06333445,100963.336,0.007835668,162.16667,287.06332,2.2453306,"{""type"":""Point"",""coordinates"":[115.08752982609676,37.016562989124004]}"
1_000000000000000006a9,39,40,44,60,57,201,50,1,35,436,-82,0,40,-39,41,-33,-2,11,17,2,-17,46,10,-3,-7,-30,34,0,277,-74,0,30,-37,27,-23,-1,1.4859173,325.83334,0.06250112,101012.0,0.0080263335,161.16667,286.54333,2.7959974,"{""type"":""Point"",""coordinates"":[115.59606354663592,36.99931518624927]}"
1_000000000000000006ab,36,35,36,61,56,201,44,1,36,-80,-93,9,14,-31,12,-11,1,14,15,5,-169,67,17,-8,1,-34,36,1,-275,-88,1,19,-40,9,0,2,1.1603553,326.33334,0.06416778,100976.664,0.008099667,161.75,286.62,2.898664,"{""type"":""Point"",""coordinates"":[115.79656702550415,36.94541803181627]}"
1_000000000000000006ad,36,37,40,66,66,201,53,1,33,129,-109,-16,39,-52,22,3,0,17,15,6,-86,89,-17,-21,18,-36,31,0,-117,-97,-23,36,-44,11,15,1,0.0,327.16666,0.06666778,101044.664,0.008055001,165.0,286.99332,2.8739972,"{""type"":""Point"",""coordinates"":[116.1436768288075,37.05105859487345]}"
1_000000000000000006ae,39,40,45,62,70,201,61,1,33,489,-81,-15,31,-55,26,-10,-2,13,15,3,-656,49,-14,-1,48,-17,47,4,130,-67,-21,25,-43,15,2,0,0.92740995,327.16666,0.06666778,101044.664,0.008055001,165.0,286.99332,2.8739972,"{""type"":""Point"",""coordinates"":[116.19056873548557,37.019528291324534]}"
1_000000000000000006af,38,39,43,62,70,201,60,1,30,35,-83,-12,35,-41,31,-14,0,13,16,3,-500,30,-22,-2,22,1,49,3,-60,-79,-19,27,-39,24,-5,1,0.92740995,329.75,0.069167785,101138.664,0.008032667,165.08333,287.49667,2.786664,"{""type"":""Point"",""coordinates"":[116.32666495873778,36.96239382952673]}"
1_000000000000000006b0,36,37,41,57,65,200,55,1,23,211,-71,0,24,-21,13,-14,0,11,18,2,-471,31,-2,8,36,0,36,3,158,-68,-7,25,-22,7,-10,0,0.92740995,329.33334,0.068334445,101234.664,0.007693667,166.5,287.66666,2.5233307,"{""type"":""Point"",""coordinates"":[116.53309904200702,37.02707309030697]}"
1_000000000000000006b1,37,36,39,55,60,200,52,1,26,220,-71,-7,28,-24,8,-8,0,11,16,3,-319,40,-12,7,38,-6,35,2,172,-69,-14,27,-24,2,-4,0,1.161937,329.33334,0.068334445,101234.664,0.007693667,166.5,287.66666,2.5233307,"{""type"":""Point"",""coordinates"":[116.55492634166364,37.04917239512785]}"
1_000000000000000006b2,38,38,43,61,69,200,60,1,22,149,-69,-15,36,-23,16,-17,0,11,18,2,-165,36,-25,5,20,-7,38,1,148,-63,-19,37,-25,8,-9,0,1.4862622,329.25,0.06916778,101366.664,0.0072753336,166.75,287.8933,2.260664,"{""type"":""Point"",""coordinates"":[116.7150036103813,37.0284197388251]}"
1_000000000000000006b3,37,38,43,62,71,202,62,1,20,28,-72,-22,33,-28,9,-3,0,11,16,3,-560,51,-33,3,54,7,44,3,-2,-72,-28,35,-26,8,2,0,2.4998705,329.08334,0.068334445,101454.0,0.007089667,167.08333,287.97998,2.1533306,"{""type"":""Point"",""coordinates"":[116.8413968297412,37.01521634060585]}"
1_000000000000000006b4,36,37,42,60,69,202,58,1,21,100,-75,-31,58,-37,23,-5,0,14,17,4,-431,26,-8,-17,61,10,48,2,128,-74,-30,48,-30,16,-2,0,2.3229702,328.66666,0.068334445,101477.336,0.0069550006,167.33333,288.01,2.0873306,"{""type"":""Point"",""coordinates"":[116.96240345502859,37.050791048810254]}"
1_000000000000000006b6,33,34,35,55,51,199,34,1,22,-116,-76,-35,61,-43,25,-3,1,15,11,6,-1390,69,-21,-21,86,-15,75,8,37,-84,-34,52,-45,24,-1,0,2.1879451,326.91666,0.07000112,101372.664,0.0070273336,169.0,287.78333,2.2159972,"{""type"":""Point"",""coordinates"":[117.24186869535117,37.05860339385589]}"
1_000000000000000006b7,33,35,38,57,62,202,51,1,24,114,-103,0,24,-31,19,-6,0,13,15,4,-696,41,-19,-8,63,-7,49,4,270,-100,-6,20,-32,9,2,0,1.1607786,327.83334,0.072501116,101400.0,0.007148334,170.08333,288.01666,2.3773305,"{""type"":""Point"",""coordinates"":[117.34724171234521,36.97344348193718]}"
1_000000000000000006ba,35,34,37,60,59,200,48,1,18,22,-109,-3,35,-56,40,-15,0,15,16,5,-535,46,-17,-18,47,-16,39,3,260,-94,-17,26,-50,20,4,0,1.1618223,324.58334,0.072501116,101278.664,0.007460334,172.08333,287.31998,2.7679973,"{""type"":""Point"",""coordinates"":[117.67305930811837,37.04162759614542]}"
1_000000000000000006bb,35,35,37,58,51,200,40,1,14,-73,-89,13,18,-35,12,-21,1,16,12,6,-428,63,-12,-14,42,-4,36,2,91,-82,-1,17,-38,3,-8,0,3.9407651,324.33334,0.07583445,101178.664,0.007470667,173.5,287.3033,2.9413307,"{""type"":""Point"",""coordinates"":[117.90994459248162,36.99770099166791]}"
1_000000000000000006bc,36,35,37,56,56,201,44,1,15,-11,-89,4,22,-12,0,-26,0,13,14,3,-513,34,-17,-14,8,-6,31,3,71,-88,-3,23,-13,-1,-12,0,1.1611431,324.33334,0.07583445,101178.664,0.007470667,173.5,287.3033,2.9413307,"{""type"":""Point"",""coordinates"":[117.9778567015256,36.99716144044045]}"
1_000000000000000006bd,37,35,40,56,62,201,51,1,13,103,-81,-8,32,-20,21,-36,0,12,15,3,-394,28,8,-28,13,-14,57,2,130,-75,-14,30,-19,10,-19,0,0.92740995,323.5,0.07416778,101288.0,0.007516334,173.75,287.11,3.0493307,"{""type"":""Point"",""coordinates"":[118.0576255602707,37.01144394111464]}"
1_000000000000000006be,35,35,36,53,56,200,46,1,16,148,-87,-8,26,-27,10,-19,0,13,14,4,-720,17,-17,-19,13,0,48,4,50,-84,-16,25,-25,3,-3,0,1.4859471,323.33334,0.07500111,101284.0,0.007529667,173.75,287.04666,3.0919974,"{""type"":""Point"",""coordinates"":[118.19426133475038,37.0020129423866]}"
1_000000000000000006c0,40,41,46,64,72,202,64,1,21,157,-65,3,31,-35,13,-19,0,14,18,4,-83,54,9,-30,2,4,37,0,105,-59,-1,15,-30,1,-14,0,1.4856029,322.91666,0.076667786,101142.0,0.0075863334,172.25,286.78333,3.118664,"{""type"":""Point"",""coordinates"":[118.43923096932352,36.97317593587397]}"
1_000000000000000006c2,36,33,34,52,56,197,42,1,16,825,-90,-8,15,-55,7,-3,-4,15,16,6,-567,84,-12,-22,32,-15,27,3,791,-87,-11,7,-58,9,-5,-4,1.1600679,322.0,0.076667786,101194.0,0.00767,171.75,286.48666,3.280664,"{""type"":""Point"",""coordinates"":[118.68016065834227,36.92655157525914]}"
1_000000000000000006c3,37,38,40,59,64,200,54,1,10,176,-88,0,25,-39,9,-1,0,14,16,5,-242,70,3,-52,-1,9,16,1,146,-62,-18,15,-39,0,10,0,1.4858611,320.58334,0.076667786,101206.0,0.0077120005,171.58333,286.12665,3.4633307,"{""type"":""Point"",""coordinates"":[118.86072303729948,36.994735689467376]}"
1_000000000000000006c4,38,39,42,59,64,201,55,1,10,269,-74,0,14,-35,22,-11,0,13,13,3,-83,77,0,-54,-14,19,24,0,376,-62,-8,3,-48,24,-11,-1,1.4850445,320.08334,0.076667786,101274.0,0.0077283336,171.5,285.99,3.5453308,"{""type"":""Point"",""coordinates"":[118.93294709706211,36.92601202403167]}"
1_000000000000000006e7,38,39,41,58,60,202,50,1,36,-75,-59,-13,24,-21,7,-12,1,9,12,0,193,48,-2,-10,0,-38,12,-1,6,-47,-20,20,-26,-2,-1,0,0.0,326.58334,0.06333445,100962.0,0.007857,162.25,286.91666,2.366664,"{""type"":""Point"",""coordinates"":[115.10477762897148,37.0656131007119]}"
1_000000000000000006e9,41,43,48,63,67,202,59,1,36,271,-80,14,24,-36,42,-36,-1,11,20,1,-185,33,-4,-4,0,-29,38,1,171,-71,3,25,-41,34,-21,0,0.92740995,325.41666,0.06416778,100966.0,0.0078920005,162.33333,286.66,2.590664,"{""type"":""Point"",""coordinates"":[115.3163307602501,37.07989560138608]}"
1_000000000000000006ec,39,39,40,55,51,201,43,1,35,564,-101,0,23,-67,38,-25,-2,11,15,2,-287,37,11,1,17,-18,30,1,254,-79,-7,12,-60,17,-4,0,2.3235223,325.08334,0.06416778,100986.664,0.0079850005,162.75,286.54,2.8219972,"{""type"":""Point"",""coordinates"":[115.65562375940677,37.06884594897564]}"
1_000000000000000006ed,37,36,40,63,63,201,53,1,33,540,-99,1,12,-46,22,-39,-2,14,17,6,-600,73,8,-18,23,-36,35,3,369,-96,-8,23,-59,20,-21,-1,2.188171,325.66666,0.06416778,100992.664,0.008050334,163.5,286.65668,2.8953307,"{""type"":""Point"",""coordinates"":[115.86987018772169,37.086361297913584]}"
1_000000000000000006ee,36,35,38,57,60,200,50,1,31,441,-99,5,17,-52,28,-39,-1,13,19,4,-77,70,-1,-21,5,-50,36,0,37,-73,-18,27,-56,12,-1,0,0.0,325.5,0.065001115,101064.664,0.00801,165.58333,286.79333,2.876664,"{""type"":""Point"",""coordinates"":[116.00919925923768,37.12139645489051]}"
1_000000000000000006ef,38,37,41,59,65,201,55,1,31,147,-79,-11,13,-54,21,-22,0,13,19,3,-670,79,3,-10,40,-45,61,4,-98,-68,-12,11,-49,7,-9,1,2.1882434,326.75,0.06666778,101084.0,0.008082001,164.5,286.88998,2.9013307,"{""type"":""Point"",""coordinates"":[116.0488139129965,37.09525720451521]}"
1_000000000000000006f2,37,38,42,59,68,201,57,1,23,533,-84,-13,41,-33,22,-15,-2,13,18,4,-665,29,-6,-11,39,-12,47,4,258,-77,-17,35,-27,14,-4,0,0.92740995,328.0,0.06750111,101231.336,0.007680667,167.0,287.43,2.5393305,"{""type"":""Point"",""coordinates"":[116.52743598366914,37.18499661321581]}"
1_000000000000000006f3,35,34,36,53,57,200,47,1,24,357,-89,-27,48,-39,8,-2,-1,14,15,5,-611,49,-14,-4,43,-1,42,3,234,-89,-27,43,-38,4,2,0,1.4873332,328.0,0.06750111,101231.336,0.007680667,167.0,287.43,2.5393305,"{""type"":""Point"",""coordinates"":[116.58699619644001,37.117891601462496]}"
1_000000000000000006f5,34,36,38,60,64,202,55,1,22,209,-99,-15,43,-36,14,-8,0,14,14,5,-703,42,-10,-4,60,2,37,4,122,-99,-20,43,-32,10,-1,0,1.4868203,329.25,0.06916778,101366.664,0.0072753336,166.75,287.8933,2.260664,"{""type"":""Point"",""coordinates"":[116.79369782577255,37.07504409943994]}"
1_000000000000000006f7,37,39,43,62,73,202,64,1,19,140,-71,-16,39,-29,9,-2,0,13,18,4,-604,25,-12,-3,48,0,41,3,131,-68,-24,40,-30,8,-1,0,1.1642714,325.83334,0.06833445,101406.0,0.007207667,168.08333,287.34,2.2419972,"{""type"":""Point"",""coordinates"":[117.07558881706822,37.20116531363559]}"
1_000000000000000006fa,34,34,37,58,62,200,52,1,20,-22,-85,-6,33,-38,28,-7,1,14,18,5,-639,22,-30,2,61,0,44,4,219,-89,-14,31,-44,22,0,0,1.4879978,323.75,0.07083445,101224.0,0.0074383337,171.0,287.06,2.6753306,"{""type"":""Point"",""coordinates"":[117.51459623398209,37.17313986351469]}"
1_000000000000000006fc,33,34,37,58,60,200,47,1,18,317,-91,-7,29,-45,19,-10,-1,14,17,5,-378,33,-12,-17,52,12,52,2,185,-82,-24,32,-43,17,2,0,0.92740995,323.0,0.07166778,101248.0,0.007540667,172.41667,286.97,2.9193306,"{""type"":""Point"",""coordinates"":[117.70270341192166,37.1944320710449]}"
1_000000000000000006fd,32,32,35,53,58,200,48,1,14,345,-103,-10,32,-59,30,-3,-1,13,16,5,-791,47,-8,-17,42,1,37,5,355,-99,-15,26,-55,23,3,-1,1.8543341,322.91666,0.072501116,101278.0,0.007557334,173.0,286.96332,3.0093305,"{""type"":""Point"",""coordinates"":[117.83798807878217,37.196046265626244]}"
1_000000000000000006ff,35,34,37,56,60,200,49,1,10,-28,-81,0,31,-44,27,-21,1,13,17,3,-614,50,0,-26,20,-11,32,3,-49,-72,-8,22,-35,12,-6,1,2.1888413,322.58334,0.07500111,101286.0,0.0075680004,174.08333,286.91333,3.2053306,"{""type"":""Point"",""coordinates"":[118.16623588462949,37.168560366732805]}"
1_00000000000000000701,38,37,40,61,66,201,54,1,17,143,-99,-16,32,-57,35,-17,0,14,16,5,-215,61,18,-53,29,-23,31,1,90,-85,-17,13,-53,25,-4,0,1.4866906,322.66666,0.075834446,101190.0,0.0075643337,173.41667,286.85333,3.194664,"{""type"":""Point"",""coordinates"":[118.36997221176144,37.064261993092714]}"
1_00000000000000000702,38,37,40,60,64,202,54,1,10,-39,-99,-17,30,-48,24,-13,1,16,15,7,253,57,8,-47,16,-5,19,-1,40,-90,-21,14,-49,15,-3,0,1.8543341,322.58334,0.076667786,101230.0,0.0076023336,173.08333,286.79,3.2593307,"{""type"":""Point"",""coordinates"":[118.45647877219827,37.08016314744929]}"
1_00000000000000000706,40,42,49,61,71,201,59,1,8,17,-38,9,11,-26,21,-17,0,7,17,-1,-200,45,-4,-34,-9,18,3,1,-25,-44,9,5,-29,24,-15,0,1.4873599,320.08334,0.075834446,101704.0,0.0077250004,174.66667,286.25333,3.7153306,"{""type"":""Point"",""coordinates"":[119.01163685335227,37.120049806372364]}"
1_00000000000000000727,35,38,43,61,77,206,64,1,79,-252,-36,-15,25,-8,5,-12,2,12,14,1,723,89,-33,-36,-3,-55,66,-4,-9,-20,-18,8,-9,-9,0,0,1.4881082,328.83334,0.06083445,100342.664,0.007448667,162.16667,287.68997,1.5226638,"{""type"":""Point"",""coordinates"":[114.49437128576524,37.18230331617953]}"
1_00000000000000000728,32,28,27,57,44,201,29,1,54,-294,-110,-8,14,-29,-6,11,2,15,7,4,636,90,-5,-8,21,-16,-1,-4,-119,-84,-27,0,-32,-30,35,1,0.0,329.58334,0.06166778,100804.664,0.007509667,160.41667,287.63666,1.5346639,"{""type"":""Point"",""coordinates"":[114.60917530148728,37.3103107301208]}"
1_0000000000000000072a,39,40,43,60,57,202,47,1,34,-14,-75,-9,20,-22,12,-13,0,10,11,0,-87,41,-8,-14,10,-17,17,0,23,-50,-13,8,-17,-9,0,0,1.1654987,328.5,0.06333445,101026.664,0.007672334,162.08333,287.41666,1.8466638,"{""type"":""Point"",""coordinates"":[114.85145163902413,37.28066662631749]}"
1_0000000000000000072b,42,43,48,63,66,202,54,1,30,204,-29,-3,13,-24,10,-11,0,10,16,0,253,63,12,-16,25,-46,18,-1,190,-18,-7,8,-22,-1,-3,0,0.92740995,327.75,0.06416778,101084.0,0.0076473337,162.08333,287.29,1.9066639,"{""type"":""Point"",""coordinates"":[114.93580445365218,37.315162232066946]}"
1_0000000000000000072d,36,36,41,61,58,202,49,1,31,-162,-73,4,8,-35,17,-14,1,10,13,0,17,65,-13,-4,18,-42,17,0,-116,-64,-7,8,-45,8,-2,1,0.0,324.75,0.06583445,100982.0,0.0077280006,163.75,286.78998,2.3846638,"{""type"":""Point"",""coordinates"":[115.20340848517264,37.243210177468534]}"
1_00000000000000000730,39,39,41,61,58,201,47,1,32,452,-120,13,21,-44,47,-44,-1,14,16,6,-71,61,-2,-20,5,-34,29,0,179,-102,-1,25,-49,36,-19,0,1.1649531,323.33334,0.065001115,101022.664,0.007843001,165.08333,286.50998,2.750664,"{""type"":""Point"",""coordinates"":[115.62624720166669,37.24536392327736]}"
1_00000000000000000732,37,37,41,59,62,201,52,1,32,48,-76,-9,21,-27,17,-21,0,14,18,6,-564,73,-2,-12,11,-29,46,3,-27,-79,-12,27,-42,19,-13,1,1.1660281,322.83334,0.06416778,101032.664,0.007855333,166.66667,286.53,2.796664,"{""type"":""Point"",""coordinates"":[115.8682515340393,37.31462268083948]}"
1_00000000000000000736,38,37,41,58,66,201,56,1,23,231,-73,-1,20,-40,24,-9,0,12,19,3,-358,39,-15,2,34,-7,46,2,98,-72,-10,20,-41,18,0,0,1.4895585,324.5,0.06250112,101090.0,0.007850334,168.33333,286.83,2.7719972,"{""type"":""Point"",""coordinates"":[116.38676026363503,37.3022263799109]}"
1_00000000000000000737,35,36,40,56,62,200,53,1,23,326,-73,-8,32,-34,18,-10,-1,12,16,3,-561,37,-15,-13,39,-20,51,3,273,-74,-13,28,-39,16,-8,0,2.1899562,325.25,0.06416778,101189.336,0.0077140005,168.25,287.00665,2.6293306,"{""type"":""Point"",""coordinates"":[116.53120838316038,37.30438458482077]}"
1_00000000000000000738,35,36,39,59,64,201,54,1,22,89,-87,-9,38,-35,23,-8,0,13,18,4,-376,37,-11,0,51,-12,33,2,65,-87,-16,40,-37,18,2,0,0.0,326.5,0.06666778,101237.336,0.007548,167.66667,287.25998,2.4766638,"{""type"":""Point"",""coordinates"":[116.65302210573839,37.268270325388904]}"
1_0000000000000000073a,39,40,45,60,69,202,56,1,17,-178,-41,-20,41,-17,15,4,1,11,16,2,-299,44,-1,-1,47,-19,45,1,-110,-47,-21,41,-21,16,0,1,1.4883894,326.33334,0.06666778,101347.336,0.0072970004,167.75,287.37,2.2899973,"{""type"":""Point"",""coordinates"":[116.89529844327527,37.205477264354286]}"
1_0000000000000000073c,37,39,45,60,71,201,62,1,17,238,-66,-22,50,-27,20,-1,0,12,19,3,-480,16,-16,3,34,-3,47,3,311,-67,-25,47,-29,19,-1,-1,0.92740995,325.33334,0.06833445,101393.336,0.0072403336,168.5,287.25665,2.2859972,"{""type"":""Point"",""coordinates"":[117.12059452400065,37.219224672902065]}"
1_0000000000000000073d,37,39,44,65,71,201,61,1,18,-10,-71,0,22,-17,14,-9,0,14,19,4,-349,37,-30,10,43,10,43,2,58,-66,-14,23,-18,6,0,0,0.92740995,323.58334,0.06750111,101318.0,0.007452334,169.0,286.84,2.4953306,"{""type"":""Point"",""coordinates"":[117.21357124006605,37.304924136048236]}"
1_0000000000000000073f,31,29,29,61,57,198,40,1,17,59,-119,-3,36,-66,33,-7,0,17,15,8,-650,71,-32,-14,67,-4,55,4,241,-120,-15,36,-67,27,0,0,0.92740995,322.66666,0.069167785,101246.0,0.007542334,170.75,286.76,2.7593305,"{""type"":""Point"",""coordinates"":[117.5237596866469,37.28363192851803]}"
1_00000000000000000740,36,36,40,63,63,201,54,1,18,139,-85,-2,31,-41,30,-13,0,13,18,4,-565,23,-17,-9,51,9,55,3,78,-79,-16,38,-40,26,-1,0,1.4896326,321.41666,0.06916778,101244.0,0.007645667,170.5,286.47998,2.8719974,"{""type"":""Point"",""coordinates"":[117.59409754666392,37.308424530375184]}"
1_00000000000000000741,32,31,33,55,56,199,45,1,19,361,-112,-3,27,-58,19,-1,-1,15,13,6,-945,48,6,-35,54,3,35,5,320,-107,-14,25,-57,14,9,-1,1.1652881,321.83334,0.07166778,101195.336,0.007601334,172.25,286.68,3.0013306,"{""type"":""Point"",""coordinates"":[117.7832838270585,37.26692367687077]}"
1_00000000000000000742,39,42,45,66,72,202,64,1,17,-114,-87,3,29,-48,31,-6,1,14,19,4,-653,68,-12,-27,36,-20,41,4,-135,-86,-6,29,-48,27,1,1,1.4890504,321.75,0.07333445,101240.0,0.0076090004,173.5,286.72998,3.1779974,"{""type"":""Point"",""coordinates"":[117.91560319171843,37.26018597517901]}"
1_00000000000000000743,35,33,38,56,60,200,50,1,12,100,-67,-7,24,-41,21,0,0,11,18,3,-452,50,-8,-22,29,-19,41,2,86,-69,-11,23,-40,19,6,0,0.0,321.83334,0.072501116,101274.0,0.0076103336,174.0,286.76334,3.2519972,"{""type"":""Point"",""coordinates"":[118.00264930338278,37.218952667737796]}"
1_00000000000000000744,33,34,37,54,62,200,53,1,9,158,-57,-13,32,-37,20,-4,0,12,18,3,-628,43,3,-22,37,-8,39,4,11,-57,-14,26,-30,15,1,0,2.1895723,321.83334,0.07333445,101298.0,0.007613667,174.33333,286.78998,3.318664,"{""type"":""Point"",""coordinates"":[118.14575077438997,37.25776022420593]}"
1_00000000000000000745,36,36,38,52,58,202,50,1,10,246,-75,-8,31,-45,27,-16,0,10,17,1,-844,48,-1,-16,49,-11,48,5,156,-71,-7,21,-34,15,-8,0,1.1647342,321.83334,0.07333445,101298.0,0.007613667,174.33333,286.78998,3.318664,"{""type"":""Point"",""coordinates"":[118.18887028157678,37.231081422603175]}"
1_00000000000000000766,36,37,40,58,59,203,49,1,44,-89,-76,-16,21,-17,12,-15,1,12,12,1,46,47,-3,-16,-2,-19,28,0,57,-59,-18,11,-21,-2,0,0,0.92740995,329.58334,0.06250112,101018.664,0.0075313337,160.08333,287.58,1.5773306,"{""type"":""Point"",""coordinates"":[114.70727106556204,37.421614351515856]}"
