system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_000000000000000001c4,43,207,204,42,46,55,75,82,72,51,0,1,1730,12,7,-42,11,2,-17,-1,10,0,-6,1656,2,-18,-10,27,-10,-25,-5,10,700,-35,7,0,-8,-7,5,-1,0.92740995,275.375,0.022501117,82333.0,0.0045205005,190.625,280.775,3.0209973,"{""type"":""Point"",""coordinates"":[102.13022939398316,38.33250613741062]}"
1_000000000000000001ca,41,209,204,40,46,58,82,97,89,49,0,1,1106,14,796,-49,17,9,-30,14,-10,-2,-1,-1460,31,-4,-5,-4,1,10,4,12,93,-37,6,6,-23,8,-1,0,0.0,287.375,0.07625112,88915.0,0.0047945003,182.25,283.09998,2.9449973,"{""type"":""Point"",""coordinates"":[109.70599237412871,38.37777939040625]}"
1_0000000000000000020b,43,204,202,43,47,55,80,80,70,47,0,1,1938,14,-277,-57,18,3,-27,12,3,1,-10,534,-11,-56,-25,5,-11,-39,-2,10,50,-43,1,-8,-29,9,-4,0,2.37319,271.0,0.028751116,81906.0,0.0040795,189.25,279.86,2.9549973,"{""type"":""Point"",""coordinates"":[101.2489817118917,38.63002627789864]}"
1_0000000000000000020d,37,206,202,34,32,33,66,47,37,47,0,1,1541,17,-323,-89,20,-7,-42,-11,34,1,-15,971,47,-11,10,21,-10,-20,-3,14,515,-86,24,-11,-45,-14,23,-1,2.2002087,278.375,0.020001117,83846.0,0.0044030007,191.625,281.69,3.0149972,"{""type"":""Point"",""coordinates"":[102.1868243045535,38.50498416615791]}"
1_0000000000000000020f,47,206,204,46,52,62,85,93,80,57,0,1,1372,14,-225,-62,19,-9,-22,14,4,1,-3,124,36,-16,-9,2,-13,-16,0,11,-98,-39,10,-10,-19,5,4,0,2.2013683,281.875,0.0137511175,86803.0,0.0042400006,201.25,283.54498,2.6809974,"{""type"":""Point"",""coordinates"":[103.03788387251313,38.63568487713546]}"
1_00000000000000000212,42,204,203,40,41,46,69,71,61,42,0,1,1105,17,-252,-91,11,8,-54,27,-3,1,-8,260,20,6,-33,-4,-11,-14,-1,13,-129,-75,11,-2,-34,12,1,0,2.5480485,294.875,0.027501117,89437.0,0.0051705004,182.25,283.925,1.7689972,"{""type"":""Point"",""coordinates"":[106.43621383545583,38.645387881027766]}"
1_00000000000000000215,39,206,202,36,38,43,65,63,51,36,0,1,1222,17,611,-79,-5,26,-60,40,9,-1,-8,-562,56,-16,-34,31,11,27,1,14,361,-69,-7,17,-53,37,11,0,7.9841237,287.375,0.07500111,88653.0,0.0050095003,180.75,282.775,2.5129972,"{""type"":""Point"",""coordinates"":[110.2859430571399,38.67961594071401]}"
1_00000000000000000256,46,206,202,46,48,56,80,82,71,55,0,1,1506,16,300,-64,17,12,-47,25,1,0,-7,-1206,39,-31,-38,30,-13,-7,3,12,-201,-41,6,-6,-28,7,-2,1,1.5098935,277.0,0.016251117,85527.0,0.0042725,196.75,281.85498,3.0199974,"{""type"":""Point"",""coordinates"":[100.42728978347007,38.906530675121765]}"
1_00000000000000000257,49,207,205,48,46,50,66,72,68,46,0,1,1787,12,23,-37,13,5,-17,12,3,0,-12,-1806,8,-32,-46,-20,-15,-28,5,7,-424,-20,0,-9,-12,3,-2,1,1.5083392,273.0,0.025001118,82950.0,0.0040670005,190.5,280.45,2.9879973,"{""type"":""Point"",""coordinates"":[101.10156829016584,38.788761357199206]}"
1_0000000000000000025e,41,206,205,37,34,35,49,44,38,34,0,1,1105,10,300,-86,3,3,-35,9,12,0,-13,55,28,10,-16,3,12,-7,0,8,303,-77,7,-2,-29,2,13,0,2.3824098,291.375,0.026251117,89597.0,0.0049855,186.125,283.78497,2.2619972,"{""type"":""Point"",""coordinates"":[106.53970065270418,38.90707022634923]}"
1_00000000000000000260,44,204,201,42,42,47,57,59,53,46,0,1,1214,9,145,-24,6,4,-18,0,-13,0,-7,-1402,37,-25,-34,8,3,41,4,7,-22,-16,-6,2,-10,2,2,0,4.3984547,286.375,0.07500112,88535.0,0.0049910005,181.75,282.72498,2.6389973,"{""type"":""Point"",""coordinates"":[110.18784729306515,38.75884524823164]}"
1_00000000000000000261,39,202,200,37,34,38,62,61,52,34,0,1,1004,18,301,-104,12,6,-56,29,2,0,-11,-869,82,-35,-30,52,-7,17,2,13,-146,-76,-1,9,-45,23,7,1,15.167864,289.375,0.07000112,88968.0,0.0052845003,177.375,282.695,2.4239972,"{""type"":""Point"",""coordinates"":[110.55543774750699,38.84131186311407]}"
1_000000000000000002a0,43,204,201,41,42,47,63,64,58,47,0,1,1467,14,699,-50,15,21,-31,25,1,-1,-8,-254,13,-35,-34,15,0,1,0,10,288,-32,-2,3,-18,8,-1,0,0.92740995,278.0,0.016251117,85981.0,0.0042185,196.375,282.11,3.0209973,"{""type"":""Point"",""coordinates"":[100.45316148778217,38.96393268298277]}"
1_000000000000000002b1,43,205,202,42,44,49,73,65,54,50,0,1,1349,17,837,-54,9,9,-24,5,-1,-2,-16,-1891,-7,-44,-10,-17,-25,-27,5,11,549,-59,-3,6,-27,-4,1,-1,0.92740995,292.75,0.025001116,84058.0,0.004934001,192.25,283.745,2.7649975,"{""type"":""Point"",""coordinates"":[75.70358995578883,39.31831528010433]}"
1_000000000000000002b5,48,207,205,47,50,55,78,74,61,51,0,1,1166,17,989,-40,7,6,-49,1,7,-2,-10,-385,-3,-19,-5,36,-2,-38,0,11,860,-55,-6,1,-48,3,1,-2,1.513361,307.875,0.0137511175,88624.0,0.0050100004,183.0,286.24,1.9019972,"{""type"":""Point"",""coordinates"":[77.51432387516792,39.16658990765978]}"
1_000000000000000002ea,44,206,203,44,45,49,77,72,59,36,0,1,1442,18,-235,-94,17,0,-68,27,18,1,-13,316,32,-37,-31,31,-40,-27,-1,13,-470,-68,0,-6,-67,15,12,2,1.5134692,279.5,0.020001117,86687.0,0.0041350005,196.0,282.505,3.3559973,"{""type"":""Point"",""coordinates"":[100.08745723308591,39.174674257869675]}"
1_000000000000000002ef,42,204,202,40,35,39,69,78,68,35,0,1,1233,21,-377,-78,-5,1,-37,14,8,1,-4,197,45,-46,-23,18,18,39,0,14,-762,-40,-19,0,-13,8,23,3,5.1227574,286.375,0.056251116,88277.0,0.0051805004,181.0,282.64,2.7979972,"{""type"":""Point"",""coordinates"":[110.18542154209206,39.23531357309549]}"
1_000000000000000002f1,43,205,203,42,44,51,74,79,69,45,0,1,1044,17,638,-78,-3,15,-65,38,-7,-1,-7,-420,73,3,-17,82,-5,11,1,12,302,-61,4,14,-46,32,-8,0,9.006308,291.125,0.06125112,89825.0,0.0055455007,169.625,282.16498,2.4489973,"{""type"":""Point"",""coordinates"":[111.13566043568244,39.153654055503736]}"
1_000000000000000002f8,47,205,202,46,49,58,85,69,53,50,0,1,1263,17,148,-45,0,8,-21,-6,6,0,-12,-650,12,-32,0,-20,3,-4,1,13,-382,-57,-7,0,-27,-11,0,1,1.8543341,303.125,0.012501117,87003.0,0.0051215,189.375,285.555,2.3569975,"{""type"":""Point"",""coordinates"":[76.10702266449829,39.40024234375929]}"
1_000000000000000002f9,43,207,204,41,43,51,82,69,59,49,0,1,1201,19,58,-51,2,15,-35,12,2,0,-13,-1229,2,-23,9,-16,-8,-27,3,14,-281,-66,-8,15,-47,15,-6,1,1.8543341,306.875,0.015001117,88112.0,0.0049180007,184.375,286.125,2.0809972,"{""type"":""Point"",""coordinates"":[76.83546587169026,39.493486605887895]}"
1_00000000000000000337,54,206,203,54,57,62,70,66,58,62,0,1,1317,8,109,-15,1,3,-2,0,9,0,-9,-1528,-43,-16,7,-10,-11,-29,4,5,-153,-18,-4,3,-3,-1,4,0,1.5208352,293.5,0.015001117,84334.0,0.0051080007,186.125,283.315,2.677997,"{""type"":""Point"",""coordinates"":[76.16415712629609,39.71474274105883]}"
1_00000000000000000338,38,203,201,34,37,40,83,59,46,38,0,1,1197,26,1195,-115,21,18,-77,15,6,-3,-17,-1618,42,-38,3,15,-26,-26,4,18,840,-129,10,11,-80,17,-5,-2,1.8543341,307.125,0.015001117,88102.0,0.0053140004,183.875,285.93,2.2399974,"{""type"":""Point"",""coordinates"":[76.75623656417264,39.62095892770275]}"
1_0000000000000000033c,53,206,204,52,52,58,75,78,72,55,0,1,1118,12,-115,-37,13,-1,-20,4,0,0,-12,-503,0,8,-53,-50,-8,-19,1,7,-39,-29,7,-10,-22,0,-1,0,2.2118802,306.5,0.012501117,89229.0,0.0052110003,177.875,285.9,1.5959972,"{""type"":""Point"",""coordinates"":[78.53274242386547,39.77484250505717]}"
1_0000000000000000033e,50,206,205,49,45,47,80,88,76,44,0,1,1095,20,-650,-50,16,-15,-61,23,0,2,-7,-2224,52,-18,-50,-41,-19,21,7,11,-483,-15,-5,-15,-46,3,6,2,0.92740995,306.125,0.016251117,89545.0,0.0051140003,176.875,286.005,1.6469972,"{""type"":""Point"",""coordinates"":[79.19677837544148,39.73064389541542]}"
1_0000000000000000036b,39,207,205,36,35,37,58,48,40,30,0,1,1669,12,-48,-70,20,1,-25,3,20,0,-16,-706,-20,-23,-32,17,-34,-22,1,9,-319,-76,17,-6,-25,-8,20,1,0.92740995,269.875,0.0137511175,83442.0,0.0042225006,195.75,280.51,2.3839974,"{""type"":""Point"",""coordinates"":[98.26702476891558,39.79424405374072]}"
1_000000000000000003dc,40,205,204,38,38,38,72,52,40,42,0,1,1159,20,-279,-112,11,4,-56,6,21,1,-17,277,43,-17,-5,26,-12,-15,-1,15,-398,-109,-2,4,-61,6,24,1,0.92740995,282.875,0.0037511175,89018.0,0.0039350004,199.5,284.24,2.1279974,"{""type"":""Point"",""coordinates"":[94.6000116719975,40.11682880125016]}"
1_0000000000000000041c,48,206,204,47,48,52,64,62,53,50,0,1,1502,10,99,-42,13,-1,-21,8,5,0,-13,-93,-6,-45,-23,13,-43,-32,0,7,-245,-32,0,-5,-11,-3,9,1,4.4271846,272.375,0.0075011174,85218.0,0.0037560004,192.25,281.385,3.3679972,"{""type"":""Point"",""coordinates"":[97.04890983864051,40.29253967826119]}"
1_00000000000000000451,51,208,206,49,49,53,77,75,64,47,0,1,1178,15,635,-78,2,9,-25,5,16,-1,-11,-1196,-33,-36,0,-18,-25,-11,3,10,29,-60,-10,5,-21,-4,17,0,1.2198248,280.125,0.008751117,88522.0,0.0033075004,194.125,283.68,3.3789973,"{""type"":""Point"",""coordinates"":[95.78309144529565,40.515410008013454]}"
1_00000000000000000453,53,207,206,54,60,70,88,90,77,63,0,1,1335,13,679,-11,16,8,-12,5,5,-1,-9,-2513,-23,-30,-3,40,-30,-45,7,9,-367,-17,0,-4,0,-1,2,1,1.2202494,276.0,0.010001117,87089.0,0.0031530005,191.25,282.625,4.0859976,"{""type"":""Point"",""coordinates"":[96.49887080549586,40.538588415289276]}"
1_00000000000000000464,47,207,205,45,45,48,58,55,48,45,0,1,1047,10,-108,-33,6,4,-19,7,0,0,-13,-563,39,21,-26,-2,0,23,1,6,44,-20,4,-2,-15,4,0,0,1.224513,299.5,0.011251117,89973.0,0.005183,181.5,285.08002,1.6859972,"{""type"":""Point"",""coordinates"":[80.58548513471824,40.77143375409811]}"
1_0000000000000000046b,32,189,188,28,22,19,24,20,17,21,0,1,887,14,-935,-114,18,0,1,29,0,3,-24,540,-14,-48,56,8,-33,-2,-2,8,796,-106,-35,38,-2,3,0,-2,13.447757,318.875,0.12875111,83922.0,0.0065635005,140.0,283.18,1.7889972,"{""type"":""Point"",""coordinates"":[109.52111804445285,31.884846673675288]}"
1_0000000000000000047a,37,199,196,33,29,28,56,43,31,28,0,1,391,27,-370,-92,5,16,-12,-9,-5,2,-18,1488,48,-7,11,-31,-2,7,-5,14,491,-69,-23,15,-6,-8,-14,0,11.199971,346.25,0.10625111,94583.0,0.0084325,143.5,288.0,1.3319972,"{""type"":""Point"",""coordinates"":[109.28126745788904,32.43865810631116]}"
1_00000000000000000484,36,203,199,31,26,25,41,45,37,26,0,1,686,24,531,-110,7,27,-24,-40,68,0,-17,-616,46,-38,7,-22,-12,-24,1,11,-118,-78,-21,19,-10,-41,22,0,10.8065605,334.875,0.13375112,89491.0,0.008172501,141.125,285.72998,1.5679972,"{""type"":""Point"",""coordinates"":[107.8960655520403,32.532713924831484]}"
1_00000000000000000486,32,198,194,26,22,19,52,35,21,16,0,1,710,34,131,-166,45,0,-10,-31,10,0,-19,1436,95,-32,-38,-44,-20,-9,-5,16,30,-125,4,6,-49,9,-43,0,22.983707,344.75,0.12000111,93954.0,0.0085775005,141.125,287.46,1.2969972,"{""type"":""Point"",""coordinates"":[108.56845339988942,32.636200742079865]}"
1_00000000000000000487,37,204,200,33,30,25,57,47,34,26,0,1,312,30,3,-120,4,0,-27,-7,4,0,-16,1590,40,-12,5,-35,-15,9,-5,14,1076,-102,-12,11,-27,5,-14,-2,6.8341784,349.25,0.10250112,95701.0,0.008801,144.375,288.47998,1.2519972,"{""type"":""Point"",""coordinates"":[109.0858830270302,32.67878069803922]}"
1_00000000000000000498,34,180,180,30,26,27,37,42,31,26,0,1,1458,25,647,-154,30,6,-36,-9,19,-1,-18,-1015,79,-23,-13,42,24,-49,2,11,709,-88,0,9,-6,-14,0,-1,15.498102,305.75,0.073751114,79628.0,0.0057775006,153.5,282.01,1.7619972,"{""type"":""Point"",""coordinates"":[104.70982827160371,32.80274816642607]}"
