system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_000000000000000006a4,36,201,200,33,33,39,64,69,62,31,0,1,1964,19,-424,-103,24,-17,-32,23,0,2,-13,1700,34,30,53,50,-43,-68,-6,10,1161,-53,34,-1,-11,-7,-20,-3,3.8750348,282.16666,0.058334447,79496.664,0.0054210005,175.5,279.36667,2.3393307,"{""type"":""Point"",""coordinates"":[106.31979116605139,35.501735015651576]}"
1_000000000000000006a5,36,207,203,33,33,34,67,51,40,25,0,1,1155,21,210,-114,-5,9,-37,-8,10,0,-17,152,53,7,31,-41,-39,4,-1,11,-381,-73,0,25,-39,-16,10,1,1.1363217,304.41666,0.06166778,85869.336,0.0062630004,169.5,283.25333,2.0273306,"{""type"":""Point"",""coordinates"":[107.02209512286807,35.302310639238314]}"
1_000000000000000006a6,36,197,194,31,26,25,44,32,25,25,0,1,1037,23,620,-104,-11,4,-25,-17,14,-1,-19,1035,54,-1,5,-34,-42,25,-4,10,381,-64,-1,24,-41,-17,-3,0,4.6306047,316.25,0.065001115,89282.664,0.006876667,169.58333,285.56998,2.1339972,"{""type"":""Point"",""coordinates"":[107.35168511813248,35.32359838766747]}"
1_000000000000000006a7,35,202,200,31,30,34,61,67,57,29,0,1,942,19,663,-85,-7,-1,-26,-3,5,-1,-11,969,1,6,16,-53,-21,8,-3,10,174,-67,-4,16,-43,-1,12,0,2.2728574,316.66666,0.06750111,89288.664,0.0070453337,168.16667,285.5533,2.226664,"{""type"":""Point"",""coordinates"":[107.72924612252984,35.34165328783287]}"
1_000000000000000006a8,33,197,194,29,25,25,68,53,38,25,0,1,1433,25,1723,-142,5,0,-67,1,18,-5,-13,644,43,-33,-34,24,-24,-11,-2,15,2719,-100,-2,-17,-59,-33,18,-8,3.0038254,308.41666,0.06416778,87298.0,0.0067153336,166.83333,284.04666,2.1839972,"{""type"":""Point"",""coordinates"":[108.344236421619,35.483140564258704]}"
1_000000000000000006a9,34,196,195,30,28,32,58,61,50,29,0,1,1443,21,168,-115,16,2,-46,13,7,0,-10,1225,7,-27,-26,0,-15,4,-4,13,763,-77,2,-5,-40,-10,10,-2,1.4672636,305.66666,0.06583445,86424.0,0.0064980006,166.16667,283.5,2.2166638,"{""type"":""Point"",""coordinates"":[108.4035246292256,35.364831695108684]}"
1_000000000000000006aa,33,196,194,30,29,32,67,55,39,27,0,1,1203,23,686,-124,10,5,-96,30,-5,-1,-12,1541,74,-22,-15,46,-48,-1,-5,15,1507,-85,4,-19,-91,-3,7,-4,15.158219,309.08334,0.06166778,87688.664,0.006361667,163.66667,284.35333,2.5079973,"{""type"":""Point"",""coordinates"":[109.18586499085059,35.39609445259439]}"
1_000000000000000006ac,43,204,201,41,42,46,72,65,54,46,0,1,787,17,428,-95,8,6,-52,15,-3,0,-12,1413,38,4,2,15,-2,-25,-5,11,1198,-62,-1,14,-32,0,-3,-3,2.7802885,325.91666,0.069167785,92012.0,0.007160667,159.91667,287.21332,2.9759972,"{""type"":""Point"",""coordinates"":[109.66260086177763,35.3349155861411]}"
1_000000000000000006ad,48,204,201,45,41,42,56,52,43,38,0,1,457,13,-431,-84,-19,-8,-9,-22,-15,1,-13,686,-25,39,13,-14,29,29,-2,7,-214,-59,-6,3,2,-5,-11,1,2.935002,335.33334,0.076667786,96252.0,0.0073196674,156.66667,288.37332,2.5433307,"{""type"":""Point"",""coordinates"":[110.44655987708501,35.474516662821344]}"
1_000000000000000006d8,30,196,194,28,31,32,74,62,46,34,1,1,2917,21,433,-120,32,-5,-68,50,-5,0,-5,681,134,3,-3,-3,-3,34,-2,19,397,-106,26,7,-89,64,-7,0,7.2980595,256.0,0.045834452,69451.336,0.004223667,211.41667,277.0,2.4293306,"{""type"":""Point"",""coordinates"":[99.96187557011773,35.534611967718625]}"
1_000000000000000006da,40,202,200,39,42,47,73,79,70,50,1,1,3109,13,-423,-74,21,-1,-24,21,6,1,-1,-1204,42,-5,13,24,12,-13,4,12,184,-53,12,5,-30,27,-5,0,2.1763692,254.0,0.057501115,68769.336,0.004166667,205.66667,275.97665,1.7779973,"{""type"":""Point"",""coordinates"":[100.77359248948278,35.56991467075877]}"
1_000000000000000006dd,35,202,199,34,35,41,71,74,66,40,0,1,2429,15,77,-69,8,0,-29,4,10,0,-4,-920,79,0,-12,12,48,-53,3,13,22,-44,0,-4,-40,21,-4,0,1.1399678,276.0,0.050001115,75455.336,0.0059550004,194.83333,279.24667,1.8593305,"{""type"":""Point"",""coordinates"":[102.05342137833755,35.560216125967514]}"
1_000000000000000006df,38,202,199,36,36,39,62,61,52,41,0,1,1980,16,72,-106,13,9,-33,18,0,0,-13,55,65,-8,-56,-38,27,-7,0,10,238,-58,14,-28,-46,20,-5,0,3.5385482,282.08334,0.05833445,78806.0,0.005731667,190.5,280.44998,1.6739972,"{""type"":""Point"",""coordinates"":[103.1214295898505,35.540270566955456]}"
1_000000000000000006e0,40,204,202,39,42,49,75,83,72,48,0,1,2020,16,958,-77,9,-5,-49,19,-8,-2,-11,680,55,-1,16,-37,22,-6,-2,10,1019,-47,0,-1,-49,17,6,-3,2.7802885,280.5,0.05333445,79438.664,0.005234667,188.75,280.16666,1.4553305,"{""type"":""Point"",""coordinates"":[103.5671747084561,35.552666867884035]}"
1_000000000000000006e1,38,204,201,36,35,39,62,64,57,38,0,1,1806,14,521,-79,5,-7,-35,0,3,-1,-12,325,40,17,4,-27,46,-7,-1,9,377,-62,7,-3,-40,14,4,0,2.461534,274.66666,0.044167783,77681.336,0.0050423336,189.5,279.01666,1.7513306,"{""type"":""Point"",""coordinates"":[103.78034203431608,35.613306183109835]}"
1_000000000000000006e3,41,206,204,40,41,45,54,61,56,39,0,1,1924,10,289,-33,1,-11,-16,17,-7,0,-15,703,-67,-4,73,5,-3,7,-2,5,32,-30,0,6,-2,0,3,0,1.4696448,285.0,0.049167782,79614.664,0.0062990007,187.25,280.64667,3.692664,"{""type"":""Point"",""coordinates"":[104.63922286552345,35.58177587956093]}"
1_000000000000000006e4,37,204,201,35,35,37,70,72,54,31,0,1,1814,17,251,-77,12,4,-32,22,5,0,-15,442,-1,-16,34,43,-37,-39,-1,9,184,-62,7,3,-25,10,3,0,6.8497214,285.25,0.057501115,79508.0,0.0063183336,182.83333,280.37,4.354664,"{""type"":""Point"",""coordinates"":[105.17578649528458,35.6998127435467]}"
1_000000000000000006e5,36,202,200,34,35,39,72,70,57,24,0,1,1785,20,137,-95,32,-3,-43,15,3,0,-15,1450,74,11,5,32,-16,-111,-5,10,480,-65,24,-17,-13,-3,-7,-1,8.643454,296.08334,0.049167782,82479.336,0.0066200006,175.33333,281.85333,3.662664,"{""type"":""Point"",""coordinates"":[105.7845741848084,35.56856802224061]}"
1_000000000000000006e6,39,191,190,36,31,31,47,44,36,28,0,1,2164,22,419,-91,36,2,-17,22,-5,0,-15,-157,16,9,-6,60,12,-107,0,10,370,-50,38,-19,17,6,-23,0,3.5424402,275.33334,0.05416778,77427.336,0.005236667,177.75,278.11,2.8093307,"{""type"":""Point"",""coordinates"":[106.15055044466892,35.63513348276647]}"
1_000000000000000006e7,47,204,200,46,51,61,79,86,78,56,0,1,1418,13,447,-60,-2,-7,-14,4,8,-1,-12,838,44,0,13,-22,-12,-30,-3,7,638,-27,5,1,-8,-6,3,-1,1.4694179,299.91666,0.05750112,84923.336,0.0061900006,174.25,282.81,2.0619972,"{""type"":""Point"",""coordinates"":[106.59036495887344,35.56102322325819]}"
1_000000000000000006e9,33,195,192,29,27,28,60,52,40,27,0,1,1359,25,75,-138,-5,4,-42,-2,26,0,-16,-114,60,16,0,-38,-41,-13,0,14,-907,-119,-9,37,-61,-22,45,3,4.5527964,309.0,0.06250112,87395.336,0.006452667,172.66667,284.70667,2.1339972,"{""type"":""Point"",""coordinates"":[107.37001202346212,35.594172180489515]}"
