system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000000,34,34,35,50,44,201,33,1,35,7,-992,-68,-2,9,-32,26,20,5,-6,120,-22,-51,-21,36,-19,8,0,6,-959,-66,-14,10,-30,20,28,4,2.2042947,307.75,0.065001115,99069.336,0.006582667,164.41667,284.22665,3.7939973,"{""type"":""Point"",""coordinates"":[121.52198143251177,38.96042782955475]}"
1_00000000000000000001,38,33,31,32,28,193,25,1,19,1,-45,-34,2,-4,0,0,5,0,-8,-336,-26,-10,-17,21,-5,28,1,1,-593,-46,-9,-15,2,-3,0,2,8.750129,316.58334,0.058334447,101524.0,0.007090334,163.83333,285.78333,3.8899972,"{""type"":""Point"",""coordinates"":[121.63786455068873,38.88523846759156]}"
1_00000000000000000002,50,43,44,61,82,202,71,1,4,15,-1774,17,5,15,-29,13,47,9,6,-753,-9,-25,0,17,-16,49,3,10,-854,-2,-9,8,-12,2,26,4,1.5117804,314.58334,0.06750111,101252.0,0.007028334,161.58333,285.32,3.7359972,"{""type"":""Point"",""coordinates"":[121.82462508011018,39.04855304367401]}"
1_00000000000000000004,38,39,42,58,71,204,64,1,49,10,-83,-85,19,4,-40,35,-5,0,1,-394,35,-31,-23,45,-24,50,1,8,-6,-70,-2,15,-35,27,5,0,1.5139587,309.08334,0.06750111,99954.0,0.006666334,160.25,284.28333,3.506664,"{""type"":""Point"",""coordinates"":[121.84914567680312,39.211056063364744]}"
1_00000000000000000005,36,33,37,57,58,200,42,1,2,10,950,-10,21,10,-41,-6,-19,-4,-1,-1871,13,-37,-14,45,11,73,8,8,574,-32,8,6,-35,13,-8,-2,0.92740995,312.16666,0.06750111,100448.0,0.0069450005,161.25,284.85,3.8219972,"{""type"":""Point"",""coordinates"":[121.98119749539984,39.07280609430371]}"
1_00000000000000000006,43,43,47,57,63,204,57,1,85,8,105,-84,22,-8,-46,37,-3,0,-3,-673,27,-49,0,38,-11,35,3,6,160,-66,9,-1,-33,26,3,0,3.0270395,311.91666,0.06666778,101198.664,0.006788334,159.75,284.77667,3.414664,"{""type"":""Point"",""coordinates"":[121.82893703082887,39.256873326688904]}"
1_00000000000000000008,38,39,40,62,59,203,50,1,14,13,-1101,-118,53,6,-85,53,14,5,-3,-739,30,-15,-18,69,-36,-2,3,10,-356,-78,-14,31,-76,44,6,2,1.1994431,311.5,0.07333445,101356.0,0.0069890004,158.08333,284.53998,3.724664,"{""type"":""Point"",""coordinates"":[122.24018208458396,39.36197433851862]}"
1_00000000000000000009,33,33,38,62,70,204,52,1,17,11,50,-143,35,38,-86,109,-26,0,0,-492,83,-50,4,88,-22,98,2,10,333,-141,34,17,-68,90,-2,0,5.6745224,309.16666,0.07416779,101438.0,0.006691334,164.83333,284.53,3.3579974,"{""type"":""Point"",""coordinates"":[121.33818620529085,39.46438205331206]}"
1_0000000000000000000a,40,41,44,54,64,203,56,1,29,7,-615,-30,17,10,-24,23,8,3,-1,-530,8,-9,26,29,10,46,2,6,-442,-29,10,8,-19,20,9,2,2.2101893,306.83334,0.08583444,100742.0,0.0065570003,164.16667,284.0533,3.314664,"{""type"":""Point"",""coordinates"":[121.45541597198594,39.59670587707306]}"
1_0000000000000000000b,37,34,35,53,51,203,41,1,13,11,107,-105,19,0,-54,39,13,0,-6,-874,39,-27,4,74,-2,46,3,9,300,-93,7,1,-52,25,19,0,3.8935008,309.33334,0.06583445,100774.664,0.0066223335,160.41667,284.36667,3.3359973,"{""type"":""Point"",""coordinates"":[121.73838606573656,39.44012900268236]}"
