system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_0000000000000000000b,38,34,34,41,40,199,34,1,1180,9,433,-109,52,-38,17,-25,5,-1,-6,-2365,204,-65,0,91,-65,27,9,9,813,-26,6,-20,7,-4,6,-3,1.9992948,366.0,0.13416778,88388.0,0.011647333,176.91667,292.21332,1.1226639,"{""type"":""Point"",""coordinates"":[100.44669579125467,21.960439495871363]}"
1_0000000000000000001d,30,27,28,37,45,198,38,1,1026,13,114,-12,1,0,-53,8,-3,0,-4,1989,80,-14,-9,0,11,-32,-8,13,959,3,-8,-5,-56,0,0,-3,10.778054,367.58334,0.19916777,89611.336,0.01173,179.33333,292.63666,1.0939972,"{""type"":""Point"",""coordinates"":[99.63282066697973,22.359020702634677]}"
1_00000000000000000040,34,28,27,30,24,196,20,1,1320,5,463,-25,7,-2,0,-11,-5,-1,-7,-709,6,101,-94,41,-38,30,2,4,105,-35,14,-14,2,-9,4,0,2.1092653,361.0,0.16500111,85112.0,0.011370667,170.91667,291.32333,0.9819972,"{""type"":""Point"",""coordinates"":[100.97140267131469,22.787790023529816]}"
1_0000000000000000005a,37,36,37,48,49,200,42,1,1333,7,631,-58,18,-12,-33,-14,7,-2,-7,154,11,-37,5,53,-18,54,-1,5,-215,-34,-5,5,-7,-7,9,1,3.4313562,397.5,0.17250112,94706.0,0.014787667,143.91667,295.14334,1.8773305,"{""type"":""Point"",""coordinates"":[103.6846720212144,22.988561048461218]}"
1_0000000000000000005c,32,29,27,34,32,197,28,1,1320,5,-73,-60,23,-8,-3,-15,20,0,-12,-122,28,-6,11,59,-31,25,0,5,-151,-39,-5,8,-9,-11,7,0,15.505667,358.58334,0.14333445,84889.336,0.010724334,140.66667,289.23334,1.9706639,"{""type"":""Point"",""coordinates"":[104.3961394306959,23.014432752773306]}"
1_0000000000000000007e,36,39,44,52,54,200,45,1,1716,8,-767,-9,-28,3,-20,5,31,3,0,1215,30,0,-16,33,-33,12,-5,8,-623,-11,-10,1,-7,-6,23,3,1.3713897,357.58334,0.09333445,84780.0,0.009863334,170.75,291.44,2.2533307,"{""type"":""Point"",""coordinates"":[103.15565319043569,23.3909191138168]}"
1_00000000000000000089,44,44,45,57,56,201,40,1,1029,11,196,-75,3,-9,-57,32,11,0,-6,-371,37,-1,25,52,10,-17,1,10,286,-32,-1,-2,-28,20,8,0,2.9578874,360.58334,0.14916778,86417.336,0.010760333,177.08333,291.96,0.9899972,"{""type"":""Point"",""coordinates"":[99.82389314711988,23.476346571798715]}"
1_000000000000000000a2,30,27,28,36,39,196,34,1,1304,9,541,-22,-15,-1,-20,21,-3,-1,-10,317,104,-40,17,66,-10,-8,-1,8,324,-16,1,-13,0,10,-15,0,5.4777994,358.66666,0.16583444,85474.0,0.009971667,167.5,291.44333,1.0406638,"{""type"":""Point"",""coordinates"":[100.62267421432892,23.740450208992208]}"
1_000000000000000000b8,30,27,26,33,40,196,35,1,1516,8,-326,-16,-2,-3,-13,-1,4,1,-6,-1138,119,-10,39,38,5,-18,4,7,-278,10,0,-2,-8,-12,-10,1,2.9589546,338.41666,0.14333445,80396.0,0.009016667,174.33333,288.45667,1.1139972,"{""type"":""Point"",""coordinates"":[100.08018443926774,23.88005128567244]}"
1_000000000000000000dd,33,30,32,40,38,199,34,1,1462,5,-429,-32,5,5,-3,4,5,2,-6,-350,17,-35,18,69,2,47,1,5,-334,-36,-2,-3,-3,1,-3,1,1.0155034,360.16666,0.10250111,85330.664,0.010782334,154.66667,290.51334,2.8633306,"{""type"":""Point"",""coordinates"":[104.19347774691785,24.0436334078181]}"
