system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000009,29,27,29,51,55,195,41,1,794,17,-337,-106,42,-39,-44,45,-11,2,-3,-329,61,11,-24,78,-26,-20,1,15,12,-78,47,-55,-26,37,-14,1,8.959446,364.16666,0.18250111,88652.664,0.012473,188.83333,292.01666,0.59066385,"{""type"":""Point"",""coordinates"":[101.54353655017918,21.721668011762496]}"
1_0000000000000000000b,40,37,35,43,38,198,30,1,1178,9,-726,-48,-21,39,-36,49,-16,4,0,-423,89,9,2,83,-15,0,1,9,-510,-88,42,-14,4,11,-15,3,1.3636674,356.83334,0.13916779,88372.0,0.011306001,199.33333,291.81998,0.8893305,"{""type"":""Point"",""coordinates"":[100.4496610934552,21.956667096380144]}"
1_0000000000000000000e,28,26,27,45,53,192,33,1,767,22,466,-114,56,-22,-79,23,-47,0,0,-881,-100,111,-117,99,-43,30,4,23,349,-199,101,-80,-88,17,-24,0,8.000972,372.66666,0.19416778,90464.0,0.013062,190.91667,293.47,0.6613305,"{""type"":""Point"",""coordinates"":[101.42900453962143,21.949389843460924]}"
1_0000000000000000001d,25,21,19,37,44,190,30,1,1682,14,328,-64,68,-10,-6,13,-39,0,-10,-799,23,-4,0,117,-14,-39,3,11,437,-45,75,-36,32,28,-49,-1,16.565107,339.41666,0.17833444,85202.664,0.009797334,207.25,289.87332,0.93266386,"{""type"":""Point"",""coordinates"":[99.54469545286047,22.441219771453895]}"
1_0000000000000000002e,33,31,29,54,44,200,30,1,105,16,-566,-93,-40,-16,-84,-18,-23,3,-10,193,9,-11,-16,-5,3,-8,-1,10,-590,-92,-50,-1,-57,-33,4,3,8.348003,410.08334,0.2750011,98852.664,0.015776334,142.33333,296.88333,1.6619972,"{""type"":""Point"",""coordinates"":[103.95659246255458,22.51398338244402]}"
1_00000000000000000034,26,23,21,41,40,192,27,1,1371,20,326,-60,7,-23,-45,-29,53,0,-14,-621,76,-25,-20,113,-15,35,2,19,-67,19,6,-46,-42,2,41,1,14.454822,346.75,0.17416778,84112.664,0.010577334,195.91667,290.37,0.91399723,"{""type"":""Point"",""coordinates"":[101.14684154316147,22.705323408647388]}"
1_00000000000000000040,38,34,33,41,41,195,33,1,1300,13,235,-45,36,-29,-26,-18,-2,0,-4,211,57,-7,-18,66,-31,52,-1,12,507,-10,13,0,-9,6,-8,-1,1.3680393,358.83334,0.14666778,87010.664,0.011396667,197.16667,292.41333,0.97066385,"{""type"":""Point"",""coordinates"":[100.94984291772128,22.783478072811135]}"
1_00000000000000000049,28,24,20,37,34,193,23,1,1055,12,931,-63,-28,38,-57,-15,-11,-3,-11,491,46,30,16,70,-15,-4,-2,9,2056,-61,-67,13,-31,-51,-6,-8,27.055182,392.41666,0.2150011,94384.0,0.014439333,153.0,294.74667,1.8453306,"{""type"":""Point"",""coordinates"":[103.63400771504514,22.905559341452374]}"
1_0000000000000000005a,28,27,27,38,37,194,28,1,1509,12,1117,-68,-6,-9,-50,0,-32,-4,-11,574,51,-26,-8,16,-1,-14,-3,8,1640,-33,-53,0,-21,-18,-15,-7,5.0238414,394.16666,0.2000011,94704.664,0.014638334,154.08333,295.06665,1.974664,"{""type"":""Point"",""coordinates"":[103.69734032730723,22.96808039732274]}"
1_0000000000000000005c,35,32,32,45,38,199,31,1,1301,16,285,-101,-9,-18,-77,-5,7,0,-6,1222,91,-30,4,44,-36,-59,-6,12,766,-98,-20,-20,-62,-24,22,-2,2.9566462,356.25,0.20916778,85346.0,0.010901667,149.5,289.22,2.0679972,"{""type"":""Point"",""coordinates"":[104.38912972383987,22.993952101634832]}"
1_0000000000000000005d,26,23,21,40,33,195,21,1,1076,19,-637,-85,-15,2,-61,0,-36,4,-11,202,38,-40,5,25,-14,-13,-1,15,324,-127,-47,-3,-52,1,-51,0,14.685621,377.5,0.19083445,90662.664,0.012658667,151.66667,292.65,2.1673305,"{""type"":""Point"",""coordinates"":[104.48803704430635,23.052433211950774]}"
1_00000000000000000069,28,23,22,36,36,192,25,1,1380,15,-105,-92,10,17,-66,-19,5,1,-2,2206,90,-16,-29,50,-93,-8,-10,12,-527,-54,6,-20,-38,-48,50,3,11.38155,383.66666,0.12666778,92830.664,0.012905668,183.75,295.41998,1.992664,"{""type"":""Point"",""coordinates"":[102.87511330675919,23.100404221083746]}"
1_0000000000000000006c,29,27,28,40,50,197,38,1,1485,9,651,-36,-7,31,-49,12,-17,-2,-6,1570,50,-18,-24,11,-35,2,-7,8,1281,-42,-6,7,-45,-1,-13,-5,20.73641,346.83334,0.12500112,83196.0,0.010535668,175.83333,289.25665,2.335997,"{""type"":""Point"",""coordinates"":[103.51974325055059,23.19661378541289]}"
1_0000000000000000006e,26,24,23,40,45,195,30,1,1517,17,1043,-114,-4,-6,-1,-2,15,-3,-7,2187,41,-17,-1,42,-1,-10,-10,14,1041,-99,-48,-18,11,-5,19,-3,6.1228857,354.58334,0.17166778,84864.0,0.011007001,156.5,289.29666,2.440664,"{""type"":""Point"",""coordinates"":[104.23255730855024,23.112800522012325]}"
1_0000000000000000007e,30,25,23,23,15,191,10,1,1715,5,1221,-22,-11,22,-35,-24,0,-5,-4,2866,-99,8,40,-64,41,-98,-13,4,1352,-26,8,17,-33,17,-18,-5,5.123334,349.16666,0.09333445,84758.664,0.01004,191.58333,291.00998,2.396664,"{""type"":""Point"",""coordinates"":[103.15484609314503,23.388493362843725]}"
1_00000000000000000089,60,61,64,76,73,201,52,1,1023,12,-43,-8,-20,21,-47,12,23,0,-4,432,27,9,3,7,14,-14,-2,9,171,3,-8,12,-23,9,7,0,2.2238295,352.75,0.12833445,86414.0,0.010346667,195.0,291.88,1.0559971,"{""type"":""Point"",""coordinates"":[99.8230860498292,23.477965225481118]}"
