system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001d47,22,22,21,45,53,185,31,0,4075,9,39,-142,68,-8,-67,43,0,0,-32,230,-156,-54,101,-78,-96,105,-3,6,-178,-220,62,2,-119,91,-14,2,18.20794,234.75,0.076667786,60512.0,0.0036700005,198.0,269.65332,1.7459972,"{""type"":""Point"",""coordinates"":[101.1425295924428,33.612039334818064]}"
00000000000000001cfb,20,16,15,27,12,167,8,0,4198,8,367,-148,31,19,-65,55,-8,-1,-27,213,-153,-12,20,-75,-73,98,-2,6,-67,-218,20,25,-106,88,6,1,27.235857,237.33333,0.076667786,61012.0,0.0037776672,198.5,270.32333,1.5679972,"{""type"":""Point"",""coordinates"":[100.97894747029713,33.527418974126824]}"
00000000000000001c0c,26,30,35,56,66,186,42,0,4208,11,79,-71,21,4,-56,37,-6,0,-17,603,-20,38,-2,-84,-114,11,-4,8,65,-89,17,4,-83,44,-16,0,2.7802885,234.83333,0.076667786,59016.0,0.0037903336,206.41667,270.04333,1.6506639,"{""type"":""Point"",""coordinates"":[99.87105705896218,32.91242867503768]}"
0000000000000000198a,47,50,57,83,92,199,70,0,2613,11,60,1,6,20,-22,32,5,0,-8,949,2,-112,8,-21,4,21,-6,8,253,-7,-11,18,-28,30,5,-1,26.62321,239.5,0.02083445,70613.336,0.002591667,170.0,271.43,1.9433306,"{""type"":""Point"",""coordinates"":[85.95543338304836,42.54012280964426]}"
000000000000000009c9,36,37,39,42,51,206,46,0,940,2,-82,-5,4,3,3,0,2,0,-8,-528,-113,-54,13,-92,-56,-33,3,2,-26,-11,0,2,-2,0,2,0,4.868555,265.66666,0.02083445,91005.336,0.0043913336,175.0,278.13998,1.9226639,"{""type"":""Point"",""coordinates"":[90.1819165118391,46.05325678830897]}"
000000000000000017b5,48,59,72,87,108,206,99,0,787,7,-708,-64,-46,-32,-25,-21,-21,4,-15,-439,-309,-220,-65,-141,-94,-66,1,4,-96,-30,-19,-2,-20,-7,-5,1,3.0764725,257.0,0.02083445,92074.0,0.004103667,177.0,275.18997,2.510664,"{""type"":""Point"",""coordinates"":[88.61695932432384,45.333705028617565]}"
00000000000000000a3a,38,46,52,62,72,195,62,0,4232,5,37,0,8,4,-6,8,-6,0,-11,-2847,105,-26,-21,-48,41,-13,17,4,-7,-8,6,5,-14,15,-9,0,2.997959,215.58333,0.02083445,60718.0,0.0023323337,211.0,268.22,1.7686639,"{""type"":""Point"",""coordinates"":[97.30896907117851,38.144126954306756]}"
00000000000000001702,32,39,52,64,61,192,60,0,5063,6,84,3,8,3,-5,0,0,0,-16,624,-52,37,-24,-62,-48,4,-4,6,209,-6,11,3,-14,-2,0,0,10.225041,208.91667,0.02083445,54757.332,0.0021323338,225.0,265.86667,3.6413307,"{""type"":""Point"",""coordinates"":[90.35789493491335,35.54134966941039]}"
00000000000000001959,29,37,46,79,80,196,65,0,4799,9,178,5,0,7,-18,12,-20,0,-2,-1038,69,14,6,31,-33,-62,6,9,156,2,1,7,-23,13,-29,0,8.2891,215.83333,0.02083445,56519.332,0.0026080003,225.0,267.68332,4.142664,"{""type"":""Point"",""coordinates"":[91.81478580839836,35.358901090707604]}"
000000000000000018b8,40,42,42,55,50,201,41,0,1130,1,-96,-39,16,27,-10,-21,11,1,-37,-1269,-344,-161,-5,-98,-127,-12,6,0,-152,-58,5,16,-12,-11,10,1,8.684152,263.16666,0.02083445,86536.0,0.003554667,173.25,276.44,3.4339974,"{""type"":""Point"",""coordinates"":[81.4901787701487,45.09681974425432]}"
000000000000000019ef,46,51,56,75,73,201,56,0,954,5,-233,-80,15,14,-34,-1,-13,2,-32,-1407,-300,-154,-13,-123,-142,-4,7,2,-264,-81,11,3,-30,1,-7,2,1.3107299,277.66666,0.02083445,91082.664,0.0042213337,175.25,279.44666,3.0899973,"{""type"":""Point"",""coordinates"":[81.48532726820255,44.968807871211986]}"
00000000000000001a57,28,25,26,35,24,186,15,0,3221,7,31,-27,28,-2,-22,1,-7,0,-23,1136,-96,-28,23,-149,-18,-13,-8,5,-7,-38,26,-6,-26,3,-14,0,10.914056,233.91667,0.02083445,67171.336,0.0029186672,184.25,270.83,1.8979973,"{""type"":""Point"",""coordinates"":[78.14386422099447,40.691120885024496]}"
00000000000000000ab9,40,49,61,67,90,210,86,0,1484,3,-48,0,-2,-2,3,3,0,0,4,-214,25,-40,-13,-34,14,39,1,3,-9,-2,-5,-4,0,4,2,0,4.7961693,276.75,0.02083445,84952.664,0.0046530003,198.25,281.31665,2.2739973,"{""type"":""Point"",""coordinates"":[103.3928104799632,38.140894106043]}"
000000000000000017f8,38,44,48,70,71,200,58,0,3224,6,234,-35,19,-11,-18,11,5,-1,-7,-1190,-29,-8,-9,-25,20,12,7,4,111,-42,27,-7,-19,11,5,0,21.121506,229.58333,0.02083445,65583.336,0.003209667,181.5,269.00333,2.2366638,"{""type"":""Point"",""coordinates"":[76.43284026027148,40.372848088233745]}"
000000000000000019d6,34,35,36,63,53,199,38,0,1097,10,-61,-113,70,-27,-1,14,5,1,-2,-421,80,-70,-12,25,7,11,2,10,-243,-122,66,-27,-9,19,9,2,1.5102801,285.08334,0.02083445,88892.664,0.0051340004,187.5,282.0,3.184664,"{""type"":""Point"",""coordinates"":[106.82886443781805,38.93590277376081]}"
00000000000000001831,40,40,41,53,57,209,51,0,240,6,-453,-44,5,12,-4,7,18,3,-24,-719,-262,-166,2,-62,-85,-18,3,3,-179,-44,-1,8,-13,0,4,1,1.6047256,295.16666,0.02083445,98824.0,0.005078334,166.75,281.75,1.7053306,"{""type"":""Point"",""coordinates"":[83.60382388318943,44.92946522261743]}"
00000000000000001a92,33,34,36,42,46,200,39,0,1780,5,-251,-2,2,7,-6,0,14,1,-28,-1098,-208,-101,-1,-123,-53,39,5,3,-168,-23,-14,8,-17,0,16,1,10.07827,242.75,0.02083445,81731.336,0.0026730006,185.75,275.2,3.8239973,"{""type"":""Point"",""coordinates"":[91.91342112370057,44.26623636833211]}"
000000000000000006a8,32,39,46,58,52,196,46,0,4718,4,55,-20,3,0,-9,13,7,0,-24,1476,-189,-76,1,-110,-38,59,-10,3,90,-24,1,1,-18,9,2,0,4.6273675,215.41667,0.02083445,57644.668,0.0025030004,222.75,267.3633,3.2219973,"{""type"":""Point"",""coordinates"":[94.37659733191671,35.29664758090044]}"
000000000000000007dc,41,42,37,35,20,163,16,0,1719,1,15,-27,-32,-19,0,7,11,0,8,571,-143,-137,-97,-68,48,37,-3,1,296,-44,-46,-29,-1,10,16,-1,17.91178,264.91666,0.02083445,87476.0,0.004083667,185.08333,279.34,2.592664,"{""type"":""Point"",""coordinates"":[94.32566547968425,43.59438807171047]}"
00000000000000001cc3,30,32,31,68,54,200,37,0,1126,16,-514,-117,33,-6,-58,25,27,4,-7,-726,100,-54,-38,24,-13,-8,4,14,-871,-130,29,-6,-65,38,27,6,0.0,288.5,0.02083445,88592.664,0.0054203337,188.08333,282.55334,2.7539973,"{""type"":""Point"",""coordinates"":[106.15108553679532,38.7413298992937]}"
0000000000000000165f,46,58,71,85,105,200,91,0,4267,8,-32,-26,14,14,-47,36,-5,0,-20,-568,-64,-7,-29,-151,-75,-9,2,6,-80,-34,5,11,-47,29,-4,1,22.624083,228.0,0.02083445,63924.668,0.002603667,223.08333,271.85333,2.2926638,"{""type"":""Point"",""coordinates"":[98.40392808945846,36.317496339672125]}"
0000000000000000167d,46,58,70,82,86,199,71,0,3664,6,95,-51,23,2,-44,11,-6,0,-23,-144,-193,2,17,-182,-151,10,0,4,156,-55,9,1,-50,7,0,0,14.562595,228.0,0.02083445,63924.668,0.002603667,223.08333,271.85333,2.2926638,"{""type"":""Point"",""coordinates"":[98.3856011841288,36.37381924507821]}"
0000000000000000179e,45,48,52,60,72,209,65,0,280,9,393,-36,6,-13,-45,-32,2,-1,-32,55,-284,-174,60,-65,-135,29,-1,4,613,-46,-11,-13,-23,-26,4,-3,1.6071945,295.66666,0.02083445,98250.0,0.0044670003,171.33333,282.60666,2.2099972,"{""type"":""Point"",""coordinates"":[84.56376132157105,45.06178458727739]}"
0000000000000000171f,40,41,44,71,63,202,45,0,375,8,415,-58,0,16,-63,32,3,-2,-32,-546,-209,-150,22,-89,-170,2,2,4,531,-69,-13,9,-65,24,0,-2,0.92740995,285.41666,0.02083445,97196.0,0.004820334,176.33333,280.15665,1.5439973,"{""type"":""Point"",""coordinates"":[86.16375366606323,44.59987076825198]}"
000000000000000017ae,40,41,44,71,63,202,45,0,375,8,415,-58,0,16,-63,32,3,-2,-32,-546,-209,-150,22,-89,-170,2,2,4,531,-69,-13,9,-65,24,0,-2,0.92740995,285.41666,0.02083445,97196.0,0.004820334,176.33333,280.15665,1.5439973,"{""type"":""Point"",""coordinates"":[86.16375366606323,44.59987076825198]}"
00000000000000000720,32,38,42,48,53,196,49,0,4666,3,70,0,8,0,1,3,0,0,-9,197,-27,13,-25,-26,22,-31,-1,3,119,-3,5,0,-4,6,-5,0,0.92740995,217.33333,0.02083445,57406.668,0.0027190004,223.33333,268.09332,4.1059976,"{""type"":""Point"",""coordinates"":[92.31712137847325,35.561290769321396]}"
