system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000000908,30,188,188,30,34,42,60,87,73,36,5,0,5056,15,439,-45,12,7,-40,22,-23,0,-7,1721,-19,49,11,-71,-30,20,-5,10,334,-44,18,11,-58,32,-3,0,4.751284,239.875,0.057501115,56864.0,0.0034680003,220.5,273.125,2.6809974,"{""type"":""Point"",""coordinates"":[91.02381708623496,31.073129754310216]}"
000000000000000000ed,43,166,167,39,31,29,25,3,3,25,2,0,5652,0,-944,-70,1,16,-7,37,-4,3,-36,-110,-288,85,-13,-107,74,61,-1,0,-1587,-81,-14,0,20,30,2,5,25.274965,229.0,0.057501115,52774.0,0.0030125002,219.875,270.235,2.2709973,"{""type"":""Point"",""coordinates"":[90.91251792394095,30.561358726406237]}"
000000000000000000f3,45,163,164,39,32,26,25,4,4,29,2,0,5560,0,838,-77,4,16,-6,23,-20,-2,-41,354,-283,73,-47,-149,112,6,-2,0,182,-64,-10,-5,7,18,-6,0,46.237644,229.0,0.057501115,52774.0,0.0030125002,219.875,270.235,2.2709973,"{""type"":""Point"",""coordinates"":[90.9615635764278,30.579685631735895]}"
00000000000000000862,24,184,184,23,24,28,39,47,38,27,8,0,5068,10,-258,-29,-11,8,-24,18,0,1,-6,224,-8,-34,-49,-3,-105,42,0,8,130,-7,-17,9,-42,4,16,0,20.098133,229.375,0.057501115,54054.0,0.0034675004,235.375,271.145,3.0159974,"{""type"":""Point"",""coordinates"":[85.62665048507463,29.3284217442295]}"
0000000000000000089a,24,184,184,23,24,28,39,47,38,27,8,0,5068,10,-258,-29,-11,8,-24,18,0,1,-6,224,-8,-34,-49,-3,-105,42,0,8,130,-7,-17,9,-42,4,16,0,20.098133,229.375,0.057501115,54054.0,0.0034675004,235.375,271.145,3.0159974,"{""type"":""Point"",""coordinates"":[85.62665048507463,29.3284217442295]}"
000000000000000005fb,29,187,185,28,29,40,55,49,44,33,9,0,5313,10,828,-7,22,-3,-27,25,-23,-2,-34,2725,-37,68,9,-61,38,-33,-9,5,727,-1,10,8,-23,17,-9,-2,10.096576,216.625,0.057501115,52530.0,0.0031160004,223.375,266.99,3.0659974,"{""type"":""Point"",""coordinates"":[92.56478876918374,32.64832503784418]}"
0000000000000000036a,35,205,204,36,42,47,65,85,74,45,7,0,4706,13,61,-19,-8,0,-49,12,-1,0,4,-776,30,-13,-44,32,-63,20,2,13,-384,-10,-37,3,-74,12,24,1,5.611332,232.5,0.057501115,55604.0,0.0033435004,238.5,272.51498,2.8789973,"{""type"":""Point"",""coordinates"":[86.00124618727145,29.316025443300923]}"
0000000000000000001f,40,173,173,41,50,38,11,3,3,44,1,0,4551,-32,-1067,-201,-101,-87,50,37,37,2,-48,512,-297,34,-52,-54,-13,-7,-3,-18,-2286,41,91,-22,138,78,-69,6,4.4643445,239.625,0.057501115,59706.0,0.0033815005,229.0,274.03998,4.1209974,"{""type"":""Point"",""coordinates"":[89.05947159466571,32.03118099294622]}"
00000000000000000072,42,176,176,43,51,49,19,3,3,49,1,0,4550,-20,8921,-184,-43,-34,-44,-32,-26,-30,-24,6582,-184,0,7,-4,7,33,-22,-14,4630,-5,111,-9,113,38,-62,-16,2.3752413,239.625,0.057501115,59706.0,0.0033815005,229.0,274.03998,4.1209974,"{""type"":""Point"",""coordinates"":[89.07429364656737,32.03333919785609]}"
00000000000000000093,53,173,172,52,52,41,17,4,4,46,1,0,4544,-28,-443,-165,-45,-80,-28,46,14,0,-41,2286,-177,32,-60,-21,-4,69,-9,-17,-1501,34,92,-29,75,82,-101,3,0.0,239.625,0.057501115,59706.0,0.0033815005,229.0,274.03998,4.1209974,"{""type"":""Point"",""coordinates"":[89.08183844554979,32.06244375043194]}"
0000000000000000002f,30,194,193,29,38,43,36,35,28,41,2,0,4599,1,2396,-39,21,-3,-17,14,-21,-7,-14,2931,-41,-1,22,-61,-25,36,-10,1,2779,-21,23,4,-10,1,-21,-9,1.4369254,233.5,0.057501115,58188.0,0.0033375004,230.625,272.56,4.1899977,"{""type"":""Point"",""coordinates"":[89.49901856280704,32.35080489735617]}"
00000000000000000421,35,201,200,34,42,56,68,84,78,47,4,0,4615,7,128,0,0,6,-6,5,-2,0,-5,157,59,24,19,-58,-49,26,0,6,226,11,3,5,-12,-6,4,0,1.8543341,233.5,0.057501115,58188.0,0.0033375004,230.625,272.56,4.1899977,"{""type"":""Point"",""coordinates"":[89.50251895713399,32.34326009837374]}"
00000000000000000a35,27,180,180,22,17,13,57,29,19,15,2,0,4160,28,193,22,43,-10,-51,-20,-46,0,-27,685,-42,-30,62,-55,-3,47,-3,9,1272,49,82,-25,-82,-45,-88,-3,36.186382,236.75,0.057501115,55122.0,0.0035800005,192.25,269.46,2.7689972,"{""type"":""Point"",""coordinates"":[95.82944380074623,30.289710290230307]}"
00000000000000000847,26,185,185,26,29,34,63,70,46,31,14,0,4817,22,-250,-49,-10,21,-48,10,33,1,-8,-577,122,18,-11,95,-66,-5,1,19,-107,-20,-43,31,-72,-13,62,1,5.9458175,231.25,0.057501115,55124.0,0.0028570006,245.375,273.22998,4.152997,"{""type"":""Point"",""coordinates"":[85.20381176858056,30.548422874250182]}"
0000000000000000046e,32,172,172,29,27,28,32,57,55,27,8,0,4888,7,40,-44,12,-2,-21,24,0,0,-16,1605,-118,61,118,-94,-34,201,-5,3,29,-34,11,7,-13,15,9,0,16.744467,245.5,0.057501115,59222.0,0.0038845004,213.375,273.58002,1.6579973,"{""type"":""Point"",""coordinates"":[99.56598766039068,30.013745444234647]}"
