system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_0000000000000000005f,43,191,189,37,31,29,34,29,24,32,0,1,11,18,64,-75,-17,-2,-43,-6,28,0,-10,-110,2,22,-6,6,-3,-14,0,9,-380,-42,0,3,-1,-14,1,1,2.134545,372.83334,0.18833445,101325.336,0.012138001,143.08333,291.44666,4.3639975,"{""type"":""Point"",""coordinates"":[121.49341197206232,28.768144615066127]}"
1_0000000000000000006b,39,204,201,34,32,30,72,58,39,33,0,1,68,31,433,-110,-10,34,-59,-26,6,0,-16,585,81,18,28,-52,-4,46,-2,15,-863,-30,-20,3,-68,-25,24,3,4.264119,373.25,0.26500112,100320.0,0.012127,143.25,291.92667,1.9406639,"{""type"":""Point"",""coordinates"":[115.37777271366552,28.861656423257944]}"
1_00000000000000000076,42,204,200,38,34,34,56,61,53,30,0,1,25,19,-322,-97,-5,11,-17,9,-16,1,-5,-2108,19,-61,43,20,12,30,7,12,-667,-74,-15,10,-21,2,17,2,2.1356628,373.75,0.19083445,101227.336,0.010923,146.0,292.46,1.8606639,"{""type"":""Point"",""coordinates"":[116.69722071538014,28.989396291136003]}"
1_0000000000000000007a,41,200,197,34,28,24,47,39,30,27,0,1,25,28,20,-95,-25,36,-64,9,0,0,-15,127,101,-20,15,1,5,33,0,15,-272,-55,-31,22,-51,15,7,1,2.814959,374.91666,0.23333445,101087.336,0.0110306665,141.75,292.36002,1.2679973,"{""type"":""Point"",""coordinates"":[117.24186869535117,28.972148488261286]}"
1_00000000000000000085,34,202,198,29,25,24,49,47,38,26,0,1,106,25,820,-107,13,-25,-36,14,-8,-1,-12,-30,72,-5,43,-11,-1,6,0,15,-148,-51,18,14,-4,19,0,1,2.3114092,373.91666,0.25750113,99813.336,0.012043667,140.08333,291.85,2.7366638,"{""type"":""Point"",""coordinates"":[118.4855833247741,28.88429527930629]}"
1_00000000000000000088,42,203,200,36,32,33,49,55,45,32,0,1,70,19,550,-97,-4,-5,-22,-15,-7,-1,-12,936,15,-8,29,-23,0,0,-3,9,226,-43,-7,19,-15,-1,1,0,2.7802885,372.5,0.2566678,100633.336,0.011659667,140.58333,291.71,2.6706638,"{""type"":""Point"",""coordinates"":[118.85182713069786,28.938464438903544]}"
1_00000000000000000089,40,205,201,36,31,30,66,54,34,31,0,1,78,27,216,-83,-5,6,-17,-12,-1,0,-15,431,44,-10,7,-18,8,2,-1,14,15,-37,0,26,-10,-3,15,0,1.4078209,371.75,0.25833446,100370.664,0.011497334,140.75,291.62332,2.5873306,"{""type"":""Point"",""coordinates"":[118.9054567390676,28.906122578962908]}"
1_00000000000000000090,39,205,201,35,30,28,35,45,38,28,0,1,77,17,841,-86,-21,-12,19,-11,10,-2,-16,817,8,8,-50,-19,6,-32,-3,7,608,-52,-7,-5,-9,5,-13,-1,4.217895,367.91666,0.20166779,99664.0,0.010544,141.08333,291.15665,1.6386639,"{""type"":""Point"",""coordinates"":[119.81419477915358,28.958945090042025]}"
1_00000000000000000091,42,204,199,36,28,29,42,50,46,27,0,1,89,18,-74,-94,-14,-8,-4,-21,41,0,-14,1207,23,-14,-10,-73,61,-58,-4,8,736,-57,-8,4,-22,10,-6,-2,7.1901946,372.08334,0.19250111,100174.0,0.011019668,140.58333,291.63666,1.5633305,"{""type"":""Point"",""coordinates"":[119.943548841613,28.865700827913425]}"
1_00000000000000000092,39,199,194,33,27,26,35,33,28,26,0,1,104,18,-58,-101,-8,-4,7,-40,26,0,-16,1432,32,-11,-19,-69,48,-54,-5,10,911,-58,-9,-1,-40,16,-14,-2,2.8131192,372.08334,0.19250111,100174.0,0.011019668,140.58333,291.63666,1.5633305,"{""type"":""Point"",""coordinates"":[120.00768855116573,28.852225424529905]}"
1_00000000000000000093,40,203,199,35,30,27,39,42,35,28,0,1,106,19,-326,-88,-3,-7,-9,-32,0,1,-14,710,21,2,2,-54,33,-60,-2,9,405,-48,-14,2,-41,14,-20,0,1.4074099,368.75,0.18916778,99087.336,0.010896667,140.66667,291.06,1.5833306,"{""type"":""Point"",""coordinates"":[120.08368946952068,28.85249297059311]}"
1_00000000000000000098,40,204,200,36,31,33,47,51,43,33,0,1,54,19,297,-81,-10,-1,-40,5,14,0,-9,-422,21,12,2,0,-13,-32,1,11,-18,-37,-10,-2,-23,-10,-11,0,1.0587432,370.0,0.19666778,99198.0,0.011726667,141.41667,291.02664,2.238664,"{""type"":""Point"",""coordinates"":[120.71726976090164,28.844680625547475]}"
1_0000000000000000009a,36,196,192,30,25,23,41,35,27,24,0,1,30,27,-22,-113,-32,22,-48,-12,10,0,-13,-768,41,35,-12,8,-20,-11,2,14,175,-67,-12,5,-29,-38,-16,0,1.8543341,374.91666,0.20166779,100900.664,0.01219,142.0,291.79666,2.634664,"{""type"":""Point"",""coordinates"":[120.89998588566765,28.880250874650812]}"
1_0000000000000000009b,42,190,187,37,30,29,33,27,23,29,0,1,12,16,-1043,-72,-31,-3,-16,10,19,4,-14,-751,2,-8,15,-6,-32,-22,2,7,-620,-29,-25,-6,-2,-16,6,2,2.1169448,374.41666,0.18916778,101330.664,0.012223001,142.83333,291.72,3.3733306,"{""type"":""Point"",""coordinates"":[121.13202412718582,28.853572073048056]}"
1_000000000000000000a0,40,197,194,35,27,23,33,26,22,25,0,1,19,21,-574,-77,-8,-6,-4,-5,17,2,-10,-1744,40,20,0,29,-2,-34,5,11,-395,-35,12,-4,12,-3,-10,1,1.4083016,371.66666,0.19250111,101526.0,0.011964667,142.66667,291.32333,4.363331,"{""type"":""Point"",""coordinates"":[121.61576524586783,28.968648093934327]}"
1_000000000000000000a5,41,187,186,37,32,29,37,28,23,31,0,1,109,24,-139,-115,6,27,-12,-14,-2,1,-21,401,51,26,40,-37,-54,52,-2,11,-1126,-54,-9,22,-38,-14,15,4,3.6784217,364.75,0.21833445,98822.664,0.011266334,137.33333,290.34332,1.5286639,"{""type"":""Point"",""coordinates"":[114.54018408998836,29.03116914980469]}"
1_000000000000000000a6,41,181,180,36,29,26,33,29,22,26,0,1,126,25,-1664,-98,12,38,-11,-16,-17,6,-16,-1884,51,8,37,-45,-37,81,6,11,-1807,-48,-17,19,-40,-11,13,6,4.875885,364.75,0.21833445,98822.664,0.011266334,137.33333,290.34332,1.5286639,"{""type"":""Point"",""coordinates"":[114.55311994214439,29.023891896885466]}"
1_000000000000000000b8,38,204,199,34,31,29,53,56,46,30,0,1,26,18,-520,-71,-7,2,-23,-2,-5,2,-4,-1986,25,-56,45,23,30,29,6,12,-1349,-73,-15,25,-30,13,23,5,2.1357377,373.91666,0.19250111,101216.664,0.011045667,146.66667,292.50665,2.0639973,"{""type"":""Point"",""coordinates"":[116.68832480877852,29.004218343037657]}"
1_000000000000000000c1,43,194,192,37,32,30,47,41,33,32,0,1,72,25,936,-115,4,16,-24,-20,5,-2,-15,-187,92,-13,7,-22,-9,22,0,13,108,-33,-16,22,-24,7,1,0,2.3154743,376.75,0.2725011,100078.664,0.0125400005,139.91667,292.26666,2.2779973,"{""type"":""Point"",""coordinates"":[117.80888352620632,29.100699912531073]}"
1_000000000000000000c6,38,190,189,32,25,22,38,31,22,24,0,1,148,27,549,-91,0,14,-13,-22,1,0,-17,1165,42,-15,9,5,11,-10,-4,12,-47,-31,30,11,2,-10,-17,0,3.4960177,372.33334,0.24416779,98986.0,0.012419,139.5,291.54333,3.1219974,"{""type"":""Point"",""coordinates"":[118.41740366966691,29.139235463834943]}"
1_000000000000000000ce,41,206,201,35,31,29,59,50,38,31,0,1,43,26,740,-112,-6,-7,-51,15,-4,-1,-16,1433,70,5,-19,-38,14,2,-5,13,917,-52,-26,17,-38,25,-12,-2,0.92740995,370.25,0.2150011,100944.664,0.010873334,141.16667,291.58667,2.0779972,"{""type"":""Point"",""coordinates"":[119.31670625192379,29.11660106688766]}"
1_000000000000000000cf,39,206,201,33,28,28,51,49,39,27,0,1,72,24,1140,-101,-7,2,-37,-7,2,-3,-18,2162,85,-6,-8,-38,15,-6,-8,11,1737,-43,-3,9,-44,19,-19,-5,4.219456,369.08334,0.21333444,100572.664,0.0106150005,141.25,291.44666,1.9193305,"{""type"":""Point"",""coordinates"":[119.43609422352873,29.026589653022796]}"
1_000000000000000000d0,43,195,192,37,30,28,45,40,31,31,0,1,50,25,426,-105,-24,-4,-38,21,-22,0,-18,1234,43,29,-43,-33,1,-10,-4,11,1134,-62,2,-7,-47,45,-31,-3,3.7047918,370.66666,0.20583445,100829.336,0.010689001,141.16667,291.64334,1.7306639,"{""type"":""Point"",""coordinates"":[119.57676994356285,29.06512520432668]}"
1_000000000000000000d1,45,187,185,39,33,30,38,29,21,34,0,1,57,22,235,-91,-14,-6,-25,-9,-20,0,-18,935,27,3,-26,-11,22,-16,-3,10,797,-41,2,-3,-34,27,-22,-2,1.8543341,370.66666,0.20583445,100829.336,0.010689001,141.16667,291.64334,1.7306639,"{""type"":""Point"",""coordinates"":[119.61665214338488,29.06351100974533]}"
1_000000000000000000d5,34,202,199,29,24,26,41,41,34,23,0,1,102,20,46,-88,-23,9,-20,-20,27,0,-13,603,46,1,-10,-22,11,-32,-2,11,139,-56,-9,0,-40,13,-33,0,4.2668247,369.0,0.18833445,99847.336,0.010913667,140.25,291.13998,1.6326638,"{""type"":""Point"",""coordinates"":[120.19094868626028,29.128997367816236]}"
1_000000000000000000d6,39,198,194,33,26,26,36,35,27,26,0,1,158,20,395,-111,0,4,-8,-6,4,0,-14,485,15,-7,-12,-10,-18,-50,-2,10,436,-65,-15,1,-34,-1,-11,-1,2.7802885,360.83334,0.18416779,96900.0,0.010546001,140.66667,289.73334,1.698664,"{""type"":""Point"",""coordinates"":[120.23945478751968,28.999906392318984]}"
1_000000000000000000d7,41,200,196,35,27,26,35,37,29,26,0,1,132,16,-202,-76,-9,5,-7,-9,22,1,-11,281,19,-9,3,-27,-15,-22,-1,8,157,-45,-11,5,-18,-7,-1,0,1.409704,364.66666,0.18083444,98365.336,0.010829333,140.16667,290.35,1.7333306,"{""type"":""Point"",""coordinates"":[120.31599079800104,29.14974556501792]}"
1_000000000000000000d8,39,204,201,32,26,29,44,53,47,29,0,1,248,18,429,-91,-1,-4,0,6,25,0,-9,986,26,-18,27,-25,-25,-33,-3,10,528,-53,-13,7,-7,-10,-5,-1,3.311713,363.16666,0.18333444,97614.664,0.010933667,140.5,290.03665,1.8606639,"{""type"":""Point"",""coordinates"":[120.43995826638786,29.0543475570805]}"
1_000000000000000000e0,38,191,189,32,25,22,29,28,26,24,0,1,13,22,-824,-102,-23,3,-25,-5,18,3,-9,351,15,-11,-22,5,-24,-19,-1,13,-1293,-54,-20,-4,6,-24,5,5,1.4094102,370.16666,0.20333445,101415.336,0.011656334,141.75,291.11667,3.7079973,"{""type"":""Point"",""coordinates"":[121.38022661002272,29.112017111004718]}"
1_000000000000000000ea,40,186,186,34,27,25,33,25,25,28,0,1,81,19,-13,-78,9,7,-2,-9,-10,0,-18,-170,43,-14,45,-17,-29,27,0,9,-309,-48,1,12,-23,-17,8,1,3.1862311,373.5,0.27416778,100631.336,0.012507333,140.41667,291.84998,2.1146638,"{""type"":""Point"",""coordinates"":[115.09210932287866,29.26347493738606]}"
1_000000000000000000f0,45,185,185,39,32,30,33,25,21,31,0,1,35,15,-147,-81,-8,26,-20,35,-11,1,-15,231,28,-10,24,0,7,47,-1,8,-111,-48,1,14,-10,10,2,0,5.0683174,379.08334,0.2750011,101126.0,0.0130526675,143.25,292.97333,2.8153305,"{""type"":""Point"",""coordinates"":[115.80546293210574,29.249192436711873]}"
1_000000000000000000fc,44,187,187,38,30,29,32,28,26,30,0,1,40,14,-287,-86,-5,5,-22,-24,4,1,-13,-202,53,-42,18,-9,12,10,0,7,-288,-49,-13,6,-11,0,-2,1,5.3813596,374.25,0.24416777,100995.336,0.011335334,140.83333,292.13666,1.3479972,"{""type"":""Point"",""coordinates"":[117.20952683541054,29.284495139752007]}"
1_00000000000000000101,42,204,200,37,32,31,56,52,43,28,0,1,96,25,300,-93,-12,5,-38,-9,-5,0,-16,114,109,-20,26,-20,10,18,0,12,-192,-16,-15,13,-34,8,-4,1,0.0,378.75,0.27416778,100326.0,0.013060001,139.41667,292.53998,2.6359973,"{""type"":""Point"",""coordinates"":[117.81831452493437,29.26616823442234]}"
1_00000000000000000102,35,202,198,30,23,21,33,36,34,23,0,1,80,20,396,-104,0,-8,-6,-11,0,0,-15,464,113,-13,0,-38,6,22,-1,9,-329,-19,-11,7,-20,6,-14,1,5.6120143,378.75,0.27416778,100326.0,0.013060001,139.41667,292.53998,2.6359973,"{""type"":""Point"",""coordinates"":[117.8479630878387,29.259702537894846]}"
1_0000000000000000010e,38,206,201,32,27,25,55,52,39,27,0,1,65,31,1341,-127,-15,6,-55,-5,-9,-3,-18,852,81,21,2,-52,47,24,-3,15,1130,-62,-11,19,-47,15,7,-3,6.924672,369.75,0.21250111,100851.336,0.010859334,141.16667,291.49667,2.1026638,"{""type"":""Point"",""coordinates"":[119.32075065657925,29.248113334256942]}"
1_0000000000000000010f,42,204,200,36,30,27,43,49,41,29,0,1,39,19,198,-98,-27,-15,-3,-12,-40,0,-17,2352,74,19,-11,-44,44,-7,-8,8,965,-45,-11,7,-22,11,-16,-2,2.8181393,370.25,0.21166778,101012.664,0.0107040005,141.08333,291.60666,1.9506639,"{""type"":""Point"",""coordinates"":[119.45872862047605,29.177775474239887]}"
1_00000000000000000110,41,193,191,34,28,26,38,37,30,27,0,1,48,24,319,-121,10,-21,-39,-20,-3,0,-19,1271,57,30,-8,-68,30,21,-4,10,1611,-57,9,1,-32,13,-15,-5,3.684828,356.58334,0.20916778,97246.664,0.009655001,141.16667,289.44,1.8659972,"{""type"":""Point"",""coordinates"":[119.53014558294802,29.27101973636849]}"
1_00000000000000000112,40,206,201,34,29,28,53,49,37,25,0,1,61,26,292,-88,-24,-1,-26,-39,-30,0,-18,1368,85,23,-22,4,38,-29,-5,13,721,-39,-1,-22,-50,1,-48,-1,4.267276,370.08334,0.20250112,100722.664,0.010670334,140.91667,291.51334,1.6906639,"{""type"":""Point"",""coordinates"":[119.76945661828435,29.17292397229373]}"
1_00000000000000000113,36,207,202,30,26,25,59,48,34,27,0,1,81,26,1156,-89,-10,-7,-39,-8,-12,-3,-19,611,62,5,4,-13,41,-21,-2,13,1183,-53,4,-20,-55,28,-54,-3,3.3168135,368.91666,0.19916779,100464.0,0.010610667,140.5,291.3033,1.6553305,"{""type"":""Point"",""coordinates"":[119.88749794137118,29.22628157549926]}"
1_00000000000000000114,40,205,201,34,30,30,53,50,39,31,0,1,79,21,727,-93,-22,-8,-30,-26,5,-1,-16,2732,66,1,-16,-26,11,-27,-9,11,619,-74,3,-15,-46,8,-17,-1,3.3183963,370.25,0.19250111,100598.0,0.0108550005,140.08333,291.43,1.6119972,"{""type"":""Point"",""coordinates"":[120.0241292567498,29.27937609174265]}"
1_00000000000000000115,43,185,185,37,32,28,36,29,23,33,0,1,101,18,135,-73,-16,-12,-2,-22,-1,0,-22,2099,32,6,-15,-12,-9,-5,-7,8,673,-45,5,-14,-21,4,-28,-1,5.0885577,369.58334,0.19083445,100482.664,0.010826667,139.58333,291.28665,1.6019973,"{""type"":""Point"",""coordinates"":[120.11279402209652,29.29581233822565]}"
1_00000000000000000116,46,203,200,42,40,43,64,65,54,41,0,1,78,16,-296,-62,-25,0,-2,3,6,1,-15,1777,34,10,-14,-14,0,-12,-6,8,278,-35,-4,-7,-16,11,-18,0,2.9761574,362.91666,0.18583444,98484.664,0.010430333,139.41667,290.20334,1.6206639,"{""type"":""Point"",""coordinates"":[120.20469163570698,29.30766908792676]}"
1_0000000000000000011a,33,195,191,27,22,17,76,53,25,20,0,1,572,52,352,-132,-1,49,-79,-19,-3,0,-20,473,86,-5,-2,9,-5,-18,-2,23,1438,-32,4,32,-77,-1,-25,-3,22.04456,346.5,0.18333444,93508.0,0.009640001,140.16667,287.36667,1.9979973,"{""type"":""Point"",""coordinates"":[120.67307115125989,29.277217886832783]}"
1_00000000000000000120,37,199,196,33,26,24,42,39,30,26,0,1,22,25,329,-105,-10,11,-15,-6,17,0,-11,387,47,-22,-1,-1,-32,16,-1,13,-873,-38,-17,-6,-26,-27,6,3,6.7996364,369.0,0.20583445,101291.336,0.011481667,141.25,290.95334,3.4839973,"{""type"":""Point"",""coordinates"":[121.4284651652189,29.258890981503118]}"
1_00000000000000000149,43,194,192,37,31,27,36,28,21,30,0,1,73,21,1477,-89,3,15,-43,10,1,-4,-24,1381,59,5,2,-59,28,6,-5,9,801,-50,8,2,-23,12,11,-2,2.9767957,361.16666,0.20750111,98150.0,0.010497001,140.5,290.07333,2.3219972,"{""type"":""Point"",""coordinates"":[119.28382929985672,29.478800468155907]}"
1_0000000000000000014f,44,205,201,39,34,32,47,39,35,32,0,1,80,18,-24,-68,-22,3,-4,-17,2,0,-20,1640,45,6,3,-35,-29,2,-6,8,507,-39,-4,-11,-22,12,-17,-1,4.3477106,369.33334,0.19333445,100526.664,0.010726334,139.75,291.29,1.6026639,"{""type"":""Point"",""coordinates"":[120.05889240856249,29.347555746849835]}"
1_00000000000000000150,40,204,201,36,30,31,49,52,43,32,0,1,73,18,-108,-84,-9,3,-7,-26,11,1,-16,2543,38,8,-26,-29,19,-22,-9,9,697,-42,12,-15,-22,0,-22,-1,2.3200896,369.58334,0.19083445,100482.664,0.010826667,139.58333,291.28665,1.6019973,"{""type"":""Point"",""coordinates"":[120.14135902344489,29.34378334735862]}"
1_00000000000000000156,44,205,201,40,37,35,60,49,35,37,0,1,39,22,-104,-90,5,0,-13,-20,-1,1,-13,-884,50,-3,16,2,4,-1,2,10,-429,-24,-11,0,-7,-33,-7,1,0.92740995,366.75,0.18166777,100122.0,0.010939667,139.0,290.70667,2.0599973,"{""type"":""Point"",""coordinates"":[120.8681880360555,29.509251669249892]}"
1_0000000000000000015b,39,193,190,32,25,23,31,28,23,26,0,1,28,20,533,-103,-16,7,-28,9,11,-1,-12,-765,16,5,-2,-14,-9,19,2,10,-1033,-44,-18,-18,-18,-24,16,4,1.4115992,368.91666,0.20916778,101699.336,0.011319334,140.33333,290.96332,3.002664,"{""type"":""Point"",""coordinates"":[121.43062337012876,29.391754356491585]}"
1_00000000000000000166,42,200,196,37,29,27,60,47,33,28,0,1,37,30,592,-113,-18,19,-48,-24,15,-1,-17,-326,48,-2,28,20,32,36,0,15,269,-76,-16,9,-41,-14,41,0,1.4133933,344.75,0.27666777,91547.336,0.010334001,142.5,287.72333,3.478664,"{""type"":""Point"",""coordinates"":[115.91595499710908,29.617857534507618]}"
1_00000000000000000167,58,204,201,55,38,31,69,91,88,34,0,1,37,47,-2376,-173,36,-95,-83,28,69,10,-4,-374,2,0,51,-1,17,61,1,16,-22,-50,5,-7,-18,-2,24,0,5.0919075,378.5,0.27166778,100836.664,0.013017667,143.0,293.05667,3.5833306,"{""type"":""Point"",""coordinates"":[115.9717383512877,29.680383049479037]}"
1_0000000000000000016c,43,186,185,36,28,24,37,28,21,28,0,1,53,26,-473,-92,-4,20,-5,-20,-15,2,-13,-293,-24,-48,26,8,37,9,0,18,-74,-81,-9,25,-25,8,9,1,7.720165,373.5,0.23083444,100831.336,0.011703667,143.91667,292.37332,3.1433306,"{""type"":""Point"",""coordinates"":[116.57756519771202,29.52353416992408]}"
1_00000000000000000181,37,198,196,32,26,21,41,25,14,23,0,1,109,26,300,-58,7,15,-30,-1,6,0,-19,1061,61,9,-2,-24,0,35,-4,11,-438,-57,22,26,-17,14,21,2,12.810768,367.83334,0.21833445,99287.336,0.011444667,140.33333,291.02667,2.6693306,"{""type"":""Point"",""coordinates"":[119.052330609566,29.59091118684165]}"
1_00000000000000000185,40,205,201,35,30,28,45,45,39,31,0,1,40,22,863,-80,-10,10,-38,-1,-16,-2,-18,3470,58,69,0,-67,-2,3,-12,9,1379,-41,22,0,-22,15,8,-4,1.4133711,369.16666,0.20416778,101142.664,0.0105800005,140.25,291.44,1.9333307,"{""type"":""Point"",""coordinates"":[119.52933848565733,29.614896691408127]}"
