system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001baa,27,28,24,66,49,199,24,0,72,16,-462,-96,30,27,-65,22,19,3,-9,477,125,0,11,-29,35,-6,-2,12,-709,-79,11,0,-77,-1,40,4,2.2814438,377.08334,0.18333445,100321.336,0.011756001,134.0,291.8333,1.7319973,"{""type"":""Point"",""coordinates"":[114.78246042752522,27.205880724587157]}"
0000000000000000197c,27,28,24,73,48,195,23,0,60,24,-1243,-73,45,16,-66,37,87,7,-15,219,66,12,-9,-59,-13,0,-1,17,-1290,-65,34,8,-77,7,75,7,1.3961908,372.75,0.18750112,99492.664,0.011030667,134.0,291.21332,1.7059972,"{""type"":""Point"",""coordinates"":[115.07135666657591,27.32418959373718]}"
00000000000000001c58,33,32,29,31,25,192,17,0,88,6,258,-20,-11,10,-25,-25,19,0,-11,245,68,-12,-15,-5,-2,-6,-1,5,249,-21,-8,6,-26,-34,19,0,1.3954601,375.25,0.18416777,100055.336,0.011229,134.0,291.61334,1.7146639,"{""type"":""Point"",""coordinates"":[115.03416776379014,27.219895679198135]}"
00000000000000000e8f,29,23,18,53,36,191,18,0,269,21,-597,-10,27,-75,-55,-18,68,4,-15,102,67,15,29,-44,8,6,-1,17,-1410,3,41,-119,-40,2,85,8,15.296673,367.25,0.19166778,98748.0,0.010991334,136.0,290.47333,1.7106639,"{""type"":""Point"",""coordinates"":[114.40597406648173,27.578594686139425]}"
0000000000000000164d,32,27,26,29,26,181,16,0,826,9,639,-74,30,-35,-23,-44,39,-2,-10,728,27,-11,-12,-86,3,39,-4,7,252,-48,28,-42,-16,-37,27,0,18.152496,367.25,0.19166778,98748.0,0.010991334,136.0,290.47333,1.7106639,"{""type"":""Point"",""coordinates"":[114.52051053614055,27.6527049456477]}"
00000000000000000e9e,30,22,16,36,20,189,9,0,209,16,516,-169,74,-53,-14,-37,5,-1,-17,1015,-11,-32,8,-43,47,56,-6,12,-621,-152,76,-113,-27,-44,11,4,28.398209,370.25,0.19000112,99532.664,0.011141,136.0,290.91333,1.5739973,"{""type"":""Point"",""coordinates"":[114.76629172710544,27.75295445553127]}"
000000000000000015de,35,32,25,24,10,186,6,0,69,3,-76,-66,16,17,10,-40,6,0,-16,1096,47,-25,6,56,-104,-32,-6,2,265,-48,-3,39,-1,-29,7,-1,0.0,376.83334,0.17750111,100251.336,0.011484001,136.0,291.9,1.6753306,"{""type"":""Point"",""coordinates"":[114.93633954577864,26.953366291031568]}"
00000000000000001846,31,30,26,60,50,195,25,0,49,14,-1309,-65,6,1,-60,17,28,7,-9,-272,81,17,-11,-13,11,2,0,11,-1175,-65,9,-7,-65,2,33,7,1.3941923,376.83334,0.17750111,100251.336,0.011484001,136.0,291.9,1.6753306,"{""type"":""Point"",""coordinates"":[114.9503545003896,27.0377191056596]}"
00000000000000000cc6,25,17,13,23,12,185,6,0,1034,10,246,-85,-13,-83,-37,-10,-13,0,-14,56,-76,30,67,3,-9,-23,-1,7,647,-52,-62,-146,-72,-10,41,-2,24.38277,322.41666,0.19666778,85610.664,0.00798,137.0,283.01334,1.8753306,"{""type"":""Point"",""coordinates"":[114.10063712184703,27.443038014114677]}"
0000000000000000179c,32,28,22,46,29,191,16,0,77,24,-10870,-200,-696,69,-828,30,872,60,-18,1333,127,50,27,-17,-29,6,-8,16,-1292,-146,36,-60,-110,-6,93,8,2.1300473,371.58334,0.18750112,100100.0,0.011264001,137.0,291.15,1.4933306,"{""type"":""Point"",""coordinates"":[114.7832675248159,27.847277820114808]}"
00000000000000000bce,29,23,19,60,39,193,17,0,163,26,-534,-75,-9,-9,-97,21,13,4,-13,-165,51,8,2,26,-1,-10,0,18,-772,-30,-17,-41,-96,26,27,5,3.8477335,377.5,0.21166778,99851.336,0.012412334,137.0,292.02332,1.7379973,"{""type"":""Point"",""coordinates"":[114.20601013884101,27.117759969568954]}"
000000000000000010b3,28,22,15,57,29,193,12,0,176,25,-1189,-164,36,-8,-36,-49,0,7,-17,890,67,-8,-10,25,45,11,-5,19,-1299,-152,41,-26,-30,-81,20,8,7.999704,370.91666,0.19916777,99014.0,0.010620334,137.0,291.11664,1.6599972,"{""type"":""Point"",""coordinates"":[115.39879291603145,27.1649194223102]}"
00000000000000000ddd,27,22,16,53,30,193,12,0,133,25,-13,-87,20,2,-71,-22,3,1,-17,-193,62,6,0,33,21,25,0,19,-771,-102,40,-27,-64,-49,5,5,19.228748,367.08334,0.19250111,97855.336,0.01042,138.0,290.56665,1.614664,"{""type"":""Point"",""coordinates"":[115.33357856312485,27.038258656887074]}"
00000000000000001b2e,30,27,20,80,50,195,23,0,124,25,-443,-122,16,-101,-81,14,49,3,-14,-146,80,16,39,-6,-10,2,0,18,-524,-85,1,-102,-76,13,50,4,2.7859423,370.16666,0.21666777,97546.664,0.011936334,138.0,290.94,1.7153306,"{""type"":""Point"",""coordinates"":[114.16370218804592,26.98031709779859]}"
00000000000000000ec4,27,21,15,33,20,192,9,0,422,17,333,-123,40,-38,-70,-36,80,0,-16,258,23,0,22,15,-35,-33,-2,14,-250,-121,28,-52,-105,-29,105,2,16.27521,365.41666,0.20833445,97986.664,0.011064,138.0,290.25333,1.9693305,"{""type"":""Point"",""coordinates"":[113.8907026442508,27.502326221721287]}"
00000000000000000be8,28,26,22,69,48,198,23,0,102,25,-546,-87,26,-17,-114,19,43,4,-13,30,71,20,-7,-2,-26,25,0,18,-1445,-68,14,-30,-85,6,49,8,2.9700673,368.91666,0.21083444,99101.336,0.010596667,138.0,290.81332,1.624664,"{""type"":""Point"",""coordinates"":[115.55294403944909,27.581020437112503]}"
00000000000000000c13,28,26,22,69,48,198,23,0,102,25,-546,-87,26,-17,-114,19,43,4,-13,30,71,20,-7,-2,-26,25,0,18,-1445,-68,14,-30,-85,6,49,8,2.9700673,368.91666,0.21083444,99101.336,0.010596667,138.0,290.81332,1.624664,"{""type"":""Point"",""coordinates"":[115.55294403944909,27.581020437112503]}"
00000000000000000ad1,26,21,17,38,28,186,15,0,1020,20,-335,-162,42,6,-24,-43,51,3,-19,184,69,-44,-41,-15,-22,-53,-1,16,-808,-90,13,-7,-37,-59,36,5,17.920637,326.75,0.15416777,91351.336,0.007825334,139.0,284.24667,1.6939973,"{""type"":""Point"",""coordinates"":[116.38460651782624,31.016534843739887]}"
00000000000000001aa1,29,27,25,73,43,194,21,0,735,16,582,-143,26,22,-77,25,7,-1,-15,-489,134,-14,-41,-15,-35,-24,1,13,341,-114,20,24,-62,10,10,0,12.769178,309.58334,0.15416779,85973.336,0.006747667,139.0,281.12332,1.3166639,"{""type"":""Point"",""coordinates"":[116.19892509085969,31.032168452033265]}"
00000000000000000fc6,29,21,16,55,26,189,10,0,266,21,-1503,-55,48,-86,-142,-70,65,9,-23,584,55,18,18,43,84,-20,-4,16,-1955,-43,67,-136,-157,-83,89,11,30.144196,363.66666,0.18000111,98978.0,0.010610667,140.0,290.12,1.3573306,"{""type"":""Point"",""coordinates"":[114.23700089116245,28.080930256214327]}"
00000000000000001a28,29,27,22,73,38,198,17,0,50,28,-1571,-226,42,30,-101,36,88,9,-17,1067,152,13,15,28,-44,-2,-6,20,-1846,-204,59,7,-84,27,90,11,0.92740995,371.58334,0.20250112,100505.336,0.011392,140.0,291.28,1.2119973,"{""type"":""Point"",""coordinates"":[115.20422004156435,28.24721013449732]}"
00000000000000000eaf,29,22,16,48,27,187,12,0,279,31,423,-77,0,37,-81,37,-23,0,-26,-838,2,14,-29,-5,-9,46,2,25,682,-60,-15,65,-40,64,-41,-1,11.168298,361.41666,0.21000111,99007.336,0.0104663335,140.0,289.87,1.4826639,"{""type"":""Point"",""coordinates"":[118.13901307269819,29.656665090975764]}"
00000000000000001bb0,27,23,18,70,42,195,18,0,356,30,108,-154,-4,0,-87,54,27,1,-15,314,98,4,2,73,34,4,-2,23,-812,-141,-25,-11,-60,33,28,5,5.9200907,351.91666,0.21833445,93024.0,0.010314333,141.0,288.05,1.1499972,"{""type"":""Point"",""coordinates"":[116.7206666687192,26.94204909255792]}"
