system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
0000000000000000096a,31,27,23,65,36,200,19,0,73,-84,-119,-3,156,68,106,-164,1,38,-1,22,-416,72,19,-114,-95,-33,115,0,-100,-86,-6,119,75,68,-115,1,1.4588608,345.33334,0.076667786,100520.664,0.0077976673,138.41667,288.77,2.3373306,"{""type"":""Point"",""coordinates"":[114.2202926395152,34.57817492366397]}"
0000000000000000004b,40,42,46,60,75,204,63,0,4,741,-174,26,76,-158,153,-69,-2,18,14,5,-66,146,-34,-6,96,-120,30,0,703,-116,-16,62,-132,101,-23,-2,1.8543341,318.83334,0.076667786,101328.0,0.0068620006,162.66667,286.33,2.092664,"{""type"":""Point"",""coordinates"":[116.52016318985099,38.8523615155245]}"
00000000000000000271,43,47,51,71,70,203,61,0,17,-266,-213,23,50,-189,165,-61,2,16,14,5,-550,111,-51,-78,95,-62,29,1,-774,-111,-35,19,-126,81,2,3,2.5228648,319.58334,0.076667786,101219.336,0.0072250003,170.41667,286.54666,2.1306639,"{""type"":""Point"",""coordinates"":[116.57621409009282,37.81022500832368]}"
00000000000000000542,30,26,23,63,46,197,22,0,67,-1575,-117,-63,243,35,83,-162,7,36,1,21,14,71,62,-125,-37,4,82,0,-789,-97,-73,199,45,62,-110,4,2.1723912,340.41666,0.076667786,100546.664,0.008216334,145.91667,288.13333,2.284664,"{""type"":""Point"",""coordinates"":[114.88136328889064,35.026885344470124]}"
000000000000000015ea,30,28,26,60,43,198,30,1,74,-355,-156,-7,83,-26,19,-37,2,20,10,10,-610,112,-11,-20,53,13,-7,2,32,-134,-27,97,-21,18,-30,0,1.1322752,340.41666,0.076667786,100546.664,0.008216334,145.91667,288.13333,2.284664,"{""type"":""Point"",""coordinates"":[114.86034308652471,35.01206329256847]}"
00000000000000000651,37,38,41,65,51,200,35,0,18,-2170,-158,-47,107,-50,29,-81,10,28,4,11,130,50,4,-148,3,-13,22,-1,-2723,-115,-98,57,-35,0,-22,11,0.92740995,332.41666,0.076667786,101440.664,0.0070743337,153.83333,288.06998,1.9559972,"{""type"":""Point"",""coordinates"":[117.37176230903809,36.896367920228364]}"
00000000000000000a40,37,35,38,59,40,201,21,0,21,-1256,-153,-42,84,-48,29,-103,6,29,1,11,-1023,-12,-42,-149,9,12,70,3,-2032,-105,-96,33,-43,4,-31,9,1.4843658,332.41666,0.076667786,101440.664,0.0070743337,153.83333,288.06998,1.9559972,"{""type"":""Point"",""coordinates"":[117.38550971758586,36.868882021334926]}"
000000000000000018ae,42,38,39,59,50,201,40,1,23,322,-114,-6,54,-21,6,-20,0,14,9,1,-1530,16,-74,-69,3,-13,9,5,-773,-90,-37,22,-11,-11,11,3,2.1861367,332.41666,0.076667786,101440.664,0.0070743337,153.83333,288.06998,1.9559972,"{""type"":""Point"",""coordinates"":[117.38389106390346,36.83438641558546]}"
00000000000000001814,32,31,30,55,48,200,36,1,58,820,-150,19,38,-74,23,-27,-2,16,7,6,1398,90,34,-83,-5,-25,16,-5,1496,-94,0,18,-61,-20,10,-5,0.92740995,337.16666,0.076667786,100692.664,0.0083863335,151.08333,287.74,2.0079973,"{""type"":""Point"",""coordinates"":[115.04090546548193,35.49014581201367]}"
0000000000000000162b,35,36,39,59,57,202,45,1,57,284,-100,-3,57,-33,29,-31,0,14,11,3,843,123,3,-1,59,-26,27,-3,548,-77,-10,59,-22,17,-17,-1,1.4674425,337.41666,0.076667786,100696.664,0.008481001,152.25,287.81,1.9833306,"{""type"":""Point"",""coordinates"":[115.1823882828067,35.38100039552848]}"
00000000000000001828,39,36,35,56,45,202,35,1,69,646,-104,-16,76,-46,6,-20,-1,13,8,3,943,118,1,-16,34,-8,10,-4,778,-79,-14,61,-22,-11,-8,-2,6.469799,337.41666,0.076667786,100696.664,0.008481001,152.25,287.81,1.9833306,"{""type"":""Point"",""coordinates"":[115.1212138754545,35.39151049671145]}"
000000000000000019fa,33,33,33,54,45,201,36,1,60,142,-100,-19,68,-41,28,-22,0,12,10,2,1203,113,1,-10,38,-23,18,-5,387,-81,-16,57,-23,9,-11,-1,1.4670001,337.41666,0.076667786,100696.664,0.008481001,152.25,287.81,1.9833306,"{""type"":""Point"",""coordinates"":[115.1107037742715,35.34057864447899]}"
0000000000000000113a,41,39,40,55,52,203,44,1,10,376,-82,5,32,-69,41,-11,-1,9,12,-1,-508,64,-32,7,81,-39,20,1,351,-58,-17,31,-54,20,10,-1,0.0,318.0,0.076667786,101280.0,0.0068533337,166.08333,286.36,2.2199974,"{""type"":""Point"",""coordinates"":[116.63172989820819,38.678804384322284]}"
00000000000000001189,43,40,44,51,57,205,53,1,9,294,-39,4,29,-42,30,-9,0,5,15,-4,-340,40,-66,19,45,-32,40,1,306,-23,-7,22,-27,12,4,-1,0.92740995,318.0,0.076667786,101280.0,0.0068533337,166.08333,286.36,2.2199974,"{""type"":""Point"",""coordinates"":[116.63550675680048,38.692279787705786]}"
00000000000000000c78,36,30,25,36,20,192,11,0,2,1405,-98,-60,66,-36,24,-15,-5,14,0,4,-177,101,18,-28,30,-16,12,0,1186,-82,-40,50,-10,8,-4,-4,6.086198,354.66666,0.13916779,101310.0,0.010218667,157.0,289.73334,2.7679973,"{""type"":""Point"",""coordinates"":[120.68843275438903,31.49704311415815]}"
0000000000000000152c,37,32,27,40,25,189,17,1,3,-100,-94,9,18,-35,20,7,0,12,5,0,181,22,-13,6,30,-12,-25,-1,-227,-84,20,20,-16,6,9,1,2.3630822,354.66666,0.13916779,101310.0,0.010218667,157.0,289.73334,2.7679973,"{""type"":""Point"",""coordinates"":[120.68439280883459,31.471710961073526]}"
00000000000000000c52,29,26,20,70,44,195,23,0,58,-1884,-205,29,-15,-51,8,-20,9,32,0,15,23,32,-33,4,27,-13,-10,0,-2393,-161,25,-16,-18,-18,-31,10,6.536325,352.0,0.13916779,100336.664,0.009219,151.25,289.22665,1.6006639,"{""type"":""Point"",""coordinates"":[119.31050810145948,31.101966760822844]}"
00000000000000000d9e,30,27,20,78,33,197,15,0,2,-2439,-80,-153,45,153,6,-45,11,22,2,8,1388,112,124,-50,-97,-17,30,-6,-873,-38,-89,53,125,-19,-19,4,0.92740995,348.41666,0.13916779,101320.0,0.009682334,153.5,288.68332,2.8439972,"{""type"":""Point"",""coordinates"":[120.63857554551043,32.32627984156222]}"
00000000000000001f2c,47,41,39,52,51,200,41,1,7,-590,-65,-12,23,7,14,-20,2,10,9,-1,-1598,14,26,4,10,1,13,6,-509,-47,-10,23,9,4,-5,2,3.7576618,351.66666,0.13916779,101284.664,0.0099846665,160.91667,289.56998,2.5753305,"{""type"":""Point"",""coordinates"":[120.22597938413612,31.805077814930193]}"
00000000000000000c5f,30,29,23,64,44,199,23,0,55,-302,-119,64,-2,-55,-46,21,2,23,1,7,-1426,-3,-32,51,3,-1,-20,5,-458,-84,52,10,-35,-65,-2,2,6.8128014,346.58334,0.13916779,98748.0,0.009364334,156.75,288.53,1.9079973,"{""type"":""Point"",""coordinates"":[119.79398167407834,31.205181572906962]}"
00000000000000000c98,32,29,28,43,26,196,14,0,43,-173,-137,46,-32,-18,48,-65,1,17,4,4,-1214,160,-11,-13,-32,11,29,4,-265,-85,21,-36,1,20,-51,1,0.0,350.58334,0.13916779,100650.0,0.009411334,148.41667,289.27667,2.3153305,"{""type"":""Point"",""coordinates"":[116.59534809271312,31.780552759136246]}"
00000000000000001b50,30,27,23,50,40,196,22,1,69,-1195,-162,6,27,13,-3,-39,5,19,4,6,187,111,-20,-17,6,-6,27,-1,-1176,-112,-19,27,25,-24,-32,5,2.1507397,350.58334,0.13916779,100650.0,0.009411334,148.41667,289.27667,2.3153305,"{""type"":""Point"",""coordinates"":[116.57675364132027,31.72719515593071]}"
00000000000000001b51,38,35,32,59,46,200,34,1,68,-743,-146,22,0,-14,17,-46,3,15,6,3,-490,97,-23,-7,32,-32,26,1,-764,-100,1,4,0,-4,-34,3,1.0902258,350.58334,0.13916779,100650.0,0.009411334,148.41667,289.27667,2.3153305,"{""type"":""Point"",""coordinates"":[116.58187714843068,31.719645897847222]}"
00000000000000000bd3,29,25,20,49,33,194,16,0,55,-2158,-158,-11,-19,-47,-4,-6,9,30,-1,15,0,3,-53,-26,53,-57,-60,0,-2901,-111,-54,-31,-15,-16,-11,12,4.3151493,362.33334,0.20166779,100534.664,0.011014334,143.0,290.3,2.6939974,"{""type"":""Point"",""coordinates"":[118.64835834962908,30.893106926580497]}"
00000000000000000c66,33,30,27,41,31,198,17,0,3,-1825,-143,-85,77,-63,97,4,8,18,2,4,-476,110,59,0,15,-67,-4,1,-1726,-96,-63,49,-30,42,17,7,2.1710892,354.83334,0.13000111,101294.664,0.010037,158.66667,289.94666,2.0913308,"{""type"":""Point"",""coordinates"":[119.89450318912613,31.35151589217789]}"
00000000000000000c14,35,29,23,39,27,188,17,0,13,-312,-164,-5,-3,9,-56,-33,2,20,0,6,471,140,6,-3,-14,34,22,-2,-484,-114,10,-10,35,-87,-26,2,4.2796836,356.58334,0.13000111,101204.0,0.010156,144.5,289.78665,2.4539974,"{""type"":""Point"",""coordinates"":[117.09445527362533,31.46632436700096]}"
00000000000000000d0e,29,26,20,76,40,197,22,0,3,1282,-97,-107,133,-1,54,-90,-3,27,5,10,-663,42,64,-67,-65,-20,27,1,847,-53,-95,118,21,12,-65,-2,1.0924639,352.33334,0.13000111,101308.0,0.009971,159.25,289.44666,3.3693306,"{""type"":""Point"",""coordinates"":[121.64352314992553,31.90910418340603]}"
00000000000000000f40,34,29,25,70,37,194,21,0,3,-1334,-145,-109,188,-29,69,-46,6,26,-4,9,-834,140,27,-18,17,-12,-5,2,-1626,-92,-104,140,5,28,-32,7,1.1237798,334.08334,0.13000111,101332.0,0.008600667,165.0,287.46332,2.5613306,"{""type"":""Point"",""coordinates"":[119.37680155682108,34.388721097206215]}"
00000000000000000d68,29,26,19,63,41,195,18,0,14,-1487,-160,-44,27,-37,6,-18,7,23,5,8,-878,87,4,2,10,-19,-8,2,-2094,-110,-44,19,-2,0,-27,9,2.1536531,354.66666,0.13000111,101102.0,0.009501668,142.75,289.59,1.9313306,"{""type"":""Point"",""coordinates"":[118.39099241412737,32.2098571721578]}"
00000000000000000d6c,32,28,20,72,40,194,17,0,15,-797,-150,-65,52,-28,-12,-19,4,24,5,9,-879,116,25,-32,21,0,-20,3,-1066,-107,-73,45,-14,-11,-25,5,0.92740995,354.66666,0.13000111,101102.0,0.009501668,142.75,289.59,1.9313306,"{""type"":""Point"",""coordinates"":[118.37023975782462,32.23087737452375]}"
0000000000000000110a,40,40,39,57,54,200,43,1,27,-583,-93,-11,20,-12,16,-7,2,12,11,0,-2100,40,-34,15,27,-24,8,8,-507,-70,-13,13,-2,11,-10,2,2.1911008,354.66666,0.13000111,101102.0,0.009501668,142.75,289.59,1.9313306,"{""type"":""Point"",""coordinates"":[118.34248185376691,32.20096572465722]}"
00000000000000000ca6,37,37,35,62,51,202,31,0,49,-733,-81,-45,38,5,22,-62,4,23,4,7,-642,59,39,-62,-41,-1,33,1,-1266,-32,-44,43,37,-13,-29,5,1.0909717,356.0,0.13000111,100959.336,0.009953001,145.58333,289.73666,2.1893306,"{""type"":""Point"",""coordinates"":[117.63991035088705,31.782978510109313]}"
00000000000000000cea,42,38,35,56,44,202,34,0,0,-783,-73,-1,-13,2,-6,2,3,7,5,-3,-1329,29,-6,32,36,40,35,4,-782,-48,0,-3,16,-11,9,3,3.3996298,352.08334,0.13000111,101300.0,0.009913667,163.33333,289.83,2.4199972,"{""type"":""Point"",""coordinates"":[119.93789024237616,31.82555846606867]}"
00000000000000001b83,34,33,30,53,47,200,35,1,13,-113,-173,10,-6,-51,-15,14,1,20,7,7,-2708,-1,-59,-20,32,-40,-65,10,-662,-121,-7,-7,-23,-8,9,3,1.0812526,367.75,0.19250111,101246.0,0.011842334,142.25,291.21664,3.3853307,"{""type"":""Point"",""coordinates"":[118.3831756099807,30.941617486940935]}"
00000000000000000423,30,26,22,60,43,194,25,0,453,28,-195,-21,50,-55,-1,-52,0,22,8,11,-7,145,21,-39,54,22,-42,0,545,-162,-32,67,-50,4,-71,-1,13.814671,332.91666,0.10333445,95602.664,0.008140334,150.08333,286.81332,1.3853306,"{""type"":""Point"",""coordinates"":[111.13943283517365,33.4174620012499]}"
000000000000000010d9,37,33,29,52,40,199,30,1,39,225,-114,-29,64,14,21,-83,0,22,3,9,-486,92,3,7,-37,-25,-23,1,-231,-79,-50,55,22,3,-63,1,2.7802885,349.58334,0.10333445,100924.0,0.009264001,138.66667,288.70667,2.0913305,"{""type"":""Point"",""coordinates"":[115.37157456320121,32.85529867234093]}"
00000000000000001b59,40,35,33,50,47,199,36,1,39,-87,-83,-21,37,27,6,-42,0,15,5,3,-830,62,-18,14,-1,-38,-23,2,-180,-59,-33,37,27,-14,-31,1,1.442072,349.58334,0.10333445,100924.0,0.009264001,138.66667,288.70667,2.0913305,"{""type"":""Point"",""coordinates"":[115.37777271366552,32.89814617436349]}"
000000000000000001dd,35,35,33,69,63,199,40,0,150,124,-187,16,34,-47,95,-83,0,22,11,8,677,147,28,-89,13,-53,25,-2,1150,-152,34,8,-40,63,-78,-3,1.8543341,345.58334,0.10333445,99603.336,0.008591667,142.66667,288.3,1.7919972,"{""type"":""Point"",""coordinates"":[113.0501487183731,33.21723052754597]}"
00000000000000000ddb,29,25,19,64,31,196,14,0,22,898,-47,-94,94,62,101,-93,-2,29,-4,11,-1108,73,55,-95,-65,-62,75,3,-550,-39,-92,68,83,68,-59,3,4.31739,344.58334,0.10333445,101100.0,0.009216334,159.66667,288.81998,2.398664,"{""type"":""Point"",""coordinates"":[116.81175272593791,32.84397701476623]}"
00000000000000001a45,32,28,24,63,42,199,26,1,26,69,-115,-34,45,-17,47,-59,0,21,5,7,-729,98,-7,-52,5,-15,32,2,-729,-85,-45,33,11,21,-30,3,0.92740995,344.58334,0.10333445,101100.0,0.009216334,159.66667,288.81998,2.398664,"{""type"":""Point"",""coordinates"":[116.81606467665662,32.87847262051569]}"
00000000000000001308,44,39,38,59,43,200,31,1,48,-111,-123,-24,74,23,56,-80,1,22,2,8,-1084,60,10,0,-12,-42,-5,3,-448,-74,-54,84,41,30,-50,2,2.88755,348.33334,0.10333445,100840.0,0.009036333,144.0,288.91333,1.5033306,"{""type"":""Point"",""coordinates"":[114.62938840656254,33.17060616693113]}"
00000000000000000ab8,30,27,28,40,44,196,31,0,535,712,-146,42,9,-77,23,8,-2,18,12,7,-1027,102,-36,-18,55,-3,-6,3,125,-113,10,-1,-58,9,34,0,23.632431,326.33334,0.10333445,98225.336,0.007911,160.25,287.28,4.692664,"{""type"":""Point"",""coordinates"":[117.1709912841067,36.473261657671095]}"
00000000000000000835,30,26,19,76,37,195,17,0,50,556,-98,-70,157,120,111,-153,0,39,-3,19,-1130,47,30,-57,-160,-29,64,3,77,-45,-83,137,113,58,-97,0,1.4438173,348.75,0.10333445,100808.0,0.008941,145.0,289.09665,1.4699972,"{""type"":""Point"",""coordinates"":[114.4736186294625,33.08005520183881]}"
00000000000000001df1,33,34,37,50,56,201,48,1,854,-943,-72,35,10,-18,-15,-4,4,10,10,0,261,83,-6,-1,24,36,-29,-1,-69,-58,22,5,-4,-29,0,0,3.8238158,309.08334,0.10333445,88082.0,0.0064306674,151.41667,283.0833,1.4493306,"{""type"":""Point"",""coordinates"":[111.58140109518699,33.84703841943571]}"
000000000000000001b0,30,27,23,48,41,196,26,0,466,508,-137,6,36,-30,7,-50,-1,14,6,3,1175,100,8,5,40,15,-56,-5,1375,-122,-13,63,-34,9,-79,-4,24.13217,348.66666,0.10333445,99435.336,0.009171333,149.58333,289.21332,1.6759973,"{""type"":""Point"",""coordinates"":[111.25450439695888,33.09353060522233]}"
00000000000000000dda,29,25,19,60,33,196,15,0,23,1892,-107,-26,116,42,136,-169,-6,31,-6,14,-1967,114,11,-82,-51,-67,82,7,233,-78,-42,79,68,90,-106,0,1.4405987,345.08334,0.10333445,101100.0,0.009276001,159.66667,288.85,2.4399972,"{""type"":""Point"",""coordinates"":[116.88802119035604,32.74292040759198]}"
0000000000000000100e,36,31,28,33,28,199,24,1,27,768,-38,-19,37,15,13,-48,-2,8,1,-2,-1579,44,-12,-36,6,-34,5,5,216,-38,-18,29,23,13,-36,0,2.157068,345.08334,0.10333445,101100.0,0.009276001,159.66667,288.85,2.4399972,"{""type"":""Point"",""coordinates"":[116.80474747818295,32.75854955678431]}"
0000000000000000103b,44,44,44,56,54,202,47,1,24,516,-26,-14,20,7,4,-32,-1,8,8,-2,-1586,42,-13,-22,29,-11,24,6,224,-19,-13,13,10,0,-21,0,0.92740995,345.08334,0.10333445,101100.0,0.009276001,159.66667,288.85,2.4399972,"{""type"":""Point"",""coordinates"":[116.81202473110217,32.78630746084202]}"
00000000000000001aa8,34,30,25,50,39,198,26,1,30,296,-116,-25,32,-2,47,-71,0,17,3,5,-709,118,-11,-32,32,-48,41,2,-909,-97,-37,-8,-5,19,-62,4,0.92740995,347.58334,0.10333445,101140.0,0.009405,152.41667,288.91998,2.5286639,"{""type"":""Point"",""coordinates"":[116.35253666304988,32.43111330732873]}"
00000000000000001b7b,35,33,30,54,43,200,31,1,25,477,-108,-15,23,-13,24,-47,-1,17,6,4,-507,85,-3,-19,10,3,-3,1,-169,-93,-21,10,7,5,-44,1,2.8736577,347.58334,0.10333445,101140.0,0.009405,152.41667,288.91998,2.5286639,"{""type"":""Point"",""coordinates"":[116.33582841140257,32.437851009020484]}"
00000000000000000639,29,25,22,49,41,192,23,0,607,1362,-181,-3,44,-56,7,-30,-4,21,7,10,-227,145,40,-13,37,7,-17,0,2083,-137,-18,55,-43,-3,-39,-7,16.420053,326.08334,0.10333445,93411.336,0.007802667,150.75,285.55667,1.3746638,"{""type"":""Point"",""coordinates"":[111.03594601792528,33.344970395424035]}"
000000000000000004a1,30,26,20,50,40,196,19,0,249,1245,-192,-42,99,-26,13,-105,-3,24,2,8,882,80,43,-23,21,10,-33,-4,2249,-146,-62,111,-27,3,-126,-8,12.273155,340.66666,0.10333445,96762.0,0.008542667,146.58333,287.65332,1.7219973,"{""type"":""Point"",""coordinates"":[111.44019028302645,32.89006182415359]}"
0000000000000000103f,38,38,36,56,51,200,44,1,25,834,-75,-29,38,1,47,-61,-2,14,7,2,-1612,54,-24,-11,17,-30,8,6,201,-55,-34,29,18,29,-39,0,0.0,346.75,0.10333445,101086.0,0.009414334,157.08333,288.97665,2.5566638,"{""type"":""Point"",""coordinates"":[116.66191355323899,32.44566781316718]}"
00000000000000001c27,30,28,24,60,40,195,24,1,28,8,-138,-48,58,-8,59,-94,1,23,3,9,-367,153,7,-48,3,-24,28,0,-686,-102,-61,37,14,36,-70,3,1.4377097,346.75,0.10333445,101086.0,0.009414334,157.08333,288.97665,2.5566638,"{""type"":""Point"",""coordinates"":[116.62418509922576,32.4351577119842]}"
00000000000000000828,30,27,24,59,37,196,22,0,70,1429,-147,-26,89,-127,70,-43,-4,22,3,7,-2195,100,41,-32,41,-12,31,8,1638,-106,-14,58,-82,20,-20,-5,2.173199,329.66666,0.10333445,100584.0,0.008007667,161.08333,286.88,2.0779972,"{""type"":""Point"",""coordinates"":[118.51388078005925,35.1387240579916]}"
00000000000000000e2c,28,25,18,84,38,194,17,0,1,-1676,-140,-196,152,-13,87,-73,8,33,-2,16,-234,119,145,-70,2,-47,11,0,-1537,-101,-145,118,9,55,-54,7,0.0,345.25,0.10333445,101406.0,0.009406,161.66667,288.8,2.8293307,"{""type"":""Point"",""coordinates"":[119.85192323316679,33.06172829650916]}"
0000000000000000188e,38,37,39,56,63,199,53,1,1,-20,-61,9,11,-24,36,-9,0,9,17,-1,-234,30,-17,27,66,13,-11,0,-29,-29,4,12,-6,34,9,0,4.5373263,330.16666,0.10333445,101362.0,0.008347667,160.33333,286.9833,1.9466639,"{""type"":""Point"",""coordinates"":[119.4099505140524,35.31928643694879]}"
00000000000000000d33,29,26,22,60,43,195,22,0,51,293,-125,-6,-15,-34,-53,-28,0,23,3,9,-1819,115,-18,0,41,24,3,6,-20,-85,-19,-20,-15,-57,-18,1,5.197225,344.91666,0.10333445,100926.0,0.009324,159.16667,288.77,2.4959972,"{""type"":""Point"",""coordinates"":[116.78776722137145,32.65694893928155]}"
00000000000000000fa7,41,40,38,58,53,199,43,1,29,192,-57,-14,10,5,-4,-26,0,10,7,-1,-1188,77,-17,-23,49,-30,10,4,274,-46,-7,7,2,-5,-22,0,2.8774314,344.91666,0.10333445,100926.0,0.009324,159.16667,288.77,2.4959972,"{""type"":""Point"",""coordinates"":[116.75839512273242,32.63970113640682]}"
00000000000000001e62,31,29,26,61,41,206,28,1,134,953,-134,8,9,12,7,-58,-2,19,3,6,-95,90,18,-59,-14,-38,3,0,925,-99,1,5,3,1,-49,-2,2.162708,344.41666,0.10333445,100135.336,0.008437334,143.33333,288.25665,2.0386639,"{""type"":""Point"",""coordinates"":[113.10916937991651,33.62847558130106]}"
000000000000000019b9,42,40,42,60,58,201,44,1,121,-45,-103,4,14,-12,4,-29,0,15,11,3,-680,48,-23,-38,20,16,41,2,55,-61,-21,8,-9,-9,4,0,2.4685788,326.0,0.10333445,98978.664,0.008542,165.5,286.65668,3.3173306,"{""type"":""Point"",""coordinates"":[116.94299744724397,35.87848892275827]}"
000000000000000019e0,38,36,37,60,56,199,41,1,109,599,-118,-30,39,-41,5,8,-1,19,7,7,-663,66,-19,-70,57,3,18,2,636,-76,-44,11,-29,-16,31,-1,1.8543341,326.0,0.10333445,98978.664,0.008542,165.5,286.65668,3.3173306,"{""type"":""Point"",""coordinates"":[116.93275935122527,35.89061321852259]}"
0000000000000000170b,38,36,34,59,49,199,36,1,125,555,-143,7,32,-56,19,-19,-1,19,9,7,-519,88,-21,-50,53,4,27,1,374,-82,-26,11,-40,-6,24,0,1.473243,330.08334,0.10333445,100275.336,0.008681,165.33333,287.51334,3.8953307,"{""type"":""Point"",""coordinates"":[117.06993021783138,35.90462817313357]}"
0000000000000000181d,43,40,40,58,51,200,41,1,92,781,-115,5,36,-31,8,-29,-2,14,7,3,-223,62,-27,-49,33,4,35,0,645,-63,-10,15,-17,-9,3,-2,1.473959,330.08334,0.10333445,100275.336,0.008681,165.33333,287.51334,3.8953307,"{""type"":""Point"",""coordinates"":[117.00255766001484,35.96822833145886]}"
000000000000000019b0,43,40,40,57,56,200,46,1,96,939,-91,-7,42,-18,0,-10,-3,14,11,2,-365,48,-36,-36,7,31,41,1,663,-56,-18,19,-18,-4,6,-2,2.2898736,330.08334,0.10333445,100275.336,0.008681,165.33333,287.51334,3.8953307,"{""type"":""Point"",""coordinates"":[117.02465696483576,35.938316681592354]}"
000000000000000009da,32,30,26,66,48,200,29,0,222,1731,-175,8,22,-82,-2,-12,-5,23,9,11,-95,145,31,-82,15,-8,-10,0,1354,-143,25,-1,-57,-12,-22,-4,6.6360087,337.83334,0.10333445,97781.336,0.008044668,143.33333,287.10333,1.8999972,"{""type"":""Point"",""coordinates"":[113.12453098304563,33.400214198375174]}"
