system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000034,38,33,33,36,33,201,27,1,62,49,-40,-37,17,23,16,-26,0,7,4,-2,-150,-5,24,-21,-18,-7,23,0,77,-42,-30,16,21,5,-22,0,0.0,339.25,0.08500112,100666.0,0.008765333,153.08333,287.44333,2.138664,"{""type"":""Point"",""coordinates"":[113.99904096344534,33.62901513252854]}"
1_00000000000000000035,30,28,28,58,46,200,33,1,66,351,-110,-26,28,8,-7,-30,-1,15,4,5,17,40,38,-12,-2,-23,-9,-1,276,-111,-16,21,-5,-18,-18,0,2.1626267,338.75,0.08500112,100686.664,0.0088450005,154.75,287.41666,1.9539973,"{""type"":""Point"",""coordinates"":[114.12462262641351,33.61635128553675]}"
1_00000000000000000036,33,31,31,60,51,201,36,1,63,341,-122,-12,21,5,-2,-25,-1,14,3,4,0,62,0,-39,11,-4,-4,0,273,-114,-11,11,-3,-7,-18,0,1.4492348,338.75,0.08500112,100686.664,0.0088450005,154.75,287.41666,1.9539973,"{""type"":""Point"",""coordinates"":[114.15265253563548,33.63359908841148]}"
1_00000000000000000037,30,28,27,62,47,199,30,1,56,333,-146,-23,49,-56,27,-25,0,19,8,9,-514,97,33,-33,15,4,-28,3,253,-142,-27,37,-52,1,-8,0,0.0,338.41666,0.08666778,100753.336,0.008915001,156.58333,287.43332,1.7493305,"{""type"":""Point"",""coordinates"":[114.34668585887513,33.639797238875765]}"
1_00000000000000000038,31,28,26,65,48,198,33,1,55,62,-146,-6,37,-61,11,-15,1,23,7,11,-540,88,50,-30,24,-13,-12,3,-17,-154,-6,38,-56,-2,-17,1,2.2291129,337.5,0.08500111,100724.664,0.008912667,158.25,287.37,1.6686639,"{""type"":""Point"",""coordinates"":[114.4375088291317,33.72199184859394]}"
1_00000000000000000039,34,35,36,62,63,202,47,1,54,-77,-77,-25,35,-39,32,-25,1,14,11,4,-957,42,52,-39,13,-19,-4,6,-69,-84,-22,29,-30,10,-25,1,1.4498678,338.25,0.08833445,100760.664,0.008946334,157.58333,287.44666,1.6266639,"{""type"":""Point"",""coordinates"":[114.53398593952407,33.69719924673678]}"
1_0000000000000000003a,38,34,35,50,49,201,39,1,55,339,-57,-7,12,-19,8,-8,-1,8,12,-1,-746,35,28,-21,2,-11,-8,5,407,-65,-6,8,-13,0,-10,-2,6.558482,338.41666,0.08916778,100776.664,0.008973334,157.66667,287.50333,1.6246638,"{""type"":""Point"",""coordinates"":[114.63881940529058,33.618237485282364]}"
1_0000000000000000003b,29,27,25,57,42,197,28,1,51,249,-141,-11,34,-54,16,-15,0,18,5,7,-798,95,19,-36,23,-4,-19,5,64,-142,-16,42,-44,-3,-8,0,1.4496077,338.75,0.090834446,100802.664,0.008992334,157.75,287.56332,1.652664,"{""type"":""Point"",""coordinates"":[114.78731192947137,33.67105553726042]}"
1_0000000000000000003c,29,27,25,58,46,198,33,1,48,455,-120,-11,27,-59,24,-7,-1,18,6,7,-542,75,32,-18,16,-22,-34,3,246,-138,-5,37,-62,1,-13,0,1.4502836,338.66666,0.09250112,100822.664,0.008987667,158.0,287.59,1.7646639,"{""type"":""Point"",""coordinates"":[114.94792874941649,33.73897210540546]}"
1_0000000000000000003d,30,27,24,58,40,196,26,1,47,476,-138,-16,34,-37,16,-21,-2,18,4,8,-728,87,41,-28,20,-4,-24,4,266,-148,-13,38,-44,-2,-16,0,0.0,339.16666,0.093334444,100838.0,0.009001667,157.58333,287.65665,1.7606639,"{""type"":""Point"",""coordinates"":[114.9932064615132,33.664322294669724]}"
1_0000000000000000003e,34,32,31,59,46,200,32,1,41,527,-97,-12,23,-26,-13,2,-2,16,10,6,-322,65,22,-26,10,-25,2,1,484,-104,-23,25,-35,-9,0,-2,0.0,339.83334,0.097501114,100877.336,0.008955667,157.33333,287.77332,1.9986639,"{""type"":""Point"",""coordinates"":[115.21850254223854,33.64599538934006]}"
1_0000000000000000003f,30,26,22,58,41,196,23,1,43,604,-183,0,30,-52,-10,22,-2,22,7,12,-440,97,27,-25,1,-15,-4,2,427,-176,-18,31,-56,-11,20,-1,1.1147404,339.33334,0.09666778,100889.336,0.008948,157.25,287.69998,2.0079973,"{""type"":""Point"",""coordinates"":[115.23278504291274,33.70366494326427]}"
1_00000000000000000041,36,35,36,53,53,201,43,1,42,194,-69,-14,19,-8,-5,5,0,11,13,1,-337,27,5,-10,-10,-18,-8,2,181,-71,-24,24,-10,-7,3,0,0.0,339.66666,0.10000112,100908.664,0.008853667,158.0,287.85,2.2633307,"{""type"":""Point"",""coordinates"":[115.50470548425292,33.694773495763705]}"
1_00000000000000000042,32,32,31,60,55,200,38,1,35,607,-95,-30,64,-38,45,-55,-2,20,11,9,-853,65,7,-40,-11,-20,14,5,658,-90,-42,66,-32,18,-31,-3,3.3414342,339.0,0.098334454,100906.664,0.008802334,158.58333,287.77332,2.3639972,"{""type"":""Point"",""coordinates"":[115.67179245982658,33.718486995165925]}"
1_00000000000000000043,35,33,31,67,57,200,36,1,39,490,-131,-20,52,-68,47,-24,-2,18,13,8,-202,67,-7,-6,11,-32,-14,0,425,-116,-18,43,-62,29,-13,-1,2.1628964,339.41666,0.10000112,100930.0,0.008807001,159.08333,287.88666,2.3873305,"{""type"":""Point"",""coordinates"":[115.74563517327168,33.65704504175049]}"
1_00000000000000000045,35,35,35,73,58,200,40,1,37,1098,-120,5,-1,-34,2,0,-6,17,12,8,-508,77,-6,-8,24,-33,-15,3,944,-119,-3,6,-35,4,-3,-5,1.8543341,338.83334,0.09583445,100953.336,0.008745334,159.58333,287.84,2.4439974,"{""type"":""Point"",""coordinates"":[116.01944181435742,33.7484031041335]}"
1_00000000000000000047,35,34,33,63,58,200,41,1,32,812,-122,-34,51,-61,24,9,-4,19,15,10,-284,63,-9,-27,18,-46,-16,1,919,-115,-37,40,-53,19,4,-5,1.4498595,339.08334,0.09500112,101002.664,0.008758,160.0,287.91666,2.3746638,"{""type"":""Point"",""coordinates"":[116.30510520514433,33.696392149446105]}"
1_00000000000000000048,38,42,44,72,69,202,50,1,30,849,-87,-23,43,-63,42,-34,-4,17,17,8,-167,62,-9,-18,29,-40,3,1,762,-77,-31,35,-49,28,-30,-4,1.4501394,338.58334,0.09333445,101002.664,0.008719667,160.08333,287.87332,2.3619974,"{""type"":""Point"",""coordinates"":[116.3996961157911,33.72441759956701]}"
1_00000000000000000049,34,32,31,64,55,199,40,1,32,1166,-132,-31,39,-60,28,-9,-7,21,14,12,-884,78,-26,-8,23,-34,-10,6,1030,-122,-50,44,-55,24,-11,-6,0.92740995,338.5,0.094167784,101018.0,0.008723667,160.75,287.8933,2.2999973,"{""type"":""Point"",""coordinates"":[116.5511539421724,33.64437673565765]}"
1_0000000000000000004a,33,38,38,63,65,200,42,1,30,1443,-116,-42,49,-47,41,-38,-8,22,15,13,-459,87,3,-17,9,-41,6,3,981,-100,-52,54,-45,26,-19,-5,2.7802885,338.5,0.094167784,101018.0,0.008723667,160.75,287.8933,2.2999973,"{""type"":""Point"",""coordinates"":[116.58322379694881,33.64814913514887]}"
1_0000000000000000004b,36,37,39,65,65,202,49,1,33,830,-122,-12,44,-62,33,-7,-4,18,13,8,-371,61,-38,-28,15,-44,-11,2,772,-112,-24,41,-54,23,-1,-4,0.92740995,337.5,0.09333445,101008.664,0.008663334,161.75,287.81332,2.171997,"{""type"":""Point"",""coordinates"":[116.70395841707193,33.764304258490085]}"
1_0000000000000000004c,39,42,46,70,79,201,58,1,31,154,-76,-27,36,-44,15,-6,0,16,17,6,-230,40,-28,-43,9,-16,6,1,211,-74,-28,25,-47,17,-10,0,1.1153718,337.5,0.09333445,101008.664,0.008663334,161.75,287.81332,2.171997,"{""type"":""Point"",""coordinates"":[116.79962843017357,33.75217550362471]}"
1_0000000000000000004d,33,31,29,60,51,200,34,1,32,292,-119,-23,26,-42,27,-17,0,18,9,8,-235,42,-21,-22,7,-8,-8,1,141,-109,-26,20,-46,28,-17,0,1.1144091,337.41666,0.09666778,101036.0,0.008663667,162.5,287.85333,2.125997,"{""type"":""Point"",""coordinates"":[116.97749305299345,33.67806524411644]}"
1_0000000000000000004e,41,41,43,61,62,202,52,1,29,678,-91,-22,27,-36,25,-21,-3,14,14,4,-445,33,-23,-28,7,-14,-3,3,583,-80,-34,30,-39,28,-19,-3,2.1627634,337.41666,0.09916778,101060.664,0.008656668,163.08333,287.89667,2.1353304,"{""type"":""Point"",""coordinates"":[117.09660901943415,33.63683193667523]}"
1_0000000000000000004f,31,29,29,59,47,199,31,1,30,-92,-128,-23,31,-53,35,-23,2,18,10,8,-66,55,-32,-43,24,-13,-7,0,-105,-109,-45,41,-50,25,-9,2,4.320521,336.75,0.105001114,101050.664,0.0086073335,164.75,287.94,2.1859972,"{""type"":""Point"",""coordinates"":[117.24213624141441,33.72279894588461]}"
1_00000000000000000050,34,35,36,64,63,200,47,1,26,-293,-117,-27,37,-58,39,-29,3,17,14,6,276,40,3,-41,16,-5,-17,-2,-325,-110,-30,37,-66,35,-32,3,1.4498651,337.66666,0.10833445,101088.0,0.008633001,164.33333,288.06,2.2693305,"{""type"":""Point"",""coordinates"":[117.31948380828749,33.69692724157252]}"
1_00000000000000000052,39,39,40,53,53,201,45,1,22,-53,-104,-25,27,-18,9,-18,1,12,9,2,86,11,-30,-16,-5,21,-12,-1,-53,-81,-36,32,-20,7,-8,1,1.4504641,337.08334,0.11416778,101114.664,0.008593667,165.66667,288.07,2.3273306,"{""type"":""Point"",""coordinates"":[117.55582954142326,33.75702700557087]}"
1_00000000000000000054,28,26,22,62,45,198,24,1,24,948,-157,-31,33,-57,23,-21,-5,23,5,12,-390,51,-13,-30,0,0,-29,1,900,-149,-31,25,-70,34,-23,-4,2.229084,337.0,0.12250112,101116.0,0.008629001,165.83333,288.06,2.4466639,"{""type"":""Point"",""coordinates"":[117.8048435806519,33.720912746139]}"
1_0000000000000000005c,30,29,27,63,48,199,30,1,13,377,-93,-41,15,-20,-10,6,-1,17,2,6,-895,71,-3,-23,6,-52,-12,5,427,-79,-55,27,-44,-10,29,-1,0.0,339.16666,0.13000111,101240.0,0.008929334,159.33333,287.81998,2.3459973,"{""type"":""Point"",""coordinates"":[118.81059382325662,33.626321835492256]}"
1_0000000000000000005d,33,30,30,62,49,199,33,1,9,57,-84,-26,32,-42,-14,32,1,17,8,4,-775,58,-17,1,2,-60,-12,4,84,-78,-45,35,-45,-23,41,0,1.449605,339.16666,0.13000111,101240.0,0.008929334,159.33333,287.81998,2.3459973,"{""type"":""Point"",""coordinates"":[118.87042158209071,33.67078799119721]}"
1_00000000000000000060,36,36,38,63,66,201,50,1,6,601,-74,-70,65,-50,31,-26,-2,19,7,7,-849,28,-23,-20,-36,-46,32,5,597,-62,-76,53,-39,17,-9,-2,2.226884,339.25,0.12916778,101298.0,0.008988334,158.75,287.69333,2.3339972,"{""type"":""Point"",""coordinates"":[119.26119044380837,33.63575283422029]}"
1_00000000000000000062,33,30,27,55,46,198,30,1,4,1050,-88,-41,36,-75,25,-25,-6,20,6,8,-606,62,-12,-15,-13,-34,10,3,671,-70,-44,30,-62,10,-9,-3,2.229394,338.25,0.13083445,101328.0,0.008981334,160.33333,287.56998,2.4653306,"{""type"":""Point"",""coordinates"":[119.56248744288865,33.732773954941166]}"
1_00000000000000000063,30,26,23,60,43,198,26,1,7,1387,-126,-54,63,-78,41,-18,-8,24,4,11,-977,82,-21,-11,-1,-38,18,6,902,-99,-55,46,-59,15,-4,-4,1.4495995,338.66666,0.13250113,101318.0,0.009014667,159.75,287.5833,2.4566638,"{""type"":""Point"",""coordinates"":[119.58350764525458,33.67024843996975]}"
1_00000000000000000066,38,39,41,59,62,201,51,1,1,588,-67,-44,37,-25,33,-38,-3,15,12,4,-485,46,-7,-54,-4,-66,26,3,674,-41,-46,27,-16,11,-19,-3,0.92740995,338.66666,0.14166778,101562.0,0.009155333,162.25,287.55,2.8213305,"{""type"":""Point"",""coordinates"":[119.943548841613,33.626321835492256]}"
1_00000000000000000081,30,27,26,54,44,201,31,1,87,386,-100,-19,7,-18,10,-4,-1,16,6,5,145,41,19,8,8,4,17,-1,348,-110,-20,7,-26,9,0,-1,1.4511571,338.58334,0.08583445,100322.664,0.008516667,152.41667,287.46664,2.3133307,"{""type"":""Point"",""coordinates"":[113.49993378253313,33.82601821706978]}"
1_00000000000000000084,33,29,28,55,43,201,31,1,66,231,-112,-23,9,2,8,-32,0,16,6,4,286,28,34,-5,-17,-13,-1,-3,211,-111,-20,16,0,-5,-17,0,1.4505836,338.75,0.083334446,100640.664,0.008697334,153.33333,287.41666,2.2493308,"{""type"":""Point"",""coordinates"":[113.80688938085022,33.76888375527197]}"
1_00000000000000000085,36,33,35,43,42,203,38,1,66,374,-65,-28,14,4,15,-35,-2,9,8,0,414,-10,31,-10,-17,-40,22,-3,250,-61,-23,10,9,1,-22,-1,1.8543341,337.83334,0.08250111,100659.336,0.008704,155.0,287.35,2.2379973,"{""type"":""Point"",""coordinates"":[113.94055985312937,33.81281035974947]}"
1_00000000000000000086,32,30,28,58,48,200,32,1,60,362,-138,-19,11,-34,9,-30,-1,18,5,6,248,42,33,-16,2,-33,2,-2,377,-132,-7,1,-22,-6,-17,-1,2.900032,337.75,0.08250111,100682.664,0.008756001,156.0,287.34332,2.148664,"{""type"":""Point"",""coordinates"":[114.09066657189153,33.80499801470383]}"
1_00000000000000000087,30,28,28,52,49,202,39,1,57,157,-89,-23,21,-1,10,-16,0,10,5,1,22,47,24,-47,6,-12,-25,0,323,-77,-22,14,0,12,-30,-1,1.8543341,337.33334,0.083334446,100725.336,0.008849001,157.75,287.35333,1.9273306,"{""type"":""Point"",""coordinates"":[114.20924298710476,33.822785368806024]}"
1_00000000000000000088,34,34,36,67,55,199,42,1,56,401,-97,-19,19,-44,21,-17,-1,17,8,7,-496,63,37,-12,-19,0,-23,3,226,-104,-17,17,-39,6,-23,0,1.4503725,337.91666,0.08333445,100719.336,0.0088720005,156.83333,287.38,1.8739972,"{""type"":""Point"",""coordinates"":[114.2817390520317,33.747863552906026]}"
1_00000000000000000089,41,42,45,68,64,201,55,1,56,71,-84,0,18,-26,-7,-7,0,11,9,1,-730,60,49,-12,19,-24,-4,4,-139,-77,-6,23,-15,-15,-3,1,2.2325687,336.83334,0.08583445,100720.0,0.008889,159.25,287.33667,1.7193305,"{""type"":""Point"",""coordinates"":[114.43562262938612,33.85485522358241]}"
1_0000000000000000008a,35,34,33,66,55,200,38,1,57,187,-95,-21,25,-39,11,-5,0,15,10,5,-1165,64,32,-19,35,-13,1,8,233,-97,-22,27,-37,4,-7,0,1.451383,336.91666,0.08666778,100720.0,0.0089070005,159.58333,287.35333,1.6653305,"{""type"":""Point"",""coordinates"":[114.57117484230982,33.848652614017055]}"
1_0000000000000000008b,35,36,39,61,55,202,44,1,52,-54,-84,-21,29,-22,5,-22,1,13,9,3,-513,59,35,-31,2,-13,-10,3,-99,-88,-21,26,-21,-8,-17,1,1.4508952,338.16666,0.08916778,100800.664,0.008980667,158.58333,287.51334,1.6539972,"{""type"":""Point"",""coordinates"":[114.72640506818236,33.79987450759343]}"
1_0000000000000000008c,30,31,32,63,49,199,35,1,52,355,-112,-39,32,-40,27,-11,-1,17,7,6,-639,84,18,-22,21,-4,-16,4,388,-112,-29,32,-31,-3,-5,-1,1.117017,337.91666,0.090834446,100784.664,0.008964334,158.75,287.49332,1.7286639,"{""type"":""Point"",""coordinates"":[114.81156498010107,33.878301176921426]}"
1_0000000000000000008d,30,28,28,59,47,200,31,1,49,523,-108,-25,29,-20,0,5,-2,17,8,7,-94,69,20,-29,9,-15,-14,0,478,-123,-16,36,-37,-16,14,-2,0.0,338.66666,0.09250112,100822.664,0.008987667,158.0,287.59,1.7646639,"{""type"":""Point"",""coordinates"":[114.96760230326431,33.786938655437375]}"
1_0000000000000000008e,30,27,24,58,40,196,23,1,49,865,-156,-7,33,-45,5,18,-4,21,5,11,-651,94,26,-16,27,-20,-24,3,733,-158,-11,42,-46,-11,21,-3,0.0,338.66666,0.09250112,100822.664,0.008987667,158.0,287.59,1.7646639,"{""type"":""Point"",""coordinates"":[114.99482065609453,33.779933407682414]}"
1_0000000000000000008f,37,39,40,53,54,202,43,1,46,98,-51,-44,38,17,0,-19,0,11,13,0,-221,24,19,-18,-34,22,51,1,270,-53,-32,38,6,-10,-7,-1,1.4516233,338.75,0.09500112,100843.336,0.008951334,157.25,287.58667,1.930664,"{""type"":""Point"",""coordinates"":[115.15436283268579,33.872370572520346]}"
1_00000000000000000090,29,26,23,52,41,196,26,1,44,379,-116,-37,37,-16,-12,14,-1,17,8,7,-145,91,0,-14,-6,-20,-8,0,379,-127,-39,42,-37,-12,22,-1,1.1163237,339.08334,0.09583445,100888.0,0.008904668,156.75,287.63666,2.1099973,"{""type"":""Point"",""coordinates"":[115.31551920385836,33.82520666067805]}"
1_00000000000000000091,30,27,24,56,41,196,25,1,43,197,-112,-32,35,-36,-23,28,0,17,7,7,-227,89,1,-7,7,-9,-25,0,80,-115,-42,46,-46,-22,28,0,0.92740995,339.41666,0.09833445,100909.336,0.008877667,157.5,287.74664,2.1979973,"{""type"":""Point"",""coordinates"":[115.43167432719959,33.795834562039]}"
1_00000000000000000092,31,30,26,65,48,199,28,1,43,665,-107,-33,44,-52,25,-19,-3,18,9,8,-123,80,17,-21,11,-21,-5,0,536,-106,-42,50,-61,18,-14,-2,5.133399,338.83334,0.097501114,100885.336,0.008823334,157.33333,287.65665,2.2973306,"{""type"":""Point"",""coordinates"":[115.56722654012329,33.8381425128341]}"
1_00000000000000000093,30,27,25,51,42,199,27,1,39,291,-99,-26,23,-31,0,8,0,16,9,6,-534,68,-6,-22,14,-12,-13,3,351,-110,-32,36,-44,-4,12,-1,0.0,338.83334,0.097501114,100885.336,0.008823334,157.33333,287.65665,2.2973306,"{""type"":""Point"",""coordinates"":[115.5957960005727,33.81658275924068]}"
1_00000000000000000094,35,37,41,61,65,202,51,1,40,43,-48,-27,21,-29,10,-6,0,16,15,7,346,52,1,-9,-8,-21,-2,-2,-228,-67,-34,29,-34,11,-5,2,2.4152522,338.75,0.098334454,100918.664,0.008772667,159.16667,287.79333,2.4219973,"{""type"":""Point"",""coordinates"":[115.71194666481286,33.775081905736265]}"
1_00000000000000000096,34,36,35,61,56,202,40,1,34,1053,-96,-25,50,10,20,-34,-6,20,11,11,-586,75,17,-57,5,-38,7,3,1060,-102,-30,51,5,20,-40,-6,3.8684866,338.5,0.094167784,100942.664,0.008718334,159.0,287.77332,2.4453306,"{""type"":""Point"",""coordinates"":[116.06282886760748,33.84110781503463]}"
1_00000000000000000097,36,36,36,70,59,202,41,1,37,892,-109,7,-1,-34,6,-6,-5,17,13,8,-136,55,-20,-4,41,-39,-18,0,855,-108,-2,2,-33,6,-11,-4,1.8543341,338.83334,0.09583445,100953.336,0.008745334,159.58333,287.84,2.4439974,"{""type"":""Point"",""coordinates"":[116.08276996751846,33.79260171377525]}"
1_00000000000000000098,37,38,39,68,62,201,45,1,36,630,-94,-13,28,-31,6,10,-3,18,14,7,149,36,-2,-27,12,-23,-21,-1,606,-88,-12,11,-19,-7,5,-3,1.4518274,338.41666,0.09333445,100966.664,0.008698001,159.5,287.81,2.3893306,"{""type"":""Point"",""coordinates"":[116.27680774985916,33.89285122365882]}"
1_00000000000000000099,38,38,38,71,60,201,44,1,33,266,-138,-26,45,-61,16,5,0,20,11,10,-169,70,-15,-32,37,-32,-17,0,255,-119,-31,32,-50,3,9,0,1.1161098,338.0,0.09250112,100980.0,0.008658667,160.33333,287.82333,2.3133307,"{""type"":""Point"",""coordinates"":[116.40077521824603,33.808770414195045]}"
1_0000000000000000009c,34,34,31,56,48,197,35,1,33,74,-121,-15,35,-55,24,-8,0,14,12,4,-142,67,-26,-19,23,-11,-5,0,-28,-108,-26,27,-45,10,2,1,0.0,337.5,0.09333445,101008.664,0.008663334,161.75,287.81332,2.171997,"{""type"":""Point"",""coordinates"":[116.72740437041091,33.7877502118291]}"
1_0000000000000000009d,34,33,35,63,56,202,41,1,32,645,-136,-8,25,-57,22,-13,-3,18,11,8,-212,55,-34,-39,13,-15,-10,1,551,-120,-18,19,-55,17,-9,-2,1.115965,337.16666,0.09500112,101010.0,0.008645667,162.33333,287.80664,2.1293306,"{""type"":""Point"",""coordinates"":[116.81094562864723,33.7977207617846]}"
1_0000000000000000009f,36,34,34,58,56,199,42,1,42,407,-91,-14,28,-41,18,-9,-1,14,13,5,-282,39,-31,-13,11,-7,0,1,98,-78,-22,20,-32,3,4,0,1.451478,336.08334,0.09833445,100916.664,0.008572,164.16667,287.75998,2.1119971,"{""type"":""Point"",""coordinates"":[117.04028611402806,33.85808807184616]}"
1_000000000000000000a0,33,32,31,63,55,201,38,1,33,282,-127,-9,31,-51,13,2,0,18,12,8,-411,71,-39,-17,15,-23,-9,2,11,-109,-27,34,-48,6,8,1,0.0,336.33334,0.105001114,101062.664,0.008579333,165.41667,287.9,2.1713305,"{""type"":""Point"",""coordinates"":[117.21788319078472,33.82170626635109]}"
1_000000000000000000a1,29,28,25,65,50,198,30,1,27,164,-192,-29,57,-66,6,7,0,20,9,10,186,74,-10,-31,40,-5,-30,-2,40,-168,-35,48,-67,10,3,1,1.8543341,336.41666,0.10750111,101112.664,0.0085763335,165.91667,287.96,2.2139974,"{""type"":""Point"",""coordinates"":[117.35478651132762,33.81739431563241]}"
1_000000000000000000a2,30,28,26,62,48,200,33,1,25,477,-168,-15,32,-55,0,-6,-1,22,7,12,-732,65,-5,-46,27,9,-23,4,412,-145,-29,28,-51,-1,0,-1,0.92740995,336.33334,0.11166778,101102.0,0.008560001,166.16667,287.98666,2.2573307,"{""type"":""Point"",""coordinates"":[117.45719422612105,33.83706786948022]}"
1_000000000000000000a4,33,31,30,60,52,202,37,1,27,377,-121,-12,12,-51,21,-14,-1,19,8,9,99,50,-8,-48,0,-3,-22,-1,494,-130,-11,5,-61,21,-12,-2,2.2320395,336.25,0.11916778,101104.0,0.008565,167.0,288.00998,2.3959973,"{""type"":""Point"",""coordinates"":[117.73692701250685,33.83437011334288]}"
