system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
000000000000000013be,33,197,196,27,23,20,60,46,27,21,0,0,831,33,2220,-219,-20,36,-118,-21,53,-6,-13,625,140,-27,-44,59,6,-46,-2,23,2595,-175,-66,26,-103,-38,62,-7,16.394358,306.625,0.058751117,89021.0,0.0054920004,165.875,284.31,2.2859974,"{""type"":""Point"",""coordinates"":[110.42230682645533,35.711401947184605]}"
00000000000000001702,37,194,193,31,25,25,33,26,26,19,0,1,821,14,-185,-61,17,-25,-16,3,-11,1,-15,-949,-18,-21,11,8,-16,-24,2,9,56,-51,4,4,-22,-6,-4,0,3.8732688,313.375,0.058751117,88371.0,0.0067865,158.125,284.35,2.8239973,"{""type"":""Point"",""coordinates"":[109.07160052635604,35.07000485165694]}"
00000000000000001a7d,37,199,197,32,26,25,35,25,20,31,0,1,838,14,-613,-101,25,-28,-11,0,-10,2,-17,-1246,10,-22,-4,36,-26,-30,3,10,74,-96,10,-5,-31,-23,18,0,4.3849177,313.375,0.058751117,88371.0,0.0067865,158.125,284.35,2.8239973,"{""type"":""Point"",""coordinates"":[109.0901949777489,35.07997540161245]}"
00000000000000001ad4,43,204,201,41,40,42,64,70,62,36,0,1,1012,17,-216,-69,5,-7,-20,-6,10,1,-7,-1310,-11,-45,12,-1,-50,-16,4,11,-353,-65,4,10,-25,-4,5,1,2.1729653,313.375,0.058751117,88371.0,0.0067865,158.125,284.35,2.8239973,"{""type"":""Point"",""coordinates"":[109.06917477538295,35.106386657152015]}"
00000000000000001b67,39,205,202,37,38,44,80,75,62,39,0,1,1001,23,-199,-81,1,7,-46,15,-12,1,-8,-1185,9,-36,-8,-11,-62,-20,3,15,-803,-72,-3,26,-45,3,-2,3,3.3953097,313.375,0.058751117,88371.0,0.0067865,158.125,284.35,2.8239973,"{""type"":""Point"",""coordinates"":[109.10043753286867,35.060573852928904]}"
00000000000000001d3c,35,204,200,31,27,25,63,39,24,21,0,1,821,27,364,-140,5,12,-43,-41,31,0,-17,-1032,53,-3,-11,38,0,-45,2,17,608,-124,-5,34,-58,-38,34,-1,1.1331108,313.375,0.058751117,88371.0,0.0067865,158.125,284.35,2.8239973,"{""type"":""Point"",""coordinates"":[109.07914532533844,35.072158597465766]}"
00000000000000001d49,39,201,200,34,29,28,37,34,29,31,0,1,871,11,-109,-55,5,-29,-3,4,3,0,-12,-943,-19,-31,5,2,-30,-23,2,7,67,-48,7,-8,-10,1,4,0,3.3975601,313.375,0.058751117,88371.0,0.0067865,158.125,284.35,2.8239973,"{""type"":""Point"",""coordinates"":[109.09504647969504,35.11473855342511]}"
000000000000000016c6,44,207,203,41,39,41,53,60,54,43,0,1,422,11,449,-50,-21,-8,-7,1,19,-1,-6,-1263,-59,-10,3,-2,2,-10,4,9,-280,-48,-16,-1,-2,-5,7,1,2.1694171,341.375,0.058751117,96379.0,0.0078705,154.5,288.82,2.4779973,"{""type"":""Point"",""coordinates"":[108.94089535627741,34.60943768114968]}"
00000000000000001aef,43,179,179,38,32,30,36,26,21,30,0,1,424,15,287,-106,-43,-11,-15,1,16,0,-10,-429,-68,-57,-27,-12,-2,-8,1,12,-248,-108,-28,-1,-4,1,0,1,4.592413,341.375,0.058751117,96379.0,0.0078705,154.5,288.82,2.4779973,"{""type"":""Point"",""coordinates"":[108.9414349075049,34.61348208580515]}"
00000000000000001b3e,43,189,188,38,30,28,31,21,17,27,0,1,421,11,732,-90,-23,-13,-6,-7,14,-2,-14,-805,-65,-4,-1,-11,9,-9,2,9,417,-96,-7,0,8,-5,-3,-1,1.8543341,341.375,0.058751117,96379.0,0.0078705,154.5,288.82,2.4779973,"{""type"":""Point"",""coordinates"":[108.9505983601697,34.61455672915903]}"
000000000000000010e4,34,200,198,31,34,38,66,73,59,38,0,0,2271,19,-835,-74,31,-4,-24,4,9,3,-12,916,19,-28,18,15,-9,-19,-3,10,146,-51,20,-12,2,-16,18,0,15.132522,284.0,0.06750111,79248.0,0.006415,179.375,279.71002,4.4909973,"{""type"":""Point"",""coordinates"":[105.00815996848345,35.32710324109547]}"
00000000000000001640,43,182,182,38,32,31,33,27,23,37,0,1,412,9,122,-81,-29,-7,-25,-22,9,0,-12,-167,-29,-19,16,-2,-10,-15,0,6,-213,-71,-15,-2,-14,-14,0,0,1.4557381,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.99048055999175,34.27688238368474]}"
00000000000000001644,43,190,189,38,31,28,27,15,12,33,0,1,410,7,917,-107,-8,-9,-5,-24,0,-2,-16,-574,-111,-19,25,29,7,-20,1,4,658,-104,2,2,10,-7,-6,-2,2.997565,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.97647006448182,34.270951779283656]}"
0000000000000000164d,43,186,184,38,31,29,37,23,17,29,0,1,425,21,212,-177,0,11,-11,-17,-9,0,-14,-608,-20,-21,11,-7,-14,-24,1,14,-49,-150,2,19,-14,-3,-19,0,3.8700652,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.05354562619061,34.25693682467267]}"
0000000000000000165a,47,204,199,42,40,40,52,51,41,42,0,1,412,12,-183,-72,-6,-4,-3,-10,2,1,-10,-1189,-38,-31,3,9,4,-6,3,8,-263,-53,-4,-1,-2,-7,-3,1,1.8543341,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.05058032399008,34.290085781904004]}"
000000000000000016aa,39,197,195,35,29,27,38,31,23,26,0,1,432,17,140,-109,-21,3,-16,-25,0,0,-14,-745,-2,-18,0,2,0,-3,1,11,-160,-108,-12,14,-19,-10,-12,1,2.9975624,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.00449551460272,34.27014468199298]}"
000000000000000016b5,42,205,201,38,34,34,38,40,35,22,0,1,412,8,248,-42,-20,-7,-21,-19,9,0,-9,-1127,-14,-16,37,-1,5,1,3,5,-258,-38,-6,-1,-12,-11,2,1,3.5705454,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.98994546786533,34.27984768588528]}"
00000000000000001701,42,186,186,38,30,28,36,30,26,31,0,1,416,15,-109,-129,-6,0,-18,-16,0,0,-13,-878,-12,-22,11,-2,-1,-9,2,10,-337,-115,-2,8,-18,-5,-11,1,2.7802885,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.98644061443733,34.272030881738594]}"
00000000000000001717,45,205,201,41,35,34,51,49,42,38,0,1,428,15,-163,-97,-2,-7,-21,-15,-1,1,-7,-35,-16,-23,19,-3,-11,-18,0,10,-441,-82,0,0,-20,0,-6,1,1.1219517,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.02956012162414,34.251817776663316]}"
00000000000000001727,42,202,199,38,32,32,42,42,35,28,0,1,404,11,-231,-75,-7,-6,0,-18,0,1,-10,-610,-21,-29,12,-4,-12,-8,1,7,-462,-70,-1,2,-7,-7,-3,1,3.7047918,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.97053946008072,34.26960513076553]}"
00000000000000001795,41,182,181,37,30,28,38,30,26,28,0,1,413,12,268,-90,-4,-6,-11,-20,-6,0,-10,-175,-28,-25,17,-2,-2,-3,0,8,-19,-86,-1,5,-16,-9,-11,0,4.5743504,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.9845544146917,34.26879803347484]}"
0000000000000000179e,40,203,200,35,29,28,49,41,31,33,0,1,444,17,-555,-103,-17,-10,-34,-19,-1,2,-10,-473,-1,-7,20,3,-12,-11,1,12,-766,-101,-10,-1,-40,-5,-18,3,3.7047918,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.99775781291096,34.23699572476167]}"
000000000000000017b1,40,192,191,35,28,24,34,21,17,24,0,1,438,18,739,-182,-8,22,-24,-2,-3,-1,-17,-290,-18,-18,-9,1,-25,-8,0,12,-169,-164,-2,21,-13,-8,-13,1,8.619146,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.97781671299994,34.2283718233243]}"
000000000000000017c7,38,197,197,33,26,25,33,34,31,28,0,1,415,12,91,-96,-21,0,-12,-9,10,0,-11,-1619,-21,-20,7,-12,-8,-18,5,8,-412,-99,-6,8,-4,-5,-11,1,2.1668851,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.9667670605895,34.24589163136329]}"
000000000000000017d3,39,192,191,34,29,26,38,27,20,26,0,1,411,21,-121,-167,-11,9,-40,-5,-3,1,-16,-435,19,-21,9,22,-10,-9,0,13,-590,-156,-4,12,-43,-1,-15,2,2.427673,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.0053026118934,34.2855062851221]}"
000000000000000017d4,46,205,201,44,37,37,61,71,65,37,0,1,412,22,254,-97,4,0,-30,-1,-7,0,-4,-484,-26,-20,17,-1,7,-11,1,13,-55,-72,8,1,-21,0,-11,0,6.9513426,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.99560406710214,34.28065478317596]}"
000000000000000017f6,42,196,194,37,30,29,29,20,18,39,0,1,440,6,308,-57,-26,-14,-8,-35,20,0,-15,-206,-35,-59,-18,-6,-37,-23,0,4,-119,-56,-10,-5,9,-16,14,0,2.4265516,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.01177276752195,34.239961026962206]}"
000000000000000017f8,41,201,200,36,29,28,43,40,34,29,0,1,406,16,-554,-104,-7,3,-22,-19,-1,2,-12,-763,-15,-22,13,5,-5,-11,2,10,-749,-92,-4,7,-29,-14,-12,2,5.7118278,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.97027191401753,34.26852602831058]}"
00000000000000001807,40,198,196,35,28,26,32,26,20,24,0,1,427,10,-696,-42,-19,-1,-17,-32,14,2,-14,-346,-30,-25,-2,9,-20,-15,0,7,-1015,-39,-12,3,-10,-22,5,3,1.4554954,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.00395596337525,34.25343643034573]}"
00000000000000001810,36,203,201,33,29,27,69,52,39,31,0,1,415,26,1195,-158,-26,20,-30,-24,-3,-3,-12,-1666,34,6,8,15,10,1,5,19,931,-139,-24,27,-29,-16,-17,-2,0.92740995,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.04707547056208,34.248312923235304]}"
00000000000000001878,40,180,181,36,31,29,40,28,23,27,0,1,426,19,-348,-124,-20,3,-25,-10,-11,1,-15,-982,-14,-27,-9,12,-14,0,2,13,-666,-116,-14,10,-26,-3,-26,2,2.2429328,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.99021301392852,34.2477778311089]}"
0000000000000000189b,42,184,184,36,30,26,34,23,17,27,0,1,431,20,1156,-194,-12,26,-49,-22,-21,-3,-16,-123,-19,-33,-4,-5,-34,-24,0,13,158,-169,-11,19,-37,-15,-23,0,1.8543341,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.0147380697225,34.26313943423802]}"
000000000000000018cc,49,203,200,47,35,40,65,95,86,36,0,1,438,22,-1178,-105,-8,9,-35,-2,-11,4,5,-1323,-84,-7,25,-16,0,-37,4,13,-898,-69,-3,9,-14,-3,-15,3,0.0,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.00611416828511,34.23861437844407]}"
000000000000000018ff,42,205,202,39,33,34,47,51,44,38,0,1,395,13,-112,-67,-10,0,-16,-3,11,0,-9,-1809,-19,-30,-6,-18,0,-27,5,9,-516,-59,-2,2,-18,2,-1,2,2.2445474,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.03575827208843,34.308412687233655]}"
0000000000000000195a,45,205,201,43,38,35,61,69,59,36,0,1,433,20,-405,-93,-15,5,-24,-1,-5,2,-4,-281,-48,-29,6,-1,-16,-32,0,12,-827,-72,-7,11,-13,4,-11,3,2.4270778,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.00826791409392,34.26124877539136]}"
00000000000000001978,43,188,188,37,30,27,31,19,15,28,0,1,421,13,96,-154,-14,2,-18,-12,-4,0,-14,-20,-70,-36,-7,1,-15,-25,0,8,-556,-143,-14,11,-13,5,-7,2,2.4272487,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.99102011121921,34.268258482247376]}"
00000000000000001994,44,205,200,41,37,38,51,50,40,44,0,1,406,12,-199,-72,-15,-4,-11,-8,5,1,-12,-910,-18,-20,22,-4,1,-10,2,8,-405,-64,-7,1,-15,-5,-2,1,2.7802885,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.97458386473622,34.29035778706825]}"
00000000000000001999,45,205,201,42,35,35,56,70,60,37,0,1,435,22,-112,-85,-21,-6,-32,-22,-1,1,-3,-914,-43,-12,14,-11,-5,-23,2,13,-392,-67,-9,0,-21,-15,-8,1,2.997373,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.98374285829998,34.23214422281552]}"
000000000000000019bf,41,182,182,36,29,26,36,27,23,26,0,1,428,17,-18,-139,-19,8,-17,-23,-2,0,-13,-724,-5,-28,8,2,-6,-12,1,12,-294,-131,-16,18,-22,-6,-15,1,2.7802885,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.00746081680327,34.25505062492708]}"
000000000000000019e0,41,201,198,36,29,26,37,30,26,28,0,1,432,15,-4,-121,-1,8,-7,-25,10,0,-11,669,5,-23,7,-18,-11,-17,-2,10,-654,-108,2,12,-16,-1,-2,2,3.5704942,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.05489227470876,34.27661037852048]}"
000000000000000019ff,42,187,186,36,30,28,37,26,21,31,0,1,426,13,-172,-114,-20,3,-15,-7,1,0,-14,-272,-21,-22,-1,3,-27,-16,0,9,-559,-111,-12,12,-12,3,-9,2,1.4554412,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.99452496464723,34.248045377172105]}"
00000000000000001a22,40,204,200,36,32,32,44,45,38,34,0,1,406,12,47,-76,-4,-10,-16,-13,9,0,-9,-919,-19,-37,4,-12,-3,-10,2,8,-304,-64,-3,0,-17,-4,0,1,2.1671095,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.04546127598071,34.27822903220287]}"
00000000000000001a56,57,204,201,58,47,46,70,91,96,43,0,1,449,25,597,-127,-20,18,-35,-5,-16,-1,1,-665,-77,-9,13,-10,-9,-26,2,12,-106,-59,-3,2,-8,-8,-5,0,0.0,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.01015411383953,34.232683774042975]}"
00000000000000001ab7,38,191,190,31,25,20,31,16,9,24,0,1,419,18,60,-196,24,0,-7,-10,-19,0,-25,-526,4,-8,2,26,-18,-6,0,13,-344,-200,16,17,-15,-1,-34,1,1.8543341,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.97781671299994,34.260981229328145]}"
00000000000000001acd,43,205,200,39,33,33,55,51,42,35,0,1,423,17,108,-91,-13,5,-21,-16,6,0,-8,-396,-14,-19,7,0,-1,-12,1,11,-141,-77,-2,6,-23,-6,-2,0,1.455761,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.01770337192302,34.27903612949356]}"
00000000000000001b19,44,202,199,39,34,33,43,43,37,34,0,1,416,12,714,-79,-16,-2,-19,-16,1,-1,-10,-12,-39,-22,14,6,-2,-14,0,8,44,-62,-4,0,-6,-13,-5,0,5.7116275,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.98374285829998,34.25990212687322]}"
00000000000000001b83,42,187,186,37,30,28,34,26,22,30,0,1,429,14,-95,-122,-14,7,-11,-10,4,0,-13,-863,-17,-17,-5,13,-19,-17,2,9,-362,-105,-11,11,-20,1,-6,1,2.997608,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.05300607496315,34.27930813465782]}"
00000000000000001ba0,44,204,200,40,34,34,50,49,37,33,0,1,430,13,85,-106,-12,-1,-25,-17,9,0,-9,-535,-26,-15,18,5,10,0,1,8,-376,-86,-6,3,-18,-10,1,1,2.4272897,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.00018356388404,34.269872676828726]}"
00000000000000001c99,46,203,200,43,32,31,52,60,55,30,0,1,441,21,-2410,-114,-38,29,-42,2,-2,8,-2,-2192,-47,-21,38,-12,-4,-16,7,12,-1728,-80,-21,17,-26,-4,-13,6,1.4553214,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.00800036803074,34.2364561735342]}"
00000000000000001c9e,42,197,194,36,29,25,35,25,19,27,0,1,418,13,-50,-67,-23,10,-26,-21,0,0,-16,-283,17,-40,15,-8,-28,13,0,8,-640,-68,-13,12,-26,-10,-2,2,3.4885619,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.99937646659338,34.2820014316941]}"
00000000000000001cb3,42,190,188,37,29,25,31,24,19,28,0,1,405,11,-23,-117,-7,-7,-2,-18,6,0,-15,-678,-43,-34,0,-10,-6,-18,1,7,-381,-108,0,1,0,-4,-5,1,0.92740995,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.9888663654104,34.30221453676937]}"
00000000000000001cf3,45,204,200,41,35,36,47,53,48,34,0,1,415,13,136,-83,-9,-10,-21,-20,8,0,-6,-753,-56,-31,7,-18,4,-19,2,8,-170,-64,-5,-4,-13,-11,1,0,2.4268112,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.03495117479777,34.250471128145186]}"
00000000000000001d30,44,205,200,41,31,26,62,57,48,29,0,1,425,34,26,-154,-6,34,-58,-6,-40,1,-6,-1025,34,-1,15,5,0,-3,3,18,-202,-115,0,31,-21,5,-32,1,5.547545,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.99749026684775,34.26960513076553]}"
00000000000000001d74,44,205,201,40,32,30,49,42,38,38,0,1,413,17,312,-101,-17,16,-31,-17,-11,0,-13,-238,-27,-15,11,1,-15,0,0,11,-115,-79,-11,19,-22,-11,-17,0,2.9094281,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.98051001003624,34.26852602831058]}"
00000000000000001d92,38,197,195,33,26,23,26,19,16,27,0,1,423,8,718,-91,0,-14,-26,-25,0,-2,-16,-178,-44,-19,16,-14,-15,-14,0,5,-12,-84,10,-15,-7,-23,-2,0,2.1670156,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.98967346270108,34.26475362881938]}"
00000000000000001e31,46,203,200,43,43,45,54,50,43,39,0,1,427,10,-339,-45,-17,-14,-3,-14,20,1,-11,-1543,-13,-24,3,13,-9,1,4,6,-514,-41,-6,-8,0,-9,10,1,5.7110715,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.96892080639833,34.236188627470995]}"
00000000000000001e38,40,204,199,35,29,30,33,39,33,22,0,1,411,6,270,-59,-15,-8,-5,-16,8,0,-9,-848,-26,-29,22,-11,-8,-12,2,4,-81,-54,-3,-1,-1,-10,3,0,3.7047918,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[108.97808425906317,34.26556072611004]}"
00000000000000001e49,42,205,201,37,32,32,51,48,40,30,0,1,430,16,-379,-111,-13,0,-27,-17,8,1,-9,-423,0,-21,8,2,-22,-27,1,11,-644,-99,-7,8,-28,0,-3,2,2.2430437,344.125,0.06750111,96625.0,0.0085185,157.375,289.0,2.2949972,"{""type"":""Point"",""coordinates"":[109.02012466379504,34.251817776663316]}"
00000000000000001cd4,44,205,201,41,33,32,47,49,42,30,0,1,488,15,266,-69,-5,15,-9,-10,2,0,-11,-573,-40,-16,-26,-15,-5,-22,1,9,128,-56,-8,7,-8,-12,-2,0,2.4445715,340.25,0.06750111,95451.0,0.0082915,160.375,289.44,3.4179974,"{""type"":""Point"",""coordinates"":[109.58822305620616,34.95951278665361]}"
00000000000000001d81,45,206,202,42,39,40,49,49,43,38,0,1,481,10,330,-43,-9,11,-19,0,12,0,-12,-622,-31,-26,-32,-27,-1,-28,1,6,94,-31,-9,6,-9,-1,0,0,1.1314461,340.25,0.06750111,95451.0,0.0082915,160.375,289.44,3.4179974,"{""type"":""Point"",""coordinates"":[109.58983725078751,34.951963528570126]}"
00000000000000001e3f,48,204,202,45,44,47,64,63,53,47,0,1,493,15,136,-49,-7,19,-27,0,0,0,-10,-1284,-16,-16,-34,-29,0,-31,3,9,-53,-39,-5,7,-20,-2,-2,0,3.0010452,340.25,0.06750111,95451.0,0.0082915,160.375,289.44,3.4179974,"{""type"":""Point"",""coordinates"":[109.57204989668531,34.95546838199814]}"
00000000000000001ec8,57,205,201,55,43,38,76,90,82,42,0,1,495,43,874,-175,-33,-14,-33,-6,-61,-1,-2,-1099,-48,-11,-51,-24,-19,-28,3,18,248,-75,-19,-6,-14,-4,-23,0,2.1720371,340.25,0.06750111,95451.0,0.0082915,160.375,289.44,3.4179974,"{""type"":""Point"",""coordinates"":[109.59064880717922,34.97783523288223]}"
