system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_0000000000000000000a,47,203,201,44,41,45,61,66,53,44,0,1,29,12,880,-51,12,3,-15,5,9,-2,-7,-1861,33,12,17,15,9,24,5,8,293,-32,-9,13,-12,8,10,0,2.2101893,310.5,0.061251115,100577.0,0.0069360007,166.625,285.145,2.7339973,"{""type"":""Point"",""coordinates"":[121.45541597198594,39.59670587707306]}"
1_0000000000000000000b,42,203,200,38,35,35,69,59,44,39,0,1,13,23,368,-106,5,1,-91,11,30,0,-9,-329,78,-4,10,49,-10,-11,0,16,-249,-72,-14,12,-75,11,29,1,3.8935008,310.25,0.057501115,101005.0,0.006922,164.0,284.895,2.8099973,"{""type"":""Point"",""coordinates"":[121.73838606573656,39.44012900268236]}"
1_0000000000000000000c,44,203,201,40,36,37,53,47,37,39,0,1,11,13,279,-99,30,-17,-42,14,-1,0,-9,-523,41,-7,-5,37,-12,-1,1,10,-297,-60,2,-1,-35,14,0,1,2.401848,310.25,0.057501115,101005.0,0.006922,164.0,284.895,2.8099973,"{""type"":""Point"",""coordinates"":[121.76398576488435,39.47866455398624]}"
1_0000000000000000000e,39,204,201,35,34,35,78,72,53,32,0,1,70,24,-37,-142,13,9,-121,87,-15,0,-5,-698,137,-21,-12,80,-62,5,2,16,-224,-65,-27,23,-102,50,11,1,4.8868065,306.25,0.060001113,100650.0,0.0067685004,159.875,283.79498,3.1539974,"{""type"":""Point"",""coordinates"":[122.11971946962512,39.530140416547226]}"
1_0000000000000000000f,40,197,195,35,32,34,68,62,51,41,0,1,12,16,-574,-96,1,1,-70,33,5,2,-2,452,69,-11,-8,26,-24,-20,-1,11,-454,-53,-24,10,-78,32,1,1,0.0,311.375,0.051251117,103041.0,0.0070745004,158.25,284.57,3.4619975,"{""type"":""Point"",""coordinates"":[122.4635964246648,39.447406255601585]}"
1_00000000000000000010,43,192,190,39,35,38,62,67,59,34,1,1,14,21,785,-140,20,-6,-98,52,-9,-1,-5,-835,88,-26,-4,26,-34,-21,2,13,487,-53,-14,1,-80,26,-2,-1,3.0350223,308.0,0.058751114,102289.0,0.0069565005,159.5,284.005,3.5139973,"{""type"":""Point"",""coordinates"":[122.58945009279724,39.55088861374891]}"
1_00000000000000000011,47,204,201,45,38,59,82,121,109,49,0,1,13,16,1282,-79,29,-8,-40,22,-2,-3,6,-569,35,-26,4,22,-28,13,2,12,375,-26,1,2,-16,6,1,0,2.2114353,307.5,0.065001115,100604.0,0.0068865004,165.5,284.5,2.8849974,"{""type"":""Point"",""coordinates"":[121.72221290621567,39.72795059837913]}"
1_00000000000000000013,45,204,200,42,38,45,61,66,56,36,0,1,71,14,872,-114,22,-9,-40,17,0,-2,-6,-377,59,-39,-1,12,-22,21,1,9,116,-40,-11,3,-19,-2,13,0,1.2067344,306.5,0.06750111,100862.0,0.0068830005,163.375,284.08002,3.0979972,"{""type"":""Point"",""coordinates"":[122.05827305710868,39.78211529887534]}"
1_00000000000000000017,42,203,200,39,40,47,69,83,67,44,1,1,37,21,693,-127,18,-4,-74,42,0,-1,-7,314,92,-38,-24,25,-33,-12,-1,13,598,-45,-19,0,-71,31,-7,-1,0.0,305.5,0.072501116,101574.0,0.0070390003,162.375,283.675,3.4789972,"{""type"":""Point"",""coordinates"":[122.75761171172478,39.73387674367917]}"
1_00000000000000000018,44,205,202,40,40,59,79,90,80,47,0,1,24,15,249,-147,40,-13,-54,55,-17,0,-6,402,91,-51,0,15,-37,-9,-1,9,10,-56,-2,4,-47,32,-9,0,3.0293007,307.0,0.06750111,101969.0,0.0071395,162.0,283.91498,3.5279975,"{""type"":""Point"",""coordinates"":[122.85112797901762,39.66353888366211]}"
1_0000000000000000001f,40,204,200,35,31,31,72,65,49,33,0,1,81,23,-122,-150,19,8,-83,57,2,1,-7,463,160,-16,-17,22,-44,-37,-1,13,-354,-51,-22,4,-65,27,-3,1,2.5875614,293.375,0.080001116,97473.0,0.0063885003,162.375,281.40497,3.4129972,"{""type"":""Point"",""coordinates"":[122.71368510724727,39.88694876464185]}"
1_00000000000000000021,45,204,201,42,42,49,78,82,70,45,1,1,13,23,304,-139,30,17,-92,69,-16,0,-11,-394,55,-22,-43,76,-33,-14,1,12,466,-75,5,12,-64,48,-24,0,1.8543341,308.375,0.08500111,101636.0,0.0072445003,154.375,283.695,3.3299973,"{""type"":""Point"",""coordinates"":[123.17775713118255,39.832784064145656]}"
1_00000000000000000022,40,199,197,36,35,33,76,66,48,36,0,1,10,24,235,-134,17,19,-108,66,7,0,-11,-264,63,-14,-28,89,-33,-23,0,13,-8,-80,-6,20,-70,39,3,0,3.7047918,308.375,0.08500111,101636.0,0.0072445003,154.375,283.695,3.3299973,"{""type"":""Point"",""coordinates"":[123.30118504834194,39.81311051029785]}"
1_00000000000000000023,42,202,201,37,30,36,44,46,37,34,1,1,25,13,-354,-118,38,-24,-53,33,-13,1,-15,-571,13,-10,-22,54,-21,-28,1,6,40,-66,9,-12,-30,13,-7,0,1.2079247,309.25,0.088751115,101455.0,0.0072505004,150.125,283.59,3.2169974,"{""type"":""Point"",""coordinates"":[123.52702068029474,39.85002740791932]}"
1_00000000000000000027,38,207,204,34,32,40,58,68,60,35,0,1,7,13,24,-51,-8,2,-53,34,3,0,-9,-3005,-15,40,17,49,-13,-11,9,7,-529,-42,10,10,-10,15,0,2,0.92740995,307.25,0.096251115,101545.0,0.0070585003,149.125,283.12,2.8959973,"{""type"":""Point"",""coordinates"":[124.13850166685482,39.8915327205248]}"
1_00000000000000000028,49,205,201,47,47,56,67,73,66,42,0,1,6,9,-90,-25,11,4,-17,15,-7,0,-7,2043,2,-16,-2,-20,-38,24,-6,6,316,-20,1,-3,-21,5,0,0,1.525004,314.0,0.08250111,101092.0,0.0069745006,158.875,285.47998,2.645997,"{""type"":""Point"",""coordinates"":[119.9015084368811,40.01334198400178]}"
1_00000000000000000029,43,193,192,37,30,29,29,26,21,29,1,1,3,4,-1194,-48,25,6,-5,18,-6,4,-17,970,-10,-18,10,-8,-33,17,-3,2,-435,-27,8,6,-5,7,-1,1,2.4222727,314.5,0.08625112,101343.0,0.0069905007,158.75,285.60498,2.6749973,"{""type"":""Point"",""coordinates"":[119.96187574694264,40.062120090425424]}"
1_0000000000000000002a,45,203,201,42,36,37,66,80,62,43,0,1,50,29,680,-109,18,4,-79,29,13,-1,-5,431,68,-7,-2,25,-37,-12,-1,18,184,-46,-12,17,-51,13,9,0,10.274654,303.75,0.06750111,100879.0,0.0069200005,169.5,283.825,3.2489972,"{""type"":""Point"",""coordinates"":[122.09115446827676,40.02924313835837]}"
1_0000000000000000002b,48,203,200,44,43,46,62,59,46,45,0,1,26,11,-365,-98,-2,-7,-25,11,6,1,-11,-300,-16,-37,2,0,-18,-13,0,8,-309,-65,-15,6,-22,9,6,1,4.6273675,305.375,0.065001115,101548.0,0.0070350002,170.75,284.14502,3.2709973,"{""type"":""Point"",""coordinates"":[122.14020012076358,40.17019086355675]}"
1_00000000000000000036,41,204,200,38,37,42,70,59,44,33,0,1,23,18,-147,-100,5,-20,-58,7,28,1,-15,-2457,-6,6,-18,33,-3,-4,7,10,-330,-83,10,2,-18,-1,17,1,3.0321422,301.625,0.10250111,99988.0,0.0067180004,148.5,282.0,2.5819974,"{""type"":""Point"",""coordinates"":[124.28969194717298,40.06966934850891]}"
1_0000000000000000003a,45,204,201,41,39,40,73,73,62,43,0,1,13,24,-131,-111,14,5,-101,54,-4,1,-9,850,50,-10,0,29,-14,6,-3,15,53,-58,-16,1,-71,25,21,0,0.0,312.625,0.07625112,101427.0,0.0068170005,159.625,285.44,2.7389972,"{""type"":""Point"",""coordinates"":[120.21304353198009,40.183394261775994]}"
1_0000000000000000003b,45,177,176,40,33,33,33,30,27,37,1,1,18,10,-81,-98,32,-3,-26,13,-11,0,-14,446,29,-17,12,-24,1,9,-1,6,-213,-56,1,11,-18,9,4,0,1.5294732,310.875,0.07125112,101478.0,0.0066915005,160.375,285.275,2.756997,"{""type"":""Point"",""coordinates"":[120.33809010282187,40.32811438646558]}"
1_0000000000000000003c,48,205,201,44,36,41,60,78,72,39,0,1,28,18,-866,-89,13,-7,-23,20,-2,3,-1,-262,14,-34,0,-17,-22,-4,0,11,-604,-42,-10,6,-17,6,2,2,1.2150221,303.375,0.06750111,101004.0,0.006922,170.125,283.685,3.3459973,"{""type"":""Point"",""coordinates"":[122.19706257739712,40.24942017107436]}"
1_0000000000000000003e,46,203,201,44,39,45,69,76,69,39,0,1,132,20,-250,-136,9,14,-46,61,4,1,-5,486,23,-57,-18,-3,-35,-18,-1,11,656,-36,-18,-5,-27,22,-11,-1,3.637892,293.625,0.07625112,97826.0,0.0063580004,167.125,281.74,3.4169974,"{""type"":""Point"",""coordinates"":[122.51991933007086,40.196869665159504]}"
1_00000000000000000042,39,205,203,36,34,39,62,69,58,38,0,1,88,19,675,-107,44,-21,-53,25,8,-1,-9,1257,83,-69,-49,21,-74,-7,-4,10,656,-24,-19,0,-52,10,6,-1,0.92740995,305.75,0.09250112,100617.0,0.0069520003,147.25,282.74,2.9929972,"{""type"":""Point"",""coordinates"":[123.24728343480787,40.304935979189764]}"
1_00000000000000000047,58,206,204,57,33,29,74,102,105,35,0,1,35,60,-16725,-109,-56,134,-41,195,-78,57,-1,-2370,-44,1,3,54,-15,-9,7,20,-2197,-57,0,34,31,10,-7,8,1.5275544,301.625,0.10250111,99988.0,0.0067180004,148.5,282.0,2.5819974,"{""type"":""Point"",""coordinates"":[124.28888039078124,40.193636816895754]}"
1_00000000000000000048,35,200,198,30,26,35,71,49,33,35,0,1,39,22,455,-141,19,-15,-79,1,56,0,-18,-2109,13,-27,-23,38,-33,-16,6,12,426,-115,25,0,-24,-7,28,0,2.2163768,301.375,0.10250111,100076.0,0.0067105005,148.875,281.96997,2.5409973,"{""type"":""Point"",""coordinates"":[124.40179820675763,40.239177615954596]}"
1_00000000000000000049,38,202,200,34,30,31,68,65,48,29,0,1,22,26,-805,-131,21,-4,-92,35,28,3,-13,-2768,-12,-10,-22,80,-31,-32,8,15,-237,-134,35,-11,-42,14,11,1,2.5989432,303.5,0.10250111,100977.0,0.0068215,149.25,282.34,2.4859972,"{""type"":""Point"",""coordinates"":[124.5176813249346,40.23028616845403]}"
1_0000000000000000004f,41,204,201,38,35,34,67,58,42,31,0,1,13,21,-54,-114,7,16,-104,71,-15,0,-9,695,65,-12,-28,23,-29,23,-2,13,141,-65,-19,15,-83,43,15,0,1.531647,307.125,0.058751114,101624.0,0.0064540002,163.875,284.96,2.7749972,"{""type"":""Point"",""coordinates"":[120.55718803308297,40.4790282025184]}"
1_00000000000000000059,41,203,201,37,36,42,72,67,54,52,0,1,109,19,145,-129,27,2,-54,33,14,0,-13,-706,28,-52,-3,7,-52,-60,1,11,202,-90,3,1,-51,21,9,0,3.034525,299.5,0.10250112,99212.0,0.0065815,146.75,281.54498,2.4699974,"{""type"":""Point"",""coordinates"":[123.9644094435262,40.40249219203706]}"
1_0000000000000000005a,38,203,201,35,36,34,80,69,49,35,0,1,65,27,-9,-173,50,1,-84,45,19,0,-16,-1697,-42,-60,-33,58,-34,-33,5,16,314,-147,38,-6,-41,17,17,0,0.92740995,301.875,0.10625111,100619.0,0.0066975,148.125,282.065,2.1599972,"{""type"":""Point"",""coordinates"":[124.22501268639273,40.52861786533377]}"
1_00000000000000000066,42,202,199,37,33,34,58,42,30,36,0,1,25,14,528,-116,11,21,-56,48,-14,-1,-14,1447,30,-8,-22,10,-15,20,-5,9,1032,-77,-11,27,-49,35,7,-3,4.4337106,304.0,0.040001117,101103.0,0.0063345004,167.875,284.64,2.6429973,"{""type"":""Point"",""coordinates"":[120.74502766495934,40.62186212746238]}"
1_00000000000000000067,41,193,192,35,26,28,43,36,30,24,0,1,3,14,-176,-123,0,-2,-44,18,5,1,-9,459,33,-34,11,10,-7,-17,-1,10,39,-87,-23,9,-46,2,9,0,2.613934,306.25,0.06750111,101907.0,0.0069500003,166.0,283.895,3.4689972,"{""type"":""Point"",""coordinates"":[122.26901909109662,40.6733335309223]}"
1_00000000000000000068,61,204,201,61,44,43,78,99,91,44,0,1,9,44,4928,14,-10,26,-86,-46,-10,-14,2,1148,50,-55,19,-26,-34,9,-3,17,1016,12,-26,15,-20,-6,-4,-2,0.92740995,306.25,0.06750111,101907.0,0.0069500003,166.0,283.895,3.4689972,"{""type"":""Point"",""coordinates"":[122.36199580716197,40.664174537358534]}"
1_00000000000000000069,47,204,201,44,39,40,53,50,42,39,0,1,18,10,-88,-96,31,-27,-12,19,0,0,-11,14,15,-43,3,-3,-26,9,0,7,-14,-43,0,-7,-7,5,5,0,3.0637734,305.5,0.07125111,101727.0,0.006903,165.75,283.76,3.4129972,"{""type"":""Point"",""coordinates"":[122.49000322110325,40.571465367356325]}"
1_0000000000000000006a,53,206,202,51,38,38,70,70,56,39,0,1,74,25,-11916,-181,-10,-35,61,8,21,40,-4,-2715,-12,-47,-18,46,-35,9,8,13,-3960,-59,-22,-3,18,-6,6,13,4.8824267,299.875,0.07125111,100064.0,0.0066660005,163.125,282.53497,3.1729972,"{""type"":""Point"",""coordinates"":[122.81663237326818,40.70998734158163]}"
1_00000000000000000075,44,182,182,37,31,34,43,21,18,34,0,1,273,9,217,-61,-1,-2,-36,-4,12,0,-12,-265,-176,-49,-13,-19,-34,-15,0,6,334,-75,9,2,-28,2,12,0,1.2236083,282.625,0.112501115,94221.0,0.0055930004,150.75,278.305,1.8169973,"{""type"":""Point"",""coordinates"":[124.77666591411874,40.722116096447]}"
1_00000000000000000081,52,204,201,49,45,45,52,47,45,43,0,1,100,9,-774,-92,24,-2,-13,24,-13,2,-13,1261,35,-9,-9,15,-6,3,-4,5,-324,-52,9,2,-10,17,-3,1,0.92740995,301.875,0.050001115,100135.0,0.0061075003,165.25,284.11,2.7009974,"{""type"":""Point"",""coordinates"":[120.52754392927962,40.75526059457727]}"
1_00000000000000000083,41,204,201,38,37,42,68,69,58,41,0,1,45,22,-385,-104,19,5,-80,63,-22,2,-9,2287,55,-33,-17,15,-6,-4,-7,14,471,-60,-9,4,-74,41,-2,0,2.621469,301.0,0.040001117,100272.0,0.0060860002,168.125,284.125,2.480997,"{""type"":""Point"",""coordinates"":[120.90564448490446,40.892163915120165]}"
1_00000000000000000084,48,203,201,45,42,44,56,53,44,45,0,1,3,10,-100,-63,7,-4,-33,27,1,0,-9,-278,20,-37,-3,8,-15,-11,0,7,-223,-34,-4,3,-17,11,2,0,3.6710806,304.625,0.05375112,101619.0,0.0068375003,168.75,284.02,3.1729975,"{""type"":""Point"",""coordinates"":[121.95640489354267,40.807811100492124]}"
1_00000000000000000085,47,203,202,45,43,48,67,71,61,41,0,1,3,23,-337,-134,16,5,-111,74,-19,1,-7,-83,78,-21,-5,49,-49,2,0,16,-134,-75,-8,12,-80,38,-8,1,2.4472547,305.25,0.06375112,101638.0,0.0068995003,166.625,283.79498,3.4549973,"{""type"":""Point"",""coordinates"":[122.23533058263781,40.75364639999592]}"
1_00000000000000000086,43,203,201,39,38,42,61,68,58,43,1,1,5,22,277,-138,29,8,-109,77,-23,0,-10,379,83,-35,1,32,-65,18,-1,16,127,-95,-9,26,-94,56,-9,0,0.0,304.625,0.066251114,101649.0,0.0068225004,166.375,283.685,3.4829974,"{""type"":""Point"",""coordinates"":[122.4328732184065,40.7859838008355]}"
1_00000000000000000087,48,205,202,46,43,45,59,58,52,42,0,1,21,11,21,-94,32,-17,-25,29,-17,0,-9,-319,21,-62,11,6,-17,5,0,7,202,-50,3,2,-19,14,-6,0,1.8543341,303.5,0.06750111,101464.0,0.0067930003,165.875,283.4,3.3739972,"{""type"":""Point"",""coordinates"":[122.64065395019394,40.850395515552535]}"
1_00000000000000000088,45,204,201,42,38,40,57,60,52,38,0,1,34,15,-288,-81,29,4,-42,28,4,1,-6,43,5,-55,3,36,-37,7,0,10,288,-48,2,1,-25,6,2,0,1.5365931,302.75,0.06875111,101264.0,0.0067865,165.5,283.235,3.2769973,"{""type"":""Point"",""coordinates"":[122.75329976100609,40.818325660776146]}"
1_0000000000000000008f,38,204,201,34,32,38,62,62,54,37,0,1,221,19,409,-135,49,-6,-65,45,-6,0,-14,-205,12,-70,-7,3,-44,-26,0,10,718,-69,2,0,-61,24,4,-1,3.037336,291.0,0.097501114,96816.0,0.0060245004,154.125,280.505,2.2299972,"{""type"":""Point"",""coordinates"":[123.95955794158003,40.78625580599977]}"
1_00000000000000000093,42,182,182,37,29,26,28,17,15,26,1,1,284,11,602,-92,4,-4,-27,17,12,-1,-17,121,-117,-33,-13,7,5,1,0,6,1021,-98,5,-8,-13,14,21,-3,1.2237921,282.625,0.112501115,94221.0,0.0055930004,150.75,278.305,1.8169973,"{""type"":""Point"",""coordinates"":[124.78690846923848,40.73235419246571]}"
1_00000000000000000097,43,205,203,39,36,47,67,99,99,42,0,1,168,18,976,-95,31,5,-49,13,1,-2,-11,-3185,-58,-75,-6,21,5,0,10,9,-220,-56,-1,17,-16,10,3,1,1.5376667,287.0,0.096251115,96070.0,0.0059315003,154.25,279.28998,2.0569973,"{""type"":""Point"",""coordinates"":[125.50618822376566,40.891089271766276]}"
1_00000000000000000098,41,205,203,38,35,43,70,83,74,36,0,1,447,21,384,-105,29,2,-62,49,-14,0,-4,1807,5,-34,-26,18,-49,9,-6,16,1021,-85,9,1,-51,22,2,-2,3.6810408,289.875,0.058751117,95634.0,0.0056715,170.5,282.115,2.4649973,"{""type"":""Point"",""coordinates"":[119.0474791076199,40.987566382158626]}"
1_0000000000000000009b,44,203,202,40,38,40,71,61,51,39,0,1,302,24,-352,-110,22,9,-73,27,2,1,-14,2226,38,-10,-22,30,-30,13,-7,16,641,-90,-4,1,-67,15,16,-1,2.6269832,293.5,0.061251115,96556.0,0.0057300003,166.0,282.385,2.8589973,"{""type"":""Point"",""coordinates"":[119.70154450924038,41.050898994420734]}"
1_000000000000000000a2,44,203,201,40,36,36,66,61,52,33,0,1,47,23,-1402,-114,15,-12,-86,39,7,5,-12,968,55,-34,-17,27,12,-21,-3,14,97,-56,-18,-15,-76,21,16,0,2.2241416,303.125,0.040001117,101193.0,0.0061690006,168.5,284.53998,2.3899972,"{""type"":""Point"",""coordinates"":[120.92019899074292,41.01155188672512]}"
1_000000000000000000a3,51,204,200,48,37,36,75,96,87,40,0,1,58,37,657,-82,-6,28,-134,81,-11,0,-1,2234,69,-39,-14,-17,-7,2,-7,18,1048,-33,-26,16,-84,44,0,-2,3.6835022,299.625,0.038751118,100298.0,0.0060755005,170.125,283.96002,2.3479972,"{""type"":""Point"",""coordinates"":[121.16328242557047,41.03176499180039]}"
1_000000000000000000a4,44,203,200,41,39,42,69,64,51,33,0,1,5,16,277,-57,10,0,-56,43,-15,0,-7,853,63,-15,-9,-25,6,-18,-2,11,135,-33,-13,3,-56,30,-4,0,0.92740995,303.625,0.040001117,101542.0,0.0064515006,170.5,284.53,2.5019972,"{""type"":""Point"",""coordinates"":[121.33468135186283,40.95495697615478]}"
1_000000000000000000a8,47,203,200,43,41,43,59,56,46,45,0,1,4,18,305,-150,26,19,-107,89,-41,0,-13,285,73,-28,-18,63,-27,-11,-1,12,361,-79,4,4,-64,42,-19,0,0.92740995,303.25,0.058751117,101575.0,0.0067115007,167.75,283.685,3.3019972,"{""type"":""Point"",""coordinates"":[122.10327876404106,41.05628558849329]}"
1_000000000000000000a9,45,201,199,41,38,40,59,64,54,39,0,1,4,27,-400,-158,42,-2,-113,91,-38,2,-9,105,90,-28,-8,49,-45,-14,0,19,-355,-88,3,4,-84,52,-20,1,2.6248531,303.25,0.058751117,101575.0,0.0067115007,167.75,283.685,3.3019972,"{""type"":""Point"",""coordinates"":[122.10947691450535,40.98972012796745]}"
1_000000000000000000ac,49,205,201,46,43,47,59,58,50,57,0,1,36,12,-160,-108,22,-4,-42,43,23,0,-8,-277,9,-56,7,31,-26,-1,0,8,154,-54,-6,1,-21,17,10,0,0.0,301.25,0.065001115,101028.0,0.0066950005,166.375,283.055,3.1659973,"{""type"":""Point"",""coordinates"":[122.80746892060334,40.92342667260587]}"
1_000000000000000000ae,38,202,199,34,32,34,58,62,46,32,0,1,241,22,-232,-127,44,5,-61,37,14,1,-11,-796,42,-85,-9,37,-70,-9,2,14,-55,-92,-6,16,-53,22,3,0,2.6225567,290.875,0.06750111,97463.0,0.0061165,164.5,281.06,2.8469973,"{""type"":""Point"",""coordinates"":[123.13436561883148,40.92369421866908]}"
1_000000000000000000bf,34,200,198,29,25,24,79,56,34,22,0,1,546,33,1225,-192,38,20,-85,42,22,-2,-13,1173,133,-35,-40,39,-32,-14,-4,23,1498,-154,18,12,-74,12,35,-3,7.665118,285.875,0.055001117,94336.0,0.0054385005,170.625,281.31,2.6639972,"{""type"":""Point"",""coordinates"":[119.263076643554,41.17270825789771]}"
1_000000000000000000c2,42,202,201,38,36,37,70,61,47,28,0,1,295,21,133,-116,6,-2,-61,12,25,0,-14,2582,12,-13,-23,32,-25,14,-8,13,518,-96,-1,-7,-52,1,31,-1,2.6293826,293.5,0.061251115,96556.0,0.0057300003,166.0,282.385,2.8589973,"{""type"":""Point"",""coordinates"":[119.73819386079865,41.11935065469218]}"
1_000000000000000000c5,36,202,200,30,27,24,71,52,32,27,0,1,195,30,911,-183,49,-6,-135,69,-22,-1,-17,2168,132,-38,-30,65,-52,26,-7,21,1615,-142,28,-22,-125,67,-13,-4,11.104068,296.875,0.055001117,97865.0,0.0056425007,162.375,282.84,2.7129974,"{""type"":""Point"",""coordinates"":[120.4259477708779,41.18213925662574]}"
1_000000000000000000c9,42,203,200,38,37,42,71,69,55,30,0,1,75,21,401,-116,17,-6,-72,31,14,0,-9,1424,86,-21,18,25,14,-31,-4,13,616,-55,-22,8,-61,15,35,-1,8.232251,300.375,0.040001117,100498.0,0.0060150004,169.0,284.04498,2.3119974,"{""type"":""Point"",""coordinates"":[121.0587209649682,41.158693303286725]}"
1_000000000000000000ca,47,204,201,44,46,50,77,72,58,43,0,1,22,16,411,-65,28,-15,-56,34,-11,0,-6,-416,54,-38,-12,-14,7,-29,1,11,-65,-28,0,-4,-49,24,0,0,0.0,302.125,0.042501114,101499.0,0.0063455002,169.625,284.19,2.4769974,"{""type"":""Point"",""coordinates"":[121.36513255295681,41.17648065738892]}"
1_000000000000000000cc,42,203,200,39,36,38,70,63,50,38,0,1,7,27,630,-169,27,11,-147,112,-30,-1,-11,-366,111,-22,-37,57,-43,-16,0,18,535,-110,-17,29,-142,95,-16,-1,1.8543341,301.625,0.043751113,101601.0,0.0063330005,169.125,284.01,2.5299973,"{""type"":""Point"",""coordinates"":[121.60228984248431,41.241431923333415]}"
1_000000000000000000ce,50,203,201,46,35,32,55,60,47,33,0,1,6,30,3133,-50,-6,5,-71,0,-2,-9,-4,812,35,-13,-3,21,-17,-14,-2,16,925,-23,-12,2,-29,0,-5,-2,1.2310861,303.25,0.058751117,101575.0,0.0067115007,167.75,283.685,3.3019972,"{""type"":""Point"",""coordinates"":[122.08603096116634,41.125009253928994]}"
