NDVI,region,lon,lat
19,dongbei,123.74402079297107,45.83517607286564
19,dongbei,125.3318317881331,46.62319530714681
19,dongbei,125.03269797635724,46.632461405618805
19,dongbei,122.98386954182328,41.288870773413585
19,dongbei,120.69142994786203,41.12988725445885
19,dongbei,122.99478636342583,41.18878881237069
19,dongbei,123.19305468150553,44.79451891245339
19,dongbei,129.79187076096332,45.44868110808819
19,dongbei,124.73068033113064,43.5716598777743
19,dongbei,123.02170506269573,45.272890572339676
20,dongbei,123.2134366572867,41.2054985485816
20,dongbei,123.98842584650252,44.747591327695595
20,dongbei,123.0966222257631,41.368875210887694
20,dongbei,122.62772229649656,41.02523351384768
20,dongbei,122.81982001686329,41.794378940155596
20,dongbei,123.02813750587208,45.50406151053762
20,dongbei,124.25190679871831,44.326692754205936
20,dongbei,123.31318029730433,41.499555257998686
20,dongbei,123.37407104016275,44.75502825549884
20,dongbei,124.66443950626416,44.013941792710725
20,dongbei,119.73217543638361,42.16545418939122
20,dongbei,123.82407985714237,42.98976899396856
20,dongbei,122.91256685724713,44.65124498728773
20,dongbei,131.80838636188008,46.908429021438145
20,dongbei,123.73324735766768,42.88141874751461
20,dongbei,120.4801551631672,41.64153639961455
20,dongbei,126.17910130384327,43.946868421548324
20,dongbei,122.37487341262364,40.95105727727173
20,dongbei,122.9927230627027,41.28885265541553
20,dongbei,127.06538462987109,44.957489859661656
20,dongbei,123.52849779633253,43.97395564195622
20,dongbei,126.62039815475462,44.39511988810314
20,dongbei,125.4990351609093,45.340940851627884
20,dongbei,123.59486455867878,43.95012719312419
20,dongbei,126.62216557035406,45.99374344407521
20,dongbei,125.2548571314198,45.51578685567796
20,dongbei,123.53623507060883,41.904149906663704
20,dongbei,127.80851047738774,42.51585762368216
20,dongbei,124.19127214202032,44.28933592711045
20,dongbei,131.25484234047423,47.479944913596846
20,dongbei,124.40946152083539,43.51337057632212
20,dongbei,123.8231909187186,42.75871486722839
20,dongbei,123.09401272474433,45.072116830835824
20,dongbei,122.47646230335964,42.707237883061325
20,dongbei,130.60811808007918,42.59434009988619
20,dongbei,123.99048601245806,45.10969316250696
20,dongbei,133.14318222079393,47.4203844832682
20,dongbei,121.37294870839042,40.987271183118146
20,dongbei,133.22918987797195,47.08385093786903
20,dongbei,131.82915647494548,47.127982946418136
20,dongbei,124.18705900791537,43.927519023478084
20,dongbei,123.03481508143292,44.958444958423264
20,dongbei,119.39277588058715,41.51282616263799
20,dongbei,121.34585506733825,41.33260204035206
20,dongbei,121.43366153340536,41.48324158003366
20,dongbei,124.01850044620967,43.801301089248696
20,dongbei,125.7623899068755,43.415754747122485
20,dongbei,123.6746709046475,44.91675684557185
20,dongbei,123.64617885462323,44.19248713279864
20,dongbei,121.15456360570246,42.214586232555575
20,dongbei,123.33140900039604,45.08072269791365
20,dongbei,125.53741578922838,45.66609418001478
20,dongbei,125.7193783200666,43.488080843369026
20,dongbei,122.38282886935839,41.06123154331614
20,dongbei,119.57225620562103,41.78638616657357
20,dongbei,124.50769460737374,47.3234442715895
20,dongbei,131.693761629149,46.813547080835335
20,dongbei,122.10183575953441,40.89263176450524
20,dongbei,123.27232733950711,45.035251943091424
20,dongbei,124.02714478173176,44.91696133277754
20,dongbei,122.43731600594855,42.5478488325861
20,dongbei,131.29625352860364,46.688632960020385
20,dongbei,124.99533448459071,43.239111603526986
20,dongbei,134.02782978372898,47.73617613411006
20,dongbei,123.96609497755394,44.86926623045296
20,dongbei,131.36826057895445,46.99440905529408
20,dongbei,123.30930767235178,42.07449049531574
20,dongbei,124.65307371249348,44.92202263273456
20,dongbei,122.6798614410874,44.56750471008683
20,dongbei,124.68902240544024,43.489791176945985
20,dongbei,125.17120103348556,45.49624797495853
20,dongbei,123.18361103288643,42.030791061983194
20,dongbei,121.22028724426302,41.423983339415834
20,dongbei,129.41064282058392,44.25191325972881
20,dongbei,121.93494190115558,53.01831402905629
20,dongbei,132.0253561321072,46.440174461874015
20,dongbei,124.14633500102698,43.754095823637236
20,dongbei,122.51516031577393,40.91999730539337
20,dongbei,129.48446871577244,42.83010547088756
20,dongbei,123.36135617745626,46.15983609534366
20,dongbei,122.21729627787346,41.62282877932915
20,dongbei,124.23379546851996,44.10863216064097
20,dongbei,123.38683200562515,45.787396718971735
20,dongbei,121.73338839871677,42.079386546008664
20,dongbei,122.95994490416444,42.19987404515896
20,dongbei,124.87066657659643,47.620331495430825
20,dongbei,123.64153519546514,47.27137941505478
20,dongbei,126.11002882131662,42.80888737129298
20,dongbei,123.39192180024295,44.359428936100144
20,dongbei,130.84633466481714,45.83245150093584
20,dongbei,122.04842587238379,40.93959107964357
20,dongbei,122.89451627664648,42.740504295555574
20,dongbei,121.89652039331821,41.75817164636515
20,dongbei,124.09632948686952,43.19661020564624
20,dongbei,124.98151413495012,43.2582701463202
20,dongbei,124.65307371249348,44.92202263273456
20,dongbei,121.95904214182366,39.411464805417836
20,dongbei,122.67520650434344,41.61361638238349
20,dongbei,131.16066852154637,45.18537480145986
20,dongbei,123.76686938292124,45.33631174492334
20,dongbei,131.76001800712467,47.5128035688434
20,dongbei,123.33140900039604,45.08072269791365
20,dongbei,123.58476046499553,47.37518958053157
20,dongbei,123.14775237341034,39.703313469562715
20,dongbei,124.54659090077338,48.1954304584368
20,dongbei,123.20543496767866,41.3358613207345
20,dongbei,124.84796600951313,43.016339916124466
20,dongbei,123.610080365761,39.93911811556841
20,dongbei,123.63950460317119,45.46535323193908
20,dongbei,126.80268659950647,44.3711173512853
20,dongbei,122.34203734295332,41.98482463033838
20,dongbei,123.92977216038126,42.55920842769465
20,dongbei,120.31059498689936,41.44106607780714
20,dongbei,124.28855902363186,43.54558114035856
20,dongbei,124.48474104508138,43.290079881886555
20,dongbei,123.64377381828629,45.32967202221882
20,dongbei,124.82173112790662,45.18423935755147
20,dongbei,123.7634125192622,42.816505610432934
20,dongbei,125.47971632330376,42.370459520680534
20,dongbei,122.90283509415372,42.08376134741815
20,dongbei,123.4406911657465,45.8400053712965
20,dongbei,125.72540557489756,45.45994617253473
20,dongbei,124.00127594390634,43.24923982223165
20,dongbei,130.43165532781111,47.02269084353597
20,dongbei,124.60698691501031,45.68085386171286
20,dongbei,132.12022639739791,46.8865417960103
20,dongbei,123.70583638000231,44.04269804912553
20,dongbei,121.87180183451574,41.3643524639752
20,dongbei,124.72442591479602,44.37694127795063
20,dongbei,124.25190679871831,44.326692754205936
20,dongbei,119.82208760058441,41.43902772110372
20,dongbei,125.68799898726495,46.37337720441629
20,dongbei,126.01823583710801,44.77650605049136
20,dongbei,119.37179734862407,41.55626683709604
20,dongbei,123.4228429292165,45.49860434952474
20,dongbei,123.88224301637662,42.800447863925264
20,dongbei,130.55249405409236,46.775582071014334
20,dongbei,123.44423248769913,47.45602431645454
20,dongbei,130.8812046439247,47.46804119664859
20,dongbei,123.76306729829817,48.06528707571212
20,dongbei,125.21855326815982,45.41980647025924
20,dongbei,125.11334823815562,45.705542180746846
20,dongbei,125.24254303250005,44.216034286512055
20,dongbei,122.25687406356212,40.88681280682099
20,dongbei,124.8584748131835,43.67840293170369
20,dongbei,122.99763965989051,44.960195168406635
20,dongbei,125.81634348971944,42.7627455833691
20,dongbei,125.28331596131598,44.06076059287169
20,dongbei,124.98369588658865,46.191510692938095
20,dongbei,123.93934336520861,46.33911181147746
20,dongbei,122.64628478418022,41.796289782852405
20,dongbei,124.43846307551115,43.785653861322665
20,dongbei,125.56582859632387,46.4106180025142
20,dongbei,123.70000342827983,47.28890822021293
20,dongbei,124.89516808719895,47.572468476807465
20,dongbei,123.35305753671007,41.23882109403878
20,dongbei,120.40953653771362,41.838087481183855
20,dongbei,119.82411798125744,42.056789618421156
20,dongbei,125.79476919598486,45.67330015406902
20,dongbei,122.96778849880121,42.20853305969818
20,dongbei,123.96142485161653,46.451607383592616
20,dongbei,123.93654544156918,42.54511498998195
20,dongbei,124.11600370922852,45.27296768067365
20,dongbei,124.08900095041656,45.50993984029792
20,dongbei,123.86847480733536,43.16181346922299
20,dongbei,123.06645498248284,46.372666763108214
20,dongbei,124.463497653865,43.38971402168809
20,dongbei,126.27840767551457,43.90095769052058
20,dongbei,124.02095680539085,44.20110822870283
20,dongbei,125.1176776381667,47.91308061247237
20,dongbei,131.1592723078131,43.90370719811088
20,dongbei,121.80914304816217,41.462362573172584
20,dongbei,122.8960822103315,45.54947183487042
20,dongbei,124.35262481952293,43.605052041724946
20,dongbei,123.88478770459861,42.579395858230306
20,dongbei,124.28269637089105,43.49632637708146
20,dongbei,120.37009655262969,41.707128311492376
20,dongbei,131.60511196366645,47.60096376068764
20,dongbei,122.53210514928314,41.9203785360287
20,dongbei,124.3375711629486,45.03558288120032
20,dongbei,127.35699923349277,43.69376816584625
20,dongbei,119.39984540037176,41.777448016650816
20,dongbei,128.98464546017166,44.255507423094194
20,dongbei,123.41634319663513,46.58994948965623
20,dongbei,132.46122203187284,47.54093408695702
20,dongbei,122.15629310554873,45.12135959704777
20,dongbei,122.6754586756835,41.83163689989099
20,dongbei,119.57225620562103,41.78638616657357
20,dongbei,124.3126597267364,44.16446911927744
20,dongbei,124.28821913979226,44.39321106163158
20,dongbei,127.25724187529066,43.676774880958085
20,dongbei,129.39709062981225,44.26842954051339
20,dongbei,132.01497993666092,46.85446591775566
20,dongbei,123.37407104016275,44.75502825549884
20,dongbei,126.62603832310768,45.96333385567989
20,dongbei,124.7194363861145,43.58818004422697
21,dongbei,122.02515726640824,40.97974884821894
21,dongbei,121.29334414725187,40.9809168345815
21,dongbei,123.90962203819944,44.19360434432208
21,dongbei,120.9657715868716,40.977298225129054
21,dongbei,126.22190767739394,42.732250359019176
21,dongbei,124.52047437761243,43.23152964712158
21,dongbei,123.38854645390771,41.66809880374108
21,dongbei,122.85381724381622,44.4277192953258
21,dongbei,126.12764550797709,45.191412104434406
21,dongbei,124.96659607799106,47.01719874284614
21,dongbei,122.88525298530378,42.217736486559275
21,dongbei,121.02085819793308,42.03469993017306
21,dongbei,122.28971077403143,42.45680163133618
21,dongbei,125.16156356056516,43.219208427606205
21,dongbei,122.12382780337664,42.19127399620587
21,dongbei,121.73413845217914,41.11781814649276
21,dongbei,124.11805496868429,47.86914741681437
21,dongbei,132.70460938611794,45.45496603234544
21,dongbei,131.23831083199667,45.211279090130354
21,dongbei,119.59710090185267,41.8327722432684
21,dongbei,119.21197556131013,40.94693343202037
21,dongbei,125.37710088931998,47.74996604841622
21,dongbei,122.16735054391503,41.03844023516967
21,dongbei,125.64976770206097,42.37131414874034
21,dongbei,123.6502889448838,46.884797028196196
21,dongbei,131.8975758657569,47.55502594771759
21,dongbei,123.66451658179705,47.31373052601181
21,dongbei,124.18512147713761,42.61776838059147
21,dongbei,124.64679937862786,47.25930070530302
21,dongbei,124.8034779246644,44.72158133811687
21,dongbei,125.01783245625376,42.990931297158625
21,dongbei,119.38430975434892,42.20688591849743
21,dongbei,123.99703597750269,46.37774092920697
21,dongbei,125.37371515132808,42.51511746085334
21,dongbei,122.44251211473947,44.50265816153784
21,dongbei,131.1520500070384,47.332459033863095
21,dongbei,124.6848423858802,45.362910313677496
21,dongbei,123.47772825123799,43.84268396075701
21,dongbei,126.95678281284438,45.50008902412468
21,dongbei,123.0890572106493,42.26417191709944
21,dongbei,123.59947280450064,44.16970025778411
21,dongbei,125.37992403060868,45.3813372535293
21,dongbei,121.59782978386555,41.772366648119906
21,dongbei,131.17427505178907,45.12939490039919
21,dongbei,127.3750603667862,45.044516758390266
21,dongbei,122.7859900552419,42.470022928607264
21,dongbei,122.3737168788404,42.106610279569686
21,dongbei,130.28934417648205,42.89108615317929
21,dongbei,122.8082220382387,41.11853073091046
21,dongbei,122.46714191101043,40.639950717240055
21,dongbei,123.92727989141949,42.81401348936045
21,dongbei,133.0387543271494,45.59905165364425
21,dongbei,124.84231626890742,43.28721102104111
21,dongbei,124.32063246183303,45.06527755941878
21,dongbei,126.8380554521524,42.92644970697806
21,dongbei,124.39219802995775,44.2754703343962
21,dongbei,121.46951630553365,41.638638640379824
21,dongbei,121.98824685660931,41.29585477330801
21,dongbei,122.95150600829467,44.867637351653464
21,dongbei,124.3658042437755,46.75206943304169
21,dongbei,124.96667019109508,44.79940447194476
21,dongbei,124.15973483947711,44.31294691382491
21,dongbei,129.98157801331934,46.71338293679305
21,dongbei,132.59632661005818,47.10567649043935
21,dongbei,129.35719786585872,44.4851701410409
21,dongbei,132.62314828312995,46.85389553512548
21,dongbei,130.38737414880504,46.929016896676764
21,dongbei,124.51003028705142,44.51010477777676
21,dongbei,123.79111094019295,46.3946719635463
21,dongbei,122.30534549794933,41.54345008108559
21,dongbei,125.33145693068595,45.76086136069421
21,dongbei,123.00489788278428,44.97663124785917
21,dongbei,125.14417035438575,45.43491380337562
21,dongbei,124.39520287873755,48.17597189977473
21,dongbei,124.36130021130099,45.57487029907267
21,dongbei,132.44287916586606,46.97796357190714
21,dongbei,125.2309482487333,46.04058774473274
21,dongbei,125.8239283429028,44.2324619919125
21,dongbei,126.56292125666225,44.30630534310642
21,dongbei,127.33228730505917,45.92040302191619
21,dongbei,123.9843376728241,39.82813948660189
21,dongbei,131.99794109012635,45.59306565684521
21,dongbei,121.28641711379896,41.38657700160908
21,dongbei,124.14656707811942,44.63708007109873
21,dongbei,125.99787932838332,44.430153449118876
21,dongbei,128.60061873331986,45.66404946735838
21,dongbei,124.13752236143051,47.73216301621397
21,dongbei,125.66726333711354,45.585262643918725
21,dongbei,123.73680621271426,46.05751338674451
21,dongbei,133.14353297294082,47.06536967450932
21,dongbei,128.64820560984438,45.8593476736318
21,dongbei,124.35326573732179,45.11987128128256
21,dongbei,124.47711360486797,45.51390168308596
21,dongbei,126.89496624648534,45.144011471730664
21,dongbei,121.18906936003646,40.98337464160804
21,dongbei,130.66476567531478,47.05572026031165
21,dongbei,126.4125765287994,43.01382851832956
21,dongbei,125.08220500152687,47.33132528954454
21,dongbei,122.80317237889562,47.572398327291474
21,dongbei,124.92230433635683,43.077674571733354
21,dongbei,126.00086736620389,42.804260448534684
21,dongbei,124.36379249133788,47.47380498168161
21,dongbei,125.70685359390329,44.62546055964923
21,dongbei,126.02047767633987,43.29285684826271
21,dongbei,125.44275486395435,42.33530564155722
21,dongbei,132.32084671761453,45.68701181260871
21,dongbei,121.58246499934971,42.380427205321816
21,dongbei,119.74507884786816,41.606292559295845
21,dongbei,132.88332696295507,45.24143417971887
21,dongbei,124.65578852324549,45.80216043080319
21,dongbei,125.96869063342209,42.209015108395064
21,dongbei,123.78331008604127,42.620232343222135
21,dongbei,125.7910782942348,43.633042887183926
21,dongbei,120.46906514762031,40.29668049613954
21,dongbei,122.21567762895008,45.07225893967498
21,dongbei,122.22223313674175,45.72225244252495
21,dongbei,125.95660292629017,45.64154182028427
21,dongbei,119.40683194093857,41.510968927717954
21,dongbei,119.92825544324796,41.26478599901276
21,dongbei,124.3075604340327,44.856988434554744
21,dongbei,121.57479983177002,42.318280570199335
21,dongbei,124.89824941226883,48.612785810662764
21,dongbei,124.45536852811537,45.54669905226894
21,dongbei,122.79392451712964,42.29292764887076
21,dongbei,125.20318234655875,48.43301108754038
21,dongbei,124.36620323984224,43.52616434796718
21,dongbei,122.27316288699122,42.02990059754207
21,dongbei,122.41840849962746,40.53188995239407
21,dongbei,122.35804357695923,45.788532549279985
21,dongbei,124.33890478027794,43.516625385264845
21,dongbei,122.81667027466243,40.98982853880153
21,dongbei,125.42558464555856,44.81983602997987
21,dongbei,121.75630600219276,42.435096645532184
21,dongbei,131.2202252197015,47.70021582442844
21,dongbei,124.8584291159618,47.98034910492516
21,dongbei,120.63894338388903,41.80901532428017
21,dongbei,120.02302490234338,41.81182309863804
21,dongbei,122.05031450215158,40.95399895810792
21,dongbei,120.21967611794672,40.16400834367595
21,dongbei,124.34950183847526,44.72844603434231
21,dongbei,120.46267778682272,40.595612473345646
21,dongbei,124.86588180945243,45.48731961830521
21,dongbei,124.14643548698874,44.787493667699245
21,dongbei,122.67368780127256,41.793714161639976
21,dongbei,123.84307490920463,43.09524952630935
21,dongbei,124.46997242105749,45.33325192092787
21,dongbei,125.38041494981448,46.475918565408975
21,dongbei,125.44439660590986,42.30902311053341
21,dongbei,121.61936502798108,42.3052916498209
21,dongbei,125.44466993794794,43.34033807081852
21,dongbei,122.38365129579334,45.74535188037278
21,dongbei,131.71290408865494,46.80875586396015
21,dongbei,122.0557787450631,41.57930590413644
21,dongbei,124.45295340848656,43.696019911452936
21,dongbei,125.14629815520996,45.13035222903735
21,dongbei,132.63132286444392,47.094165529005835
21,dongbei,123.57564334824193,43.42238283789379
21,dongbei,120.91039354842489,40.73089812970774
21,dongbei,121.20704017479518,42.18442399424654
21,dongbei,123.45981307093146,41.4957846565393
21,dongbei,121.45168634852857,41.21324750723416
21,dongbei,123.74177813173644,46.374204945683566
21,dongbei,131.20714128470672,45.34851762593851
21,dongbei,127.09338312677984,45.27961667821027
21,dongbei,126.78963477334158,44.596659976063975
21,dongbei,124.99264144660822,45.84760495280829
21,dongbei,121.29049246218966,41.301601143422886
21,dongbei,125.93908010076687,44.4795111908086
21,dongbei,124.5111099680452,47.86245675816923
22,dongbei,125.30088059051067,45.456795673060746
22,dongbei,126.853731158625,44.449043755112406
22,dongbei,132.30166679602195,46.90748499511886
22,dongbei,127.35692081429895,43.80813677811134
22,dongbei,124.01968147709273,43.583758168424005
22,dongbei,131.67198357715105,45.291140745257586
22,dongbei,124.40712919746196,44.67789983843879
22,dongbei,124.78248947464364,46.03697930673159
22,dongbei,131.69508758801987,47.31755025388955
22,dongbei,127.32240224706345,46.5707195890526
22,dongbei,127.22327376108612,44.77043455223491
22,dongbei,124.86511188378559,47.965338491155265
22,dongbei,124.6466588954281,48.34115401412052
22,dongbei,124.70651043315931,46.087613880199726
22,dongbei,125.9747068207574,47.96078836304252
22,dongbei,130.93917812892343,46.96645076549648
22,dongbei,124.97989498196486,47.85785991216129
22,dongbei,125.30710070664838,45.64787084681362
22,dongbei,125.2723999220578,44.46458371857209
22,dongbei,120.95720933783204,42.118290445819774
22,dongbei,125.06008608792513,47.96133238722539
22,dongbei,131.2362240421126,47.455266072810346
22,dongbei,125.49984524173415,44.81495914477145
22,dongbei,124.6689614379742,44.03203421648192
22,dongbei,125.69749094105543,42.310586976713594
22,dongbei,124.79632403308183,45.63302854863071
22,dongbei,124.44811423568068,46.91355887899201
22,dongbei,127.59978611441979,45.738709317320584
22,dongbei,123.94481682036648,44.75420237312224
22,dongbei,127.02999184135902,46.76326940186504
22,dongbei,124.1810549883428,47.08124126935523
22,dongbei,134.07540834311482,47.96713266270446
22,dongbei,121.34372988472441,41.53798093650475
22,dongbei,130.99332787807373,47.412129371576114
22,dongbei,122.06203640541288,41.96848429494449
22,dongbei,122.93078667533918,42.24735589333726
22,dongbei,125.96066411274678,45.74627270995621
22,dongbei,124.74699615644997,48.48500910689848
22,dongbei,127.50728422581315,44.881172520387295
22,dongbei,125.7712733189499,44.153676945235745
22,dongbei,126.64831888082182,44.66887844843813
22,dongbei,121.73175802189823,42.17567918718199
22,dongbei,119.46512897685085,42.26525737156694
22,dongbei,124.51892442340741,47.5811732542294
22,dongbei,125.83607591910854,42.147693120264265
22,dongbei,128.56770685717285,45.632039510561896
22,dongbei,124.36344867858857,43.471511742150966
22,dongbei,123.45935071653766,44.58164958082223
22,dongbei,125.56742454532579,42.2862100002769
22,dongbei,124.83506982077427,47.97748585606609
22,dongbei,125.90324292948598,44.70037904860199
22,dongbei,123.99414013904169,43.37332553545172
22,dongbei,130.19141222349614,46.79403593114844
22,dongbei,124.05018538908665,44.75717190852322
22,dongbei,124.24233731314283,43.3587908160695
22,dongbei,128.45655884504308,43.432394062048544
22,dongbei,124.08306290465113,39.874031349688615
22,dongbei,125.94692432334054,44.373363414881744
22,dongbei,125.23666205771333,46.36229687740947
22,dongbei,131.58030198586204,47.36856066626691
22,dongbei,125.91543313815417,44.574437933908214
22,dongbei,122.04556996834033,41.77178666396371
22,dongbei,121.85895401885391,41.07988097407705
22,dongbei,122.59902655859291,45.52735589305571
22,dongbei,126.30632115880252,45.141837138688444
22,dongbei,125.84329792813267,45.82512902962212
22,dongbei,124.22466499116041,47.22160687724024
22,dongbei,125.34712513114584,47.48322089250377
22,dongbei,124.24137670282568,43.43702503277433
22,dongbei,120.41028864069395,41.89438802356703
22,dongbei,131.51974724438242,45.24865157714296
22,dongbei,123.86696633008727,45.570801810529716
22,dongbei,124.97238234881985,45.813529729069955
22,dongbei,126.06372303901088,43.25121503361259
22,dongbei,123.71912328035478,46.82094353935998
22,dongbei,125.53543424005679,43.618991221693165
22,dongbei,123.9130704266284,47.7133157413956
22,dongbei,123.80747455394314,45.632559972617045
22,dongbei,131.87692701777507,46.98028259003138
22,dongbei,125.6237388183469,44.30617535497981
22,dongbei,132.89700697158884,47.61291165385055
22,dongbei,127.46410001358109,49.91528324254691
22,dongbei,124.88452500203744,47.520320191008814
22,dongbei,125.1738961457672,42.83255248584941
22,dongbei,124.4389765037758,43.81790555839726
22,dongbei,125.6831218429697,45.812914286574276
22,dongbei,126.53959228547802,44.59976459379384
22,dongbei,122.97608849869633,41.65114414512702
22,dongbei,122.37098300774423,41.721692478728464
22,dongbei,125.14575501181065,47.52105591892039
22,dongbei,123.76161094180472,46.85819320201436
22,dongbei,124.55407183619955,44.4725533160542
22,dongbei,121.64562584676742,41.03736898827868
22,dongbei,124.64241607770168,43.55198399835748
22,dongbei,126.0586568747102,45.57607816068532
22,dongbei,125.04886333124898,43.89611257394398
22,dongbei,123.12675097560701,47.0975351608541
22,dongbei,123.24595706684767,46.165056757753156
22,dongbei,124.95513301217395,44.602882871477064
22,dongbei,128.3657519154042,43.50441586633641
22,dongbei,131.1576323013388,46.61623697761284
22,dongbei,126.59471685940976,44.027543275150755
22,dongbei,123.83336578014924,45.53980965767105
22,dongbei,125.68465379880162,46.865851903515285
22,dongbei,131.39207119239114,45.79244737334817
22,dongbei,128.28807823926266,45.23566866228067
22,dongbei,130.81289862911186,47.08781963008063
22,dongbei,125.93616624164507,43.720022346781775
22,dongbei,123.28932560629849,47.409714543558685
22,dongbei,121.00279920717668,41.01485709847737
22,dongbei,131.15428777801102,47.318768417744764
22,dongbei,124.24812680284457,43.6304068898461
22,dongbei,125.96237426943128,44.717833115907936
22,dongbei,124.64628552933796,44.494123047557146
22,dongbei,120.15017145803915,40.529298514797105
22,dongbei,122.23799770107219,42.53884153587836
22,dongbei,125.85719628262854,45.058729967768116
22,dongbei,122.42707218512845,42.162376846454855
22,dongbei,125.56042108392572,45.8540262879066
22,dongbei,123.11482420072826,41.33620264803446
22,dongbei,131.5101513712537,45.36493930885312
22,dongbei,129.71219076390682,42.70720204001749
22,dongbei,125.1548573619434,46.01716372340287
22,dongbei,128.2924922570646,45.374485192228136
22,dongbei,123.11433569934748,46.895205807152976
22,dongbei,123.12879233509065,41.47865422842265
22,dongbei,130.68005954291607,47.14648215450686
22,dongbei,125.6466446392819,43.727505079774126
22,dongbei,122.69470706442141,44.97742841319894
22,dongbei,129.68201651702321,46.503717806581754
22,dongbei,119.72984495891885,41.78877857193598
22,dongbei,132.13203086083521,47.02943362149251
22,dongbei,134.40607582993115,47.862217786963335
22,dongbei,122.89497984640337,42.60193547923933
22,dongbei,124.3817678889118,41.41930014948202
22,dongbei,125.76202167278018,42.94677684499516
22,dongbei,131.77958053081326,45.47338113076573
22,dongbei,123.37625447053593,42.71859160394165
22,dongbei,123.11441853090388,42.32629385391258
22,dongbei,130.17929687406254,45.311950080538026
22,dongbei,125.46784054497776,45.714097488568534
22,dongbei,125.94234220633325,44.70186450541855
22,dongbei,125.06872354540268,48.768038607964705
22,dongbei,121.02005132720633,41.666029554046816
22,dongbei,125.97269685541114,43.44984231607991
22,dongbei,125.21539372976977,47.901671693779754
22,dongbei,123.24184320889215,42.03043724530431
22,dongbei,123.92417052899393,39.890138795571694
22,dongbei,123.85027726253978,44.33076419803194
22,dongbei,126.31320781543792,47.02480660070629
22,dongbei,124.53786718359454,44.378727459439745
22,dongbei,132.15082055693492,46.616559614593605
22,dongbei,126.48351205035382,46.52300800001452
22,dongbei,126.47866350050111,44.637326214844634
22,dongbei,122.5116645828726,45.127337217379676
22,dongbei,123.74582220966902,42.68136945686613
22,dongbei,124.0800967849187,42.827362348595656
22,dongbei,130.34331829076945,43.750645946965804
22,dongbei,126.37635192051249,45.43428238412244
22,dongbei,130.84431915703547,45.8724782114757
22,dongbei,125.51257093071688,44.13025099625492
22,dongbei,131.6213454813551,46.54913824343975
22,dongbei,123.51803982641076,42.24048112288475
22,dongbei,124.67465982887228,45.97256673614993
22,dongbei,126.41712251927005,47.08841688807848
22,dongbei,120.34015210163896,40.22366775822754
22,dongbei,124.0791512846161,44.40997112104264
22,dongbei,132.1775943113265,47.256132547007326
22,dongbei,129.86936626421888,46.14411584617179
22,dongbei,122.84890156634366,42.563962428424404
22,dongbei,122.34374961736638,44.31066404991601
22,dongbei,132.3401127662236,46.58351932299996
22,dongbei,124.34092936056011,46.76517738612251
22,dongbei,119.69514093238739,42.03647202818788
22,dongbei,125.68533734821581,48.13343455127456
22,dongbei,126.55220284523881,42.73853175983775
22,dongbei,131.54353658790677,45.258425121320016
22,dongbei,123.23270771296974,40.30394358323671
22,dongbei,133.51116318935397,47.76382108696436
22,dongbei,129.70718140288756,49.23419875845727
22,dongbei,123.71814380027213,44.454815928570724
22,dongbei,120.9049818904947,40.88114323540322
22,dongbei,126.25159357204464,44.00245743188578
22,dongbei,131.51876433447987,46.885990234890855
22,dongbei,124.17123207062839,45.83375762606286
22,dongbei,124.46894738757341,43.23677883711153
22,dongbei,131.2124184281974,47.15038402829326
22,dongbei,126.40941977722329,45.1876816599715
22,dongbei,124.20460196909217,46.791793750823764
22,dongbei,123.9944400032708,39.88278607643967
22,dongbei,129.78585586724765,46.40506621532896
22,dongbei,123.06244327605249,46.39350162247358
22,dongbei,125.13641323267336,47.223875276828274
22,dongbei,122.9605404234004,44.72368717116361
22,dongbei,122.42843112010634,44.67246603009983
22,dongbei,123.72110584095465,41.29991045634708
22,dongbei,125.79799567549938,45.130704364949075
22,dongbei,131.90458436971943,47.317561719858865
22,dongbei,129.55497792615532,44.47199097067423
22,dongbei,127.65944074645542,46.99090357131554
22,dongbei,132.6568053434222,47.822965096506145
22,dongbei,126.21780671211069,42.67125192707803
22,dongbei,130.8181602878,47.233808074248465
22,dongbei,126.41070126601727,46.95750968170697
22,dongbei,125.38840540651162,44.87400992775668
22,dongbei,125.9624196525308,44.32224289094687
22,dongbei,125.0006093381056,48.305437997820185
22,dongbei,125.6550114339725,44.47311976573825
22,dongbei,123.82590483589786,43.16496773558129
22,dongbei,128.12514751217864,45.31873256927534
22,dongbei,128.38116805838646,43.401749552478826
22,dongbei,124.85227015576427,47.47943567462837
22,dongbei,122.79740231363706,41.73152115549547
22,dongbei,128.7619279858229,45.21070327645669
22,dongbei,126.67139074170704,43.275073532033566
22,dongbei,124.63434093343552,44.52492423630442
22,dongbei,122.60458827836702,45.11058465266673
22,dongbei,123.3487774450909,45.07068087800777
22,dongbei,131.3413527763081,47.13284639892341
22,dongbei,133.0327212113747,45.57049454503237
22,dongbei,124.94392094166547,46.365571364739424
22,dongbei,123.91682420422987,44.89833209598542
22,dongbei,131.93414433766878,47.2231998697283
22,dongbei,123.76841774299717,46.14564368340478
22,dongbei,134.5559353868801,48.12536739987889
22,dongbei,129.31140236995583,44.2127189315008
22,dongbei,126.99965137673465,45.465565556814376
22,dongbei,130.67892439025755,46.77641255351689
22,dongbei,121.93300819667874,42.43726178959833
22,dongbei,126.69554069047443,44.88620126523936
22,dongbei,130.04808215468594,46.81994702332902
22,dongbei,124.17111839969054,45.108160565544296
22,dongbei,123.48284700975366,47.03321124791527
