year,type,path,region
1990_1992,Fourier,projects/earthengine-legacy/assets/users/cteague1/01_Data_preparation/Fourier_1990_1992,xibei
1993_1995,Fourier,projects/earthengine-legacy/assets/users/cteague1/01_Data_preparation/Fourier_1993_1995,xibei
1990_1992,NDVI_NDBI_EVI,projects/earthengine-legacy/assets/users/cteague1/01_Data_preparation/NDVI_NDBI_EVI_1990_1992,xibei
1993_1995,NDVI_NDBI_EVI,projects/earthengine-legacy/assets/users/cteague1/01_Data_preparation/NDVI_NDBI_EVI_1993_1995,xibei
